strategy,exit_method,vol_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,low_lt_15,6,0.3333333333333333,-0.7216166666666668,-4.329700000000001
avwap_50_reclaim,atr_trail_1x,mid_15_25,14,0.21428571428571427,-2.303607142857143,-32.2505
avwap_50_reclaim,atr_trail_2x,low_lt_15,6,0.3333333333333333,-2.5592666666666664,-15.355599999999999
avwap_50_reclaim,atr_trail_2x,mid_15_25,14,0.35714285714285715,-2.570807142857143,-35.9913
avwap_50_reclaim,atr_trail_mae_conditional,low_lt_15,6,0.3333333333333333,-0.7216166666666668,-4.329700000000001
avwap_50_reclaim,atr_trail_mae_conditional,mid_15_25,14,0.21428571428571427,-2.303607142857143,-32.2505
avwap_50_reclaim,atr_trail_vix_conditional,low_lt_15,6,0.3333333333333333,-0.35263333333333335,-2.1158
avwap_50_reclaim,atr_trail_vix_conditional,mid_15_25,14,0.21428571428571427,-2.0422714285714285,-28.5918
avwap_50_reclaim,break_even_at_1r,low_lt_15,6,0.16666666666666666,-1.4728,-8.8368
avwap_50_reclaim,break_even_at_1r,mid_15_25,14,0.14285714285714285,-2.0596428571428573,-28.835
avwap_50_reclaim,breakeven_plus_trail,low_lt_15,6,0.5,-0.13253333333333336,-0.7952000000000001
avwap_50_reclaim,breakeven_plus_trail,mid_15_25,14,0.14285714285714285,-2.5402357142857146,-35.563300000000005
avwap_50_reclaim,chandelier_3x,low_lt_15,6,0.3333333333333333,-3.4006000000000003,-20.4036
avwap_50_reclaim,chandelier_3x,mid_15_25,14,0.35714285714285715,-3.0844214285714284,-43.1819
avwap_50_reclaim,class_time_stop,low_lt_15,6,0.6666666666666666,-5.2869166666666665,-31.7215
avwap_50_reclaim,class_time_stop,mid_15_25,14,0.42857142857142855,-10.674128571428572,-149.4378
avwap_50_reclaim,earnings_blackout,low_lt_15,6,0.5,-52.61866666666666,-315.712
avwap_50_reclaim,earnings_blackout,mid_15_25,14,0.2857142857142857,-53.979392857142855,-755.7115
avwap_50_reclaim,fixed_4r_2r,low_lt_15,6,0.5,-2.6508333333333334,-15.905000000000001
avwap_50_reclaim,fixed_4r_2r,mid_15_25,14,0.21428571428571427,-3.8344214285714284,-53.6819
avwap_50_reclaim,hybrid_50pct_target,low_lt_15,6,0.6666666666666666,-27.620566666666665,-165.7234
avwap_50_reclaim,hybrid_50pct_target,mid_15_25,14,0.5,-45.644850000000005,-639.0279
avwap_50_reclaim,ma_exit_ema9,low_lt_15,6,0.5,-1.0864833333333335,-6.5189
