strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,high_gt_20,17,0.23529411764705882,-2.077176470588235,-35.312
avwap_50_reclaim,atr_trail_1x,low_1_5,2,0.0,-1.1663000000000001,-2.3326000000000002
avwap_50_reclaim,atr_trail_1x,mid_6_20,1,1.0,1.0644,1.0644
avwap_50_reclaim,atr_trail_2x,high_gt_20,17,0.29411764705882354,-3.1848176470588236,-54.1419
avwap_50_reclaim,atr_trail_2x,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,atr_trail_2x,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,atr_trail_mae_conditional,high_gt_20,17,0.23529411764705882,-2.077176470588235,-35.312
avwap_50_reclaim,atr_trail_mae_conditional,low_1_5,2,0.0,-1.1663000000000001,-2.3326000000000002
avwap_50_reclaim,atr_trail_mae_conditional,mid_6_20,1,1.0,1.0644,1.0644
avwap_50_reclaim,atr_trail_vix_conditional,high_gt_20,17,0.23529411764705882,-1.7483529411764707,-29.722
avwap_50_reclaim,atr_trail_vix_conditional,low_1_5,2,0.0,-1.025,-2.05
avwap_50_reclaim,atr_trail_vix_conditional,mid_6_20,1,1.0,1.0644,1.0644
avwap_50_reclaim,break_even_at_1r,high_gt_20,17,0.11764705882352941,-2.2250764705882355,-37.8263
avwap_50_reclaim,break_even_at_1r,low_1_5,2,0.0,-1.1663000000000001,-2.3326000000000002
avwap_50_reclaim,break_even_at_1r,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,breakeven_plus_trail,high_gt_20,17,0.17647058823529413,-2.3031470588235297,-39.1535
avwap_50_reclaim,breakeven_plus_trail,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,breakeven_plus_trail,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,chandelier_3x,high_gt_20,17,0.29411764705882354,-3.9047352941176467,-66.3805
avwap_50_reclaim,chandelier_3x,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,chandelier_3x,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,class_time_stop,high_gt_20,17,0.47058823529411764,-10.820841176470589,-183.95430000000002
avwap_50_reclaim,class_time_stop,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,class_time_stop,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,earnings_blackout,high_gt_20,17,0.29411764705882354,-63.18932352941176,-1074.2185
avwap_50_reclaim,earnings_blackout,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,earnings_blackout,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,fixed_4r_2r,high_gt_20,17,0.23529411764705882,-4.257758823529412,-72.3819
avwap_50_reclaim,fixed_4r_2r,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,fixed_4r_2r,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,hybrid_50pct_target,high_gt_20,17,0.5294117647058824,-47.50272352941176,-807.5463
avwap_50_reclaim,hybrid_50pct_target,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,hybrid_50pct_target,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,ma_exit_ema9,high_gt_20,17,0.29411764705882354,-2.171705882352941,-36.919
avwap_50_reclaim,ma_exit_ema9,low_1_5,2,0.5,-0.3598,-0.7196
avwap_50_reclaim,ma_exit_ema9,mid_6_20,1,1.0,1.6578,1.6578
avwap_50_reclaim,mfe_lockin_trail,high_gt_20,17,0.23529411764705882,-2.160641176470588,-36.7309
avwap_50_reclaim,mfe_lockin_trail,low_1_5,2,0.0,-1.1663000000000001,-2.3326000000000002
avwap_50_reclaim,mfe_lockin_trail,mid_6_20,1,1.0,1.0644,1.0644
avwap_50_reclaim,multi_tier_partial,high_gt_20,17,0.29411764705882354,-1.8249823529411766,-31.024700000000003
avwap_50_reclaim,multi_tier_partial,low_1_5,2,0.5,-0.4961,-0.9922
avwap_50_reclaim,multi_tier_partial,mid_6_20,1,1.0,1.8687,1.8687
avwap_50_reclaim,next_pivot_target,high_gt_20,17,0.5294117647058824,-3.943911764705882,-67.0465
avwap_50_reclaim,next_pivot_target,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,next_pivot_target,mid_6_20,1,1.0,0.752,0.752
avwap_50_reclaim,r_multiple_2r,high_gt_20,17,0.23529411764705882,-2.3922882352941177,-40.6689
avwap_50_reclaim,r_multiple_2r,low_1_5,2,0.5,2.5496,5.0992
avwap_50_reclaim,r_multiple_2r,mid_6_20,1,1.0,3.0277,3.0277
avwap_50_reclaim,r_multiple_3r,high_gt_20,17,0.17647058823529413,-2.3722764705882353,-40.3287
avwap_50_reclaim,r_multiple_3r,low_1_5,2,0.5,0.01265000000000005,0.0253000000000001
avwap_50_reclaim,r_multiple_3r,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,regime_flip,high_gt_20,17,0.5294117647058824,-9.504041176470588,-161.5687
avwap_50_reclaim,regime_flip,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,regime_flip,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,reverse_signal,high_gt_20,17,0.23529411764705882,-2.077176470588235,-35.312
avwap_50_reclaim,reverse_signal,low_1_5,2,0.0,-1.1663000000000001,-2.3326000000000002
avwap_50_reclaim,reverse_signal,mid_6_20,1,1.0,1.0644,1.0644
avwap_50_reclaim,smc_mitigation_zone,high_gt_20,17,0.23529411764705882,-1.7689235294117647,-30.0717
avwap_50_reclaim,smc_mitigation_zone,low_1_5,2,0.0,-1.1663000000000001,-2.3326000000000002
avwap_50_reclaim,smc_mitigation_zone,mid_6_20,1,1.0,1.0644,1.0644
avwap_50_reclaim,time_stop_10d,high_gt_20,17,0.29411764705882354,-4.403088235294117,-74.85249999999999
avwap_50_reclaim,time_stop_10d,low_1_5,2,0.5,-0.24715000000000004,-0.4943000000000001
avwap_50_reclaim,time_stop_10d,mid_6_20,1,1.0,1.6578,1.6578
avwap_50_reclaim,time_stop_20d,high_gt_20,17,0.5294117647058824,-9.504041176470588,-161.5687
avwap_50_reclaim,time_stop_20d,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,time_stop_20d,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,trailing_10pct,high_gt_20,17,0.23529411764705882,-4.228288235294118,-71.8809
avwap_50_reclaim,trailing_10pct,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,trailing_10pct,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,trailing_15pct,high_gt_20,17,0.23529411764705882,-5.6163647058823525,-95.47819999999999
avwap_50_reclaim,trailing_15pct,low_1_5,2,0.5,0.15395000000000003,0.30790000000000006
avwap_50_reclaim,trailing_15pct,mid_6_20,1,1.0,2.4871,2.4871
avwap_50_reclaim,trailing_5pct,high_gt_20,17,0.29411764705882354,-1.5582176470588234,-26.4897
avwap_50_reclaim,trailing_5pct,low_1_5,2,0.5,-0.2283,-0.4566
avwap_50_reclaim,trailing_5pct,mid_6_20,1,1.0,2.4871,2.4871
cpr_narrow_bullish,atr_trail_1x,high_gt_20,25,0.24,-1.547356,-38.6839
cpr_narrow_bullish,atr_trail_2x,high_gt_20,25,0.36,0.266448,6.6612
cpr_narrow_bullish,atr_trail_mae_conditional,high_gt_20,25,0.24,-1.547356,-38.6839
cpr_narrow_bullish,atr_trail_vix_conditional,high_gt_20,25,0.16,-1.302512,-32.562799999999996
cpr_narrow_bullish,break_even_at_1r,high_gt_20,25,0.04,-0.40926,-10.2315
cpr_narrow_bullish,breakeven_plus_trail,high_gt_20,25,0.24,1.4028639999999999,35.0716
cpr_narrow_bullish,chandelier_3x,high_gt_20,25,0.32,-0.42661599999999994,-10.665399999999998
cpr_narrow_bullish,class_time_stop,high_gt_20,25,0.44,-1.21592,-30.397999999999996
cpr_narrow_bullish,earnings_blackout,high_gt_20,25,0.44,-12.684216000000001,-317.10540000000003
