strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,T1a,12,0.3333333333333333,-0.20451666666666668,-2.4542
avwap_50_reclaim,atr_trail_1x,T1c,8,0.125,-4.26575,-34.126
avwap_50_reclaim,atr_trail_2x,T1a,12,0.5833333333333334,1.254025,15.0483
avwap_50_reclaim,atr_trail_2x,T1c,8,0.0,-8.2994,-66.3952
avwap_50_reclaim,atr_trail_mae_conditional,T1a,12,0.3333333333333333,-0.20451666666666668,-2.4542
avwap_50_reclaim,atr_trail_mae_conditional,T1c,8,0.125,-4.26575,-34.126
avwap_50_reclaim,atr_trail_vix_conditional,T1a,12,0.3333333333333333,-0.06381666666666663,-0.7657999999999996
avwap_50_reclaim,atr_trail_vix_conditional,T1c,8,0.125,-3.742725,-29.9418
avwap_50_reclaim,break_even_at_1r,T1a,12,0.25,0.2627833333333333,3.1533999999999995
avwap_50_reclaim,break_even_at_1r,T1c,8,0.0,-5.10315,-40.8252
avwap_50_reclaim,breakeven_plus_trail,T1a,12,0.3333333333333333,0.5419666666666666,6.503599999999999
avwap_50_reclaim,breakeven_plus_trail,T1c,8,0.125,-5.3577625,-42.8621
avwap_50_reclaim,chandelier_3x,T1a,12,0.5833333333333334,1.1070916666666666,13.2851
avwap_50_reclaim,chandelier_3x,T1c,8,0.0,-9.608825,-76.8706
avwap_50_reclaim,class_time_stop,T1a,12,0.75,1.413025,16.9563
avwap_50_reclaim,class_time_stop,T1c,8,0.125,-24.76445,-198.1156
avwap_50_reclaim,earnings_blackout,T1a,12,0.5833333333333334,-1.981083333333333,-23.772999999999996
avwap_50_reclaim,earnings_blackout,T1c,8,0.0,-130.9563125,-1047.6505
avwap_50_reclaim,fixed_4r_2r,T1a,12,0.5,0.5167916666666668,6.201500000000001
avwap_50_reclaim,fixed_4r_2r,T1c,8,0.0,-9.47355,-75.7884
avwap_50_reclaim,hybrid_50pct_target,T1a,12,0.75,-2.1992749999999996,-26.391299999999994
avwap_50_reclaim,hybrid_50pct_target,T1c,8,0.25,-97.295,-778.36
avwap_50_reclaim,ma_exit_ema9,T1a,12,0.5833333333333334,0.6846583333333333,8.2159
avwap_50_reclaim,ma_exit_ema9,T1c,8,0.0,-5.5245875,-44.1967
avwap_50_reclaim,mfe_lockin_trail,T1a,12,0.3333333333333333,-0.32275833333333326,-3.873099999999999
avwap_50_reclaim,mfe_lockin_trail,T1c,8,0.125,-4.26575,-34.126
avwap_50_reclaim,multi_tier_partial,T1a,12,0.5,-0.0885833333333333,-1.0629999999999997
avwap_50_reclaim,multi_tier_partial,T1c,8,0.125,-3.63565,-29.0852
avwap_50_reclaim,next_pivot_target,T1a,12,0.8333333333333334,0.44355833333333333,5.3227
avwap_50_reclaim,next_pivot_target,T1c,8,0.125,-8.913662500000001,-71.30930000000001
avwap_50_reclaim,r_multiple_2r,T1a,12,0.5,0.92765,11.1318
avwap_50_reclaim,r_multiple_2r,T1c,8,0.0,-5.459225,-43.6738
avwap_50_reclaim,r_multiple_3r,T1a,12,0.4166666666666667,0.488125,5.8575
avwap_50_reclaim,r_multiple_3r,T1c,8,0.0,-5.459225,-43.6738
avwap_50_reclaim,regime_flip,T1a,12,0.8333333333333334,2.457641666666667,29.4917
avwap_50_reclaim,regime_flip,T1c,8,0.125,-23.533175,-188.2654
avwap_50_reclaim,reverse_signal,T1a,12,0.3333333333333333,-0.20451666666666668,-2.4542
avwap_50_reclaim,reverse_signal,T1c,8,0.125,-4.26575,-34.126
avwap_50_reclaim,smc_mitigation_zone,T1a,12,0.3333333333333333,-0.20451666666666668,-2.4542
avwap_50_reclaim,smc_mitigation_zone,T1c,8,0.125,-3.6107125,-28.8857
avwap_50_reclaim,time_stop_10d,T1a,12,0.5833333333333334,0.6906666666666665,8.287999999999998
avwap_50_reclaim,time_stop_10d,T1c,8,0.0,-10.247125,-81.977
avwap_50_reclaim,time_stop_20d,T1a,12,0.8333333333333334,2.457641666666667,29.4917
avwap_50_reclaim,time_stop_20d,T1c,8,0.125,-23.533175,-188.2654
avwap_50_reclaim,trailing_10pct,T1a,12,0.5,-0.07080000000000013,-0.8496000000000015
avwap_50_reclaim,trailing_10pct,T1c,8,0.0,-8.5295375,-68.2363
avwap_50_reclaim,trailing_15pct,T1a,12,0.4166666666666667,-0.4850499999999996,-5.820599999999995
avwap_50_reclaim,trailing_15pct,T1c,8,0.125,-10.857825,-86.8626
avwap_50_reclaim,trailing_5pct,T1a,12,0.5833333333333334,0.7033583333333334,8.4403
avwap_50_reclaim,trailing_5pct,T1c,8,0.0,-4.1124375,-32.8995
cpr_narrow_bullish,atr_trail_1x,T1a,11,0.36363636363636365,-1.4455909090909091,-15.9015
cpr_narrow_bullish,atr_trail_1x,T1c,14,0.14285714285714285,-1.6273142857142857,-22.7824
cpr_narrow_bullish,atr_trail_2x,T1a,11,0.36363636363636365,-0.9349090909090908,-10.283999999999999
cpr_narrow_bullish,atr_trail_2x,T1c,14,0.35714285714285715,1.2103714285714287,16.9452
cpr_narrow_bullish,atr_trail_mae_conditional,T1a,11,0.36363636363636365,-1.4455909090909091,-15.9015
cpr_narrow_bullish,atr_trail_mae_conditional,T1c,14,0.14285714285714285,-1.6273142857142857,-22.7824
cpr_narrow_bullish,atr_trail_vix_conditional,T1a,11,0.2727272727272727,-1.2375181818181817,-13.612699999999998
cpr_narrow_bullish,atr_trail_vix_conditional,T1c,14,0.07142857142857142,-1.3535785714285713,-18.9501
cpr_narrow_bullish,break_even_at_1r,T1a,11,0.0,-1.6994545454545453,-18.694
cpr_narrow_bullish,break_even_at_1r,T1c,14,0.07142857142857142,0.6044642857142858,8.4625
cpr_narrow_bullish,breakeven_plus_trail,T1a,11,0.18181818181818182,0.49723636363636364,5.4696
cpr_narrow_bullish,breakeven_plus_trail,T1c,14,0.2857142857142857,2.1144285714285713,29.601999999999997
cpr_narrow_bullish,chandelier_3x,T1a,11,0.36363636363636365,-1.0495545454545454,-11.5451
cpr_narrow_bullish,chandelier_3x,T1c,14,0.2857142857142857,0.06283571428571444,0.8797000000000021
cpr_narrow_bullish,class_time_stop,T1a,11,0.45454545454545453,-2.2290545454545456,-24.5196
cpr_narrow_bullish,class_time_stop,T1c,14,0.42857142857142855,-0.41988571428571453,-5.878400000000004
cpr_narrow_bullish,earnings_blackout,T1a,11,0.5454545454545454,-13.503527272727274,-148.5388
cpr_narrow_bullish,earnings_blackout,T1c,14,0.35714285714285715,-12.040471428571427,-168.5666
cpr_narrow_bullish,fixed_4r_2r,T1a,11,0.36363636363636365,-0.393418181818182,-4.327600000000002
cpr_narrow_bullish,fixed_4r_2r,T1c,14,0.2857142857142857,-0.09523571428571422,-1.333299999999999
cpr_narrow_bullish,hybrid_50pct_target,T1a,11,0.6363636363636364,-7.490890909090908,-82.39979999999998
cpr_narrow_bullish,hybrid_50pct_target,T1c,14,0.42857142857142855,-34.63494285714286,-484.8892
cpr_narrow_bullish,ma_exit_ema9,T1a,11,0.36363636363636365,-0.984181818181818,-10.825999999999999
cpr_narrow_bullish,ma_exit_ema9,T1c,14,0.5714285714285714,1.8094357142857143,25.3321
cpr_narrow_bullish,mfe_lockin_trail,T1a,11,0.36363636363636365,-1.3618181818181818,-14.98
cpr_narrow_bullish,mfe_lockin_trail,T1c,14,0.14285714285714285,-1.6273142857142857,-22.7824
cpr_narrow_bullish,multi_tier_partial,T1a,11,0.36363636363636365,-1.1124,-12.2364
cpr_narrow_bullish,multi_tier_partial,T1c,14,0.5714285714285714,-0.6972785714285715,-9.7619
cpr_narrow_bullish,next_pivot_target,T1a,11,0.7272727272727273,-0.155509090909091,-1.710600000000001
cpr_narrow_bullish,next_pivot_target,T1c,14,0.7142857142857143,1.2857285714285716,18.000200000000003
cpr_narrow_bullish,r_multiple_2r,T1a,11,0.36363636363636365,-0.8165,-8.9815
cpr_narrow_bullish,r_multiple_2r,T1c,14,0.21428571428571427,-1.0522142857142858,-14.731000000000002
cpr_narrow_bullish,r_multiple_3r,T1a,11,0.18181818181818182,-1.819290909090909,-20.0122
cpr_narrow_bullish,r_multiple_3r,T1c,14,0.14285714285714285,-0.983692857142857,-13.7717
cpr_narrow_bullish,regime_flip,T1a,11,0.2727272727272727,-2.4584545454545452,-27.043
cpr_narrow_bullish,regime_flip,T1c,14,0.35714285714285715,-1.0390000000000001,-14.546000000000001
cpr_narrow_bullish,reverse_signal,T1a,11,0.36363636363636365,-1.4455909090909091,-15.9015
cpr_narrow_bullish,reverse_signal,T1c,14,0.14285714285714285,-1.6273142857142857,-22.7824
cpr_narrow_bullish,smc_mitigation_zone,T1a,11,0.45454545454545453,-0.5389090909090908,-5.927999999999999
cpr_narrow_bullish,smc_mitigation_zone,T1c,14,0.2857142857142857,-1.2381714285714285,-17.3344
cpr_narrow_bullish,time_stop_10d,T1a,11,0.5454545454545454,-0.8726727272727272,-9.5994
cpr_narrow_bullish,time_stop_10d,T1c,14,0.5,1.5494785714285713,21.6927
cpr_narrow_bullish,time_stop_20d,T1a,11,0.2727272727272727,-2.4584545454545452,-27.043
cpr_narrow_bullish,time_stop_20d,T1c,14,0.35714285714285715,-1.0390000000000001,-14.546000000000001
cpr_narrow_bullish,trailing_10pct,T1a,11,0.36363636363636365,-1.9394636363636364,-21.3341
cpr_narrow_bullish,trailing_10pct,T1c,14,0.2857142857142857,-0.5540428571428576,-7.756600000000006
cpr_narrow_bullish,trailing_15pct,T1a,11,0.18181818181818182,-5.640863636363637,-62.0495
cpr_narrow_bullish,trailing_15pct,T1c,14,0.21428571428571427,-3.8497857142857144,-53.897
cpr_narrow_bullish,trailing_5pct,T1a,11,0.2727272727272727,-1.583872727272727,-17.4226
