preliminary_tier,confidence_tier,trades,win_rate,upgraded,downgraded
HIGH,HIGH,225,0.3422222222222222,False,False
MEDIUM,MEDIUM,9,0.4444444444444444,False,False
MEDIUM_HIGH,MEDIUM_HIGH,15,0.4,False,False
VERY_HIGH,VERY_HIGH,11,0.2727272727272727,False,False
