exit_a,exit_b,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,a_total_pnl_pct,b_total_pnl_pct,edge,dominates,n_a,n_b
atr_trail_1x,atr_trail_2x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,78.07079999999999,-84.69359999999999,False,11,11
atr_trail_1x,atr_trail_mae_conditional,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-6.6228,0.0,False,11,11
atr_trail_1x,atr_trail_vix_conditional,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,13.362299999999998,-19.985099999999996,False,11,11
atr_trail_1x,break_even_at_1r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,132.3858,-139.0086,False,11,11
atr_trail_1x,breakeven_plus_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,180.3301,-186.9529,False,11,11
atr_trail_1x,chandelier_3x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,90.0387,-96.6615,False,11,11
atr_trail_1x,class_time_stop,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,84.7076,-91.3304,False,11,11
atr_trail_1x,earnings_blackout,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,781.4327000000001,-788.0555,False,11,11
atr_trail_1x,fixed_4r_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,52.4692,-59.092,False,11,11
atr_trail_1x,hybrid_50pct_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-90.3622,83.7394,True,11,11
atr_trail_1x,ma_exit_ema9,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,53.0455,-59.668299999999995,False,11,11
atr_trail_1x,mfe_lockin_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-6.5649999999999995,-0.057800000000000296,False,11,11
atr_trail_1x,multi_tier_partial,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,1.3999000000000006,-8.0227,False,11,11
atr_trail_1x,next_pivot_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-3.1638,-3.4589999999999996,False,11,11
atr_trail_1x,r_multiple_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,11.6019,-18.2247,False,11,11
atr_trail_1x,r_multiple_3r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,21.088,-27.7108,False,11,11
atr_trail_1x,regime_flip,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,38.7745,-45.3973,False,11,11
atr_trail_1x,reverse_signal,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-6.6228,0.0,False,11,11
atr_trail_1x,smc_mitigation_zone,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-3.3247,-3.2981,False,11,11
atr_trail_1x,time_stop_10d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,33.5482,-40.171,False,11,11
atr_trail_1x,time_stop_20d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,38.7745,-45.3973,False,11,11
atr_trail_1x,trailing_10pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,187.2882,-193.911,False,11,11
atr_trail_1x,trailing_15pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,255.75459999999998,-262.37739999999997,False,11,11
atr_trail_1x,trailing_5pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,62.932599999999994,-69.55539999999999,False,11,11
atr_trail_2x,atr_trail_mae_conditional,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,-6.6228,84.69359999999999,True,11,11
atr_trail_2x,atr_trail_vix_conditional,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,13.362299999999998,64.70849999999999,True,11,11
atr_trail_2x,break_even_at_1r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,132.3858,-54.315,False,11,11
atr_trail_2x,breakeven_plus_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,180.3301,-102.2593,False,11,11
atr_trail_2x,chandelier_3x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,90.0387,-11.967900000000014,False,11,11
atr_trail_2x,class_time_stop,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,84.7076,-6.636800000000008,False,11,11
atr_trail_2x,earnings_blackout,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,781.4327000000001,-703.3619000000001,False,11,11
atr_trail_2x,fixed_4r_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,52.4692,25.60159999999999,True,11,11
atr_trail_2x,hybrid_50pct_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,-90.3622,168.433,True,11,11
atr_trail_2x,ma_exit_ema9,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,53.0455,25.025299999999994,True,11,11
atr_trail_2x,mfe_lockin_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,-6.5649999999999995,84.63579999999999,True,11,11
atr_trail_2x,multi_tier_partial,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,1.3999000000000006,76.67089999999999,True,11,11
atr_trail_2x,next_pivot_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,-3.1638,81.23459999999999,True,11,11
atr_trail_2x,r_multiple_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,11.6019,66.46889999999999,True,11,11
atr_trail_2x,r_multiple_3r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,21.088,56.98279999999999,True,11,11
atr_trail_2x,regime_flip,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,38.7745,39.29629999999999,True,11,11
atr_trail_2x,reverse_signal,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,-6.6228,84.69359999999999,True,11,11
atr_trail_2x,smc_mitigation_zone,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,-3.3247,81.3955,True,11,11
atr_trail_2x,time_stop_10d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,33.5482,44.52259999999999,True,11,11
atr_trail_2x,time_stop_20d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,38.7745,39.29629999999999,True,11,11
atr_trail_2x,trailing_10pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,187.2882,-109.2174,False,11,11
atr_trail_2x,trailing_15pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,255.75459999999998,-177.6838,False,11,11
atr_trail_2x,trailing_5pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,78.07079999999999,62.932599999999994,15.138199999999998,True,11,11
atr_trail_mae_conditional,atr_trail_vix_conditional,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,13.362299999999998,-19.985099999999996,False,11,11
atr_trail_mae_conditional,break_even_at_1r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,132.3858,-139.0086,False,11,11
atr_trail_mae_conditional,breakeven_plus_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,180.3301,-186.9529,False,11,11
atr_trail_mae_conditional,chandelier_3x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,90.0387,-96.6615,False,11,11
atr_trail_mae_conditional,class_time_stop,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,84.7076,-91.3304,False,11,11
atr_trail_mae_conditional,earnings_blackout,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,781.4327000000001,-788.0555,False,11,11
atr_trail_mae_conditional,fixed_4r_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,52.4692,-59.092,False,11,11
atr_trail_mae_conditional,hybrid_50pct_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-90.3622,83.7394,True,11,11
atr_trail_mae_conditional,ma_exit_ema9,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,53.0455,-59.668299999999995,False,11,11
atr_trail_mae_conditional,mfe_lockin_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-6.5649999999999995,-0.057800000000000296,False,11,11
atr_trail_mae_conditional,multi_tier_partial,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,1.3999000000000006,-8.0227,False,11,11
atr_trail_mae_conditional,next_pivot_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-3.1638,-3.4589999999999996,False,11,11
atr_trail_mae_conditional,r_multiple_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,11.6019,-18.2247,False,11,11
atr_trail_mae_conditional,r_multiple_3r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,21.088,-27.7108,False,11,11
atr_trail_mae_conditional,regime_flip,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,38.7745,-45.3973,False,11,11
atr_trail_mae_conditional,reverse_signal,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-6.6228,0.0,False,11,11
atr_trail_mae_conditional,smc_mitigation_zone,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,-3.3247,-3.2981,False,11,11
atr_trail_mae_conditional,time_stop_10d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,33.5482,-40.171,False,11,11
atr_trail_mae_conditional,time_stop_20d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,38.7745,-45.3973,False,11,11
atr_trail_mae_conditional,trailing_10pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,187.2882,-193.911,False,11,11
atr_trail_mae_conditional,trailing_15pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,255.75459999999998,-262.37739999999997,False,11,11
atr_trail_mae_conditional,trailing_5pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,-6.6228,62.932599999999994,-69.55539999999999,False,11,11
atr_trail_vix_conditional,break_even_at_1r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,132.3858,-119.02349999999998,False,11,11
atr_trail_vix_conditional,breakeven_plus_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,180.3301,-166.96779999999998,False,11,11
atr_trail_vix_conditional,chandelier_3x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,90.0387,-76.6764,False,11,11
atr_trail_vix_conditional,class_time_stop,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,84.7076,-71.34530000000001,False,11,11
atr_trail_vix_conditional,earnings_blackout,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,781.4327000000001,-768.0704000000001,False,11,11
atr_trail_vix_conditional,fixed_4r_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,52.4692,-39.1069,False,11,11
atr_trail_vix_conditional,hybrid_50pct_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,-90.3622,103.7245,True,11,11
atr_trail_vix_conditional,ma_exit_ema9,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,53.0455,-39.6832,False,11,11
atr_trail_vix_conditional,mfe_lockin_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,-6.5649999999999995,19.927299999999995,True,11,11
atr_trail_vix_conditional,multi_tier_partial,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,1.3999000000000006,11.962399999999997,True,11,11
atr_trail_vix_conditional,next_pivot_target,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,-3.1638,16.5261,True,11,11
atr_trail_vix_conditional,r_multiple_2r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,11.6019,1.760399999999997,True,11,11
atr_trail_vix_conditional,r_multiple_3r,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,21.088,-7.725700000000003,False,11,11
atr_trail_vix_conditional,regime_flip,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,38.7745,-25.412200000000006,False,11,11
atr_trail_vix_conditional,reverse_signal,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,-6.6228,19.985099999999996,True,11,11
atr_trail_vix_conditional,smc_mitigation_zone,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,-3.3247,16.686999999999998,True,11,11
atr_trail_vix_conditional,time_stop_10d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,33.5482,-20.185900000000004,False,11,11
atr_trail_vix_conditional,time_stop_20d,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,38.7745,-25.412200000000006,False,11,11
atr_trail_vix_conditional,trailing_10pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,187.2882,-173.92589999999998,False,11,11
atr_trail_vix_conditional,trailing_15pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,255.75459999999998,-242.39229999999998,False,11,11
atr_trail_vix_conditional,trailing_5pct,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,13.362299999999998,62.932599999999994,-49.570299999999996,False,11,11
break_even_at_1r,breakeven_plus_trail,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,132.3858,180.3301,-47.9443,False,11,11
break_even_at_1r,chandelier_3x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,132.3858,90.0387,42.34709999999998,True,11,11
break_even_at_1r,class_time_stop,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,132.3858,84.7076,47.67819999999999,True,11,11
