exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,neutral,Communication Services,unknown,high_25_40,short_le_3d,5,0.4,1.1107399999999998,5.553699999999999,0.6241767858539249
atr_trail_1x,neutral,Communication Services,unknown,low_lt_15,long_ge_11d,5,0.6,2.04502,10.225100000000001,1.0852191705746004
atr_trail_1x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,11,0.2727272727272727,-0.6020727272727272,-6.6228,-0.708221266247607
atr_trail_1x,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,9,0.1111111111111111,-1.5661555555555557,-14.095400000000001,-2.610081494685057
atr_trail_1x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,21,0.14285714285714285,-1.0496476190476192,-22.0426,-1.4653055677627094
atr_trail_1x,neutral,Consumer Discretionary,unknown,mid_15_25,medium_4_10d,8,0.0,-4.5947000000000005,-36.757600000000004,-4.4186021175621795
atr_trail_1x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,19,0.42105263157894735,0.38725263157894735,7.357799999999999,0.7333680061865546
atr_trail_1x,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.4,0.19865999999999995,0.9932999999999997,0.10331155611539758
atr_trail_1x,neutral,Financials,unknown,mid_15_25,long_ge_11d,16,0.25,-0.735825,-11.7732,-2.059682510658807
atr_trail_1x,neutral,Health Care,unknown,low_lt_15,long_ge_11d,11,0.2727272727272727,-1.1555,-12.7105,-1.5935743450804998
atr_trail_1x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,19,0.21052631578947367,-1.0574052631578947,-20.0907,-1.9447446778334563
atr_trail_1x,neutral,Information Technology,unknown,high_25_40,short_le_3d,5,0.8,3.6299,18.1495,1.6352546720031544
atr_trail_1x,neutral,Information Technology,unknown,low_lt_15,long_ge_11d,8,0.125,-0.6153874999999999,-4.923099999999999,-0.33711699176623683
atr_trail_1x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,21,0.42857142857142855,0.10612857142857146,2.228700000000001,0.17247595409108454
atr_trail_2x,neutral,Communication Services,unknown,high_25_40,short_le_3d,5,0.4,2.46244,12.3122,0.9893273791948209
atr_trail_2x,neutral,Communication Services,unknown,low_lt_15,long_ge_11d,5,0.8,4.6406,23.203,1.4659207224572022
atr_trail_2x,neutral,Communication Services,unknown,mid_15_25,long_ge_11d,11,0.5454545454545454,7.0973454545454535,78.07079999999999,1.6203082342035608
atr_trail_2x,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,9,0.4444444444444444,0.9728444444444446,8.755600000000001,0.539810347075645
atr_trail_2x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,21,0.5714285714285714,4.52947619047619,95.119,2.444273618283808
atr_trail_2x,neutral,Consumer Discretionary,unknown,mid_15_25,medium_4_10d,8,0.0,-8.43185,-67.4548,-4.560403425099552
atr_trail_2x,neutral,Consumer Staples,unknown,mid_15_25,long_ge_11d,19,0.3684210526315789,-0.09051578947368419,-1.7197999999999996,-0.1397640356805944
atr_trail_2x,neutral,Energy,unknown,mid_15_25,long_ge_11d,5,0.2,-1.5588799999999998,-7.7943999999999996,-0.5724661343888283
atr_trail_2x,neutral,Financials,unknown,mid_15_25,long_ge_11d,16,0.5625,1.46939375,23.5103,1.078960940061174
atr_trail_2x,neutral,Health Care,unknown,low_lt_15,long_ge_11d,11,0.36363636363636365,-1.5566636363636364,-17.1233,-1.6159955640141361
atr_trail_2x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,19,0.3157894736842105,-0.8968789473684211,-17.0407,-1.07218502321707
