strategy,exit_method,adv_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,100_500M,8,0.0,-2.81115,-22.4892
bollinger_lower,atr_trail_1x,25_100M,7,0.42857142857142855,-0.14845714285714287,-1.0392000000000001
bollinger_lower,atr_trail_1x,5_25M,8,0.5,-1.1418124999999997,-9.134499999999997
bollinger_lower,atr_trail_1x,ge_500M,1,0.0,-3.3149,-3.3149
bollinger_lower,atr_trail_1x,lt_5M,1,0.0,-4.8698,-4.8698
bollinger_lower,atr_trail_2x,100_500M,8,0.125,-5.171525,-41.3722
bollinger_lower,atr_trail_2x,25_100M,7,0.7142857142857143,2.920342857142857,20.4424
bollinger_lower,atr_trail_2x,5_25M,8,0.25,8.04735,64.3788
bollinger_lower,atr_trail_2x,ge_500M,1,0.0,-2.5499,-2.5499
bollinger_lower,atr_trail_2x,lt_5M,1,1.0,7.1793,7.1793
bollinger_lower,break_even_at_1r,100_500M,8,0.0,-3.4083,-27.2664
bollinger_lower,break_even_at_1r,25_100M,7,0.14285714285714285,2.642328571428571,18.496299999999998
bollinger_lower,break_even_at_1r,5_25M,8,0.125,10.221824999999999,81.77459999999999
bollinger_lower,break_even_at_1r,ge_500M,1,0.0,-3.3149,-3.3149
bollinger_lower,break_even_at_1r,lt_5M,1,0.0,-4.8698,-4.8698
bollinger_lower,breakeven_plus_trail,100_500M,8,0.25,0.7075875000000001,5.660700000000001
bollinger_lower,breakeven_plus_trail,25_100M,7,0.7142857142857143,16.22467142857143,113.5727
bollinger_lower,breakeven_plus_trail,5_25M,8,0.375,10.008787499999999,80.07029999999999
bollinger_lower,breakeven_plus_trail,ge_500M,1,0.0,-6.6298,-6.6298
bollinger_lower,breakeven_plus_trail,lt_5M,1,1.0,5.4198,5.4198
bollinger_lower,class_time_stop,100_500M,8,0.375,3.74065,29.9252
bollinger_lower,class_time_stop,25_100M,7,0.8571428571428571,8.762057142857143,61.3344
bollinger_lower,class_time_stop,5_25M,8,0.5,21.9955,175.964
bollinger_lower,class_time_stop,ge_500M,1,0.0,-6.2894,-6.2894
bollinger_lower,class_time_stop,lt_5M,1,0.0,-1.3105,-1.3105
bollinger_lower,earnings_blackout,100_500M,8,0.625,30.087862499999996,240.70289999999997
bollinger_lower,earnings_blackout,25_100M,7,0.7142857142857143,298.4359857142857,2089.0519
bollinger_lower,earnings_blackout,5_25M,8,0.875,68.712875,549.703
bollinger_lower,earnings_blackout,ge_500M,1,1.0,42.7209,42.7209
bollinger_lower,earnings_blackout,lt_5M,1,1.0,89.6133,89.6133
bollinger_lower,fixed_4r_2r,100_500M,8,0.125,-4.6933875,-37.5471
bollinger_lower,fixed_4r_2r,25_100M,7,0.8571428571428571,11.2385,78.6695
bollinger_lower,fixed_4r_2r,5_25M,8,0.25,-5.4988875,-43.9911
bollinger_lower,fixed_4r_2r,ge_500M,1,0.0,-6.6298,-6.6298
bollinger_lower,fixed_4r_2r,lt_5M,1,0.0,-27.8434,-27.8434
bollinger_lower,hybrid_50pct_target,100_500M,8,0.625,3.372125,26.977
bollinger_lower,hybrid_50pct_target,25_100M,7,0.8571428571428571,8.830971428571429,61.8168
bollinger_lower,hybrid_50pct_target,5_25M,8,0.375,4.734449999999999,37.87559999999999
bollinger_lower,hybrid_50pct_target,ge_500M,1,0.0,-10.0,-10.0
bollinger_lower,hybrid_50pct_target,lt_5M,1,1.0,36.685,36.685
bollinger_lower,ma_exit_ema9,100_500M,8,0.25,-1.7399375,-13.9195
bollinger_lower,ma_exit_ema9,25_100M,7,0.42857142857142855,-0.24474285714285715,-1.7132
bollinger_lower,ma_exit_ema9,5_25M,8,0.375,-0.7826500000000001,-6.2612000000000005
bollinger_lower,ma_exit_ema9,ge_500M,1,0.0,-1.9477,-1.9477
bollinger_lower,ma_exit_ema9,lt_5M,1,1.0,2.2488,2.2488
bollinger_lower,next_pivot_target,100_500M,8,0.5,-3.3718125,-26.9745
bollinger_lower,next_pivot_target,25_100M,7,0.8571428571428571,2.0493714285714284,14.3456
bollinger_lower,next_pivot_target,5_25M,8,0.5,-2.2216750000000003,-17.773400000000002
bollinger_lower,next_pivot_target,ge_500M,1,0.0,-10.0,-10.0
bollinger_lower,next_pivot_target,lt_5M,1,0.0,-10.0,-10.0
bollinger_lower,r_multiple_2r,100_500M,8,0.25,-1.5426625,-12.3413
bollinger_lower,r_multiple_2r,25_100M,7,0.7142857142857143,4.464985714285715,31.2549
bollinger_lower,r_multiple_2r,5_25M,8,0.125,-4.504675,-36.0374
bollinger_lower,r_multiple_2r,ge_500M,1,0.0,-3.3149,-3.3149
bollinger_lower,r_multiple_2r,lt_5M,1,1.0,27.8272,27.8272
bollinger_lower,r_multiple_3r,100_500M,8,0.125,-2.2529,-18.0232
bollinger_lower,r_multiple_3r,25_100M,7,0.7142857142857143,7.390257142857143,51.7318
bollinger_lower,r_multiple_3r,5_25M,8,0.125,-3.6301499999999995,-29.041199999999996
bollinger_lower,r_multiple_3r,ge_500M,1,0.0,-3.3149,-3.3149
bollinger_lower,r_multiple_3r,lt_5M,1,1.0,41.7408,41.7408
bollinger_lower,regime_flip,100_500M,8,0.5,3.7467375,29.9739
bollinger_lower,regime_flip,25_100M,7,0.8571428571428571,5.041471428571429,35.2903
bollinger_lower,regime_flip,5_25M,8,0.625,16.809725,134.4778
bollinger_lower,regime_flip,ge_500M,1,0.0,-7.9374,-7.9374
bollinger_lower,regime_flip,lt_5M,1,1.0,2.5724,2.5724
bollinger_lower,time_stop_10d,100_500M,8,0.5,0.7233249999999998,5.786599999999998
bollinger_lower,time_stop_10d,25_100M,7,0.7142857142857143,1.957485714285714,13.702399999999999
bollinger_lower,time_stop_10d,5_25M,8,0.25,-3.9826125,-31.8609
bollinger_lower,time_stop_10d,ge_500M,1,1.0,3.2813,3.2813
bollinger_lower,time_stop_10d,lt_5M,1,1.0,11.6324,11.6324
bollinger_lower,time_stop_20d,100_500M,8,0.5,3.7467375,29.9739
bollinger_lower,time_stop_20d,25_100M,7,0.8571428571428571,5.041471428571429,35.2903
bollinger_lower,time_stop_20d,5_25M,8,0.625,16.809725,134.4778
bollinger_lower,time_stop_20d,ge_500M,1,0.0,-7.9374,-7.9374
bollinger_lower,time_stop_20d,lt_5M,1,1.0,2.5724,2.5724
bollinger_lower,trailing_10pct,100_500M,8,0.25,-2.4194,-19.3552
bollinger_lower,trailing_10pct,25_100M,7,0.8571428571428571,9.306357142857141,65.1445
bollinger_lower,trailing_10pct,5_25M,8,0.25,9.636087499999999,77.08869999999999
bollinger_lower,trailing_10pct,ge_500M,1,0.0,-7.0468,-7.0468
bollinger_lower,trailing_10pct,lt_5M,1,0.0,-7.9761,-7.9761
bollinger_lower,trailing_15pct,100_500M,8,0.375,-3.0711000000000004,-24.568800000000003
bollinger_lower,trailing_15pct,25_100M,7,0.7142857142857143,15.768014285714287,110.37610000000001
bollinger_lower,trailing_15pct,5_25M,8,0.25,6.835562499999999,54.68449999999999
bollinger_lower,trailing_15pct,ge_500M,1,0.0,-12.2109,-12.2109
bollinger_lower,trailing_15pct,lt_5M,1,0.0,-4.8698,-4.8698
bollinger_lower,trailing_5pct,100_500M,8,0.25,-3.37395,-26.9916
bollinger_lower,trailing_5pct,25_100M,7,0.5714285714285714,4.250542857142857,29.753800000000002
bollinger_lower,trailing_5pct,5_25M,8,0.375,-0.8473124999999999,-6.778499999999999
bollinger_lower,trailing_5pct,ge_500M,1,0.0,-2.5499,-2.5499
bollinger_lower,trailing_5pct,lt_5M,1,0.0,-2.8636,-2.8636
bollinger_tight,atr_trail_1x,100_500M,17,0.35294117647058826,-0.7752176470588235,-13.1787
bollinger_tight,atr_trail_1x,25_100M,8,0.125,-6.940812500000001,-55.526500000000006
bollinger_tight,atr_trail_1x,5_25M,6,0.3333333333333333,-4.657033333333334,-27.9422
bollinger_tight,atr_trail_1x,ge_500M,4,0.0,-1.70285,-6.8114
bollinger_tight,atr_trail_2x,100_500M,17,0.4117647058823529,0.6469529411764706,10.9982
bollinger_tight,atr_trail_2x,25_100M,8,0.25,-9.379975,-75.0398
bollinger_tight,atr_trail_2x,5_25M,6,0.0,-6.8045,-40.827
bollinger_tight,atr_trail_2x,ge_500M,4,0.5,-0.7339500000000001,-2.9358000000000004
bollinger_tight,break_even_at_1r,100_500M,17,0.23529411764705882,-0.7866058823529412,-13.3723
bollinger_tight,break_even_at_1r,25_100M,8,0.0,-7.9118875,-63.2951
bollinger_tight,break_even_at_1r,5_25M,6,0.0,-5.195250000000001,-31.1715
bollinger_tight,break_even_at_1r,ge_500M,4,0.25,3.307325,13.2293
bollinger_tight,breakeven_plus_trail,100_500M,17,0.4117647058823529,-0.6397823529411765,-10.8763
bollinger_tight,breakeven_plus_trail,25_100M,8,0.5,8.5403,68.3224
bollinger_tight,breakeven_plus_trail,5_25M,6,0.16666666666666666,-6.819683333333334,-40.9181
bollinger_tight,breakeven_plus_trail,ge_500M,4,0.5,6.3248750000000005,25.299500000000002
bollinger_tight,class_time_stop,100_500M,17,0.5882352941176471,-2.019335294117647,-34.3287
bollinger_tight,class_time_stop,25_100M,8,0.5,1.3397499999999998,10.717999999999998
bollinger_tight,class_time_stop,5_25M,6,0.0,-15.327333333333334,-91.964
bollinger_tight,class_time_stop,ge_500M,4,0.5,-1.0303500000000003,-4.121400000000001
bollinger_tight,earnings_blackout,100_500M,17,0.6470588235294118,52.79035882352941,897.4361
bollinger_tight,earnings_blackout,25_100M,8,0.25,1.6712250000000006,13.369800000000005
bollinger_tight,earnings_blackout,5_25M,6,0.8333333333333334,473.9801333333334,2843.8808000000004
bollinger_tight,earnings_blackout,ge_500M,4,1.0,311.32705,1245.3082
bollinger_tight,fixed_4r_2r,100_500M,17,0.4117647058823529,-0.4150117647058824,-7.055200000000001
bollinger_tight,fixed_4r_2r,25_100M,8,0.375,0.29333750000000003,2.3467000000000002
bollinger_tight,fixed_4r_2r,5_25M,6,0.0,-14.374233333333335,-86.2454
bollinger_tight,fixed_4r_2r,ge_500M,4,0.25,-4.891925,-19.5677
bollinger_tight,hybrid_50pct_target,100_500M,17,0.5294117647058824,-0.13875294117647052,-2.358799999999999
bollinger_tight,hybrid_50pct_target,25_100M,8,0.375,-0.819075,-6.5526
bollinger_tight,hybrid_50pct_target,5_25M,6,0.0,-10.0,-60.0
bollinger_tight,hybrid_50pct_target,ge_500M,4,0.5,0.34724999999999984,1.3889999999999993
bollinger_tight,ma_exit_ema9,100_500M,17,0.7058823529411765,1.2682176470588236,21.5597
bollinger_tight,ma_exit_ema9,25_100M,8,0.375,-0.12931250000000005,-1.0345000000000004
bollinger_tight,ma_exit_ema9,5_25M,6,0.6666666666666666,-1.5305,-9.183
bollinger_tight,ma_exit_ema9,ge_500M,4,0.5,0.8574750000000001,3.4299000000000004
bollinger_tight,next_pivot_target,100_500M,17,0.8823529411764706,1.0708647058823528,18.2047
bollinger_tight,next_pivot_target,25_100M,8,0.5,-6.415525,-51.3242
bollinger_tight,next_pivot_target,5_25M,6,0.3333333333333333,-5.789033333333333,-34.7342
bollinger_tight,next_pivot_target,ge_500M,4,1.0,2.33135,9.3254
bollinger_tight,r_multiple_2r,100_500M,17,0.4117647058823529,0.7730294117647057,13.141499999999997
bollinger_tight,r_multiple_2r,25_100M,8,0.375,-4.427149999999999,-35.417199999999994
bollinger_tight,r_multiple_2r,5_25M,6,0.0,-7.300750000000001,-43.804500000000004
bollinger_tight,r_multiple_2r,ge_500M,4,0.5,3.5862999999999996,14.345199999999998
bollinger_tight,r_multiple_3r,100_500M,17,0.29411764705882354,0.33579999999999993,5.708599999999999
bollinger_tight,r_multiple_3r,25_100M,8,0.125,-5.258062499999999,-42.064499999999995
bollinger_tight,r_multiple_3r,5_25M,6,0.0,-7.300750000000001,-43.804500000000004
