exit_a,exit_b,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,a_total_pnl_pct,b_total_pnl_pct,edge,dominates,n_a,n_b
atr_trail_1x,atr_trail_2x,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-12.7518,-8.0063,False,12,12
atr_trail_1x,break_even_at_1r,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-23.6035,2.8454000000000015,True,12,12
atr_trail_1x,breakeven_plus_trail,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-4.635399999999999,-16.122700000000002,False,12,12
atr_trail_1x,class_time_stop,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-3.619399999999997,-17.1387,False,12,12
atr_trail_1x,earnings_blackout,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,521.3872,-542.1453,False,12,12
atr_trail_1x,fixed_4r_2r,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,26.538800000000002,-47.2969,False,12,12
atr_trail_1x,hybrid_50pct_target,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-72.3777,51.619600000000005,True,12,12
atr_trail_1x,ma_exit_ema9,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-7.701499999999999,-13.0566,False,12,12
atr_trail_1x,next_pivot_target,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,4.011700000000001,-24.7698,False,12,12
atr_trail_1x,r_multiple_2r,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-14.4172,-6.3408999999999995,False,12,12
atr_trail_1x,r_multiple_3r,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,-17.076999999999998,-3.6811000000000007,False,12,12
atr_trail_1x,regime_flip,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,13.018500000000001,-33.7766,False,12,12
atr_trail_1x,time_stop_10d,neutral,Energy,unknown,high_atr_2.5_5pct,long_ge_11d,-20.7581,15.0004,-35.7585,False,12,12
