strategy,exit_method,mfe_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,q1_lt_2pct,1,0.0,-6.1846,-6.1846
bollinger_lower,atr_trail_1x,q4_ge_10pct,24,0.2916666666666667,-1.4442916666666665,-34.663
bollinger_lower,atr_trail_2x,q1_lt_2pct,1,0.0,-12.3693,-12.3693
bollinger_lower,atr_trail_2x,q4_ge_10pct,24,0.375,2.5186541666666664,60.44769999999999
bollinger_lower,break_even_at_1r,q1_lt_2pct,1,0.0,-6.1846,-6.1846
bollinger_lower,break_even_at_1r,q4_ge_10pct,24,0.08333333333333333,2.9585166666666667,71.0044
bollinger_lower,breakeven_plus_trail,q1_lt_2pct,1,0.0,-12.3693,-12.3693
bollinger_lower,breakeven_plus_trail,q4_ge_10pct,24,0.4583333333333333,8.769291666666666,210.463
bollinger_lower,class_time_stop,q1_lt_2pct,1,0.0,-6.5388,-6.5388
bollinger_lower,class_time_stop,q4_ge_10pct,24,0.5416666666666666,11.090104166666668,266.1625
bollinger_lower,earnings_blackout,q1_lt_2pct,1,1.0,221.8059,221.8059
bollinger_lower,earnings_blackout,q4_ge_10pct,24,0.75,116.24942083333333,2789.9861
bollinger_lower,fixed_4r_2r,q1_lt_2pct,1,0.0,-12.3693,-12.3693
bollinger_lower,fixed_4r_2r,q4_ge_10pct,24,0.375,-1.0405250000000001,-24.972600000000003
bollinger_lower,hybrid_50pct_target,q1_lt_2pct,1,0.0,-10.0,-10.0
bollinger_lower,hybrid_50pct_target,q4_ge_10pct,24,0.625,6.806433333333334,163.3544
bollinger_lower,ma_exit_ema9,q1_lt_2pct,1,0.0,-5.0594,-5.0594
bollinger_lower,ma_exit_ema9,q4_ge_10pct,24,0.375,-0.6888916666666667,-16.5334
bollinger_lower,next_pivot_target,q1_lt_2pct,1,0.0,-10.0,-10.0
bollinger_lower,next_pivot_target,q4_ge_10pct,24,0.5833333333333334,-1.6834291666666668,-40.402300000000004
bollinger_lower,r_multiple_2r,q1_lt_2pct,1,0.0,-6.1846,-6.1846
bollinger_lower,r_multiple_2r,q4_ge_10pct,24,0.375,0.5655458333333335,13.573100000000004
bollinger_lower,r_multiple_3r,q1_lt_2pct,1,0.0,-6.1846,-6.1846
bollinger_lower,r_multiple_3r,q4_ge_10pct,24,0.3333333333333333,2.0532458333333334,49.2779
bollinger_lower,regime_flip,q1_lt_2pct,1,0.0,-3.406,-3.406
