strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
cpr_narrow_bullish,next_pivot_target,31,0.7419,1.6984,1.0388,32.2041,-20.0,10.7,0.9355,50.63,True
cpr_narrow_bullish,ma_exit_ema9,31,0.3548,1.5605,0.6642,20.5902,-10.7641,11.7,0.9677,44.86,False
cpr_narrow_bullish,multi_tier_partial,31,0.4839,1.0405,0.0323,1.0028,-11.3596,5.1,1.0,33.53,False
cpr_narrow_bullish,chandelier_3x,31,0.4194,1.5034,1.1004,34.1109,-28.7275,30.0,0.9032,31.88,False
cpr_narrow_bullish,smc_mitigation_zone,31,0.4194,0.7729,-0.1999,-6.1975,-11.0782,3.8,0.9677,30.16,False
cpr_narrow_bullish,fixed_4r_2r,31,0.4194,1.4449,1.288,39.9294,-42.1501,19.5,0.9032,30.12,False
cpr_narrow_bullish,r_multiple_3r,31,0.3226,1.4962,0.8741,27.0976,-22.5669,10.8,0.9355,27.79,False
cpr_narrow_bullish,breakeven_plus_trail,31,0.2581,1.4077,0.6264,19.4192,-17.4414,38.3,0.9032,26.39,False
cpr_narrow_bullish,trailing_5pct,31,0.3548,1.4022,0.748,23.1881,-21.0192,25.9,0.9032,26.26,False
cpr_narrow_bullish,atr_trail_vix_conditional,31,0.3548,0.9385,-0.071,-2.2003,-12.4441,9.3,0.9677,25.53,False
cpr_narrow_bullish,atr_trail_2x,31,0.3548,1.2346,0.4627,14.3426,-17.7905,20.0,0.9355,24.54,False
cpr_narrow_bullish,hybrid_50pct_target,31,0.5806,0.537,-3.05,-94.5513,-118.9972,96.3,0.7097,23.22,False
cpr_narrow_bullish,class_time_stop,31,0.5484,0.9027,-0.3981,-12.3411,-75.2461,34.2,1.0,21.94,False
cpr_narrow_bullish,regime_flip,31,0.5161,0.9681,-0.117,-3.6263,-56.9652,27.5,1.0,20.64,False
cpr_narrow_bullish,time_stop_20d,31,0.5161,0.9681,-0.117,-3.6263,-56.9652,27.5,1.0,20.64,False
cpr_narrow_bullish,time_stop_10d,31,0.4516,0.9618,-0.0865,-2.6824,-18.7563,14.0,1.0,19.93,False
cpr_narrow_bullish,earnings_blackout,31,0.4839,0.7053,-4.5022,-139.5689,-239.8047,404.3,0.0,19.36,False
cpr_narrow_bullish,atr_trail_1x,31,0.3548,0.6109,-0.4344,-13.4674,-16.6731,5.5,0.9677,19.18,False
cpr_narrow_bullish,reverse_signal,31,0.3548,0.6109,-0.4344,-13.4674,-16.6731,5.5,0.9677,19.18,False
cpr_narrow_bullish,atr_trail_mae_conditional,31,0.3548,0.6109,-0.4344,-13.4674,-16.6731,5.5,0.9677,19.18,False
cpr_narrow_bullish,mfe_lockin_trail,31,0.3548,0.5883,-0.4596,-14.2473,-17.453,5.0,0.9677,18.01,False
cpr_narrow_bullish,r_multiple_2r,31,0.3548,1.0825,0.1406,4.3593,-22.5669,8.1,0.9355,16.67,False
cpr_narrow_bullish,trailing_15pct,31,0.3871,0.6547,-1.9315,-59.8752,-90.1379,103.0,0.7097,15.48,False
cpr_narrow_bullish,break_even_at_1r,31,0.1613,1.2512,0.2261,7.0079,-19.3134,18.3,0.9032,15.02,False
cpr_narrow_bullish,trailing_10pct,31,0.3548,0.5615,-1.6934,-52.4943,-59.5141,58.9,0.8387,14.19,False
po3_bullish,ma_exit_ema9,19,0.4211,4.0318,2.5891,49.1933,-10.5297,9.3,1.0,61.05,True
po3_bullish,next_pivot_target,19,0.8421,1.4641,0.6134,11.6547,-13.0872,9.8,1.0,57.98,False
po3_bullish,earnings_blackout,19,0.6842,6.7475,21.1475,401.8019,-25.948,405.5,0.0,57.37,False
po3_bullish,break_even_at_1r,19,0.1579,5.5787,7.2566,137.8745,-14.7151,23.9,1.0,44.24,False
po3_bullish,chandelier_3x,19,0.1579,4.9962,7.3875,140.362,-15.5476,22.3,1.0,42.99,False
po3_bullish,trailing_15pct,19,0.3684,1.8599,6.3169,120.0202,-78.0189,95.3,0.7368,40.53,False
po3_bullish,breakeven_plus_trail,19,0.1579,3.0144,5.9084,112.2587,-37.0817,30.7,1.0,36.32,False
po3_bullish,smc_mitigation_zone,19,0.4737,0.5568,-0.3905,-7.4195,-10.9124,4.1,1.0,32.58,False
po3_bullish,trailing_10pct,19,0.2632,1.7197,3.9247,74.5691,-59.6762,51.8,0.8947,32.12,False
po3_bullish,hybrid_50pct_target,19,0.4737,1.3267,1.6649,31.6329,-54.9317,71.7,0.8421,28.75,False
po3_bullish,atr_trail_2x,19,0.2632,1.466,1.2425,23.6076,-32.7827,18.1,1.0,24.51,False
po3_bullish,multi_tier_partial,19,0.3158,0.4444,-0.7517,-14.2832,-16.6889,4.6,1.0,17.6,False
po3_bullish,time_stop_10d,19,0.4211,0.571,-1.722,-32.7175,-51.713,14.5,1.0,16.84,False
po3_bullish,reverse_signal,19,0.3158,0.197,-1.0864,-20.6423,-21.0493,4.6,1.0,12.63,False
po3_bullish,class_time_stop,19,0.3158,0.7601,-1.236,-23.4833,-67.5365,36.2,1.0,12.63,False
po3_bullish,mfe_lockin_trail,19,0.3158,0.2555,-1.0074,-19.1401,-20.1366,4.4,1.0,12.63,False
po3_bullish,atr_trail_mae_conditional,19,0.3158,0.197,-1.0864,-20.6423,-21.0493,4.6,1.0,12.63,False
po3_bullish,regime_flip,19,0.3158,0.7633,-1.1598,-22.0354,-70.7022,29.2,1.0,12.63,False
po3_bullish,time_stop_20d,19,0.3158,0.7633,-1.1598,-22.0354,-70.7022,29.2,1.0,12.63,False
po3_bullish,atr_trail_1x,19,0.3158,0.197,-1.0864,-20.6423,-21.0493,4.6,1.0,12.63,False
po3_bullish,atr_trail_vix_conditional,19,0.2632,0.2599,-1.3075,-24.8425,-24.9886,4.8,1.0,10.53,False
po3_bullish,r_multiple_2r,19,0.2632,0.7282,-0.5859,-11.1319,-21.9198,7.4,1.0,10.53,False
po3_bullish,fixed_4r_2r,19,0.2632,0.7937,-0.873,-16.5861,-24.2964,20.1,0.9474,10.53,False
po3_bullish,trailing_5pct,19,0.1579,0.8062,-0.5539,-10.5234,-27.1411,15.7,1.0,6.32,False
po3_bullish,r_multiple_3r,19,0.1579,0.7449,-0.601,-11.4184,-21.9198,9.6,1.0,6.32,False
