strategy,exit_method,mae_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,q4_ge_10pct,11,0.18181818181818182,-1.9106545454545454,-21.0172
avwap_50_reclaim,atr_trail_2x,q4_ge_10pct,11,0.36363636363636365,0.5963363636363634,6.559699999999998
avwap_50_reclaim,atr_trail_mae_conditional,q4_ge_10pct,11,0.18181818181818182,-1.9106545454545454,-21.0172
avwap_50_reclaim,atr_trail_vix_conditional,q4_ge_10pct,11,0.18181818181818182,-1.5724545454545455,-17.297
avwap_50_reclaim,break_even_at_1r,q4_ge_10pct,11,0.09090909090909091,-2.3024636363636364,-25.327099999999998
avwap_50_reclaim,breakeven_plus_trail,q4_ge_10pct,11,0.2727272727272727,1.5327454545454544,16.8602
avwap_50_reclaim,chandelier_3x,q4_ge_10pct,11,0.36363636363636365,-0.29079090909090904,-3.1986999999999997
avwap_50_reclaim,class_time_stop,q4_ge_10pct,11,0.6363636363636364,0.8804090909090909,9.6845
avwap_50_reclaim,earnings_blackout,q4_ge_10pct,11,0.18181818181818182,-25.655245454545454,-282.2077
avwap_50_reclaim,fixed_4r_2r,q4_ge_10pct,11,0.45454545454545453,1.6586181818181822,18.244800000000005
avwap_50_reclaim,hybrid_50pct_target,q4_ge_10pct,11,0.7272727272727273,-2.130327272727273,-23.433600000000002
avwap_50_reclaim,ma_exit_ema9,q4_ge_10pct,11,0.2727272727272727,-2.1736454545454547,-23.9101
avwap_50_reclaim,mfe_lockin_trail,q4_ge_10pct,11,0.2727272727272727,-1.9787181818181816,-21.7659
avwap_50_reclaim,multi_tier_partial,q4_ge_10pct,11,0.2727272727272727,-1.8437272727272727,-20.281
avwap_50_reclaim,next_pivot_target,q4_ge_10pct,11,0.6363636363636364,-0.007163636363636422,-0.07880000000000065
avwap_50_reclaim,r_multiple_2r,q4_ge_10pct,11,0.2727272727272727,-1.5936545454545454,-17.5302
avwap_50_reclaim,r_multiple_3r,q4_ge_10pct,11,0.18181818181818182,-1.7361636363636364,-19.0978
avwap_50_reclaim,regime_flip,q4_ge_10pct,11,0.45454545454545453,-0.5612272727272726,-6.173499999999999
avwap_50_reclaim,reverse_signal,q4_ge_10pct,11,0.18181818181818182,-1.9106545454545454,-21.0172
avwap_50_reclaim,smc_mitigation_zone,q4_ge_10pct,11,0.18181818181818182,-1.612218181818182,-17.7344
avwap_50_reclaim,time_stop_10d,q4_ge_10pct,11,0.45454545454545453,0.24879090909090912,2.7367000000000004
avwap_50_reclaim,time_stop_20d,q4_ge_10pct,11,0.45454545454545453,-0.5612272727272726,-6.173499999999999
avwap_50_reclaim,trailing_10pct,q4_ge_10pct,11,0.36363636363636365,1.1795454545454545,12.975
avwap_50_reclaim,trailing_15pct,q4_ge_10pct,11,0.36363636363636365,1.1263363636363637,12.3897
avwap_50_reclaim,trailing_5pct,q4_ge_10pct,11,0.36363636363636365,-1.1368636363636364,-12.5055
cpr_narrow_bullish,atr_trail_1x,q3_5_10pct,1,1.0,3.5155,3.5155
cpr_narrow_bullish,atr_trail_1x,q4_ge_10pct,30,0.3333333333333333,-0.5660966666666667,-16.9829
cpr_narrow_bullish,atr_trail_2x,q3_5_10pct,1,1.0,16.3818,16.3818
cpr_narrow_bullish,atr_trail_2x,q4_ge_10pct,30,0.3333333333333333,-0.06797333333333344,-2.0392000000000032
cpr_narrow_bullish,atr_trail_mae_conditional,q3_5_10pct,1,1.0,3.5155,3.5155
cpr_narrow_bullish,atr_trail_mae_conditional,q4_ge_10pct,30,0.3333333333333333,-0.5660966666666667,-16.9829
cpr_narrow_bullish,atr_trail_vix_conditional,q3_5_10pct,1,1.0,4.2102,4.2102
cpr_narrow_bullish,atr_trail_vix_conditional,q4_ge_10pct,30,0.3333333333333333,-0.21368333333333334,-6.4105
cpr_narrow_bullish,break_even_at_1r,q3_5_10pct,1,0.0,-0.0934,-0.0934
cpr_narrow_bullish,break_even_at_1r,q4_ge_10pct,30,0.16666666666666666,0.23671,7.1013
cpr_narrow_bullish,breakeven_plus_trail,q3_5_10pct,1,1.0,17.2834,17.2834
cpr_narrow_bullish,breakeven_plus_trail,q4_ge_10pct,30,0.23333333333333334,0.07119333333333334,2.1358
cpr_narrow_bullish,chandelier_3x,q3_5_10pct,1,1.0,13.8153,13.8153
cpr_narrow_bullish,chandelier_3x,q4_ge_10pct,30,0.4,0.6765200000000001,20.295600000000004
cpr_narrow_bullish,class_time_stop,q3_5_10pct,1,1.0,12.3039,12.3039
cpr_narrow_bullish,class_time_stop,q4_ge_10pct,30,0.5333333333333333,-0.8214999999999999,-24.644999999999996
cpr_narrow_bullish,earnings_blackout,q3_5_10pct,1,1.0,36.6935,36.6935
cpr_narrow_bullish,earnings_blackout,q4_ge_10pct,30,0.4666666666666667,-5.875413333333333,-176.2624
cpr_narrow_bullish,fixed_4r_2r,q3_5_10pct,1,1.0,12.3848,12.3848
cpr_narrow_bullish,fixed_4r_2r,q4_ge_10pct,30,0.4,0.9181533333333334,27.544600000000003
cpr_narrow_bullish,hybrid_50pct_target,q3_5_10pct,1,1.0,12.8143,12.8143
cpr_narrow_bullish,hybrid_50pct_target,q4_ge_10pct,30,0.5666666666666667,-3.5788533333333334,-107.3656
cpr_narrow_bullish,ma_exit_ema9,q3_5_10pct,1,1.0,9.0651,9.0651
cpr_narrow_bullish,ma_exit_ema9,q4_ge_10pct,30,0.3333333333333333,0.38417,11.5251
cpr_narrow_bullish,mfe_lockin_trail,q3_5_10pct,1,1.0,3.9854,3.9854
cpr_narrow_bullish,mfe_lockin_trail,q4_ge_10pct,30,0.3333333333333333,-0.6077566666666667,-18.2327
cpr_narrow_bullish,multi_tier_partial,q3_5_10pct,1,1.0,0.865,0.865
cpr_narrow_bullish,multi_tier_partial,q4_ge_10pct,30,0.4666666666666667,0.00459333333333336,0.13780000000000078
cpr_narrow_bullish,next_pivot_target,q3_5_10pct,1,1.0,0.9057,0.9057
cpr_narrow_bullish,next_pivot_target,q4_ge_10pct,30,0.7333333333333333,1.04328,31.298399999999997
cpr_narrow_bullish,r_multiple_2r,q3_5_10pct,1,1.0,5.5635,5.5635
cpr_narrow_bullish,r_multiple_2r,q4_ge_10pct,30,0.3333333333333333,-0.04013999999999996,-1.2041999999999988
cpr_narrow_bullish,r_multiple_3r,q3_5_10pct,1,1.0,8.3452,8.3452
cpr_narrow_bullish,r_multiple_3r,q4_ge_10pct,30,0.3,0.6250800000000001,18.7524
cpr_narrow_bullish,regime_flip,q3_5_10pct,1,1.0,13.9502,13.9502
cpr_narrow_bullish,regime_flip,q4_ge_10pct,30,0.5,-0.5858833333333334,-17.576500000000003
cpr_narrow_bullish,reverse_signal,q3_5_10pct,1,1.0,3.5155,3.5155
cpr_narrow_bullish,reverse_signal,q4_ge_10pct,30,0.3333333333333333,-0.5660966666666667,-16.9829
cpr_narrow_bullish,smc_mitigation_zone,q3_5_10pct,1,1.0,3.5155,3.5155
cpr_narrow_bullish,smc_mitigation_zone,q4_ge_10pct,30,0.4,-0.32376666666666665,-9.713
cpr_narrow_bullish,time_stop_10d,q3_5_10pct,1,1.0,9.4519,9.4519
cpr_narrow_bullish,time_stop_10d,q4_ge_10pct,30,0.43333333333333335,-0.40447666666666665,-12.1343
cpr_narrow_bullish,time_stop_20d,q3_5_10pct,1,1.0,13.9502,13.9502
cpr_narrow_bullish,time_stop_20d,q4_ge_10pct,30,0.5,-0.5858833333333334,-17.576500000000003
cpr_narrow_bullish,trailing_10pct,q3_5_10pct,1,1.0,17.2834,17.2834
cpr_narrow_bullish,trailing_10pct,q4_ge_10pct,30,0.3333333333333333,-2.3259233333333333,-69.7777
cpr_narrow_bullish,trailing_15pct,q3_5_10pct,1,1.0,10.7677,10.7677
cpr_narrow_bullish,trailing_15pct,q4_ge_10pct,30,0.36666666666666664,-2.354763333333333,-70.6429
cpr_narrow_bullish,trailing_5pct,q3_5_10pct,1,1.0,15.6884,15.6884
cpr_narrow_bullish,trailing_5pct,q4_ge_10pct,30,0.3333333333333333,0.24999,7.4997
hull_rsi,atr_trail_1x,q4_ge_10pct,8,0.0,-2.8464,-22.7712
hull_rsi,atr_trail_2x,q4_ge_10pct,8,0.25,-2.4341250000000003,-19.473000000000003
hull_rsi,atr_trail_mae_conditional,q4_ge_10pct,8,0.0,-2.8464,-22.7712
hull_rsi,atr_trail_vix_conditional,q4_ge_10pct,8,0.25,-2.4175750000000003,-19.340600000000002
hull_rsi,break_even_at_1r,q4_ge_10pct,8,0.0,-3.166575,-25.3326
hull_rsi,breakeven_plus_trail,q4_ge_10pct,8,0.25,-3.4367625,-27.4941
hull_rsi,chandelier_3x,q4_ge_10pct,8,0.0,-2.5503125,-20.4025
hull_rsi,class_time_stop,q4_ge_10pct,8,0.5,-3.0987,-24.7896
hull_rsi,earnings_blackout,q4_ge_10pct,8,0.875,15.1375125,121.1001
hull_rsi,fixed_4r_2r,q4_ge_10pct,8,0.375,-0.20063750000000047,-1.6051000000000037
hull_rsi,hybrid_50pct_target,q4_ge_10pct,8,0.5,0.18686249999999993,1.4948999999999995
hull_rsi,ma_exit_ema9,q4_ge_10pct,8,0.0,-3.29245,-26.3396
hull_rsi,mfe_lockin_trail,q4_ge_10pct,8,0.0,-2.8464,-22.7712
hull_rsi,multi_tier_partial,q4_ge_10pct,8,0.0,-2.8464,-22.7712
hull_rsi,next_pivot_target,q4_ge_10pct,8,1.0,1.9904875,15.9239
hull_rsi,r_multiple_2r,q4_ge_10pct,8,0.125,-2.279275,-18.2342
hull_rsi,r_multiple_3r,q4_ge_10pct,8,0.125,-1.835625,-14.685
