strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,hybrid_50pct_target,13.48,1,1.0,12.6034,12.6034
avwap_50_reclaim,hybrid_50pct_target,17.03,1,1.0,10.3824,10.3824
avwap_50_reclaim,hybrid_50pct_target,17.12,2,0.5,-10.4931,-20.9862
avwap_50_reclaim,hybrid_50pct_target,17.54,1,1.0,1.8729,1.8729
avwap_50_reclaim,hybrid_50pct_target,17.61,1,1.0,2.2934,2.2934
avwap_50_reclaim,hybrid_50pct_target,19.75,1,0.0,-26.9682,-26.9682
avwap_50_reclaim,hybrid_50pct_target,21.67,1,1.0,3.1465,3.1465
avwap_50_reclaim,hybrid_50pct_target,23.8,2,1.0,15.74845,31.4969
avwap_50_reclaim,hybrid_50pct_target,36.45,1,0.0,-37.2747,-37.2747
avwap_50_reclaim,ma_exit_ema9,13.48,1,0.0,-0.9884,-0.9884
avwap_50_reclaim,ma_exit_ema9,17.03,1,0.0,-0.5478,-0.5478
avwap_50_reclaim,ma_exit_ema9,17.12,2,0.5,-1.4741,-2.9482
avwap_50_reclaim,ma_exit_ema9,17.54,1,1.0,6.4089,6.4089
avwap_50_reclaim,ma_exit_ema9,17.61,1,0.0,-2.0262,-2.0262
avwap_50_reclaim,ma_exit_ema9,19.75,1,0.0,-10.0,-10.0
avwap_50_reclaim,ma_exit_ema9,21.67,1,1.0,3.4607,3.4607
avwap_50_reclaim,ma_exit_ema9,23.8,2,0.0,-4.28885,-8.5777
avwap_50_reclaim,ma_exit_ema9,36.45,1,0.0,-8.6914,-8.6914
avwap_50_reclaim,mfe_lockin_trail,13.48,1,0.0,-1.7679,-1.7679
avwap_50_reclaim,mfe_lockin_trail,17.03,1,1.0,1.2175,1.2175
avwap_50_reclaim,mfe_lockin_trail,17.12,2,0.0,-1.12755,-2.2551
avwap_50_reclaim,mfe_lockin_trail,17.54,1,1.0,2.3412,2.3412
avwap_50_reclaim,mfe_lockin_trail,17.61,1,0.0,-1.5289,-1.5289
avwap_50_reclaim,mfe_lockin_trail,19.75,1,0.0,-8.8233,-8.8233
avwap_50_reclaim,mfe_lockin_trail,21.67,1,1.0,0.4346,0.4346
avwap_50_reclaim,mfe_lockin_trail,23.8,2,0.0,-3.8579,-7.7158
avwap_50_reclaim,mfe_lockin_trail,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,multi_tier_partial,13.48,1,0.0,-1.7679,-1.7679
avwap_50_reclaim,multi_tier_partial,17.03,1,1.0,1.5801,1.5801
avwap_50_reclaim,multi_tier_partial,17.12,2,0.0,-1.12755,-2.2551
avwap_50_reclaim,multi_tier_partial,17.54,1,1.0,2.9091,2.9091
avwap_50_reclaim,multi_tier_partial,17.61,1,0.0,-1.5289,-1.5289
avwap_50_reclaim,multi_tier_partial,19.75,1,0.0,-8.8233,-8.8233
avwap_50_reclaim,multi_tier_partial,21.67,1,1.0,0.989,0.989
avwap_50_reclaim,multi_tier_partial,23.8,2,0.0,-3.8579,-7.7158
avwap_50_reclaim,multi_tier_partial,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,next_pivot_target,13.48,1,1.0,0.2748,0.2748
avwap_50_reclaim,next_pivot_target,17.03,1,0.0,-3.2165,-3.2165
avwap_50_reclaim,next_pivot_target,17.12,2,0.5,-1.83345,-3.6669
avwap_50_reclaim,next_pivot_target,17.54,1,1.0,0.1257,0.1257
avwap_50_reclaim,next_pivot_target,17.61,1,1.0,0.3405,0.3405
avwap_50_reclaim,next_pivot_target,19.75,1,0.0,-11.4891,-11.4891
avwap_50_reclaim,next_pivot_target,21.67,1,1.0,0.3404,0.3404
avwap_50_reclaim,next_pivot_target,23.8,2,1.0,12.27435,24.5487
avwap_50_reclaim,next_pivot_target,36.45,1,0.0,-7.3364,-7.3364
avwap_50_reclaim,r_multiple_2r,13.48,1,0.0,-1.7679,-1.7679
avwap_50_reclaim,r_multiple_2r,17.03,1,1.0,3.2165,3.2165
avwap_50_reclaim,r_multiple_2r,17.12,2,0.0,-1.8782999999999999,-3.7565999999999997
avwap_50_reclaim,r_multiple_2r,17.54,1,1.0,2.3187,2.3187
avwap_50_reclaim,r_multiple_2r,17.61,1,0.0,-1.5289,-1.5289
avwap_50_reclaim,r_multiple_2r,19.75,1,0.0,-8.8233,-8.8233
avwap_50_reclaim,r_multiple_2r,21.67,1,1.0,4.1953,4.1953
avwap_50_reclaim,r_multiple_2r,23.8,2,0.0,-3.8579,-7.7158
avwap_50_reclaim,r_multiple_2r,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,r_multiple_3r,13.48,1,0.0,-1.7679,-1.7679
avwap_50_reclaim,r_multiple_3r,17.03,1,0.0,-1.6082,-1.6082
avwap_50_reclaim,r_multiple_3r,17.12,2,0.0,-1.8782999999999999,-3.7565999999999997
avwap_50_reclaim,r_multiple_3r,17.54,1,1.0,3.4781,3.4781
avwap_50_reclaim,r_multiple_3r,17.61,1,0.0,-1.5289,-1.5289
avwap_50_reclaim,r_multiple_3r,19.75,1,0.0,-8.8233,-8.8233
avwap_50_reclaim,r_multiple_3r,21.67,1,1.0,6.293,6.293
avwap_50_reclaim,r_multiple_3r,23.8,2,0.0,-3.8579,-7.7158
avwap_50_reclaim,r_multiple_3r,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,regime_flip,13.48,1,0.0,-0.5147,-0.5147
avwap_50_reclaim,regime_flip,17.03,1,0.0,-1.8428,-1.8428
avwap_50_reclaim,regime_flip,17.12,2,0.0,-3.84795,-7.6959
avwap_50_reclaim,regime_flip,17.54,1,1.0,5.9243,5.9243
avwap_50_reclaim,regime_flip,17.61,1,1.0,4.8407,4.8407
avwap_50_reclaim,regime_flip,19.75,1,0.0,-26.0688,-26.0688
avwap_50_reclaim,regime_flip,21.67,1,1.0,6.2207,6.2207
avwap_50_reclaim,regime_flip,23.8,2,1.0,16.521700000000003,33.043400000000005
avwap_50_reclaim,regime_flip,36.45,1,0.0,-20.0804,-20.0804
avwap_50_reclaim,reverse_signal,13.48,1,0.0,-1.7679,-1.7679
avwap_50_reclaim,reverse_signal,17.03,1,0.0,-0.9418,-0.9418
avwap_50_reclaim,reverse_signal,17.12,2,0.0,-1.12755,-2.2551
avwap_50_reclaim,reverse_signal,17.54,1,1.0,5.2492,5.2492
avwap_50_reclaim,reverse_signal,17.61,1,0.0,-1.5289,-1.5289
avwap_50_reclaim,reverse_signal,19.75,1,0.0,-8.8233,-8.8233
avwap_50_reclaim,reverse_signal,21.67,1,1.0,0.4346,0.4346
avwap_50_reclaim,reverse_signal,23.8,2,0.0,-3.8579,-7.7158
avwap_50_reclaim,reverse_signal,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,smc_mitigation_zone,13.48,1,0.0,-1.7679,-1.7679
avwap_50_reclaim,smc_mitigation_zone,17.03,1,0.0,-0.9418,-0.9418
avwap_50_reclaim,smc_mitigation_zone,17.12,2,0.0,-1.12755,-2.2551
avwap_50_reclaim,smc_mitigation_zone,17.54,1,1.0,5.2492,5.2492
avwap_50_reclaim,smc_mitigation_zone,17.61,1,0.0,-0.5376,-0.5376
avwap_50_reclaim,smc_mitigation_zone,19.75,1,0.0,-8.8233,-8.8233
avwap_50_reclaim,smc_mitigation_zone,21.67,1,1.0,0.4346,0.4346
avwap_50_reclaim,smc_mitigation_zone,23.8,2,0.0,-2.71215,-5.4243
avwap_50_reclaim,smc_mitigation_zone,36.45,1,0.0,-3.6682,-3.6682
avwap_50_reclaim,time_stop_10d,13.48,1,0.0,-0.4868,-0.4868
avwap_50_reclaim,time_stop_10d,17.03,1,0.0,-3.7786,-3.7786
avwap_50_reclaim,time_stop_10d,17.12,2,0.5,-1.30445,-2.6089
avwap_50_reclaim,time_stop_10d,17.54,1,1.0,9.3342,9.3342
avwap_50_reclaim,time_stop_10d,17.61,1,0.0,-1.955,-1.955
avwap_50_reclaim,time_stop_10d,19.75,1,0.0,-14.3112,-14.3112
avwap_50_reclaim,time_stop_10d,21.67,1,1.0,4.6464,4.6464
avwap_50_reclaim,time_stop_10d,23.8,2,1.0,13.16765,26.3353
avwap_50_reclaim,time_stop_10d,36.45,1,0.0,-14.4387,-14.4387
avwap_50_reclaim,time_stop_20d,13.48,1,0.0,-0.5147,-0.5147
avwap_50_reclaim,time_stop_20d,17.03,1,0.0,-1.8428,-1.8428
avwap_50_reclaim,time_stop_20d,17.12,2,0.0,-3.84795,-7.6959
avwap_50_reclaim,time_stop_20d,17.54,1,1.0,5.9243,5.9243
avwap_50_reclaim,time_stop_20d,17.61,1,1.0,4.8407,4.8407
avwap_50_reclaim,time_stop_20d,19.75,1,0.0,-26.0688,-26.0688
avwap_50_reclaim,time_stop_20d,21.67,1,1.0,6.2207,6.2207
avwap_50_reclaim,time_stop_20d,23.8,2,1.0,16.521700000000003,33.043400000000005
avwap_50_reclaim,time_stop_20d,36.45,1,0.0,-20.0804,-20.0804
avwap_50_reclaim,trailing_10pct,13.48,1,1.0,19.9031,19.9031
avwap_50_reclaim,trailing_10pct,17.03,1,1.0,15.9401,15.9401
avwap_50_reclaim,trailing_10pct,17.12,2,0.0,-5.5513,-11.1026
avwap_50_reclaim,trailing_10pct,17.54,1,1.0,0.2676,0.2676
avwap_50_reclaim,trailing_10pct,17.61,1,0.0,-1.4437,-1.4437
avwap_50_reclaim,trailing_10pct,19.75,1,0.0,-10.0,-10.0
avwap_50_reclaim,trailing_10pct,21.67,1,0.0,-2.9785,-2.9785
avwap_50_reclaim,trailing_10pct,23.8,2,0.5,6.55785,13.1157
avwap_50_reclaim,trailing_10pct,36.45,1,0.0,-10.7267,-10.7267
avwap_50_reclaim,trailing_15pct,13.48,1,1.0,19.7722,19.7722
avwap_50_reclaim,trailing_15pct,17.03,1,1.0,15.9401,15.9401
avwap_50_reclaim,trailing_15pct,17.12,2,0.0,-10.34905,-20.6981
avwap_50_reclaim,trailing_15pct,17.54,1,0.0,-2.0034,-2.0034
avwap_50_reclaim,trailing_15pct,17.61,1,0.0,-1.4437,-1.4437
avwap_50_reclaim,trailing_15pct,19.75,1,0.0,-15.0,-15.0
avwap_50_reclaim,trailing_15pct,21.67,1,0.0,-8.3685,-8.3685
avwap_50_reclaim,trailing_15pct,23.8,2,1.0,19.59555,39.1911
avwap_50_reclaim,trailing_15pct,36.45,1,0.0,-15.0,-15.0
avwap_50_reclaim,trailing_5pct,13.48,1,0.0,-5.0,-5.0
avwap_50_reclaim,trailing_5pct,17.03,1,0.0,-4.1671,-4.1671
avwap_50_reclaim,trailing_5pct,17.12,2,0.0,-3.98115,-7.9623
avwap_50_reclaim,trailing_5pct,17.54,1,1.0,4.8009,4.8009
avwap_50_reclaim,trailing_5pct,17.61,1,1.0,1.0546,1.0546
avwap_50_reclaim,trailing_5pct,19.75,1,0.0,-5.0,-5.0
avwap_50_reclaim,trailing_5pct,21.67,1,1.0,2.4116,2.4116
avwap_50_reclaim,trailing_5pct,23.8,2,0.5,3.1784,6.3568
avwap_50_reclaim,trailing_5pct,36.45,1,0.0,-5.0,-5.0
cpr_narrow_bullish,atr_trail_1x,12.47,1,0.0,-0.0486,-0.0486
cpr_narrow_bullish,atr_trail_1x,12.48,1,0.0,-1.3278,-1.3278
cpr_narrow_bullish,atr_trail_1x,13.41,1,1.0,2.534,2.534
cpr_narrow_bullish,atr_trail_1x,13.48,1,0.0,-1.3833,-1.3833
cpr_narrow_bullish,atr_trail_1x,14.01,1,0.0,-1.1528,-1.1528
cpr_narrow_bullish,atr_trail_1x,14.18,1,0.0,-0.7304,-0.7304
cpr_narrow_bullish,atr_trail_1x,14.84,1,0.0,-1.1309,-1.1309
cpr_narrow_bullish,atr_trail_1x,16.78,2,0.0,-0.8801,-1.7602
cpr_narrow_bullish,atr_trail_1x,16.91,1,0.0,-1.9424,-1.9424
cpr_narrow_bullish,atr_trail_1x,17.12,1,1.0,3.5155,3.5155
cpr_narrow_bullish,atr_trail_1x,17.2,1,0.0,-3.2495,-3.2495
cpr_narrow_bullish,atr_trail_1x,19.63,1,0.0,-2.3446,-2.3446
cpr_narrow_bullish,atr_trail_1x,19.73,1,0.0,-0.4295,-0.4295
cpr_narrow_bullish,atr_trail_1x,20.58,1,0.0,-2.4749,-2.4749
cpr_narrow_bullish,atr_trail_1x,20.81,1,0.0,-3.0866,-3.0866
cpr_narrow_bullish,atr_trail_1x,21.4,1,1.0,0.9007,0.9007
cpr_narrow_bullish,atr_trail_1x,23.53,2,0.5,-0.4559500000000001,-0.9119000000000002
cpr_narrow_bullish,atr_trail_1x,23.8,1,1.0,0.9413,0.9413
cpr_narrow_bullish,atr_trail_1x,24.37,1,0.0,-0.7807,-0.7807
cpr_narrow_bullish,atr_trail_1x,25.67,2,0.5,0.34185,0.6837
cpr_narrow_bullish,atr_trail_1x,26.52,1,1.0,0.4472,0.4472
cpr_narrow_bullish,atr_trail_1x,30.48,1,1.0,0.2635,0.2635
cpr_narrow_bullish,atr_trail_1x,30.5,1,1.0,3.7582,3.7582
cpr_narrow_bullish,atr_trail_1x,30.74,1,0.0,-1.1843,-1.1843
cpr_narrow_bullish,atr_trail_1x,31.03,2,0.0,-3.2818,-6.5636
cpr_narrow_bullish,atr_trail_1x,33.32,2,1.0,1.99525,3.9905
cpr_narrow_bullish,atr_trail_2x,12.47,1,0.0,-0.0486,-0.0486
cpr_narrow_bullish,atr_trail_2x,12.48,1,0.0,-1.2412,-1.2412
cpr_narrow_bullish,atr_trail_2x,13.41,1,1.0,8.7471,8.7471
cpr_narrow_bullish,atr_trail_2x,13.48,1,0.0,-1.7893,-1.7893
cpr_narrow_bullish,atr_trail_2x,14.01,1,1.0,1.3757,1.3757
cpr_narrow_bullish,atr_trail_2x,14.18,1,1.0,1.2054,1.2054
cpr_narrow_bullish,atr_trail_2x,14.84,1,0.0,-2.2619,-2.2619
cpr_narrow_bullish,atr_trail_2x,16.78,2,0.0,-2.9222,-5.8444
cpr_narrow_bullish,atr_trail_2x,16.91,1,0.0,-3.8847,-3.8847
cpr_narrow_bullish,atr_trail_2x,17.12,1,1.0,16.3818,16.3818
cpr_narrow_bullish,atr_trail_2x,17.2,1,0.0,-6.499,-6.499
cpr_narrow_bullish,atr_trail_2x,19.63,1,0.0,-4.9832,-4.9832
cpr_narrow_bullish,atr_trail_2x,19.73,1,0.0,-2.0451,-2.0451
cpr_narrow_bullish,atr_trail_2x,20.58,1,0.0,-2.4749,-2.4749
cpr_narrow_bullish,atr_trail_2x,20.81,1,0.0,-2.0929,-2.0929
cpr_narrow_bullish,atr_trail_2x,21.4,1,0.0,-0.3222,-0.3222
cpr_narrow_bullish,atr_trail_2x,23.53,2,0.0,-2.56505,-5.1301
cpr_narrow_bullish,atr_trail_2x,23.8,1,1.0,2.2416,2.2416
cpr_narrow_bullish,atr_trail_2x,24.37,1,1.0,16.7278,16.7278
cpr_narrow_bullish,atr_trail_2x,25.67,2,0.5,-0.3120499999999997,-0.6240999999999994
cpr_narrow_bullish,atr_trail_2x,26.52,1,1.0,5.4816,5.4816
cpr_narrow_bullish,atr_trail_2x,30.48,1,1.0,6.9338,6.9338
cpr_narrow_bullish,atr_trail_2x,30.5,1,1.0,9.6785,9.6785
cpr_narrow_bullish,atr_trail_2x,30.74,1,0.0,-2.3779,-2.3779
cpr_narrow_bullish,atr_trail_2x,31.03,2,0.0,-6.2383500000000005,-12.476700000000001
cpr_narrow_bullish,atr_trail_2x,33.32,2,0.5,-0.16725000000000012,-0.33450000000000024
cpr_narrow_bullish,atr_trail_mae_conditional,12.47,1,0.0,-0.0486,-0.0486
cpr_narrow_bullish,atr_trail_mae_conditional,12.48,1,0.0,-1.3278,-1.3278
cpr_narrow_bullish,atr_trail_mae_conditional,13.41,1,1.0,2.534,2.534
cpr_narrow_bullish,atr_trail_mae_conditional,13.48,1,0.0,-1.3833,-1.3833
cpr_narrow_bullish,atr_trail_mae_conditional,14.01,1,0.0,-1.1528,-1.1528
cpr_narrow_bullish,atr_trail_mae_conditional,14.18,1,0.0,-0.7304,-0.7304
cpr_narrow_bullish,atr_trail_mae_conditional,14.84,1,0.0,-1.1309,-1.1309
cpr_narrow_bullish,atr_trail_mae_conditional,16.78,2,0.0,-0.8801,-1.7602
cpr_narrow_bullish,atr_trail_mae_conditional,16.91,1,0.0,-1.9424,-1.9424
cpr_narrow_bullish,atr_trail_mae_conditional,17.12,1,1.0,3.5155,3.5155
cpr_narrow_bullish,atr_trail_mae_conditional,17.2,1,0.0,-3.2495,-3.2495
cpr_narrow_bullish,atr_trail_mae_conditional,19.63,1,0.0,-2.3446,-2.3446
cpr_narrow_bullish,atr_trail_mae_conditional,19.73,1,0.0,-0.4295,-0.4295
cpr_narrow_bullish,atr_trail_mae_conditional,20.58,1,0.0,-2.4749,-2.4749
cpr_narrow_bullish,atr_trail_mae_conditional,20.81,1,0.0,-3.0866,-3.0866
cpr_narrow_bullish,atr_trail_mae_conditional,21.4,1,1.0,0.9007,0.9007
cpr_narrow_bullish,atr_trail_mae_conditional,23.53,2,0.5,-0.4559500000000001,-0.9119000000000002
cpr_narrow_bullish,atr_trail_mae_conditional,23.8,1,1.0,0.9413,0.9413
cpr_narrow_bullish,atr_trail_mae_conditional,24.37,1,0.0,-0.7807,-0.7807
cpr_narrow_bullish,atr_trail_mae_conditional,25.67,2,0.5,0.34185,0.6837
cpr_narrow_bullish,atr_trail_mae_conditional,26.52,1,1.0,0.4472,0.4472
cpr_narrow_bullish,atr_trail_mae_conditional,30.48,1,1.0,0.2635,0.2635
cpr_narrow_bullish,atr_trail_mae_conditional,30.5,1,1.0,3.7582,3.7582
cpr_narrow_bullish,atr_trail_mae_conditional,30.74,1,0.0,-1.1843,-1.1843
cpr_narrow_bullish,atr_trail_mae_conditional,31.03,2,0.0,-3.2818,-6.5636
cpr_narrow_bullish,atr_trail_mae_conditional,33.32,2,1.0,1.99525,3.9905
cpr_narrow_bullish,atr_trail_vix_conditional,12.47,1,0.0,-0.0486,-0.0486
cpr_narrow_bullish,atr_trail_vix_conditional,12.48,1,0.0,-0.4377,-0.4377
cpr_narrow_bullish,atr_trail_vix_conditional,13.41,1,1.0,1.1169,1.1169
cpr_narrow_bullish,atr_trail_vix_conditional,13.48,1,0.0,-1.0374,-1.0374
cpr_narrow_bullish,atr_trail_vix_conditional,14.01,1,0.0,-0.8624,-0.8624
cpr_narrow_bullish,atr_trail_vix_conditional,14.18,1,0.0,-0.3409,-0.3409
cpr_narrow_bullish,atr_trail_vix_conditional,14.84,1,0.0,-0.8482,-0.8482
cpr_narrow_bullish,atr_trail_vix_conditional,16.78,2,0.0,-0.25529999999999997,-0.5105999999999999
cpr_narrow_bullish,atr_trail_vix_conditional,16.91,1,0.0,-1.9424,-1.9424
cpr_narrow_bullish,atr_trail_vix_conditional,17.12,1,1.0,4.2102,4.2102
cpr_narrow_bullish,atr_trail_vix_conditional,17.2,1,0.0,-2.4371,-2.4371
cpr_narrow_bullish,atr_trail_vix_conditional,19.63,1,0.0,-2.3446,-2.3446
cpr_narrow_bullish,atr_trail_vix_conditional,19.73,1,0.0,-1.2373,-1.2373
cpr_narrow_bullish,atr_trail_vix_conditional,20.58,1,0.0,-2.4749,-2.4749
cpr_narrow_bullish,atr_trail_vix_conditional,20.81,1,0.0,-3.0866,-3.0866
cpr_narrow_bullish,atr_trail_vix_conditional,21.4,1,1.0,0.5534,0.5534
cpr_narrow_bullish,atr_trail_vix_conditional,23.53,2,0.0,-1.70015,-3.4003
cpr_narrow_bullish,atr_trail_vix_conditional,23.8,1,1.0,0.9413,0.9413
cpr_narrow_bullish,atr_trail_vix_conditional,24.37,1,1.0,0.6977,0.6977
cpr_narrow_bullish,atr_trail_vix_conditional,25.67,2,0.5,1.01655,2.0331
cpr_narrow_bullish,atr_trail_vix_conditional,26.52,1,1.0,6.5352,6.5352
cpr_narrow_bullish,atr_trail_vix_conditional,30.48,1,1.0,5.8199,5.8199
cpr_narrow_bullish,atr_trail_vix_conditional,30.5,1,1.0,3.2235,3.2235
cpr_narrow_bullish,atr_trail_vix_conditional,30.74,1,0.0,-1.1843,-1.1843
