strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,mon,8,0.0,-3.2199,-25.7592
avwap_50_reclaim,atr_trail_1x,thu,2,1.0,2.8419,5.6838
avwap_50_reclaim,atr_trail_1x,tue,1,0.0,-0.9418,-0.9418
avwap_50_reclaim,atr_trail_2x,mon,8,0.25,0.018562499999999704,0.14849999999999763
avwap_50_reclaim,atr_trail_2x,thu,2,1.0,4.5858,9.1716
avwap_50_reclaim,atr_trail_2x,tue,1,0.0,-2.7604,-2.7604
avwap_50_reclaim,atr_trail_mae_conditional,mon,8,0.0,-3.2199,-25.7592
avwap_50_reclaim,atr_trail_mae_conditional,thu,2,1.0,2.8419,5.6838
avwap_50_reclaim,atr_trail_mae_conditional,tue,1,0.0,-0.9418,-0.9418
avwap_50_reclaim,atr_trail_vix_conditional,mon,8,0.0,-3.312075,-26.4966
avwap_50_reclaim,atr_trail_vix_conditional,thu,2,1.0,5.0707,10.1414
avwap_50_reclaim,atr_trail_vix_conditional,tue,1,0.0,-0.9418,-0.9418
avwap_50_reclaim,break_even_at_1r,mon,8,0.0,-3.1888,-25.5104
avwap_50_reclaim,break_even_at_1r,thu,2,0.5,0.1338,0.2676
avwap_50_reclaim,break_even_at_1r,tue,1,0.0,-0.0843,-0.0843
avwap_50_reclaim,breakeven_plus_trail,mon,8,0.25,2.4761375,19.8091
avwap_50_reclaim,breakeven_plus_trail,thu,2,0.5,0.1338,0.2676
avwap_50_reclaim,breakeven_plus_trail,tue,1,0.0,-3.2165,-3.2165
avwap_50_reclaim,chandelier_3x,mon,8,0.25,-1.3020999999999998,-10.416799999999999
avwap_50_reclaim,chandelier_3x,thu,2,1.0,4.0824,8.1648
avwap_50_reclaim,chandelier_3x,tue,1,0.0,-0.9467,-0.9467
avwap_50_reclaim,class_time_stop,mon,8,0.5,-0.08758750000000023,-0.7007000000000019
avwap_50_reclaim,class_time_stop,thu,2,1.0,4.6043,9.2086
avwap_50_reclaim,class_time_stop,tue,1,1.0,1.1766,1.1766
avwap_50_reclaim,earnings_blackout,mon,8,0.125,-36.5844,-292.6752
avwap_50_reclaim,earnings_blackout,thu,2,0.0,-2.7363,-5.4726
avwap_50_reclaim,earnings_blackout,tue,1,1.0,15.9401,15.9401
avwap_50_reclaim,fixed_4r_2r,mon,8,0.375,1.0541375,8.4331
avwap_50_reclaim,fixed_4r_2r,thu,2,1.0,6.514100000000001,13.028200000000002
avwap_50_reclaim,fixed_4r_2r,tue,1,0.0,-3.2165,-3.2165
avwap_50_reclaim,hybrid_50pct_target,mon,8,0.625,-4.854425,-38.8354
avwap_50_reclaim,hybrid_50pct_target,thu,2,1.0,2.5097,5.0194
avwap_50_reclaim,hybrid_50pct_target,tue,1,1.0,10.3824,10.3824
avwap_50_reclaim,ma_exit_ema9,mon,8,0.125,-4.1539874999999995,-33.231899999999996
avwap_50_reclaim,ma_exit_ema9,thu,2,1.0,4.9348,9.8696
avwap_50_reclaim,ma_exit_ema9,tue,1,0.0,-0.5478,-0.5478
avwap_50_reclaim,mfe_lockin_trail,mon,8,0.0,-3.2199,-25.7592
avwap_50_reclaim,mfe_lockin_trail,thu,2,1.0,1.3879000000000001,2.7758000000000003
avwap_50_reclaim,mfe_lockin_trail,tue,1,1.0,1.2175,1.2175
avwap_50_reclaim,multi_tier_partial,mon,8,0.0,-3.2199,-25.7592
avwap_50_reclaim,multi_tier_partial,thu,2,1.0,1.94905,3.8981
avwap_50_reclaim,multi_tier_partial,tue,1,1.0,1.5801,1.5801
avwap_50_reclaim,next_pivot_target,mon,8,0.625,0.3339499999999998,2.6715999999999984
avwap_50_reclaim,next_pivot_target,thu,2,1.0,0.23304999999999998,0.46609999999999996
avwap_50_reclaim,next_pivot_target,tue,1,0.0,-3.2165,-3.2165
avwap_50_reclaim,r_multiple_2r,mon,8,0.0,-3.4075875,-27.2607
avwap_50_reclaim,r_multiple_2r,thu,2,1.0,3.2569999999999997,6.513999999999999
avwap_50_reclaim,r_multiple_2r,tue,1,1.0,3.2165,3.2165
avwap_50_reclaim,r_multiple_3r,mon,8,0.0,-3.4075875,-27.2607
avwap_50_reclaim,r_multiple_3r,thu,2,1.0,4.88555,9.7711
avwap_50_reclaim,r_multiple_3r,tue,1,0.0,-1.6082,-1.6082
avwap_50_reclaim,regime_flip,mon,8,0.375,-2.0594625,-16.4757
avwap_50_reclaim,regime_flip,thu,2,1.0,6.0725,12.145
avwap_50_reclaim,regime_flip,tue,1,0.0,-1.8428,-1.8428
avwap_50_reclaim,reverse_signal,mon,8,0.0,-3.2199,-25.7592
avwap_50_reclaim,reverse_signal,thu,2,1.0,2.8419,5.6838
avwap_50_reclaim,reverse_signal,tue,1,0.0,-0.9418,-0.9418
avwap_50_reclaim,smc_mitigation_zone,mon,8,0.0,-2.8095499999999998,-22.476399999999998
avwap_50_reclaim,smc_mitigation_zone,thu,2,1.0,2.8419,5.6838
avwap_50_reclaim,smc_mitigation_zone,tue,1,0.0,-0.9418,-0.9418
avwap_50_reclaim,time_stop_10d,mon,8,0.375,-0.9331624999999999,-7.465299999999999
avwap_50_reclaim,time_stop_10d,thu,2,1.0,6.9902999999999995,13.980599999999999
avwap_50_reclaim,time_stop_10d,tue,1,0.0,-3.7786,-3.7786
avwap_50_reclaim,time_stop_20d,mon,8,0.375,-2.0594625,-16.4757
avwap_50_reclaim,time_stop_20d,thu,2,1.0,6.0725,12.145
avwap_50_reclaim,time_stop_20d,tue,1,0.0,-1.8428,-1.8428
avwap_50_reclaim,trailing_10pct,mon,8,0.25,-0.03177499999999969,-0.25419999999999754
avwap_50_reclaim,trailing_10pct,thu,2,0.5,-1.35545,-2.7109
avwap_50_reclaim,trailing_10pct,tue,1,1.0,15.9401,15.9401
avwap_50_reclaim,trailing_15pct,mon,8,0.375,0.8526875000000003,6.821500000000002
avwap_50_reclaim,trailing_15pct,thu,2,0.0,-5.18595,-10.3719
avwap_50_reclaim,trailing_15pct,tue,1,1.0,15.9401,15.9401
avwap_50_reclaim,trailing_5pct,mon,8,0.25,-1.9438625,-15.5509
avwap_50_reclaim,trailing_5pct,thu,2,1.0,3.60625,7.2125
avwap_50_reclaim,trailing_5pct,tue,1,0.0,-4.1671,-4.1671
cpr_narrow_bullish,atr_trail_1x,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,atr_trail_1x,mon,11,0.45454545454545453,-0.4132818181818182,-4.5461
cpr_narrow_bullish,atr_trail_1x,thu,7,0.42857142857142855,-0.39685714285714285,-2.778
cpr_narrow_bullish,atr_trail_1x,tue,6,0.5,0.3631,2.1786
cpr_narrow_bullish,atr_trail_1x,wed,5,0.0,-0.82088,-4.1044
cpr_narrow_bullish,atr_trail_2x,fri,2,0.0,-2.1774,-4.3548
cpr_narrow_bullish,atr_trail_2x,mon,11,0.45454545454545453,2.290963636363636,25.200599999999998
cpr_narrow_bullish,atr_trail_2x,thu,7,0.2857142857142857,-0.25732857142857135,-1.8012999999999995
cpr_narrow_bullish,atr_trail_2x,tue,6,0.5,0.7266833333333332,4.360099999999999
cpr_narrow_bullish,atr_trail_2x,wed,5,0.2,-1.8123999999999998,-9.062
cpr_narrow_bullish,atr_trail_mae_conditional,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,atr_trail_mae_conditional,mon,11,0.45454545454545453,-0.4132818181818182,-4.5461
cpr_narrow_bullish,atr_trail_mae_conditional,thu,7,0.42857142857142855,-0.39685714285714285,-2.778
cpr_narrow_bullish,atr_trail_mae_conditional,tue,6,0.5,0.3631,2.1786
cpr_narrow_bullish,atr_trail_mae_conditional,wed,5,0.0,-0.82088,-4.1044
cpr_narrow_bullish,atr_trail_vix_conditional,fri,2,0.0,-1.9673999999999998,-3.9347999999999996
cpr_narrow_bullish,atr_trail_vix_conditional,mon,11,0.45454545454545453,-0.23986363636363636,-2.6385
cpr_narrow_bullish,atr_trail_vix_conditional,thu,7,0.42857142857142855,0.7832857142857143,5.483
cpr_narrow_bullish,atr_trail_vix_conditional,tue,6,0.5,0.36051666666666665,2.1631
cpr_narrow_bullish,atr_trail_vix_conditional,wed,5,0.0,-0.65462,-3.2731
cpr_narrow_bullish,break_even_at_1r,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,break_even_at_1r,mon,11,0.18181818181818182,1.4877363636363634,16.365099999999998
cpr_narrow_bullish,break_even_at_1r,thu,7,0.0,-0.45448571428571427,-3.1814
cpr_narrow_bullish,break_even_at_1r,tue,6,0.3333333333333333,-0.3429666666666667,-2.0578000000000003
cpr_narrow_bullish,break_even_at_1r,wed,5,0.2,0.01990000000000003,0.09950000000000014
cpr_narrow_bullish,breakeven_plus_trail,fri,2,0.0,-1.13095,-2.2619
cpr_narrow_bullish,breakeven_plus_trail,mon,11,0.45454545454545453,4.009718181818181,44.106899999999996
cpr_narrow_bullish,breakeven_plus_trail,thu,7,0.0,-1.7763857142857142,-12.4347
cpr_narrow_bullish,breakeven_plus_trail,tue,6,0.3333333333333333,-0.02736666666666669,-0.16420000000000012
cpr_narrow_bullish,breakeven_plus_trail,wed,5,0.2,-1.9653800000000001,-9.8269
cpr_narrow_bullish,chandelier_3x,fri,2,0.5,2.0615500000000004,4.123100000000001
cpr_narrow_bullish,chandelier_3x,mon,11,0.45454545454545453,3.2428909090909097,35.671800000000005
cpr_narrow_bullish,chandelier_3x,thu,7,0.2857142857142857,-0.7336428571428569,-5.135499999999999
cpr_narrow_bullish,chandelier_3x,tue,6,0.5,0.21343333333333347,1.2806000000000008
cpr_narrow_bullish,chandelier_3x,wed,5,0.4,-0.36582,-1.8291
cpr_narrow_bullish,class_time_stop,fri,2,1.0,0.94165,1.8833
cpr_narrow_bullish,class_time_stop,mon,11,0.45454545454545453,-0.8524727272727272,-9.377199999999998
cpr_narrow_bullish,class_time_stop,thu,7,0.2857142857142857,-2.1719142857142857,-15.2034
cpr_narrow_bullish,class_time_stop,tue,6,0.6666666666666666,0.32136666666666686,1.9282000000000012
cpr_narrow_bullish,class_time_stop,wed,5,0.8,1.6856000000000002,8.428
cpr_narrow_bullish,earnings_blackout,fri,2,0.0,-7.2105,-14.421
cpr_narrow_bullish,earnings_blackout,mon,11,0.6363636363636364,1.9309636363636358,21.240599999999993
cpr_narrow_bullish,earnings_blackout,thu,7,0.14285714285714285,-11.57697142857143,-81.03880000000001
cpr_narrow_bullish,earnings_blackout,tue,6,0.6666666666666666,-9.734533333333333,-58.4072
cpr_narrow_bullish,earnings_blackout,wed,5,0.6,-1.3884999999999994,-6.942499999999997
cpr_narrow_bullish,fixed_4r_2r,fri,2,0.5,5.0421499999999995,10.084299999999999
cpr_narrow_bullish,fixed_4r_2r,mon,11,0.45454545454545453,2.170890909090909,23.8798
cpr_narrow_bullish,fixed_4r_2r,thu,7,0.2857142857142857,0.16774285714285725,1.1742000000000008
cpr_narrow_bullish,fixed_4r_2r,tue,6,0.5,0.8958500000000003,5.3751000000000015
cpr_narrow_bullish,fixed_4r_2r,wed,5,0.4,-0.11679999999999979,-0.583999999999999
cpr_narrow_bullish,hybrid_50pct_target,fri,2,1.0,3.1631,6.3262
cpr_narrow_bullish,hybrid_50pct_target,mon,11,0.5454545454545454,-4.936963636363637,-54.30660000000001
cpr_narrow_bullish,hybrid_50pct_target,thu,7,0.2857142857142857,-7.094785714285714,-49.6635
cpr_narrow_bullish,hybrid_50pct_target,tue,6,0.6666666666666666,1.3514666666666661,8.108799999999997
cpr_narrow_bullish,hybrid_50pct_target,wed,5,0.8,-1.00324,-5.0161999999999995
cpr_narrow_bullish,ma_exit_ema9,fri,2,0.0,-0.77925,-1.5585
cpr_narrow_bullish,ma_exit_ema9,mon,11,0.5454545454545454,2.6891000000000003,29.5801
cpr_narrow_bullish,ma_exit_ema9,thu,7,0.42857142857142855,0.028914285714285826,0.20240000000000077
cpr_narrow_bullish,ma_exit_ema9,tue,6,0.3333333333333333,-0.27271666666666666,-1.6362999999999999
cpr_narrow_bullish,ma_exit_ema9,wed,5,0.0,-1.1995,-5.9975000000000005
cpr_narrow_bullish,mfe_lockin_trail,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,mfe_lockin_trail,mon,11,0.45454545454545453,-0.3705636363636364,-4.0762
cpr_narrow_bullish,mfe_lockin_trail,thu,7,0.42857142857142855,-0.3565571428571429,-2.4959000000000002
cpr_narrow_bullish,mfe_lockin_trail,tue,6,0.5,0.10778333333333334,0.6467
cpr_narrow_bullish,mfe_lockin_trail,wed,5,0.0,-0.82088,-4.1044
cpr_narrow_bullish,multi_tier_partial,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,multi_tier_partial,mon,11,0.5454545454545454,-0.24656363636363635,-2.7121999999999997
cpr_narrow_bullish,multi_tier_partial,thu,7,0.5714285714285714,0.3791571428571428,2.6540999999999997
cpr_narrow_bullish,multi_tier_partial,tue,6,0.5,0.8729333333333334,5.2376000000000005
cpr_narrow_bullish,multi_tier_partial,wed,5,0.4,0.00815999999999999,0.04079999999999995
cpr_narrow_bullish,next_pivot_target,fri,2,1.0,4.7175,9.435
cpr_narrow_bullish,next_pivot_target,mon,11,0.7272727272727273,0.43632727272727256,4.799599999999998
cpr_narrow_bullish,next_pivot_target,thu,7,0.42857142857142855,-1.0511000000000001,-7.3577
cpr_narrow_bullish,next_pivot_target,tue,6,0.8333333333333334,2.1496,12.8976
cpr_narrow_bullish,next_pivot_target,wed,5,1.0,2.48592,12.4296
cpr_narrow_bullish,r_multiple_2r,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,r_multiple_2r,mon,11,0.45454545454545453,0.8630818181818182,9.4939
cpr_narrow_bullish,r_multiple_2r,thu,7,0.42857142857142855,0.7589285714285714,5.3125
cpr_narrow_bullish,r_multiple_2r,tue,6,0.3333333333333333,-0.26556666666666656,-1.5933999999999995
cpr_narrow_bullish,r_multiple_2r,wed,5,0.2,-0.9272400000000001,-4.6362000000000005
cpr_narrow_bullish,r_multiple_3r,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,r_multiple_3r,mon,11,0.45454545454545453,2.2518,24.7698
cpr_narrow_bullish,r_multiple_3r,thu,7,0.2857142857142857,0.6499714285714286,4.5498
cpr_narrow_bullish,r_multiple_3r,tue,6,0.3333333333333333,0.8314500000000002,4.9887000000000015
cpr_narrow_bullish,r_multiple_3r,wed,5,0.2,-0.59864,-2.9932
cpr_narrow_bullish,regime_flip,fri,2,1.0,1.5520999999999998,3.1041999999999996
cpr_narrow_bullish,regime_flip,mon,11,0.45454545454545453,0.415290909090909,4.568199999999999
cpr_narrow_bullish,regime_flip,thu,7,0.2857142857142857,-0.49584285714285714,-3.4709
cpr_narrow_bullish,regime_flip,tue,6,0.6666666666666666,-2.0370166666666667,-12.222100000000001
cpr_narrow_bullish,regime_flip,wed,5,0.6,0.8788600000000001,4.3943
cpr_narrow_bullish,reverse_signal,fri,2,0.0,-2.1087499999999997,-4.217499999999999
cpr_narrow_bullish,reverse_signal,mon,11,0.45454545454545453,-0.4132818181818182,-4.5461
cpr_narrow_bullish,reverse_signal,thu,7,0.42857142857142855,-0.39685714285714285,-2.778
cpr_narrow_bullish,reverse_signal,tue,6,0.5,0.3631,2.1786
cpr_narrow_bullish,reverse_signal,wed,5,0.0,-0.82088,-4.1044
cpr_narrow_bullish,smc_mitigation_zone,fri,2,0.0,-2.1087499999999997,-4.217499999999999
