strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
supertrend_macd_short,trailing_10pct,41,0.3415,1.0467,0.2169,8.8923,-57.3299,60.9,1.0,36.38,True
supertrend_macd_short,breakeven_plus_trail,41,0.2927,0.9921,-0.0298,-1.2216,-73.0532,37.1,1.0,34.18,False
supertrend_macd_short,break_even_at_1r,41,0.122,1.008,0.0193,0.7904,-44.1155,13.3,1.0,32.02,False
supertrend_macd_short,hybrid_50pct_target,41,0.4878,0.8098,-0.9743,-39.9443,-83.554,66.1,1.0,31.53,False
supertrend_macd_short,fixed_4r_2r,41,0.3171,0.8674,-0.6719,-27.5474,-77.7653,30.1,1.0,30.84,False
supertrend_macd_short,trailing_15pct,41,0.2927,0.8291,-1.1841,-48.5501,-80.4549,105.3,0.9512,28.78,False
supertrend_macd_short,ma_exit_ema9,41,0.3171,0.7873,-0.7586,-31.1025,-67.355,14.5,1.0,28.72,False
supertrend_macd_short,chandelier_3x,41,0.2927,0.7154,-1.226,-50.266,-84.3202,25.4,1.0,25.69,False
supertrend_macd_short,r_multiple_3r,41,0.1951,0.7421,-0.7616,-31.2273,-37.3408,8.7,1.0,25.68,False
supertrend_macd_short,class_time_stop,41,0.5122,0.6618,-2.6224,-107.5188,-109.1289,73.5,1.0,25.3,False
supertrend_macd_short,time_stop_10d,41,0.4146,0.6215,-1.1177,-45.8264,-70.4235,14.6,1.0,24.8,False
supertrend_macd_short,earnings_blackout,41,0.5366,0.6303,-2.8273,-115.9182,-129.9327,88.1,0.0,24.36,False
supertrend_macd_short,atr_trail_2x,41,0.2195,0.6826,-1.2803,-52.4919,-82.9805,20.5,1.0,23.55,False
supertrend_macd_short,multi_tier_partial,41,0.4146,0.5682,-0.8356,-34.2595,-33.1549,6.3,1.0,23.39,False
supertrend_macd_short,next_pivot_target,41,0.6098,0.5207,-1.7099,-70.1079,-66.511,14.1,1.0,23.22,False
supertrend_macd_short,r_multiple_2r,41,0.2683,0.6287,-1.0391,-42.6027,-33.2581,7.5,1.0,22.96,False
supertrend_macd_short,regime_flip,41,0.2927,0.5728,-1.9234,-78.8581,-101.8852,29.2,1.0,20.09,False
supertrend_macd_short,time_stop_20d,41,0.2927,0.5728,-1.9234,-78.8581,-101.8852,29.2,1.0,20.09,False
