ticker,date,strategy,scaler,multiplier
SPY,2023-09-01,williams_stoch_dual,per_position_vol_target,1.2298
SPY,2023-09-01,stochrsi_overbought_short,per_position_vol_target,1.2298
AAPL,2023-09-01,williams_stoch_dual,per_position_vol_target,0.7571
AAPL,2023-09-01,stochrsi_overbought_short,per_position_vol_target,0.7571
MSFT,2023-09-04,pairs_mean_reversion_long,correlation_cap_batch223,0.5
MSFT,2023-09-04,pairs_mean_reversion_long,per_position_vol_target,0.6539
MSFT,2023-09-04,stochrsi_overbought_short,correlation_cap_batch223,0.5
MSFT,2023-09-04,stochrsi_overbought_short,per_position_vol_target,0.6539
AMZN,2023-10-03,bollinger_tight,portfolio_vol_target,1.5
AMZN,2023-10-03,bollinger_tight,per_position_vol_target,0.4143
AMZN,2023-10-03,cpr_narrow_momentum_short,portfolio_vol_target,1.5
AMZN,2023-10-03,cpr_narrow_momentum_short,per_position_vol_target,0.4143
AMZN,2023-10-03,r1_break_retest,portfolio_vol_target,1.5
AMZN,2023-10-03,r1_break_retest,per_position_vol_target,0.4143
AMZN,2023-10-03,break_retest_confluence,portfolio_vol_target,1.5
AMZN,2023-10-03,break_retest_confluence,per_position_vol_target,0.4143
NVDA,2023-10-19,williams_r_oversold,portfolio_vol_target,1.5
NVDA,2023-10-19,williams_r_oversold,per_position_vol_target,0.3297
NVDA,2023-10-19,awesome_oscillator,portfolio_vol_target,1.5
NVDA,2023-10-19,awesome_oscillator,per_position_vol_target,0.3297
NVDA,2023-10-19,tema_dema,portfolio_vol_target,1.5
NVDA,2023-10-19,tema_dema,per_position_vol_target,0.3297
NVDA,2023-10-19,hull_rsi_short,portfolio_vol_target,1.5
NVDA,2023-10-19,hull_rsi_short,per_position_vol_target,0.3297
NVDA,2023-10-19,cpr_narrow_momentum_short,portfolio_vol_target,1.5
NVDA,2023-10-19,cpr_narrow_momentum_short,per_position_vol_target,0.3297
NVDA,2023-10-19,pairs_mean_reversion_short,portfolio_vol_target,1.5
NVDA,2023-10-19,pairs_mean_reversion_short,per_position_vol_target,0.3297
AMZN,2023-10-31,pre_fomc_long_sleeve,correlation_cap_batch223,0.5
AMZN,2023-10-31,pre_fomc_long_sleeve,portfolio_vol_target,1.5
AMZN,2023-10-31,pre_fomc_long_sleeve,per_position_vol_target,0.3938
AMZN,2023-10-31,pead_long,correlation_cap_batch223,0.5
AMZN,2023-10-31,pead_long,portfolio_vol_target,1.5
AMZN,2023-10-31,pead_long,per_position_vol_target,0.3938
AMZN,2023-10-31,cpr_narrow_bullish,correlation_cap_batch223,0.5
AMZN,2023-10-31,cpr_narrow_bullish,portfolio_vol_target,1.5
AMZN,2023-10-31,cpr_narrow_bullish,per_position_vol_target,0.3938
AMZN,2023-10-31,tema_dema,correlation_cap_batch223,0.5
AMZN,2023-10-31,tema_dema,portfolio_vol_target,1.5
AMZN,2023-10-31,tema_dema,per_position_vol_target,0.3938
AMZN,2023-10-31,three_white_soldiers,correlation_cap_batch223,0.5
AMZN,2023-10-31,three_white_soldiers,portfolio_vol_target,1.5
AMZN,2023-10-31,three_white_soldiers,per_position_vol_target,0.3938
AMZN,2023-10-31,cpr_narrow_momentum,correlation_cap_batch223,0.5
