strategy,exit_method,regime_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,bear,66,0.18181818181818182,-2.7750590909090906,-183.1539
adx_initiation,atr_trail_1x,bull,100,0.28,-2.395041,-239.5041
adx_initiation,atr_trail_1x,neutral,20,0.15,-4.29707,-85.9414
adx_initiation,atr_trail_2x,bear,66,0.36363636363636365,1.4767196969696972,97.46350000000001
adx_initiation,atr_trail_2x,bull,100,0.32,-1.479341,-147.9341
adx_initiation,atr_trail_2x,neutral,20,0.15,-10.616164999999999,-212.3233
adx_initiation,atr_trail_mae_conditional,bear,66,0.18181818181818182,-2.7750590909090906,-183.1539
adx_initiation,atr_trail_mae_conditional,bull,100,0.28,-2.395041,-239.5041
adx_initiation,atr_trail_mae_conditional,neutral,20,0.15,-4.29707,-85.9414
adx_initiation,atr_trail_vix_conditional,bear,66,0.21212121212121213,-3.2490757575757576,-214.439
adx_initiation,atr_trail_vix_conditional,bull,100,0.25,-2.234241,-223.4241
adx_initiation,atr_trail_vix_conditional,neutral,20,0.15,-4.639125,-92.7825
adx_initiation,break_even_at_1r,bear,66,0.15151515151515152,-2.3522212121212123,-155.2466
adx_initiation,break_even_at_1r,bull,100,0.18,-1.949634,-194.9634
adx_initiation,break_even_at_1r,neutral,20,0.15,-4.68311,-93.6622
adx_initiation,breakeven_plus_trail,bear,66,0.5454545454545454,10.514592424242425,693.9631
adx_initiation,breakeven_plus_trail,bull,100,0.4,1.614307,161.4307
adx_initiation,breakeven_plus_trail,neutral,20,0.3,-9.54458,-190.89159999999998
adx_initiation,chandelier_3x,bear,66,0.07575757575757576,-0.876769696969697,-57.8668
adx_initiation,chandelier_3x,bull,100,0.07,-1.207206,-120.7206
adx_initiation,chandelier_3x,neutral,20,0.1,-0.9257,-18.514
adx_initiation,class_time_stop,bear,66,0.6060606060606061,13.903121212121212,917.606
adx_initiation,class_time_stop,bull,100,0.47,-3.943175,-394.3175
adx_initiation,class_time_stop,neutral,20,0.4,-6.066475,-121.3295
adx_initiation,earnings_blackout,bear,66,0.5454545454545454,17.51739090909091,1156.1478
adx_initiation,earnings_blackout,bull,100,0.49,-3.8094179999999995,-380.94179999999994
adx_initiation,earnings_blackout,neutral,20,0.35,-4.32544,-86.50880000000001
adx_initiation,fixed_4r_2r,bear,66,0.4090909090909091,6.731524242424243,444.2806
adx_initiation,fixed_4r_2r,bull,100,0.28,-4.06956,-406.956
adx_initiation,fixed_4r_2r,neutral,20,0.25,-7.518089999999999,-150.3618
