strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,12.22,2,0.0,-3.3213,-6.6426
adx_initiation,atr_trail_1x,12.37,1,1.0,0.7735,0.7735
adx_initiation,atr_trail_1x,12.46,3,0.3333333333333333,-1.5591000000000002,-4.677300000000001
adx_initiation,atr_trail_1x,12.53,1,1.0,0.1797,0.1797
adx_initiation,atr_trail_1x,12.56,1,0.0,-4.0063,-4.0063
adx_initiation,atr_trail_1x,12.63,2,0.5,2.45325,4.9065
adx_initiation,atr_trail_1x,12.74,2,0.0,-5.00365,-10.0073
adx_initiation,atr_trail_1x,12.75,1,0.0,-0.7351,-0.7351
adx_initiation,atr_trail_1x,13.08,1,0.0,-2.8298,-2.8298
adx_initiation,atr_trail_1x,13.19,1,0.0,-3.3875,-3.3875
adx_initiation,atr_trail_1x,13.2,2,0.5,-1.6887500000000002,-3.3775000000000004
adx_initiation,atr_trail_1x,13.24,1,0.0,-4.908,-4.908
adx_initiation,atr_trail_1x,13.34,1,0.0,-4.0879,-4.0879
adx_initiation,atr_trail_1x,13.41,2,0.5,0.41695000000000004,0.8339000000000001
adx_initiation,atr_trail_1x,13.88,1,1.0,1.8168,1.8168
adx_initiation,atr_trail_1x,14.0,1,1.0,1.2839,1.2839
adx_initiation,atr_trail_1x,14.08,1,1.0,0.2492,0.2492
adx_initiation,atr_trail_1x,14.18,1,0.0,-0.1871,-0.1871
adx_initiation,atr_trail_1x,14.19,1,1.0,0.9364,0.9364
adx_initiation,atr_trail_1x,14.4,1,0.0,-7.0426,-7.0426
adx_initiation,atr_trail_1x,14.41,1,0.0,-5.6145,-5.6145
adx_initiation,atr_trail_1x,14.43,1,1.0,2.5245,2.5245
adx_initiation,atr_trail_1x,14.45,2,0.0,-5.8172999999999995,-11.634599999999999
adx_initiation,atr_trail_1x,14.47,1,0.0,-7.7506,-7.7506
adx_initiation,atr_trail_1x,14.6,1,0.0,-7.2371,-7.2371
adx_initiation,atr_trail_1x,14.73,1,0.0,-3.3637,-3.3637
adx_initiation,atr_trail_1x,14.76,1,0.0,-3.5906,-3.5906
adx_initiation,atr_trail_1x,14.79,1,1.0,0.8795,0.8795
adx_initiation,atr_trail_1x,14.81,1,0.0,-8.8792,-8.8792
adx_initiation,atr_trail_1x,14.91,1,0.0,-6.3502,-6.3502
adx_initiation,atr_trail_1x,14.98,1,0.0,-7.7052,-7.7052
adx_initiation,atr_trail_1x,14.99,1,0.0,-4.4055,-4.4055
adx_initiation,atr_trail_1x,15.06,1,1.0,0.578,0.578
adx_initiation,atr_trail_1x,15.07,1,0.0,-4.0764,-4.0764
