strategy,sharpe_adj,win_rate_adj,profit_factor_adj,haircut_pct_applied
bollinger_upper_short,0.0,0.9,inf,0.2
inside_bar_breakout,0.0,0.4,2.6468,0.4
stoch_oversold,0.0,0.45,1.36081,0.2
williams_stoch_dual,0.0,0.43335,1.23886,0.2
ichimoku_tk_cross,0.0,0.39375,3.7982800000000005,0.2
roc_burst,0.0,0.37899,1.4508999999999999,0.2
ppo_crossover,0.0,0.35694000000000004,2.27674,0.2
avwap_252_breakout,0.0,0.31512,1.01024,0.4
pre_fomc_long_sleeve,0.0,0.35298,1.59841,0.2
po3_bullish,0.0,0.33615,0.7917,0.2
morning_star,0.0,0.33156,2.80504,0.2
bollinger_tight,0.0,0.32958000000000004,1.30132,0.2
htf_aligned_breakout_long,0.0,0.29272000000000004,1.21824,0.4
break_retest_confluence,0.0,0.315,1.27405,0.2
orb_stocks_in_play_long,0.0,0.315,0.9654,0.2
cpr_narrow_bullish,0.0,0.31437,0.9227,0.2
williams_r_oversold,0.0,0.30159,1.1096199999999998,0.2
prev_day_high_break,0.0,0.29997,1.0152999999999999,0.2
cpr_narrow_momentum,0.0,0.26664,0.9527,0.4
rsi_oversold,0.0,0.26664,0.9433,0.4
pairs_mean_reversion_short,0.0,0.26664,0.7952,0.4
head_and_shoulders_bottom_long,0.0,0.29997,0.4158,0.2
avwap_50_reclaim,0.0,0.29763,0.5711,0.2
ultimate_oscillator,0.0,0.29403,0.7492,0.2
stochrsi_oversold,0.0,0.25736,0.9941,0.4
squeeze_breakout,0.0,0.25368,0.7799,0.4
hull_rsi,0.0,0.25144000000000005,0.7605,0.4
xs_low_beta_long,0.0,0.27963,1.2059199999999999,0.2
monthly_bias_momentum_long,0.0,0.24768,1.12248,0.4
supertrend_macd,0.0,0.24,1.1506399999999999,0.4
orb_stocks_in_play_short,0.0,0.27,0.6019,0.2
parabolic_sar_flip,0.0,0.26469,1.3384900000000002,0.2
r1_break_retest,0.0,0.26469,0.5917,0.2
xs_momentum_top_decile,0.0,0.23464000000000002,1.36592,0.4
cmf_flip,0.0,0.26127,0.9922,0.2
golden_cross_9_21,0.0,0.26055,1.33336,0.2
three_white_soldiers,0.0,0.25497000000000003,1.48267,0.2
pead_short,0.0,0.25200000000000006,0.4563,0.2
macd_crossover,0.0,0.22224,1.08696,0.4
pairs_mean_reversion_long,0.0,0.22184,0.8594,0.4
vix_backwardation_long,0.0,0.24543,1.51363,0.2
double_bottom_long,0.0,0.24543,1.2837699999999999,0.2
xs_momentum_bottom_decile_short,0.0,0.21680000000000002,0.5942,0.4
camarilla_r3_breakout,0.0,0.21336,1.01096,0.4
po3_htf_aligned_short,0.0,0.23823,0.4712,0.2
pead_long,0.0,0.23778,1.7263899999999999,0.2
awesome_oscillator,0.0,0.23571000000000003,0.5242,0.2
po3_bearish,0.0,0.23301000000000002,0.5258,0.2
force_index_breakout,0.0,0.20464000000000004,1.01072,0.4
bullish_engulfing_support,0.0,0.225,1.6379200000000003,0.2
xs_quality_top_quintile_long,0.0,0.225,0.9935,0.2
pivot_r1_breakout,0.0,0.2,0.9527,0.4
institutional_buy_momentum_long,0.0,0.2,0.6801,0.4
totm_long,0.0,0.225,0.1377,0.2
tema_dema,0.0,0.22239,1.24777,0.2
institutional_cluster_long,0.0,0.22041000000000002,1.34632,0.2
hull_rsi_short,0.0,0.19256,0.6644,0.4
break_retest_volume,0.0,0.20574,0.728,0.2
adx_initiation,0.0,0.19836,0.7193,0.2
buyback_8k_recent_long,0.0,0.19566,2.06146,0.2
htf_aligned_breakout_short,0.0,0.16552,0.3104,0.4
halloween_seasonal_long,0.0,0.18000000000000002,0.6278,0.2
ichimoku_cloud_breakout,0.0,0.15552,0.474,0.4
lead_lag_sector_rotation,0.0,0.17307,0.7084,0.2
bollinger_lower,0.0,0.17145000000000002,0.5693,0.2
stochrsi_overbought_short,0.0,0.15176,0.3328,0.4
risk_off_bond_equity_short,0.0,0.16074000000000002,0.2512,0.2
po3_htf_aligned_long,0.0,0.15363,0.3129,0.2
insider_cluster_long,0.0,0.12861,0.105,0.2
cpr_narrow_momentum_short,0.0,0.10664000000000001,0.0656,0.4
macd_fast_crossover,0.0,0.10432,0.3952,0.4
pivot_s1_bounce,0.0,0.07497,0.5063,0.2
prev_day_low_bounce,0.0,0.06921,0.0258,0.2
golden_cross_20_50,0.0,0.0,0.0,0.2
shooting_star_short,0.0,0.0,0.0,0.2
pivot_r2_continuation,0.0,0.0,0.0,0.2
institutional_distribution_short,0.0,0.0,0.0,0.2
post_inclusion_reversal_short,0.0,0.0,0.0,0.2
donchian_10_breakout_retest,0.0,0.0,0.0,0.4
camarilla_s3_bounce,0.0,0.0,0.0,0.2
golden_cross_50_200,0.0,0.0,0.0,0.2
pivot_s3_capitulation,0.0,0.0,0.0,0.2
doji_at_support,0.0,0.0,0.0,0.2
pead_with_insider_confirmation_long,0.0,0.0,0.0,0.2
52wh_break_retest,0.0,0.0,0.0,0.2
institutional_multi_quarter_persistence_long,0.0,0.0,0.0,0.4
