strategy,exit_method,sector_momentum_vs_spy_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,spy_mild_down_neg5_0,54,0.2222222222222222,-1.3568277777777777,-73.2687
adx_initiation,atr_trail_1x,spy_mild_up_0_5pct,79,0.2911392405063291,-2.5414569620253165,-200.7751
adx_initiation,atr_trail_1x,spy_strong_down_lt_neg5,26,0.07692307692307693,-4.8868846153846155,-127.059
adx_initiation,atr_trail_1x,spy_strong_up_gt_5pct,27,0.2222222222222222,-3.9813555555555555,-107.4966
adx_initiation,atr_trail_2x,spy_mild_down_neg5_0,54,0.24074074074074073,-3.975774074074074,-214.6918
adx_initiation,atr_trail_2x,spy_mild_up_0_5pct,79,0.3670886075949367,-0.15682025316455678,-12.388799999999986
adx_initiation,atr_trail_2x,spy_strong_down_lt_neg5,26,0.2692307692307692,1.2695846153846153,33.0092
adx_initiation,atr_trail_2x,spy_strong_up_gt_5pct,27,0.37037037037037035,-2.5452777777777778,-68.7225
adx_initiation,atr_trail_mae_conditional,spy_mild_down_neg5_0,54,0.2222222222222222,-1.3568277777777777,-73.2687
adx_initiation,atr_trail_mae_conditional,spy_mild_up_0_5pct,79,0.2911392405063291,-2.5414569620253165,-200.7751
adx_initiation,atr_trail_mae_conditional,spy_strong_down_lt_neg5,26,0.07692307692307693,-4.8868846153846155,-127.059
adx_initiation,atr_trail_mae_conditional,spy_strong_up_gt_5pct,27,0.2222222222222222,-3.9813555555555555,-107.4966
adx_initiation,atr_trail_vix_conditional,spy_mild_down_neg5_0,54,0.2037037037037037,-2.1778166666666667,-117.60210000000001
adx_initiation,atr_trail_vix_conditional,spy_mild_up_0_5pct,79,0.25316455696202533,-2.226906329113924,-175.9256
adx_initiation,atr_trail_vix_conditional,spy_strong_down_lt_neg5,26,0.19230769230769232,-6.050461538461539,-157.312
adx_initiation,atr_trail_vix_conditional,spy_strong_up_gt_5pct,27,0.2222222222222222,-2.955774074074074,-79.8059
adx_initiation,break_even_at_1r,spy_mild_down_neg5_0,54,0.2037037037037037,-1.4351925925925926,-77.5004
adx_initiation,break_even_at_1r,spy_mild_up_0_5pct,79,0.17721518987341772,-2.2782759493670888,-179.9838
adx_initiation,break_even_at_1r,spy_strong_down_lt_neg5,26,0.07692307692307693,-4.042811538461539,-105.1131
adx_initiation,break_even_at_1r,spy_strong_up_gt_5pct,27,0.14814814814814814,-3.0101814814814816,-81.2749
adx_initiation,breakeven_plus_trail,spy_mild_down_neg5_0,54,0.37037037037037035,1.4620462962962963,78.9505
adx_initiation,breakeven_plus_trail,spy_mild_up_0_5pct,79,0.43037974683544306,4.544715189873418,359.0325
adx_initiation,breakeven_plus_trail,spy_strong_down_lt_neg5,26,0.6538461538461539,9.858326923076923,256.3165
adx_initiation,breakeven_plus_trail,spy_strong_up_gt_5pct,27,0.4074074074074074,-1.1036037037037036,-29.797299999999996
adx_initiation,chandelier_3x,spy_mild_down_neg5_0,54,0.07407407407407407,-0.8658351851851852,-46.7551
adx_initiation,chandelier_3x,spy_mild_up_0_5pct,79,0.06329113924050633,-1.692353164556962,-133.6959
adx_initiation,chandelier_3x,spy_strong_down_lt_neg5,26,0.07692307692307693,-0.3692115384615384,-9.599499999999999
adx_initiation,chandelier_3x,spy_strong_up_gt_5pct,27,0.1111111111111111,-0.2611444444444444,-7.0508999999999995
adx_initiation,class_time_stop,spy_mild_down_neg5_0,54,0.5185185185185185,3.8885870370370372,209.9837
adx_initiation,class_time_stop,spy_mild_up_0_5pct,79,0.4810126582278481,-0.6975367088607594,-55.10539999999999
adx_initiation,class_time_stop,spy_strong_down_lt_neg5,26,0.6153846153846154,13.509742307692306,351.25329999999997
