strategy,exit_method,sector_momentum_vs_spy_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,spy_mild_down_neg5_0,6,0.3333333333333333,-0.21936666666666668,-1.3162
bollinger_lower,atr_trail_1x,spy_mild_up_0_5pct,18,0.1111111111111111,-1.214738888888889,-21.8653
bollinger_lower,atr_trail_1x,spy_strong_down_lt_neg5,30,0.13333333333333333,-1.41482,-42.4446
bollinger_lower,atr_trail_1x,spy_strong_up_gt_5pct,2,0.0,-2.45805,-4.9161
bollinger_lower,atr_trail_2x,spy_mild_down_neg5_0,6,0.6666666666666666,0.408,2.448
bollinger_lower,atr_trail_2x,spy_mild_up_0_5pct,18,0.2777777777777778,-1.9295111111111112,-34.7312
bollinger_lower,atr_trail_2x,spy_strong_down_lt_neg5,30,0.36666666666666664,0.7696000000000001,23.088
bollinger_lower,atr_trail_2x,spy_strong_up_gt_5pct,2,0.0,-2.96965,-5.9393
bollinger_lower,break_even_at_1r,spy_mild_down_neg5_0,6,0.0,-0.8870666666666667,-5.3224
bollinger_lower,break_even_at_1r,spy_mild_up_0_5pct,18,0.05555555555555555,-0.11418333333333337,-2.055300000000001
bollinger_lower,break_even_at_1r,spy_strong_down_lt_neg5,30,0.13333333333333333,-0.34623666666666664,-10.387099999999998
bollinger_lower,break_even_at_1r,spy_strong_up_gt_5pct,2,0.0,-2.45805,-4.9161
bollinger_lower,breakeven_plus_trail,spy_mild_down_neg5_0,6,0.16666666666666666,0.22106666666666666,1.3264
bollinger_lower,breakeven_plus_trail,spy_mild_up_0_5pct,18,0.16666666666666666,-0.15061111111111114,-2.7110000000000003
bollinger_lower,breakeven_plus_trail,spy_strong_down_lt_neg5,30,0.5,10.644929999999999,319.3479
bollinger_lower,breakeven_plus_trail,spy_strong_up_gt_5pct,2,0.5,0.5150000000000001,1.0300000000000002
bollinger_lower,class_time_stop,spy_mild_down_neg5_0,6,0.6666666666666666,1.4354000000000002,8.612400000000001
bollinger_lower,class_time_stop,spy_mild_up_0_5pct,18,0.3888888888888889,-0.45240555555555545,-8.143299999999998
bollinger_lower,class_time_stop,spy_strong_down_lt_neg5,30,0.5666666666666667,3.6409666666666665,109.229
bollinger_lower,class_time_stop,spy_strong_up_gt_5pct,2,0.0,-5.0081,-10.0162
bollinger_lower,earnings_blackout,spy_mild_down_neg5_0,6,0.8333333333333334,44.66531666666666,267.9919
bollinger_lower,earnings_blackout,spy_mild_up_0_5pct,18,0.16666666666666666,-12.934738888888889,-232.8253
bollinger_lower,earnings_blackout,spy_strong_down_lt_neg5,30,0.8333333333333334,92.65001333333333,2779.5004
bollinger_lower,earnings_blackout,spy_strong_up_gt_5pct,2,0.0,-65.7589,-131.5178
bollinger_lower,fixed_4r_2r,spy_mild_down_neg5_0,6,0.5,2.8640000000000003,17.184
bollinger_lower,fixed_4r_2r,spy_mild_up_0_5pct,18,0.3333333333333333,-0.23327777777777767,-4.198999999999998
bollinger_lower,fixed_4r_2r,spy_strong_down_lt_neg5,30,0.4666666666666667,3.2901266666666666,98.7038
bollinger_lower,fixed_4r_2r,spy_strong_up_gt_5pct,2,0.5,1.1997,2.3994
bollinger_lower,hybrid_50pct_target,spy_mild_down_neg5_0,6,0.8333333333333334,1.5368333333333333,9.221
bollinger_lower,hybrid_50pct_target,spy_mild_up_0_5pct,18,0.6666666666666666,-7.7771888888888885,-139.9894
bollinger_lower,hybrid_50pct_target,spy_strong_down_lt_neg5,30,0.7333333333333333,6.294856666666666,188.8457
bollinger_lower,hybrid_50pct_target,spy_strong_up_gt_5pct,2,0.5,-48.739650000000005,-97.47930000000001
