strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,Broad Market,2,0.0,-2.24615,-4.4923
bollinger_lower,atr_trail_1x,Commodities,2,0.0,-1.1208,-2.2416
bollinger_lower,atr_trail_1x,Communication Services,4,0.25,-0.8179500000000001,-3.2718000000000003
bollinger_lower,atr_trail_1x,Consumer Discretionary,3,0.3333333333333333,-1.3004666666666667,-3.9013999999999998
bollinger_lower,atr_trail_1x,Consumer Staples,5,0.2,-0.39468000000000003,-1.9734
bollinger_lower,atr_trail_1x,Energy,5,0.0,-2.0386800000000003,-10.1934
bollinger_lower,atr_trail_1x,Financials,3,0.3333333333333333,0.6743,2.0229
bollinger_lower,atr_trail_1x,Fixed Income,2,0.5,0.14865,0.2973
bollinger_lower,atr_trail_1x,Health Care,8,0.25,-0.3305125,-2.6441
bollinger_lower,atr_trail_1x,Industrials,10,0.1,-0.8130700000000001,-8.130700000000001
bollinger_lower,atr_trail_1x,Information Technology,10,0.0,-3.07573,-30.7573
bollinger_lower,atr_trail_1x,Small Cap,1,0.0,-3.1665,-3.1665
bollinger_lower,atr_trail_1x,Utilities,1,0.0,-2.0899,-2.0899
bollinger_lower,atr_trail_2x,Broad Market,2,0.0,-2.507,-5.014
bollinger_lower,atr_trail_2x,Commodities,2,0.5,-1.18855,-2.3771
bollinger_lower,atr_trail_2x,Communication Services,4,0.25,1.996025,7.9841
bollinger_lower,atr_trail_2x,Consumer Discretionary,3,0.3333333333333333,-1.9547,-5.8641000000000005
bollinger_lower,atr_trail_2x,Consumer Staples,5,0.4,1.0779400000000001,5.3897
bollinger_lower,atr_trail_2x,Energy,5,0.2,1.4679399999999996,7.339699999999998
bollinger_lower,atr_trail_2x,Financials,3,0.3333333333333333,1.6878333333333337,5.063500000000001
bollinger_lower,atr_trail_2x,Fixed Income,2,0.0,-1.061,-2.122
bollinger_lower,atr_trail_2x,Health Care,8,0.625,2.1996625,17.5973
bollinger_lower,atr_trail_2x,Industrials,10,0.4,-1.1957,-11.957
bollinger_lower,atr_trail_2x,Information Technology,10,0.3,-2.84652,-28.4652
bollinger_lower,atr_trail_2x,Small Cap,1,1.0,1.4704,1.4704
bollinger_lower,atr_trail_2x,Utilities,1,0.0,-4.1798,-4.1798
bollinger_lower,break_even_at_1r,Broad Market,2,0.0,-2.24615,-4.4923
bollinger_lower,break_even_at_1r,Commodities,2,0.0,-1.1208,-2.2416
bollinger_lower,break_even_at_1r,Communication Services,4,0.25,2.477175,9.9087
bollinger_lower,break_even_at_1r,Consumer Discretionary,3,0.0,-1.6576333333333333,-4.9729
bollinger_lower,break_even_at_1r,Consumer Staples,5,0.0,-0.836,-4.18
bollinger_lower,break_even_at_1r,Energy,5,0.2,1.9255999999999998,9.627999999999998
bollinger_lower,break_even_at_1r,Financials,3,0.3333333333333333,2.6270666666666664,7.8812
bollinger_lower,break_even_at_1r,Fixed Income,2,0.0,0.0,0.0
bollinger_lower,break_even_at_1r,Health Care,8,0.125,-1.3667875,-10.9343
bollinger_lower,break_even_at_1r,Industrials,10,0.1,1.21315,12.131499999999999
bollinger_lower,break_even_at_1r,Information Technology,10,0.0,-3.0152799999999997,-30.1528
bollinger_lower,break_even_at_1r,Small Cap,1,0.0,-3.1665,-3.1665
bollinger_lower,break_even_at_1r,Utilities,1,0.0,-2.0899,-2.0899
bollinger_lower,breakeven_plus_trail,Broad Market,2,0.0,0.0,0.0
bollinger_lower,breakeven_plus_trail,Commodities,2,0.0,-1.2666,-2.5332
bollinger_lower,breakeven_plus_trail,Communication Services,4,0.25,1.6286749999999999,6.5146999999999995
bollinger_lower,breakeven_plus_trail,Consumer Discretionary,3,0.3333333333333333,4.539833333333333,13.6195
bollinger_lower,breakeven_plus_trail,Consumer Staples,5,0.2,7.398140000000001,36.990700000000004
bollinger_lower,breakeven_plus_trail,Energy,5,0.4,11.09442,55.4721
bollinger_lower,breakeven_plus_trail,Financials,3,0.3333333333333333,0.7323666666666669,2.1971000000000007
bollinger_lower,breakeven_plus_trail,Fixed Income,2,0.0,-1.28525,-2.5705
bollinger_lower,breakeven_plus_trail,Health Care,8,0.625,2.677125,21.417
bollinger_lower,breakeven_plus_trail,Industrials,10,0.4,14.87995,148.7995
bollinger_lower,breakeven_plus_trail,Information Technology,10,0.5,3.9086400000000006,39.086400000000005
bollinger_lower,breakeven_plus_trail,Small Cap,1,0.0,0.0,0.0
bollinger_lower,breakeven_plus_trail,Utilities,1,0.0,0.0,0.0
bollinger_lower,class_time_stop,Broad Market,2,0.0,-6.6616,-13.3232
bollinger_lower,class_time_stop,Commodities,2,1.0,1.9890999999999999,3.9781999999999997
bollinger_lower,class_time_stop,Communication Services,4,0.25,-5.418524999999999,-21.674099999999996
bollinger_lower,class_time_stop,Consumer Discretionary,3,1.0,7.768366666666666,23.3051
bollinger_lower,class_time_stop,Consumer Staples,5,0.4,1.53476,7.6738
bollinger_lower,class_time_stop,Energy,5,0.4,6.30662,31.533099999999997
bollinger_lower,class_time_stop,Financials,3,0.6666666666666666,2.5341333333333336,7.602400000000001
bollinger_lower,class_time_stop,Fixed Income,2,0.5,0.26090000000000013,0.5218000000000003
bollinger_lower,class_time_stop,Health Care,8,0.75,6.3972375,51.1779
bollinger_lower,class_time_stop,Industrials,10,0.4,3.4365,34.365
bollinger_lower,class_time_stop,Information Technology,10,0.5,-1.8510400000000005,-18.510400000000004
bollinger_lower,class_time_stop,Small Cap,1,0.0,-4.7862,-4.7862
bollinger_lower,class_time_stop,Utilities,1,0.0,-2.1815,-2.1815
bollinger_lower,earnings_blackout,Broad Market,2,1.0,77.2377,154.4754
bollinger_lower,earnings_blackout,Commodities,2,1.0,146.97039999999998,293.94079999999997
bollinger_lower,earnings_blackout,Communication Services,4,0.25,-60.780274999999996,-243.12109999999998
bollinger_lower,earnings_blackout,Consumer Discretionary,3,0.6666666666666666,-10.4429,-31.328699999999998
bollinger_lower,earnings_blackout,Consumer Staples,5,0.4,-5.2204,-26.101999999999997
bollinger_lower,earnings_blackout,Energy,5,1.0,34.65208,173.2604
bollinger_lower,earnings_blackout,Financials,3,0.3333333333333333,-42.665,-127.995
bollinger_lower,earnings_blackout,Fixed Income,2,0.5,3.0813999999999995,6.162799999999999
bollinger_lower,earnings_blackout,Health Care,8,0.125,-16.4893125,-131.9145
bollinger_lower,earnings_blackout,Industrials,10,0.8,82.57553,825.7553
bollinger_lower,earnings_blackout,Information Technology,10,0.7,174.74333,1747.4333
bollinger_lower,earnings_blackout,Small Cap,1,1.0,58.9033,58.9033
bollinger_lower,earnings_blackout,Utilities,1,0.0,-16.3208,-16.3208
bollinger_lower,fixed_4r_2r,Broad Market,2,0.0,-4.36465,-8.7293
bollinger_lower,fixed_4r_2r,Commodities,2,0.0,-2.0265,-4.053
bollinger_lower,fixed_4r_2r,Communication Services,4,0.25,0.36850000000000005,1.4740000000000002
bollinger_lower,fixed_4r_2r,Consumer Discretionary,3,0.3333333333333333,-0.42780000000000024,-1.2834000000000008
bollinger_lower,fixed_4r_2r,Consumer Staples,5,0.4,1.24468,6.2234
bollinger_lower,fixed_4r_2r,Energy,5,0.6,6.081880000000001,30.409400000000005
bollinger_lower,fixed_4r_2r,Financials,3,0.3333333333333333,2.5491000000000006,7.647300000000001
bollinger_lower,fixed_4r_2r,Fixed Income,2,0.5,1.2862,2.5724
bollinger_lower,fixed_4r_2r,Health Care,8,0.875,7.5756875,60.6055
bollinger_lower,fixed_4r_2r,Industrials,10,0.5,3.15156,31.5156
bollinger_lower,fixed_4r_2r,Information Technology,10,0.3,-0.17807999999999966,-1.7807999999999966
bollinger_lower,fixed_4r_2r,Small Cap,1,0.0,-6.3331,-6.3331
bollinger_lower,fixed_4r_2r,Utilities,1,0.0,-4.1798,-4.1798
bollinger_lower,hybrid_50pct_target,Broad Market,2,0.0,-10.0,-20.0
bollinger_lower,hybrid_50pct_target,Commodities,2,1.0,2.84,5.68
bollinger_lower,hybrid_50pct_target,Communication Services,4,0.5,-32.921625000000006,-131.68650000000002
bollinger_lower,hybrid_50pct_target,Consumer Discretionary,3,0.6666666666666666,0.8360666666666668,2.5082000000000004
bollinger_lower,hybrid_50pct_target,Consumer Staples,5,0.8,-6.888599999999999,-34.443
bollinger_lower,hybrid_50pct_target,Energy,5,0.8,12.47098,62.3549
bollinger_lower,hybrid_50pct_target,Financials,3,1.0,6.9926666666666675,20.978
bollinger_lower,hybrid_50pct_target,Fixed Income,2,1.0,2.70505,5.4101
bollinger_lower,hybrid_50pct_target,Health Care,8,1.0,6.0858625,48.6869
bollinger_lower,hybrid_50pct_target,Industrials,10,0.7,1.5162499999999994,15.162499999999994
bollinger_lower,hybrid_50pct_target,Information Technology,10,0.5,-0.33445999999999926,-3.3445999999999927
bollinger_lower,hybrid_50pct_target,Small Cap,1,1.0,5.6123,5.6123
bollinger_lower,hybrid_50pct_target,Utilities,1,0.0,-16.3208,-16.3208
bollinger_lower,ma_exit_ema9,Broad Market,2,0.0,-1.43055,-2.8611
bollinger_lower,ma_exit_ema9,Commodities,2,0.0,-0.15445,-0.3089
bollinger_lower,ma_exit_ema9,Communication Services,4,0.5,0.4476,1.7904
bollinger_lower,ma_exit_ema9,Consumer Discretionary,3,0.6666666666666666,-0.13896666666666666,-0.4169
bollinger_lower,ma_exit_ema9,Consumer Staples,5,0.8,3.73914,18.6957
bollinger_lower,ma_exit_ema9,Energy,5,0.6,0.5358400000000001,2.6792000000000007
bollinger_lower,ma_exit_ema9,Financials,3,0.3333333333333333,-1.0780333333333334,-3.2341
bollinger_lower,ma_exit_ema9,Fixed Income,2,1.0,0.59405,1.1881
bollinger_lower,ma_exit_ema9,Health Care,8,0.25,-0.6376,-5.1008
bollinger_lower,ma_exit_ema9,Industrials,10,0.5,-0.028639999999999978,-0.28639999999999977
bollinger_lower,ma_exit_ema9,Information Technology,10,0.4,-1.3860999999999999,-13.860999999999999
bollinger_lower,ma_exit_ema9,Small Cap,1,0.0,-1.6551,-1.6551
bollinger_lower,ma_exit_ema9,Utilities,1,0.0,-0.3011,-0.3011
bollinger_lower,next_pivot_target,Broad Market,2,1.0,2.0742,4.1484
bollinger_lower,next_pivot_target,Commodities,2,1.0,1.6241499999999998,3.2482999999999995
bollinger_lower,next_pivot_target,Communication Services,4,0.5,-4.529,-18.116
bollinger_lower,next_pivot_target,Consumer Discretionary,3,1.0,2.701566666666667,8.104700000000001
bollinger_lower,next_pivot_target,Consumer Staples,5,0.8,0.9753000000000001,4.8765
bollinger_lower,next_pivot_target,Energy,5,0.8,2.1316800000000002,10.6584
bollinger_lower,next_pivot_target,Financials,3,1.0,2.097633333333333,6.2928999999999995
bollinger_lower,next_pivot_target,Fixed Income,2,1.0,2.7602,5.5204
bollinger_lower,next_pivot_target,Health Care,8,1.0,4.9682375,39.7459
bollinger_lower,next_pivot_target,Industrials,10,1.0,2.63936,26.3936
bollinger_lower,next_pivot_target,Information Technology,10,0.5,-2.11684,-21.1684
bollinger_lower,next_pivot_target,Small Cap,1,1.0,4.0787,4.0787
bollinger_lower,next_pivot_target,Utilities,1,0.0,-10.0,-10.0
bollinger_lower,r_multiple_2r,Broad Market,2,0.0,-2.24615,-4.4923
bollinger_lower,r_multiple_2r,Commodities,2,0.0,-1.1208,-2.2416
bollinger_lower,r_multiple_2r,Communication Services,4,0.5,2.0848,8.3392
bollinger_lower,r_multiple_2r,Consumer Discretionary,3,0.3333333333333333,-0.6090666666666666,-1.8272
bollinger_lower,r_multiple_2r,Consumer Staples,5,0.4,0.62232,3.1116
bollinger_lower,r_multiple_2r,Energy,5,0.4,1.3457800000000002,6.728900000000001
bollinger_lower,r_multiple_2r,Financials,3,0.3333333333333333,1.2745666666666668,3.8237000000000005
bollinger_lower,r_multiple_2r,Fixed Income,2,0.5,0.47945000000000004,0.9589000000000001
bollinger_lower,r_multiple_2r,Health Care,8,0.375,0.4407499999999999,3.5259999999999994
bollinger_lower,r_multiple_2r,Industrials,10,0.5,0.79442,7.9442
bollinger_lower,r_multiple_2r,Information Technology,10,0.3,-0.8796999999999999,-8.796999999999999
bollinger_lower,r_multiple_2r,Small Cap,1,0.0,-3.1665,-3.1665
bollinger_lower,r_multiple_2r,Utilities,1,0.0,-2.0899,-2.0899
bollinger_lower,r_multiple_3r,Broad Market,2,0.0,-2.24615,-4.4923
bollinger_lower,r_multiple_3r,Commodities,2,0.0,-1.1208,-2.2416
bollinger_lower,r_multiple_3r,Communication Services,4,0.25,1.2500749999999998,5.000299999999999
bollinger_lower,r_multiple_3r,Consumer Discretionary,3,0.0,-2.1819,-6.5457
bollinger_lower,r_multiple_3r,Consumer Staples,5,0.4,1.6156399999999997,8.078199999999999
bollinger_lower,r_multiple_3r,Energy,5,0.4,3.3059999999999996,16.529999999999998
bollinger_lower,r_multiple_3r,Financials,3,0.3333333333333333,2.8127333333333335,8.4382
bollinger_lower,r_multiple_3r,Fixed Income,2,0.5,1.12235,2.2447
bollinger_lower,r_multiple_3r,Health Care,8,0.375,1.9822625,15.8581
bollinger_lower,r_multiple_3r,Industrials,10,0.4,1.0303799999999999,10.303799999999999
bollinger_lower,r_multiple_3r,Information Technology,10,0.2,-1.7180499999999999,-17.1805
bollinger_lower,r_multiple_3r,Small Cap,1,0.0,-3.1665,-3.1665
bollinger_lower,r_multiple_3r,Utilities,1,0.0,-2.0899,-2.0899
bollinger_lower,regime_flip,Broad Market,2,0.5,-2.22025,-4.4405
bollinger_lower,regime_flip,Commodities,2,1.0,0.78305,1.5661
bollinger_lower,regime_flip,Communication Services,4,0.5,-0.1281750000000006,-0.5127000000000024
bollinger_lower,regime_flip,Consumer Discretionary,3,1.0,3.2954333333333334,9.8863
bollinger_lower,regime_flip,Consumer Staples,5,0.4,1.95824,9.7912
bollinger_lower,regime_flip,Energy,5,0.4,3.5111000000000003,17.555500000000002
