strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,fri,19,0.3684210526315789,-3.934636842105262,-74.75809999999998
adx_initiation,atr_trail_1x,mon,81,0.2222222222222222,-2.1413024691358027,-173.4455
adx_initiation,atr_trail_1x,thu,20,0.2,-4.18083,-83.6166
adx_initiation,atr_trail_1x,tue,32,0.28125,-1.3284656249999998,-42.51089999999999
adx_initiation,atr_trail_1x,wed,21,0.14285714285714285,-3.716828571428571,-78.0534
adx_initiation,atr_trail_2x,fri,19,0.42105263157894735,-3.435505263157896,-65.27460000000002
adx_initiation,atr_trail_2x,mon,81,0.37037037037037035,0.6089098765432098,49.3217
adx_initiation,atr_trail_2x,thu,20,0.45,2.1536250000000003,43.072500000000005
adx_initiation,atr_trail_2x,tue,32,0.34375,-2.592315625,-82.9541
adx_initiation,atr_trail_2x,wed,21,0.2857142857142857,-0.27897142857142804,-5.858399999999989
adx_initiation,atr_trail_mae_conditional,fri,19,0.3684210526315789,-3.934636842105262,-74.75809999999998
adx_initiation,atr_trail_mae_conditional,mon,81,0.2222222222222222,-2.1413024691358027,-173.4455
adx_initiation,atr_trail_mae_conditional,thu,20,0.2,-4.18083,-83.6166
adx_initiation,atr_trail_mae_conditional,tue,32,0.28125,-1.3284656249999998,-42.51089999999999
adx_initiation,atr_trail_mae_conditional,wed,21,0.14285714285714285,-3.716828571428571,-78.0534
adx_initiation,atr_trail_vix_conditional,fri,19,0.2631578947368421,-3.2098105263157892,-60.986399999999996
adx_initiation,atr_trail_vix_conditional,mon,81,0.2222222222222222,-1.9452716049382714,-157.56699999999998
adx_initiation,atr_trail_vix_conditional,thu,20,0.25,2.281895,45.6379
adx_initiation,atr_trail_vix_conditional,tue,32,0.34375,-1.778546875,-56.9135
adx_initiation,atr_trail_vix_conditional,wed,21,0.14285714285714285,-3.252509523809524,-68.3027
adx_initiation,break_even_at_1r,fri,19,0.21052631578947367,-2.1028736842105262,-39.9546
adx_initiation,break_even_at_1r,mon,81,0.1728395061728395,-1.7964604938271607,-145.51330000000002
adx_initiation,break_even_at_1r,thu,20,0.25,-0.49230499999999966,-9.846099999999993
adx_initiation,break_even_at_1r,tue,32,0.21875,-2.380671875,-76.1815
adx_initiation,break_even_at_1r,wed,21,0.19047619047619047,-1.7196190476190474,-36.111999999999995
adx_initiation,breakeven_plus_trail,fri,19,0.47368421052631576,1.817294736842106,34.52860000000001
adx_initiation,breakeven_plus_trail,mon,81,0.5061728395061729,5.054491358024691,409.4138
adx_initiation,breakeven_plus_trail,thu,20,0.45,8.391585,167.83169999999998
adx_initiation,breakeven_plus_trail,tue,32,0.53125,6.809425,217.9016
adx_initiation,breakeven_plus_trail,wed,21,0.47619047619047616,5.359252380952381,112.5443
adx_initiation,chandelier_3x,fri,19,0.05263157894736842,-0.9873052631578948,-18.7588
adx_initiation,chandelier_3x,mon,81,0.04938271604938271,-0.7106604938271605,-57.5635
adx_initiation,chandelier_3x,thu,20,0.05,-1.408145,-28.1629
adx_initiation,chandelier_3x,tue,32,0.15625,-1.2603312500000001,-40.330600000000004
adx_initiation,chandelier_3x,wed,21,0.0,-2.264414285714286,-47.5527
adx_initiation,class_time_stop,fri,19,0.3157894736842105,-7.941236842105263,-150.8835
adx_initiation,class_time_stop,mon,81,0.48148148148148145,2.976828395061728,241.12309999999997
adx_initiation,class_time_stop,thu,20,0.6,12.865255,257.3051
