exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,bear,Communication Services,unknown,high_25_40,long_ge_11d,36,0.4444444444444444,0.8113472222222221,29.208499999999997,0.9181926053216236
atr_trail_1x,bear,Communication Services,unknown,high_25_40,medium_4_10d,9,0.1111111111111111,-4.067788888888888,-36.610099999999996,-3.2775994397288852
atr_trail_1x,bear,Communication Services,unknown,high_25_40,short_le_3d,7,0.0,-6.340914285714286,-44.3864,-6.682341759900192
atr_trail_1x,bear,Communication Services,unknown,mid_15_25,long_ge_11d,28,0.42857142857142855,-0.16504642857142857,-4.6213,-0.26825611114811043
atr_trail_1x,bear,Communication Services,unknown,mid_15_25,medium_4_10d,14,0.07142857142857142,-3.947742857142857,-55.2684,-3.750853851704219
atr_trail_1x,bear,Consumer Discretionary,unknown,crisis_ge_40,short_le_3d,5,0.0,-8.15106,-40.7553,-3.2051664674065283
atr_trail_1x,bear,Consumer Discretionary,unknown,high_25_40,long_ge_11d,55,0.2545454545454545,-1.0260436363636365,-56.4324,-1.5011170272994683
atr_trail_1x,bear,Consumer Discretionary,unknown,high_25_40,medium_4_10d,24,0.20833333333333334,-2.9009,-69.6216,-3.527137377729701
atr_trail_1x,bear,Consumer Discretionary,unknown,high_25_40,short_le_3d,36,0.08333333333333333,-4.741463888888889,-170.6927,-3.6198973654615796
atr_trail_1x,bear,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,57,0.2807017543859649,-0.27650175438596486,-15.760599999999997,-0.37309140297664867
atr_trail_1x,bear,Consumer Discretionary,unknown,mid_15_25,medium_4_10d,24,0.125,-3.8581875,-92.5965,-4.754378082871562
atr_trail_1x,bear,Consumer Discretionary,unknown,mid_15_25,short_le_3d,17,0.058823529411764705,-4.964552941176471,-84.3974,-8.63563411745423
atr_trail_1x,bear,Consumer Staples,unknown,high_25_40,long_ge_11d,19,0.21052631578947367,-1.0254578947368422,-19.483700000000002,-0.9224537459356309
atr_trail_1x,bear,Consumer Staples,unknown,mid_15_25,long_ge_11d,10,0.4,-0.33959,-3.3959,-0.36971315618997397
atr_trail_1x,bear,Consumer Staples,unknown,mid_15_25,medium_4_10d,5,0.0,-3.02666,-15.1333,-2.9250304658194217
atr_trail_1x,bear,Energy,unknown,high_25_40,long_ge_11d,47,0.2978723404255319,-0.24678297872340418,-11.598799999999997,-0.2374644897773138
