strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,high_gt_20,15,0.13333333333333333,-8.922493333333334,-133.8374
adx_initiation,atr_trail_1x,low_1_5,56,0.25,-1.7714678571428573,-99.2022
adx_initiation,atr_trail_1x,mid_6_20,25,0.32,-0.6934440000000001,-17.336100000000002
adx_initiation,atr_trail_1x,none,77,0.22077922077922077,-2.623490909090909,-202.0088
adx_initiation,atr_trail_2x,high_gt_20,15,0.4,-4.5748,-68.622
adx_initiation,atr_trail_2x,low_1_5,56,0.375,0.47614107142857154,26.663900000000005
adx_initiation,atr_trail_2x,mid_6_20,25,0.6,6.790316000000001,169.7579
adx_initiation,atr_trail_2x,none,77,0.2857142857142857,-2.460944155844156,-189.4927
adx_initiation,atr_trail_mae_conditional,high_gt_20,15,0.13333333333333333,-8.922493333333334,-133.8374
adx_initiation,atr_trail_mae_conditional,low_1_5,56,0.25,-1.7714678571428573,-99.2022
adx_initiation,atr_trail_mae_conditional,mid_6_20,25,0.32,-0.6934440000000001,-17.336100000000002
adx_initiation,atr_trail_mae_conditional,none,77,0.22077922077922077,-2.623490909090909,-202.0088
adx_initiation,atr_trail_vix_conditional,high_gt_20,15,0.2,-6.268319999999999,-94.02479999999998
adx_initiation,atr_trail_vix_conditional,low_1_5,56,0.2857142857142857,0.7762767857142859,43.47150000000001
adx_initiation,atr_trail_vix_conditional,mid_6_20,25,0.32,-0.11539999999999999,-2.885
adx_initiation,atr_trail_vix_conditional,none,77,0.19480519480519481,-3.177836363636364,-244.6934
adx_initiation,break_even_at_1r,high_gt_20,15,0.06666666666666667,-9.902,-148.53
adx_initiation,break_even_at_1r,low_1_5,56,0.17857142857142858,-0.49145178571428577,-27.521300000000004
adx_initiation,break_even_at_1r,mid_6_20,25,0.28,1.6109359999999997,40.273399999999995
adx_initiation,break_even_at_1r,none,77,0.2077922077922078,-2.2315532467532466,-171.8296
adx_initiation,breakeven_plus_trail,high_gt_20,15,0.4666666666666667,6.684173333333333,100.26259999999999
adx_initiation,breakeven_plus_trail,low_1_5,56,0.4642857142857143,5.544596428571428,310.49739999999997
adx_initiation,breakeven_plus_trail,mid_6_20,25,0.72,10.31616,257.904
adx_initiation,breakeven_plus_trail,none,77,0.45454545454545453,3.5526753246753247,273.556
adx_initiation,chandelier_3x,high_gt_20,15,0.13333333333333333,0.6067000000000001,9.100500000000002
adx_initiation,chandelier_3x,low_1_5,56,0.017857142857142856,-2.305710714285714,-129.1198
adx_initiation,chandelier_3x,mid_6_20,25,0.16,3.400976,85.0244
adx_initiation,chandelier_3x,none,77,0.05194805194805195,-2.0438129870129873,-157.3736
adx_initiation,class_time_stop,high_gt_20,15,0.4666666666666667,2.8256999999999994,42.38549999999999
adx_initiation,class_time_stop,low_1_5,56,0.42857142857142855,-1.6445553571428566,-92.09509999999997
adx_initiation,class_time_stop,mid_6_20,25,0.52,2.4779560000000007,61.948900000000016
adx_initiation,class_time_stop,none,77,0.5194805194805194,4.485806493506494,345.4071
adx_initiation,earnings_blackout,high_gt_20,15,0.4666666666666667,4.739486666666665,71.09229999999998
adx_initiation,earnings_blackout,low_1_5,56,0.4107142857142857,4.305587499999999,241.11289999999994
adx_initiation,earnings_blackout,mid_6_20,25,0.56,12.579128,314.4782
adx_initiation,earnings_blackout,none,77,0.4025974025974026,1.3780207792207793,106.1076
adx_initiation,fixed_4r_2r,high_gt_20,15,0.4,-5.089,-76.33500000000001
adx_initiation,fixed_4r_2r,low_1_5,56,0.375,3.073642857142857,172.124
adx_initiation,fixed_4r_2r,mid_6_20,25,0.52,7.130312,178.2578
adx_initiation,fixed_4r_2r,none,77,0.2987012987012987,0.056489610389610624,4.349700000000018
adx_initiation,hybrid_50pct_target,high_gt_20,15,0.4666666666666667,3.29502,49.4253
adx_initiation,hybrid_50pct_target,low_1_5,56,0.48214285714285715,4.198701785714285,235.1273
adx_initiation,hybrid_50pct_target,mid_6_20,25,0.8,11.479424,286.9856
adx_initiation,hybrid_50pct_target,none,77,0.35064935064935066,-5.6712428571428575,-436.6857
adx_initiation,ma_exit_ema9,high_gt_20,15,0.4666666666666667,-0.16962000000000002,-2.5443000000000002
adx_initiation,ma_exit_ema9,low_1_5,56,0.32142857142857145,-1.0625910714285713,-59.5051
adx_initiation,ma_exit_ema9,mid_6_20,25,0.28,0.9980039999999998,24.950099999999996
adx_initiation,ma_exit_ema9,none,77,0.24675324675324675,-1.5609714285714287,-120.1948
adx_initiation,mfe_lockin_trail,high_gt_20,15,0.13333333333333333,-8.871806666666666,-133.0771
adx_initiation,mfe_lockin_trail,low_1_5,56,0.25,-1.7323964285714286,-97.0142
adx_initiation,mfe_lockin_trail,mid_6_20,25,0.36,-0.7766120000000001,-19.415300000000002
adx_initiation,mfe_lockin_trail,none,77,0.22077922077922077,-2.7188376623376627,-209.3505
adx_initiation,multi_tier_partial,high_gt_20,15,0.4,-8.267199999999999,-124.008
adx_initiation,multi_tier_partial,low_1_5,56,0.42857142857142855,-1.1144571428571428,-62.4096
adx_initiation,multi_tier_partial,mid_6_20,25,0.64,0.8933,22.3325
adx_initiation,multi_tier_partial,none,77,0.36363636363636365,-1.6235584415584414,-125.014
adx_initiation,next_pivot_target,high_gt_20,15,0.6,-5.164766666666667,-77.4715
adx_initiation,next_pivot_target,low_1_5,56,0.6964285714285714,0.7419000000000001,41.546400000000006
adx_initiation,next_pivot_target,mid_6_20,25,0.84,2.759428,68.98570000000001
adx_initiation,next_pivot_target,none,77,0.5974025974025974,-0.14892337662337668,-11.467100000000004
adx_initiation,r_multiple_2r,high_gt_20,15,0.3333333333333333,-6.265020000000001,-93.9753
adx_initiation,r_multiple_2r,low_1_5,56,0.3392857142857143,1.1232392857142857,62.901399999999995
adx_initiation,r_multiple_2r,mid_6_20,25,0.52,2.616996,65.4249
adx_initiation,r_multiple_2r,none,77,0.24675324675324675,-0.6950844155844156,-53.521499999999996
adx_initiation,r_multiple_3r,high_gt_20,15,0.26666666666666666,-7.279466666666667,-109.19200000000001
adx_initiation,r_multiple_3r,low_1_5,56,0.2857142857142857,1.8374767857142855,102.89869999999999
adx_initiation,r_multiple_3r,mid_6_20,25,0.48,4.977124,124.4281
adx_initiation,r_multiple_3r,none,77,0.18181818181818182,-1.1228688311688313,-86.46090000000001
adx_initiation,regime_flip,high_gt_20,15,0.5333333333333333,2.763973333333333,41.459599999999995
adx_initiation,regime_flip,low_1_5,56,0.48214285714285715,-1.6482839285714286,-92.3039
adx_initiation,regime_flip,mid_6_20,25,0.72,10.7677,269.1925
adx_initiation,regime_flip,none,77,0.42857142857142855,-1.3224506493506496,-101.82870000000001
adx_initiation,reverse_signal,high_gt_20,15,0.13333333333333333,-8.922493333333334,-133.8374
adx_initiation,reverse_signal,low_1_5,56,0.25,-1.7714678571428573,-99.2022
adx_initiation,reverse_signal,mid_6_20,25,0.32,-0.6934440000000001,-17.336100000000002
adx_initiation,reverse_signal,none,77,0.22077922077922077,-2.623490909090909,-202.0088
adx_initiation,smc_mitigation_zone,high_gt_20,15,0.13333333333333333,-8.922493333333334,-133.8374
adx_initiation,smc_mitigation_zone,low_1_5,56,0.25,-1.7714678571428573,-99.2022
adx_initiation,smc_mitigation_zone,mid_6_20,25,0.32,-0.6934440000000001,-17.336100000000002
