strategy,exit_method,regime_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,bear,60,0.2,-2.5381416666666667,-152.2885
adx_initiation,atr_trail_1x,bull,96,0.25,-2.4798666666666667,-238.06719999999999
adx_initiation,atr_trail_1x,neutral,17,0.29411764705882354,-3.648752941176471,-62.028800000000004
adx_initiation,atr_trail_2x,bear,60,0.45,0.9610416666666667,57.6625
adx_initiation,atr_trail_2x,bull,96,0.375,0.1745833333333333,16.759999999999998
adx_initiation,atr_trail_2x,neutral,17,0.058823529411764705,-8.006788235294117,-136.1154
adx_initiation,atr_trail_mae_conditional,bear,60,0.2,-2.5381416666666667,-152.2885
adx_initiation,atr_trail_mae_conditional,bull,96,0.25,-2.4798666666666667,-238.06719999999999
adx_initiation,atr_trail_mae_conditional,neutral,17,0.29411764705882354,-3.648752941176471,-62.028800000000004
adx_initiation,atr_trail_vix_conditional,bear,60,0.31666666666666665,-0.17582833333333311,-10.549699999999987
adx_initiation,atr_trail_vix_conditional,bull,96,0.21875,-2.104419791666667,-202.0243
adx_initiation,atr_trail_vix_conditional,neutral,17,0.11764705882352941,-5.032805882352941,-85.5577
adx_initiation,break_even_at_1r,bear,60,0.2,-2.6294216666666665,-157.7653
adx_initiation,break_even_at_1r,bull,96,0.22916666666666666,-0.8853093750000002,-84.98970000000001
adx_initiation,break_even_at_1r,neutral,17,0.0,-3.814852941176471,-64.8525
adx_initiation,breakeven_plus_trail,bear,60,0.6,6.794465,407.6679
adx_initiation,breakeven_plus_trail,bull,96,0.5,7.05848125,677.6142
adx_initiation,breakeven_plus_trail,neutral,17,0.11764705882352941,-8.415417647058824,-143.06210000000002
adx_initiation,chandelier_3x,bear,60,0.08333333333333333,-0.46899166666666664,-28.139499999999998
adx_initiation,chandelier_3x,bull,96,0.0625,-1.2068916666666667,-115.86160000000001
adx_initiation,chandelier_3x,neutral,17,0.0,-2.845141176470588,-48.367399999999996
adx_initiation,class_time_stop,bear,60,0.5,4.726066666666666,283.56399999999996
adx_initiation,class_time_stop,bull,96,0.53125,4.040033333333334,387.8432
adx_initiation,class_time_stop,neutral,17,0.17647058823529413,-18.456517647058824,-313.7608
adx_initiation,earnings_blackout,bear,60,0.5166666666666667,12.40874,744.5244
adx_initiation,earnings_blackout,bull,96,0.40625,0.8344250000000001,80.10480000000001
adx_initiation,earnings_blackout,neutral,17,0.29411764705882354,-5.402247058823529,-91.8382
adx_initiation,fixed_4r_2r,bear,60,0.45,5.594051666666667,335.6431
adx_initiation,fixed_4r_2r,bull,96,0.3645833333333333,1.2814958333333333,123.0236
adx_initiation,fixed_4r_2r,neutral,17,0.058823529411764705,-10.604129411764704,-180.2702
adx_initiation,hybrid_50pct_target,bear,60,0.45,2.676318333333333,160.57909999999998
adx_initiation,hybrid_50pct_target,bull,96,0.53125,2.6575364583333334,255.1235
adx_initiation,hybrid_50pct_target,neutral,17,0.17647058823529413,-16.520594117647057,-280.8501
adx_initiation,ma_exit_ema9,bear,60,0.31666666666666665,-0.26249666666666666,-15.7498
adx_initiation,ma_exit_ema9,bull,96,0.2916666666666667,-0.874128125,-83.9163
adx_initiation,ma_exit_ema9,neutral,17,0.23529411764705882,-3.3898823529411763,-57.628
adx_initiation,mfe_lockin_trail,bear,60,0.2,-2.690653333333333,-161.4392
adx_initiation,mfe_lockin_trail,bull,96,0.2604166666666667,-2.4867781250000003,-238.7307
adx_initiation,mfe_lockin_trail,neutral,17,0.29411764705882354,-3.452188235294118,-58.687200000000004
adx_initiation,multi_tier_partial,bear,60,0.43333333333333335,-1.9066,-114.396
adx_initiation,multi_tier_partial,bull,96,0.4166666666666667,-1.4317520833333335,-137.4482
adx_initiation,multi_tier_partial,neutral,17,0.47058823529411764,-2.191464705882353,-37.2549
adx_initiation,next_pivot_target,bear,60,0.75,2.2965016666666664,137.7901
adx_initiation,next_pivot_target,bull,96,0.65625,-0.4032104166666666,-38.7082
adx_initiation,next_pivot_target,neutral,17,0.4117647058823529,-4.558141176470588,-77.4884
adx_initiation,r_multiple_2r,bear,60,0.31666666666666665,-0.7744650000000001,-46.46790000000001
adx_initiation,r_multiple_2r,bull,96,0.375,1.2734791666666667,122.254
adx_initiation,r_multiple_2r,neutral,17,0.058823529411764705,-5.585682352941176,-94.9566
adx_initiation,r_multiple_3r,bear,60,0.26666666666666666,-0.21509333333333308,-12.905599999999986
adx_initiation,r_multiple_3r,bull,96,0.3125,1.6011572916666665,153.7111
adx_initiation,r_multiple_3r,neutral,17,0.0,-6.419505882352942,-109.1316
adx_initiation,regime_flip,bear,60,0.5833333333333334,2.6591783333333336,159.5507
adx_initiation,regime_flip,bull,96,0.5,1.4014697916666667,134.5411
adx_initiation,regime_flip,neutral,17,0.17647058823529413,-10.445429411764707,-177.5723
adx_initiation,reverse_signal,bear,60,0.2,-2.5381416666666667,-152.2885
adx_initiation,reverse_signal,bull,96,0.25,-2.4798666666666667,-238.06719999999999
adx_initiation,reverse_signal,neutral,17,0.29411764705882354,-3.648752941176471,-62.028800000000004
adx_initiation,smc_mitigation_zone,bear,60,0.2,-2.5381416666666667,-152.2885
adx_initiation,smc_mitigation_zone,bull,96,0.25,-2.4798666666666667,-238.06719999999999
adx_initiation,smc_mitigation_zone,neutral,17,0.29411764705882354,-3.648752941176471,-62.028800000000004
adx_initiation,time_stop_10d,bear,60,0.5333333333333333,2.337075,140.2245
adx_initiation,time_stop_10d,bull,96,0.4791666666666667,-0.9070427083333333,-87.0761
adx_initiation,time_stop_10d,neutral,17,0.35294117647058826,-5.613811764705883,-95.43480000000001
adx_initiation,time_stop_20d,bear,60,0.5833333333333334,2.6591783333333336,159.5507
adx_initiation,time_stop_20d,bull,96,0.5,1.4014697916666667,134.5411
adx_initiation,time_stop_20d,neutral,17,0.17647058823529413,-10.445429411764707,-177.5723
adx_initiation,trailing_10pct,bear,60,0.3333333333333333,-0.21220333333333347,-12.732200000000008
adx_initiation,trailing_10pct,bull,96,0.3020833333333333,-0.0004083333333332907,-0.039199999999995905
adx_initiation,trailing_10pct,neutral,17,0.058823529411764705,-5.893894117647059,-100.1962
adx_initiation,trailing_15pct,bear,60,0.26666666666666666,0.057896666666666735,3.473800000000004
adx_initiation,trailing_15pct,bull,96,0.3541666666666667,2.5097968749999997,240.94049999999996
adx_initiation,trailing_15pct,neutral,17,0.11764705882352941,-8.919547058823529,-151.6323
adx_initiation,trailing_5pct,bear,60,0.15,-2.15867,-129.5202
adx_initiation,trailing_5pct,bull,96,0.13541666666666666,-2.4138968750000003,-231.7341
adx_initiation,trailing_5pct,neutral,17,0.17647058823529413,-2.8130941176470587,-47.8226
