strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
pead_long,hybrid_50pct_target,97,0.5876,1.9423,3.8856,376.9031,-86.6954,47.3,0.9897,51.77,True
pead_long,breakeven_plus_trail,97,0.4124,2.8023,5.3981,523.6111,-74.981,39.2,0.9897,46.5,False
pead_long,time_stop_20d,97,0.6082,1.6977,3.3687,326.7609,-118.5264,29.0,1.0,45.26,False
pead_long,regime_flip,97,0.6082,1.6977,3.3687,326.7609,-118.5264,29.0,1.0,45.26,False
pead_long,class_time_stop,97,0.5155,1.7334,4.2566,412.8899,-173.1543,43.5,1.0,42.62,False
pead_long,time_stop_10d,97,0.5979,1.5003,1.6895,163.8806,-76.3102,14.6,1.0,38.92,False
pead_long,trailing_15pct,97,0.3608,1.7755,4.7718,462.8674,-194.2479,73.7,0.9897,37.7,False
pead_long,earnings_blackout,97,0.5155,1.5351,4.1808,405.5405,-197.5893,70.2,0.9897,36.67,False
pead_long,r_multiple_2r,97,0.4433,1.596,1.7428,169.0491,-54.4202,9.2,1.0,35.61,False
pead_long,fixed_4r_2r,97,0.4536,1.5645,3.2257,312.8976,-87.8702,35.1,0.9897,35.08,False
pead_long,next_pivot_target,97,0.7938,0.814,-0.4739,-45.968,-77.7801,7.0,1.0,31.75,False
pead_long,r_multiple_3r,97,0.3196,1.388,1.4243,138.1526,-102.5415,13.4,1.0,24.42,False
pead_long,atr_trail_2x,97,0.4021,1.2585,0.9654,93.6441,-64.0764,21.6,1.0,23.84,False
pead_long,multi_tier_partial,97,0.4742,0.7916,-0.4483,-43.4823,-49.6987,5.4,1.0,18.97,False
pead_long,chandelier_3x,97,0.268,1.1727,0.463,44.9091,-117.5937,17.3,1.0,15.9,False
pead_long,ma_exit_ema9,97,0.3918,0.9349,-0.1444,-14.0101,-88.5602,8.5,1.0,15.67,False
pead_long,reverse_signal,97,0.3608,0.469,-1.2571,-121.9435,-119.212,5.8,1.0,14.43,False
pead_long,mfe_lockin_trail,97,0.3608,0.5086,-1.1377,-110.3544,-107.6229,5.5,1.0,14.43,False
pead_long,smc_mitigation_zone,97,0.3608,0.469,-1.2571,-121.9435,-119.212,5.8,1.0,14.43,False
pead_long,atr_trail_mae_conditional,97,0.3608,0.469,-1.2571,-121.9435,-119.212,5.8,1.0,14.43,False
pead_long,trailing_5pct,97,0.3608,0.5667,-1.0118,-98.1404,-93.1404,9.4,1.0,14.43,False
pead_long,atr_trail_1x,97,0.3608,0.469,-1.2571,-121.9435,-119.212,5.8,1.0,14.43,False
pead_long,trailing_10pct,97,0.3505,0.9567,-0.169,-16.3948,-125.8733,32.5,0.9897,14.02,False
pead_long,atr_trail_vix_conditional,97,0.3093,0.3028,-1.6793,-162.8955,-158.7213,6.5,1.0,12.37,False
pead_long,break_even_at_1r,97,0.1649,0.71,-0.7331,-71.1077,-91.5795,13.6,1.0,6.6,False
stochrsi_oversold,breakeven_plus_trail,214,0.4346,1.9931,3.6064,771.7608,-88.4487,29.0,0.9766,47.18,True
stochrsi_oversold,next_pivot_target,214,0.6729,0.8431,-0.5175,-110.7414,-154.8402,9.5,0.9907,26.92,False
stochrsi_oversold,earnings_blackout,214,0.4907,1.1189,1.1625,248.7784,-482.6327,135.0,0.8131,23.2,False
stochrsi_oversold,time_stop_20d,214,0.5374,0.883,-0.6693,-143.238,-403.6284,28.6,1.0,21.5,False
stochrsi_oversold,regime_flip,214,0.5374,0.883,-0.6693,-143.238,-403.6284,28.6,1.0,21.5,False
stochrsi_oversold,class_time_stop,214,0.5234,0.8992,-0.6851,-146.6065,-438.8954,35.6,1.0,20.94,False
stochrsi_oversold,hybrid_50pct_target,214,0.514,0.4375,-9.3383,-1998.3928,-2391.191,119.2,0.8364,20.56,False
stochrsi_oversold,time_stop_10d,214,0.4953,1.0054,0.0233,4.9775,-156.9039,14.4,1.0,19.97,False
stochrsi_oversold,atr_trail_2x,214,0.3692,0.9857,-0.0667,-14.2667,-377.3989,20.7,0.972,14.77,False
stochrsi_oversold,multi_tier_partial,214,0.3551,0.4457,-1.6536,-353.8787,-362.3007,5.2,1.0,14.2,False
stochrsi_oversold,fixed_4r_2r,214,0.3505,1.0051,0.0372,7.961,-314.3919,31.4,0.9533,14.17,False
stochrsi_oversold,trailing_15pct,214,0.3364,0.8496,-1.0741,-229.8506,-564.3695,50.4,0.9579,13.46,False
stochrsi_oversold,ma_exit_ema9,214,0.3318,0.6574,-0.5854,-125.2746,-168.5126,2.7,0.9953,13.27,False
stochrsi_oversold,trailing_10pct,214,0.3037,0.7614,-1.2577,-269.1536,-453.7942,25.3,0.972,12.15,False
stochrsi_oversold,r_multiple_2r,214,0.2897,0.8672,-0.5167,-110.5648,-220.396,7.7,0.9953,11.59,False
stochrsi_oversold,trailing_5pct,214,0.2664,0.4176,-1.7315,-370.5368,-379.8079,8.3,0.986,10.66,False
stochrsi_oversold,atr_trail_vix_conditional,214,0.2477,0.7027,-0.9824,-210.2298,-404.0442,8.9,0.9907,9.91,False
stochrsi_oversold,r_multiple_3r,214,0.229,0.8726,-0.5517,-118.0702,-288.6802,10.4,0.9813,9.16,False
stochrsi_oversold,mfe_lockin_trail,214,0.2196,0.3562,-2.0832,-445.8001,-455.4586,5.2,0.9953,8.78,False
stochrsi_oversold,smc_mitigation_zone,214,0.215,0.3299,-2.1772,-465.9137,-474.8438,5.5,0.9953,8.6,False
