strategy,exit_method,vol_band,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,atr_trail_1x,high_25_40,35,0.2857142857142857,-0.3725399999999999,-13.038899999999998
adx_initiation,atr_trail_1x,low_lt_15,31,0.2903225806451613,-2.5603387096774193,-79.37049999999999
adx_initiation,atr_trail_1x,mid_15_25,106,0.20754716981132076,-3.302585849056604,-350.0741
adx_initiation,atr_trail_2x,crisis_ge_40,1,1.0,59.7748,59.7748
adx_initiation,atr_trail_2x,high_25_40,35,0.4857142857142857,0.15821714285714283,5.537599999999999
adx_initiation,atr_trail_2x,low_lt_15,31,0.4838709677419355,2.2237999999999998,68.9378
adx_initiation,atr_trail_2x,mid_15_25,106,0.29245283018867924,-1.8485198113207548,-195.94310000000002
adx_initiation,atr_trail_mae_conditional,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,atr_trail_mae_conditional,high_25_40,35,0.2857142857142857,-0.3725399999999999,-13.038899999999998
adx_initiation,atr_trail_mae_conditional,low_lt_15,31,0.2903225806451613,-2.5603387096774193,-79.37049999999999
adx_initiation,atr_trail_mae_conditional,mid_15_25,106,0.20754716981132076,-3.302585849056604,-350.0741
adx_initiation,atr_trail_vix_conditional,crisis_ge_40,1,0.0,-11.7328,-11.7328
adx_initiation,atr_trail_vix_conditional,high_25_40,35,0.42857142857142855,0.6754171428571429,23.6396
adx_initiation,atr_trail_vix_conditional,low_lt_15,31,0.16129032258064516,-3.0745741935483872,-95.3118
adx_initiation,atr_trail_vix_conditional,mid_15_25,106,0.20754716981132076,-2.0257235849056605,-214.7267
adx_initiation,break_even_at_1r,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,break_even_at_1r,high_25_40,35,0.2571428571428571,-1.5768714285714285,-55.1905
adx_initiation,break_even_at_1r,low_lt_15,31,0.22580645161290322,-1.0863806451612903,-33.6778
adx_initiation,break_even_at_1r,mid_15_25,106,0.16981132075471697,-1.9701716981132076,-208.8382
adx_initiation,breakeven_plus_trail,crisis_ge_40,1,1.0,73.2104,73.2104
adx_initiation,breakeven_plus_trail,high_25_40,35,0.7428571428571429,4.926977142857143,172.4442
adx_initiation,breakeven_plus_trail,low_lt_15,31,0.45161290322580644,3.9123838709677417,121.28389999999999
adx_initiation,breakeven_plus_trail,mid_15_25,106,0.42452830188679247,5.4271839622641505,575.2814999999999
adx_initiation,chandelier_3x,crisis_ge_40,1,0.0,-8.0852,-8.0852
adx_initiation,chandelier_3x,high_25_40,35,0.05714285714285714,-1.0463742857142857,-36.6231
adx_initiation,chandelier_3x,low_lt_15,31,0.06451612903225806,-0.8457677419354839,-26.2188
adx_initiation,chandelier_3x,mid_15_25,106,0.0660377358490566,-1.1456735849056603,-121.4414
adx_initiation,class_time_stop,crisis_ge_40,1,1.0,72.2327,72.2327
adx_initiation,class_time_stop,high_25_40,35,0.45714285714285713,1.3977114285714283,48.91989999999999
adx_initiation,class_time_stop,low_lt_15,31,0.4838709677419355,-2.281364516129032,-70.72229999999999
adx_initiation,class_time_stop,mid_15_25,106,0.49056603773584906,2.8982650943396226,307.2161
adx_initiation,earnings_blackout,crisis_ge_40,1,1.0,37.8756,37.8756
adx_initiation,earnings_blackout,high_25_40,35,0.5428571428571428,10.392328571428571,363.7315
adx_initiation,earnings_blackout,low_lt_15,31,0.3870967741935484,-3.1831677419354842,-98.67820000000002
adx_initiation,earnings_blackout,mid_15_25,106,0.4056603773584906,4.055302830188679,429.86209999999994
adx_initiation,fixed_4r_2r,crisis_ge_40,1,1.0,39.604,39.604
adx_initiation,fixed_4r_2r,high_25_40,35,0.5142857142857142,9.410625714285715,329.3719
adx_initiation,fixed_4r_2r,low_lt_15,31,0.41935483870967744,2.389303225806452,74.06840000000001
adx_initiation,fixed_4r_2r,mid_15_25,106,0.29245283018867924,-1.553281132075472,-164.64780000000005
adx_initiation,hybrid_50pct_target,crisis_ge_40,1,0.0,-10.0,-10.0
adx_initiation,hybrid_50pct_target,high_25_40,35,0.5428571428571428,5.602762857142857,196.0967
adx_initiation,hybrid_50pct_target,low_lt_15,31,0.5161290322580645,3.9619967741935485,122.8219
adx_initiation,hybrid_50pct_target,mid_15_25,106,0.4339622641509434,-1.6421330188679246,-174.0661
adx_initiation,ma_exit_ema9,crisis_ge_40,1,0.0,-10.0,-10.0
adx_initiation,ma_exit_ema9,high_25_40,35,0.4,0.2856742857142857,9.9986
adx_initiation,ma_exit_ema9,low_lt_15,31,0.3225806451612903,1.006335483870968,31.196400000000004
adx_initiation,ma_exit_ema9,mid_15_25,106,0.25471698113207547,-1.7781990566037738,-188.4891
adx_initiation,mfe_lockin_trail,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,mfe_lockin_trail,high_25_40,35,0.2857142857142857,-0.6339885714285716,-22.189600000000006
adx_initiation,mfe_lockin_trail,low_lt_15,31,0.2903225806451613,-2.4256354838709675,-75.1947
adx_initiation,mfe_lockin_trail,mid_15_25,106,0.2169811320754717,-3.3167150943396226,-351.5718
adx_initiation,multi_tier_partial,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,multi_tier_partial,high_25_40,35,0.4857142857142857,0.07606857142857128,2.6623999999999945
adx_initiation,multi_tier_partial,low_lt_15,31,0.41935483870967744,-1.401441935483871,-43.4447
adx_initiation,multi_tier_partial,mid_15_25,106,0.41509433962264153,-2.2492056603773585,-238.4158
adx_initiation,next_pivot_target,crisis_ge_40,1,1.0,29.703,29.703
adx_initiation,next_pivot_target,high_25_40,35,0.7428571428571429,4.954428571428571,173.405
adx_initiation,next_pivot_target,low_lt_15,31,0.6451612903225806,0.9245612903225804,28.661399999999993
adx_initiation,next_pivot_target,mid_15_25,106,0.6415094339622641,-1.9827915094339623,-210.1759
adx_initiation,r_multiple_2r,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,r_multiple_2r,high_25_40,35,0.37142857142857144,1.8789114285714286,65.7619
adx_initiation,r_multiple_2r,low_lt_15,31,0.3548387096774194,0.1550612903225808,4.806900000000005
adx_initiation,r_multiple_2r,mid_15_25,106,0.3018867924528302,-0.7531915094339623,-79.8383
adx_initiation,r_multiple_3r,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,r_multiple_3r,high_25_40,35,0.2857142857142857,2.1333457142857144,74.6671
adx_initiation,r_multiple_3r,low_lt_15,31,0.3225806451612903,2.1031806451612898,65.19859999999998
adx_initiation,r_multiple_3r,mid_15_25,106,0.24528301886792453,-0.9272716981132076,-98.2908
adx_initiation,regime_flip,crisis_ge_40,1,1.0,16.4791,16.4791
adx_initiation,regime_flip,high_25_40,35,0.5714285714285714,1.837022857142857,64.2958
adx_initiation,regime_flip,low_lt_15,31,0.5161290322580645,2.6504870967741936,82.1651
adx_initiation,regime_flip,mid_15_25,106,0.46226415094339623,-0.43792924528301885,-46.4205
adx_initiation,reverse_signal,crisis_ge_40,1,0.0,-9.901,-9.901
adx_initiation,reverse_signal,high_25_40,35,0.2857142857142857,-0.3725399999999999,-13.038899999999998
adx_initiation,reverse_signal,low_lt_15,31,0.2903225806451613,-2.5603387096774193,-79.37049999999999
adx_initiation,reverse_signal,mid_15_25,106,0.20754716981132076,-3.302585849056604,-350.0741
