strategy,exit_method,win_loss_outcome,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,loss,125,0.168,-4.5904768,-573.8096
adx_initiation,atr_trail_1x,win,48,0.4166666666666667,2.5296895833333335,121.4251
adx_initiation,atr_trail_2x,loss,125,0.2,-6.2393432,-779.9179
adx_initiation,atr_trail_2x,win,48,0.8125,14.963020833333333,718.225
adx_initiation,atr_trail_mae_conditional,loss,125,0.168,-4.5904768,-573.8096
adx_initiation,atr_trail_mae_conditional,win,48,0.4166666666666667,2.5296895833333335,121.4251
adx_initiation,atr_trail_vix_conditional,loss,125,0.152,-4.7938304,-599.2288
adx_initiation,atr_trail_vix_conditional,win,48,0.4791666666666667,6.27285625,301.0971
adx_initiation,break_even_at_1r,loss,125,0.12,-4.630892,-578.8615
adx_initiation,break_even_at_1r,win,48,0.3958333333333333,5.651125,271.254
adx_initiation,breakeven_plus_trail,loss,125,0.32,-2.1912424,-273.9053
adx_initiation,breakeven_plus_trail,win,48,0.9583333333333334,25.33594375,1216.1253
adx_initiation,chandelier_3x,loss,125,0.024,-2.4929632,-311.6204
adx_initiation,chandelier_3x,win,48,0.16666666666666666,2.4844145833333333,119.25189999999999
adx_initiation,class_time_stop,loss,125,0.376,-5.1972,-649.65
adx_initiation,class_time_stop,win,48,0.7708333333333334,20.985341666666667,1007.2964000000001
adx_initiation,earnings_blackout,loss,125,0.288,-5.7977456,-724.7182
adx_initiation,earnings_blackout,win,48,0.8125,30.364774999999998,1457.5092
adx_initiation,fixed_4r_2r,loss,125,0.184,-5.6586896,-707.3362
adx_initiation,fixed_4r_2r,win,48,0.8333333333333334,20.536097916666666,985.7327
adx_initiation,hybrid_50pct_target,loss,125,0.304,-6.1890144,-773.6268
adx_initiation,hybrid_50pct_target,win,48,0.8958333333333334,18.926652083333334,908.4793
adx_initiation,ma_exit_ema9,loss,125,0.216,-2.587012,-323.3765
adx_initiation,ma_exit_ema9,win,48,0.5,3.4600500000000003,166.0824
adx_initiation,mfe_lockin_trail,loss,125,0.176,-4.5785312000000005,-572.3164
adx_initiation,mfe_lockin_trail,win,48,0.4166666666666667,2.3637354166666666,113.4593
adx_initiation,multi_tier_partial,loss,125,0.328,-3.5985351999999997,-449.8169
adx_initiation,multi_tier_partial,win,48,0.6875,3.3482875,160.7178
adx_initiation,next_pivot_target,loss,125,0.544,-2.6970783999999997,-337.1348
adx_initiation,next_pivot_target,win,48,0.9791666666666666,7.47350625,358.7283
adx_initiation,r_multiple_2r,loss,125,0.168,-4.305852799999999,-538.2316
adx_initiation,r_multiple_2r,win,48,0.7291666666666666,10.813772916666666,519.0611
adx_initiation,r_multiple_3r,loss,125,0.12,-4.5582736,-569.7841999999999
adx_initiation,r_multiple_3r,win,48,0.6458333333333334,12.530377083333333,601.4581
adx_initiation,regime_flip,loss,125,0.352,-5.7411712,-717.6464
adx_initiation,regime_flip,win,48,0.875,17.37845625,834.1659
adx_initiation,reverse_signal,loss,125,0.168,-4.5904768,-573.8096
