strategy,exit_method,mae_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
adx_initiation,atr_trail_1x,q4_ge_10pct,173,0.23699421965317918,-2.6149393063583815,-452.3845
adx_initiation,atr_trail_2x,q4_ge_10pct,173,0.3699421965317919,-0.35660635838150295,-61.69290000000001
adx_initiation,atr_trail_mae_conditional,q4_ge_10pct,173,0.23699421965317918,-2.6149393063583815,-452.3845
adx_initiation,atr_trail_vix_conditional,q4_ge_10pct,173,0.24277456647398843,-1.7233046242774566,-298.13169999999997
adx_initiation,break_even_at_1r,q4_ge_10pct,173,0.19653179190751446,-1.778078034682081,-307.6075
adx_initiation,breakeven_plus_trail,q4_ge_10pct,173,0.49710982658959535,5.446358381502891,942.22
adx_initiation,chandelier_3x,q4_ge_10pct,173,0.06358381502890173,-1.111956647398844,-192.3685
adx_initiation,class_time_stop,q4_ge_10pct,173,0.48554913294797686,2.067320231213873,357.6464
adx_initiation,earnings_blackout,q4_ge_10pct,173,0.43352601156069365,4.23578612716763,732.791
adx_initiation,fixed_4r_2r,q4_ge_10pct,173,0.36416184971098264,1.609228323699422,278.3965
adx_initiation,hybrid_50pct_target,q4_ge_10pct,173,0.4682080924855491,0.7794942196531794,134.85250000000005
adx_initiation,ma_exit_ema9,q4_ge_10pct,173,0.2947976878612717,-0.9092144508670521,-157.29410000000001
adx_initiation,mfe_lockin_trail,q4_ge_10pct,173,0.24277456647398843,-2.6523531791907513,-458.8571
adx_initiation,multi_tier_partial,q4_ge_10pct,173,0.4277456647398844,-1.671093063583815,-289.0991
adx_initiation,next_pivot_target,q4_ge_10pct,173,0.6647398843930635,0.12481791907514445,21.593499999999988
adx_initiation,r_multiple_2r,q4_ge_10pct,173,0.3236994219653179,-0.1108121387283237,-19.1705
adx_initiation,r_multiple_3r,q4_ge_10pct,173,0.2658959537572254,0.1830861271676301,31.673900000000007
adx_initiation,regime_flip,q4_ge_10pct,173,0.49710982658959535,0.6735231213872832,116.5195
adx_initiation,reverse_signal,q4_ge_10pct,173,0.23699421965317918,-2.6149393063583815,-452.3845
adx_initiation,smc_mitigation_zone,q4_ge_10pct,173,0.23699421965317918,-2.6149393063583815,-452.3845
adx_initiation,time_stop_10d,q4_ge_10pct,173,0.48554913294797686,-0.24443005780346821,-42.2864
