strategy,exit_method,days_from_quarter_end_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,5,1,1.0,1.6277,1.6277
macd_fast_crossover,atr_trail_1x,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,atr_trail_1x,90,5,0.4,-0.5926800000000002,-2.963400000000001
macd_fast_crossover,atr_trail_2x,5,1,1.0,1.6277,1.6277
macd_fast_crossover,atr_trail_2x,31,1,0.0,-6.2036,-6.2036
macd_fast_crossover,atr_trail_2x,90,5,0.6,-1.57598,-7.8799
macd_fast_crossover,atr_trail_mae_conditional,5,1,1.0,1.6277,1.6277
macd_fast_crossover,atr_trail_mae_conditional,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,atr_trail_mae_conditional,90,5,0.4,-0.5926800000000002,-2.963400000000001
macd_fast_crossover,atr_trail_vix_conditional,5,1,0.0,-0.7688,-0.7688
macd_fast_crossover,atr_trail_vix_conditional,31,1,0.0,-2.4479,-2.4479
macd_fast_crossover,atr_trail_vix_conditional,90,5,0.2,-1.2105599999999999,-6.0527999999999995
macd_fast_crossover,break_even_at_1r,5,1,0.0,-0.2368,-0.2368
macd_fast_crossover,break_even_at_1r,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,break_even_at_1r,90,5,0.2,-1.1365,-5.6825
macd_fast_crossover,breakeven_plus_trail,5,1,1.0,1.6277,1.6277
macd_fast_crossover,breakeven_plus_trail,31,1,0.0,-6.2036,-6.2036
macd_fast_crossover,breakeven_plus_trail,90,5,0.2,-2.6012399999999998,-13.0062
macd_fast_crossover,chandelier_3x,5,1,0.0,-0.3071,-0.3071
macd_fast_crossover,chandelier_3x,31,1,0.0,-0.1839,-0.1839
macd_fast_crossover,chandelier_3x,90,5,0.0,-0.17902,-0.8951
macd_fast_crossover,class_time_stop,5,1,1.0,1.6277,1.6277
macd_fast_crossover,class_time_stop,31,1,0.0,-7.5418,-7.5418
macd_fast_crossover,class_time_stop,90,5,0.4,3.0615,15.307500000000001
macd_fast_crossover,earnings_blackout,5,1,1.0,1.6277,1.6277
macd_fast_crossover,earnings_blackout,31,1,0.0,-7.5418,-7.5418
macd_fast_crossover,earnings_blackout,90,5,0.4,-2.7492799999999997,-13.7464
macd_fast_crossover,fixed_4r_2r,5,1,1.0,1.6277,1.6277
macd_fast_crossover,fixed_4r_2r,31,1,0.0,-6.2036,-6.2036
macd_fast_crossover,fixed_4r_2r,90,5,0.4,-0.9022399999999999,-4.5112
macd_fast_crossover,hybrid_50pct_target,5,1,1.0,1.6277,1.6277
macd_fast_crossover,hybrid_50pct_target,31,1,0.0,-7.5418,-7.5418
macd_fast_crossover,hybrid_50pct_target,90,5,0.8,1.3130799999999998,6.565399999999999
macd_fast_crossover,ma_exit_ema9,5,1,1.0,1.6277,1.6277
macd_fast_crossover,ma_exit_ema9,31,1,0.0,-0.851,-0.851
macd_fast_crossover,ma_exit_ema9,90,5,0.4,0.7043600000000001,3.5218000000000003
macd_fast_crossover,mfe_lockin_trail,5,1,1.0,1.6277,1.6277
macd_fast_crossover,mfe_lockin_trail,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,mfe_lockin_trail,90,5,0.4,-0.9924200000000001,-4.9621
macd_fast_crossover,multi_tier_partial,5,1,1.0,1.1931,1.1931
macd_fast_crossover,multi_tier_partial,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,multi_tier_partial,90,5,0.6,-0.6112399999999999,-3.0561999999999996
macd_fast_crossover,next_pivot_target,5,1,1.0,1.5347,1.5347
macd_fast_crossover,next_pivot_target,31,1,0.0,-7.5418,-7.5418
macd_fast_crossover,next_pivot_target,90,5,0.6,-0.79142,-3.9571
macd_fast_crossover,r_multiple_2r,5,1,1.0,1.6277,1.6277
macd_fast_crossover,r_multiple_2r,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,r_multiple_2r,90,5,0.6,0.8964999999999999,4.482499999999999
macd_fast_crossover,r_multiple_3r,5,1,1.0,1.6277,1.6277
macd_fast_crossover,r_multiple_3r,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,r_multiple_3r,90,5,0.4,0.48768,2.4384
macd_fast_crossover,regime_flip,5,1,1.0,1.6277,1.6277
macd_fast_crossover,regime_flip,31,1,0.0,-6.1268,-6.1268
macd_fast_crossover,regime_flip,90,5,0.6,4.10446,20.5223
macd_fast_crossover,reverse_signal,5,1,1.0,1.6277,1.6277
macd_fast_crossover,reverse_signal,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,reverse_signal,90,5,0.4,-0.5926800000000002,-2.963400000000001
macd_fast_crossover,smc_mitigation_zone,5,1,1.0,2.3564,2.3564
macd_fast_crossover,smc_mitigation_zone,31,1,0.0,-3.1018,-3.1018
macd_fast_crossover,smc_mitigation_zone,90,5,0.2,-1.8965800000000002,-9.4829
macd_fast_crossover,time_stop_10d,5,1,1.0,1.6277,1.6277
macd_fast_crossover,time_stop_10d,31,1,0.0,-5.197,-5.197
macd_fast_crossover,time_stop_10d,90,5,0.8,7.11866,35.5933
macd_fast_crossover,time_stop_20d,5,1,1.0,1.6277,1.6277
macd_fast_crossover,time_stop_20d,31,1,0.0,-6.1268,-6.1268
macd_fast_crossover,time_stop_20d,90,5,0.6,4.10446,20.5223
macd_fast_crossover,trailing_10pct,5,1,1.0,1.6277,1.6277
macd_fast_crossover,trailing_10pct,31,1,0.0,-7.5418,-7.5418
macd_fast_crossover,trailing_10pct,90,5,0.2,-4.437340000000001,-22.186700000000002
macd_fast_crossover,trailing_15pct,5,1,1.0,1.6277,1.6277
macd_fast_crossover,trailing_15pct,31,1,0.0,-7.5418,-7.5418
macd_fast_crossover,trailing_15pct,90,5,0.2,-7.5237799999999995,-37.6189
macd_fast_crossover,trailing_5pct,5,1,1.0,1.6277,1.6277
macd_fast_crossover,trailing_5pct,31,1,0.0,-5.0,-5.0
macd_fast_crossover,trailing_5pct,90,5,0.6,0.37154000000000004,1.8577000000000001
risk_off_bond_equity_short,atr_trail_1x,89,1,1.0,0.9237,0.9237
risk_off_bond_equity_short,atr_trail_1x,90,4,0.0,-1.050375,-4.2015
risk_off_bond_equity_short,atr_trail_2x,89,1,1.0,0.0012,0.0012
risk_off_bond_equity_short,atr_trail_2x,90,4,0.5,-1.154325,-4.6173
risk_off_bond_equity_short,atr_trail_mae_conditional,89,1,1.0,0.9237,0.9237
risk_off_bond_equity_short,atr_trail_mae_conditional,90,4,0.0,-1.050375,-4.2015
risk_off_bond_equity_short,atr_trail_vix_conditional,89,1,0.0,-1.0206,-1.0206
risk_off_bond_equity_short,atr_trail_vix_conditional,90,4,0.0,-0.6798500000000001,-2.7194000000000003
risk_off_bond_equity_short,break_even_at_1r,89,1,0.0,-2.1666,-2.1666
risk_off_bond_equity_short,break_even_at_1r,90,4,0.0,-1.633875,-6.5355
risk_off_bond_equity_short,breakeven_plus_trail,89,1,0.0,0.0,0.0
risk_off_bond_equity_short,breakeven_plus_trail,90,4,0.25,-0.1909749999999999,-0.7638999999999996
risk_off_bond_equity_short,chandelier_3x,89,1,0.0,-0.1156,-0.1156
risk_off_bond_equity_short,chandelier_3x,90,4,0.0,-0.57535,-2.3014
risk_off_bond_equity_short,class_time_stop,89,1,1.0,1.8461,1.8461
risk_off_bond_equity_short,class_time_stop,90,4,0.25,-6.490175,-25.9607
risk_off_bond_equity_short,earnings_blackout,89,1,0.0,-0.021,-0.021
risk_off_bond_equity_short,earnings_blackout,90,4,0.5,-13.433724999999999,-53.734899999999996
risk_off_bond_equity_short,fixed_4r_2r,89,1,0.0,-0.021,-0.021
risk_off_bond_equity_short,fixed_4r_2r,90,4,0.25,-0.6798500000000001,-2.7194000000000003
risk_off_bond_equity_short,hybrid_50pct_target,89,1,0.0,-0.021,-0.021
risk_off_bond_equity_short,hybrid_50pct_target,90,4,0.5,-14.698075,-58.7923
risk_off_bond_equity_short,ma_exit_ema9,89,1,1.0,0.5226,0.5226
risk_off_bond_equity_short,ma_exit_ema9,90,4,0.5,0.14365000000000006,0.5746000000000002
risk_off_bond_equity_short,mfe_lockin_trail,89,1,1.0,1.0898,1.0898
risk_off_bond_equity_short,mfe_lockin_trail,90,4,0.0,-1.050375,-4.2015
risk_off_bond_equity_short,multi_tier_partial,89,1,1.0,0.9237,0.9237
risk_off_bond_equity_short,multi_tier_partial,90,4,0.5,-0.5754,-2.3016
risk_off_bond_equity_short,next_pivot_target,89,1,1.0,0.1995,0.1995
risk_off_bond_equity_short,next_pivot_target,90,4,0.25,-1.5092750000000001,-6.037100000000001
risk_off_bond_equity_short,r_multiple_2r,89,1,0.0,-2.1666,-2.1666
risk_off_bond_equity_short,r_multiple_2r,90,4,0.5,1.495275,5.9811
risk_off_bond_equity_short,r_multiple_3r,89,1,0.0,-2.1666,-2.1666
risk_off_bond_equity_short,r_multiple_3r,90,4,0.25,0.4648249999999998,1.8592999999999993
risk_off_bond_equity_short,regime_flip,89,1,1.0,0.9716,0.9716
risk_off_bond_equity_short,regime_flip,90,4,0.25,-4.680275,-18.7211
risk_off_bond_equity_short,reverse_signal,89,1,1.0,0.9237,0.9237
risk_off_bond_equity_short,reverse_signal,90,4,0.0,-1.050375,-4.2015
risk_off_bond_equity_short,smc_mitigation_zone,89,1,1.0,0.5226,0.5226
risk_off_bond_equity_short,smc_mitigation_zone,90,4,0.25,-0.55615,-2.2246
risk_off_bond_equity_short,time_stop_10d,89,1,1.0,0.1917,0.1917
risk_off_bond_equity_short,time_stop_10d,90,4,0.5,0.7052250000000001,2.8209000000000004
risk_off_bond_equity_short,time_stop_20d,89,1,1.0,0.9716,0.9716
risk_off_bond_equity_short,time_stop_20d,90,4,0.25,-4.680275,-18.7211
risk_off_bond_equity_short,trailing_10pct,89,1,0.0,-0.021,-0.021
risk_off_bond_equity_short,trailing_10pct,90,4,0.25,-1.9449249999999996,-7.779699999999998
risk_off_bond_equity_short,trailing_15pct,89,1,0.0,-0.021,-0.021
risk_off_bond_equity_short,trailing_15pct,90,4,0.25,-7.442325,-29.7693
risk_off_bond_equity_short,trailing_5pct,89,1,0.0,-0.021,-0.021
risk_off_bond_equity_short,trailing_5pct,90,4,0.0,-1.527325,-6.1093
xs_low_beta_long,atr_trail_1x,90,6,0.0,-0.23013333333333333,-1.3808
xs_low_beta_long,atr_trail_2x,90,6,0.3333333333333333,1.4479,8.6874
xs_low_beta_long,atr_trail_mae_conditional,90,6,0.0,-0.23013333333333333,-1.3808
xs_low_beta_long,atr_trail_vix_conditional,90,6,0.0,-0.17431666666666668,-1.0459
xs_low_beta_long,break_even_at_1r,90,6,0.0,-0.08865,-0.5319
xs_low_beta_long,breakeven_plus_trail,90,6,0.5,4.748233333333334,28.489400000000003
xs_low_beta_long,chandelier_3x,90,6,0.5,5.71765,34.3059
xs_low_beta_long,class_time_stop,90,6,0.6666666666666666,3.8774333333333337,23.2646
xs_low_beta_long,earnings_blackout,90,6,0.8333333333333334,6.097616666666667,36.5857
xs_low_beta_long,fixed_4r_2r,90,6,0.5,1.2397166666666666,7.4383
xs_low_beta_long,hybrid_50pct_target,90,6,1.0,4.854733333333333,29.1284
xs_low_beta_long,ma_exit_ema9,90,6,0.5,1.595716666666667,9.574300000000001
xs_low_beta_long,mfe_lockin_trail,90,6,0.0,-0.23013333333333333,-1.3808
xs_low_beta_long,multi_tier_partial,90,6,1.0,0.9769,5.8614
xs_low_beta_long,next_pivot_target,90,6,1.0,1.0743166666666668,6.445900000000001
xs_low_beta_long,r_multiple_2r,90,6,0.6666666666666666,1.5654666666666666,9.3928
xs_low_beta_long,r_multiple_3r,90,6,0.3333333333333333,0.43735000000000007,2.6241000000000003
xs_low_beta_long,regime_flip,90,6,0.6666666666666666,3.326283333333333,19.9577
xs_low_beta_long,reverse_signal,90,6,0.0,-0.23013333333333333,-1.3808
xs_low_beta_long,smc_mitigation_zone,90,6,0.0,-0.23013333333333333,-1.3808
xs_low_beta_long,time_stop_10d,90,6,0.6666666666666666,1.3624666666666665,8.1748
xs_low_beta_long,time_stop_20d,90,6,0.6666666666666666,3.326283333333333,19.9577
xs_low_beta_long,trailing_10pct,90,6,0.8333333333333334,4.894516666666667,29.3671
xs_low_beta_long,trailing_15pct,90,6,0.8333333333333334,5.682433333333333,34.0946
xs_low_beta_long,trailing_5pct,90,6,0.5,5.03315,30.1989
