strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,Consumer Discretionary,1,0.0,-1.092,-1.092
macd_fast_crossover,atr_trail_1x,Industrials,1,1.0,0.9641,0.9641
macd_fast_crossover,atr_trail_1x,Information Technology,3,0.3333333333333333,-2.968866666666667,-8.906600000000001
macd_fast_crossover,atr_trail_1x,Materials,1,1.0,4.7059,4.7059
macd_fast_crossover,atr_trail_1x,Utilities,1,0.0,-0.1089,-0.1089
macd_fast_crossover,atr_trail_2x,Consumer Discretionary,1,1.0,4.4478,4.4478
macd_fast_crossover,atr_trail_2x,Industrials,1,1.0,0.8241,0.8241
macd_fast_crossover,atr_trail_2x,Information Technology,3,0.3333333333333333,-6.480333333333333,-19.441
macd_fast_crossover,atr_trail_2x,Materials,1,1.0,2.581,2.581
macd_fast_crossover,atr_trail_2x,Utilities,1,0.0,-0.8677,-0.8677
macd_fast_crossover,atr_trail_mae_conditional,Consumer Discretionary,1,0.0,-1.092,-1.092
macd_fast_crossover,atr_trail_mae_conditional,Industrials,1,1.0,0.9641,0.9641
macd_fast_crossover,atr_trail_mae_conditional,Information Technology,3,0.3333333333333333,-2.968866666666667,-8.906600000000001
macd_fast_crossover,atr_trail_mae_conditional,Materials,1,1.0,4.7059,4.7059
macd_fast_crossover,atr_trail_mae_conditional,Utilities,1,0.0,-0.1089,-0.1089
macd_fast_crossover,atr_trail_vix_conditional,Consumer Discretionary,1,0.0,-0.3835,-0.3835
macd_fast_crossover,atr_trail_vix_conditional,Industrials,1,1.0,1.4632,1.4632
macd_fast_crossover,atr_trail_vix_conditional,Information Technology,3,0.0,-2.9303666666666666,-8.7911
macd_fast_crossover,atr_trail_vix_conditional,Materials,1,0.0,-1.4492,-1.4492
macd_fast_crossover,atr_trail_vix_conditional,Utilities,1,0.0,-0.1089,-0.1089
macd_fast_crossover,break_even_at_1r,Consumer Discretionary,1,1.0,1.8589,1.8589
macd_fast_crossover,break_even_at_1r,Industrials,1,0.0,0.0,0.0
macd_fast_crossover,break_even_at_1r,Information Technology,3,0.0,-3.5903666666666667,-10.7711
macd_fast_crossover,break_even_at_1r,Materials,1,0.0,0.0,0.0
macd_fast_crossover,break_even_at_1r,Utilities,1,0.0,-0.1089,-0.1089
macd_fast_crossover,breakeven_plus_trail,Consumer Discretionary,1,1.0,1.8589,1.8589
macd_fast_crossover,breakeven_plus_trail,Industrials,1,0.0,0.0,0.0
macd_fast_crossover,breakeven_plus_trail,Information Technology,3,0.3333333333333333,-6.480333333333333,-19.441
macd_fast_crossover,breakeven_plus_trail,Materials,1,0.0,0.0,0.0
macd_fast_crossover,breakeven_plus_trail,Utilities,1,0.0,0.0,0.0
macd_fast_crossover,chandelier_3x,Consumer Discretionary,1,0.0,-0.1497,-0.1497
macd_fast_crossover,chandelier_3x,Industrials,1,0.0,-0.156,-0.156
macd_fast_crossover,chandelier_3x,Information Technology,3,0.0,-0.2586333333333333,-0.7759
macd_fast_crossover,chandelier_3x,Materials,1,0.0,-0.1956,-0.1956
macd_fast_crossover,chandelier_3x,Utilities,1,0.0,-0.1089,-0.1089
macd_fast_crossover,class_time_stop,Consumer Discretionary,1,0.0,-4.0501,-4.0501
macd_fast_crossover,class_time_stop,Industrials,1,0.0,-10.1535,-10.1535
macd_fast_crossover,class_time_stop,Information Technology,3,0.6666666666666666,8.4565,25.3695
macd_fast_crossover,class_time_stop,Materials,1,1.0,3.5296,3.5296
macd_fast_crossover,class_time_stop,Utilities,1,0.0,-5.3021,-5.3021
macd_fast_crossover,earnings_blackout,Consumer Discretionary,1,0.0,-19.0212,-19.0212
macd_fast_crossover,earnings_blackout,Industrials,1,0.0,-24.1548,-24.1548
macd_fast_crossover,earnings_blackout,Information Technology,3,0.6666666666666666,11.246266666666669,33.738800000000005
macd_fast_crossover,earnings_blackout,Materials,1,0.0,-11.6517,-11.6517
macd_fast_crossover,earnings_blackout,Utilities,1,1.0,1.4284,1.4284
macd_fast_crossover,fixed_4r_2r,Consumer Discretionary,1,1.0,11.0081,11.0081
macd_fast_crossover,fixed_4r_2r,Industrials,1,0.0,-3.8212,-3.8212
macd_fast_crossover,fixed_4r_2r,Information Technology,3,0.3333333333333333,-6.480333333333333,-19.441
macd_fast_crossover,fixed_4r_2r,Materials,1,1.0,7.7291,7.7291
macd_fast_crossover,fixed_4r_2r,Utilities,1,0.0,-4.5621,-4.5621
macd_fast_crossover,hybrid_50pct_target,Consumer Discretionary,1,1.0,5.0575,5.0575
macd_fast_crossover,hybrid_50pct_target,Industrials,1,0.0,-24.1548,-24.1548
macd_fast_crossover,hybrid_50pct_target,Information Technology,3,0.6666666666666666,5.140599999999999,15.421799999999998
macd_fast_crossover,hybrid_50pct_target,Materials,1,1.0,2.8984,2.8984
macd_fast_crossover,hybrid_50pct_target,Utilities,1,1.0,1.4284,1.4284
macd_fast_crossover,ma_exit_ema9,Consumer Discretionary,1,1.0,6.5768,6.5768
macd_fast_crossover,ma_exit_ema9,Industrials,1,1.0,0.0898,0.0898
macd_fast_crossover,ma_exit_ema9,Information Technology,3,0.3333333333333333,-0.4723,-1.4169
macd_fast_crossover,ma_exit_ema9,Materials,1,0.0,-0.9393,-0.9393
macd_fast_crossover,ma_exit_ema9,Utilities,1,0.0,-0.0119,-0.0119
macd_fast_crossover,mfe_lockin_trail,Consumer Discretionary,1,0.0,-1.092,-1.092
macd_fast_crossover,mfe_lockin_trail,Industrials,1,1.0,0.9641,0.9641
macd_fast_crossover,mfe_lockin_trail,Information Technology,3,0.3333333333333333,-2.968866666666667,-8.906600000000001
macd_fast_crossover,mfe_lockin_trail,Materials,1,1.0,2.7072,2.7072
macd_fast_crossover,mfe_lockin_trail,Utilities,1,0.0,-0.1089,-0.1089
macd_fast_crossover,multi_tier_partial,Consumer Discretionary,1,0.0,-1.092,-1.092
macd_fast_crossover,multi_tier_partial,Industrials,1,1.0,1.2796,1.2796
macd_fast_crossover,multi_tier_partial,Information Technology,3,0.3333333333333333,-3.1137333333333337,-9.3412
macd_fast_crossover,multi_tier_partial,Materials,1,1.0,3.5009,3.5009
macd_fast_crossover,multi_tier_partial,Utilities,1,1.0,0.6878,0.6878
macd_fast_crossover,next_pivot_target,Consumer Discretionary,1,1.0,8.256,8.256
macd_fast_crossover,next_pivot_target,Industrials,1,0.0,-3.8212,-3.8212
macd_fast_crossover,next_pivot_target,Information Technology,3,0.3333333333333333,-6.9574,-20.8722
macd_fast_crossover,next_pivot_target,Materials,1,1.0,5.8065,5.8065
macd_fast_crossover,next_pivot_target,Utilities,1,1.0,0.6667,0.6667
macd_fast_crossover,r_multiple_2r,Consumer Discretionary,1,1.0,5.504,5.504
macd_fast_crossover,r_multiple_2r,Industrials,1,1.0,4.8274,4.8274
macd_fast_crossover,r_multiple_2r,Information Technology,3,0.3333333333333333,-2.968866666666667,-8.906600000000001
macd_fast_crossover,r_multiple_2r,Materials,1,1.0,3.8646,3.8646
macd_fast_crossover,r_multiple_2r,Utilities,1,0.0,-2.281,-2.281
macd_fast_crossover,r_multiple_3r,Consumer Discretionary,1,1.0,8.256,8.256
macd_fast_crossover,r_multiple_3r,Industrials,1,0.0,-1.9106,-1.9106
macd_fast_crossover,r_multiple_3r,Information Technology,3,0.3333333333333333,-2.968866666666667,-8.906600000000001
macd_fast_crossover,r_multiple_3r,Materials,1,1.0,5.8065,5.8065
macd_fast_crossover,r_multiple_3r,Utilities,1,0.0,-2.281,-2.281
macd_fast_crossover,regime_flip,Consumer Discretionary,1,1.0,4.9652,4.9652
macd_fast_crossover,regime_flip,Industrials,1,0.0,-4.0232,-4.0232
