strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,high_gt_20,4,0.5,1.1172749999999998,4.469099999999999
macd_fast_crossover,atr_trail_1x,low_1_5,2,0.0,-5.26715,-10.5343
macd_fast_crossover,atr_trail_1x,none,1,1.0,1.6277,1.6277
macd_fast_crossover,atr_trail_2x,high_gt_20,4,0.75,1.7463,6.9852
macd_fast_crossover,atr_trail_2x,low_1_5,2,0.0,-10.53435,-21.0687
macd_fast_crossover,atr_trail_2x,none,1,1.0,1.6277,1.6277
macd_fast_crossover,atr_trail_mae_conditional,high_gt_20,4,0.5,1.1172749999999998,4.469099999999999
macd_fast_crossover,atr_trail_mae_conditional,low_1_5,2,0.0,-5.26715,-10.5343
macd_fast_crossover,atr_trail_mae_conditional,none,1,1.0,1.6277,1.6277
macd_fast_crossover,atr_trail_vix_conditional,high_gt_20,4,0.25,-0.11959999999999998,-0.47839999999999994
macd_fast_crossover,atr_trail_vix_conditional,low_1_5,2,0.0,-4.01115,-8.0223
macd_fast_crossover,atr_trail_vix_conditional,none,1,0.0,-0.7688,-0.7688
macd_fast_crossover,break_even_at_1r,high_gt_20,4,0.25,0.4375,1.75
macd_fast_crossover,break_even_at_1r,low_1_5,2,0.0,-5.26715,-10.5343
macd_fast_crossover,break_even_at_1r,none,1,0.0,-0.2368,-0.2368
macd_fast_crossover,breakeven_plus_trail,high_gt_20,4,0.25,0.464725,1.8589
macd_fast_crossover,breakeven_plus_trail,low_1_5,2,0.0,-10.53435,-21.0687
macd_fast_crossover,breakeven_plus_trail,none,1,1.0,1.6277,1.6277
macd_fast_crossover,chandelier_3x,high_gt_20,4,0.0,-0.15255,-0.6102
macd_fast_crossover,chandelier_3x,low_1_5,2,0.0,-0.2344,-0.4688
macd_fast_crossover,chandelier_3x,none,1,0.0,-0.3071,-0.3071
macd_fast_crossover,class_time_stop,high_gt_20,4,0.25,-3.994025,-15.9761
macd_fast_crossover,class_time_stop,low_1_5,2,0.5,11.870899999999999,23.741799999999998
macd_fast_crossover,class_time_stop,none,1,1.0,1.6277,1.6277
macd_fast_crossover,earnings_blackout,high_gt_20,4,0.25,-13.349825000000001,-53.399300000000004
macd_fast_crossover,earnings_blackout,low_1_5,2,0.5,16.05555,32.1111
macd_fast_crossover,earnings_blackout,none,1,1.0,1.6277,1.6277
macd_fast_crossover,fixed_4r_2r,high_gt_20,4,0.5,2.588475,10.3539
macd_fast_crossover,fixed_4r_2r,low_1_5,2,0.0,-10.53435,-21.0687
macd_fast_crossover,fixed_4r_2r,none,1,1.0,1.6277,1.6277
macd_fast_crossover,hybrid_50pct_target,high_gt_20,4,0.75,-3.692625,-14.7705
macd_fast_crossover,hybrid_50pct_target,low_1_5,2,0.5,6.897049999999999,13.794099999999998
macd_fast_crossover,hybrid_50pct_target,none,1,1.0,1.6277,1.6277
macd_fast_crossover,ma_exit_ema9,high_gt_20,4,0.5,1.4288500000000002,5.715400000000001
macd_fast_crossover,ma_exit_ema9,low_1_5,2,0.0,-1.5223,-3.0446
macd_fast_crossover,ma_exit_ema9,none,1,1.0,1.6277,1.6277
macd_fast_crossover,mfe_lockin_trail,high_gt_20,4,0.5,0.6175999999999999,2.4703999999999997
