preliminary_tier,confidence_tier,trades,win_rate,upgraded,downgraded
AVOID,AVOID,63,0.015873015873015872,False,False
HIGH,HIGH,4285,0.3603267211201867,False,False
MEDIUM_HIGH,MEDIUM_HIGH,1,0.0,False,False
