strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
macd_fast_crossover,time_stop_10d,6,0.8333,27.9152,6.2035,37.221,-1.3829,13.5,1.0,91.26,True
macd_fast_crossover,time_stop_20d,6,0.6667,4.1462,3.6917,22.15,-5.1547,25.2,1.0,78.94,False
macd_fast_crossover,regime_flip,6,0.6667,4.1462,3.6917,22.15,-5.1547,25.2,1.0,78.94,False
macd_fast_crossover,ma_exit_ema9,6,0.5,2.6375,0.8582,5.1495,-0.9512,6.7,1.0,78.57,False
macd_fast_crossover,r_multiple_2r,6,0.6667,1.629,1.0184,6.1102,-2.281,8.8,0.8333,72.12,False
macd_fast_crossover,trailing_5pct,6,0.6667,1.5145,0.5809,3.4854,-1.7749,16.0,0.8333,69.44,False
macd_fast_crossover,r_multiple_3r,6,0.5,1.3498,0.6777,4.0661,-2.281,12.3,0.8333,57.07,False
macd_fast_crossover,atr_trail_2x,6,0.6667,0.6026,-1.042,-6.2522,-0.8677,17.2,0.8333,55.37,False
macd_fast_crossover,multi_tier_partial,6,0.6667,0.7814,-0.3105,-1.8631,-1.092,4.7,1.0,55.03,False
macd_fast_crossover,class_time_stop,6,0.5,1.8682,2.8225,16.9352,-15.9761,31.0,1.0,52.08,False
macd_fast_crossover,next_pivot_target,6,0.6667,0.8704,-0.4037,-2.4224,-3.8212,10.7,1.0,50.94,False
macd_fast_crossover,reverse_signal,6,0.5,0.8453,-0.2226,-1.3357,-1.092,5.5,0.8333,48.36,False
macd_fast_crossover,atr_trail_1x,6,0.5,0.8453,-0.2226,-1.3357,-1.092,5.5,0.8333,48.36,False
macd_fast_crossover,atr_trail_mae_conditional,6,0.5,0.8453,-0.2226,-1.3357,-1.092,5.5,0.8333,48.36,False
macd_fast_crossover,mfe_lockin_trail,6,0.5,0.6138,-0.5557,-3.3344,-1.092,4.0,0.8333,48.36,False
macd_fast_crossover,hybrid_50pct_target,6,0.8333,1.3392,1.3655,8.1931,-24.1548,49.2,0.5,43.51,False
macd_fast_crossover,breakeven_plus_trail,6,0.3333,0.2345,-1.8964,-11.3785,0.0,20.5,0.8333,43.33,False
macd_fast_crossover,fixed_4r_2r,6,0.5,0.876,-0.4806,-2.8835,-4.5621,21.0,0.8333,43.16,False
macd_fast_crossover,smc_mitigation_zone,6,0.3333,0.2555,-1.1877,-7.1265,-2.0504,1.3,1.0,40.26,False
macd_fast_crossover,break_even_at_1r,6,0.1667,0.239,-0.9866,-5.9193,-0.3457,17.3,1.0,36.15,False
macd_fast_crossover,atr_trail_vix_conditional,6,0.1667,0.1766,-1.1369,-6.8216,-2.3269,1.5,1.0,33.18,False
macd_fast_crossover,chandelier_3x,6,0.0,0.0,-0.2004,-1.2022,-0.9173,1.0,1.0,28.62,False
macd_fast_crossover,trailing_10pct,6,0.3333,0.145,-3.4265,-20.559,-14.0456,30.5,0.8333,22.26,False
macd_fast_crossover,earnings_blackout,6,0.5,0.779,-2.0198,-12.1187,-54.8277,76.8,0.0,20.0,False
macd_fast_crossover,trailing_15pct,6,0.3333,0.0783,-5.9985,-35.9912,-24.0473,41.5,0.6667,13.33,False
xs_low_beta_long,hybrid_50pct_target,7,1.0,999.0,4.3193,30.2349,0.0,69.7,0.2857,100.0,False
xs_low_beta_long,trailing_15pct,7,0.8571,9.6468,5.0287,35.2011,0.0,75.3,0.1429,94.28,False
xs_low_beta_long,earnings_blackout,7,0.8571,24.8573,5.3846,37.6922,0.0,79.9,0.0,94.28,False
xs_low_beta_long,multi_tier_partial,7,0.8571,2.7584,0.435,3.045,-1.7317,2.0,1.0,91.69,True
xs_low_beta_long,next_pivot_target,7,0.8571,1.9981,0.4938,3.4569,-3.4634,3.6,1.0,89.03,False
xs_low_beta_long,time_stop_10d,7,0.7143,3.2769,1.5039,10.5271,-2.4685,14.9,1.0,84.87,False
xs_low_beta_long,chandelier_3x,7,0.5714,17.6306,5.3387,37.3706,-1.7212,32.4,0.7143,80.27,False
xs_low_beta_long,trailing_10pct,7,0.8571,4.1194,4.4044,30.8311,-9.8837,65.6,0.2857,79.46,False
xs_low_beta_long,r_multiple_2r,7,0.5714,2.6867,1.137,7.9587,-3.0801,3.9,1.0,78.24,False
xs_low_beta_long,breakeven_plus_trail,7,0.5714,5.4076,4.2439,29.7074,-3.4634,37.7,0.5714,77.66,False
xs_low_beta_long,trailing_5pct,7,0.5714,3.9231,4.4802,31.3614,-5.7289,38.4,0.5714,74.26,False
xs_low_beta_long,regime_flip,7,0.5714,3.6244,2.8735,20.1148,-6.0058,26.9,1.0,73.85,False
xs_low_beta_long,time_stop_20d,7,0.5714,3.6244,2.8735,20.1148,-6.0058,26.9,1.0,73.85,False
xs_low_beta_long,fixed_4r_2r,7,0.5714,2.2002,1.7047,11.933,-6.4793,12.3,0.8571,73.14,False
xs_low_beta_long,r_multiple_3r,7,0.4286,2.1412,1.0303,7.2122,-3.2397,7.7,0.8571,72.28,False
xs_low_beta_long,atr_trail_2x,7,0.4286,2.8644,1.4732,10.3125,-3.4634,13.1,0.8571,71.95,False
xs_low_beta_long,ma_exit_ema9,7,0.4286,2.848,1.5423,10.7964,-3.6736,13.6,0.8571,71.63,False
xs_low_beta_long,class_time_stop,7,0.5714,2.9608,3.3745,23.6217,-7.7228,32.9,1.0,71.27,False
xs_low_beta_long,break_even_at_1r,7,0.0,0.0,-0.3249,-2.2744,-2.1688,2.0,1.0,26.75,False
xs_low_beta_long,atr_trail_vix_conditional,7,0.0,0.0,-0.3365,-2.3555,-2.2499,1.9,1.0,26.63,False
xs_low_beta_long,reverse_signal,7,0.0,0.0,-0.4462,-3.1233,-3.0177,2.0,1.0,25.47,False
xs_low_beta_long,mfe_lockin_trail,7,0.0,0.0,-0.4462,-3.1233,-3.0177,2.0,1.0,25.47,False
xs_low_beta_long,atr_trail_mae_conditional,7,0.0,0.0,-0.4462,-3.1233,-3.0177,2.0,1.0,25.47,False
xs_low_beta_long,smc_mitigation_zone,7,0.0,0.0,-0.4462,-3.1233,-3.0177,2.0,1.0,25.47,False
xs_low_beta_long,atr_trail_1x,7,0.0,0.0,-0.4462,-3.1233,-3.0177,2.0,1.0,25.47,False
