strategy,exit_method,adv_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_fast_crossover,atr_trail_1x,100_500M,2,0.5,2.2984999999999998,4.5969999999999995
macd_fast_crossover,atr_trail_1x,25_100M,2,0.5,0.2678499999999999,0.5356999999999998
macd_fast_crossover,atr_trail_1x,5_25M,1,0.0,-7.4325,-7.4325
macd_fast_crossover,atr_trail_1x,ge_500M,1,1.0,0.9641,0.9641
macd_fast_crossover,atr_trail_2x,100_500M,2,0.5,0.8566499999999999,1.7132999999999998
macd_fast_crossover,atr_trail_2x,25_100M,2,1.0,3.03775,6.0755
macd_fast_crossover,atr_trail_2x,5_25M,1,0.0,-14.8651,-14.8651
macd_fast_crossover,atr_trail_2x,ge_500M,1,1.0,0.8241,0.8241
macd_fast_crossover,atr_trail_mae_conditional,100_500M,2,0.5,2.2984999999999998,4.5969999999999995
macd_fast_crossover,atr_trail_mae_conditional,25_100M,2,0.5,0.2678499999999999,0.5356999999999998
macd_fast_crossover,atr_trail_mae_conditional,5_25M,1,0.0,-7.4325,-7.4325
macd_fast_crossover,atr_trail_mae_conditional,ge_500M,1,1.0,0.9641,0.9641
macd_fast_crossover,atr_trail_vix_conditional,100_500M,2,0.0,-0.77905,-1.5581
macd_fast_crossover,atr_trail_vix_conditional,25_100M,2,0.0,-0.57615,-1.1523
macd_fast_crossover,atr_trail_vix_conditional,5_25M,1,0.0,-5.5744,-5.5744
macd_fast_crossover,atr_trail_vix_conditional,ge_500M,1,1.0,1.4632,1.4632
macd_fast_crossover,break_even_at_1r,100_500M,2,0.0,-0.05445,-0.1089
macd_fast_crossover,break_even_at_1r,25_100M,2,0.5,0.81105,1.6221
macd_fast_crossover,break_even_at_1r,5_25M,1,0.0,-7.4325,-7.4325
macd_fast_crossover,break_even_at_1r,ge_500M,1,0.0,0.0,0.0
macd_fast_crossover,breakeven_plus_trail,100_500M,2,0.0,0.0,0.0
macd_fast_crossover,breakeven_plus_trail,25_100M,2,1.0,1.7433,3.4866
macd_fast_crossover,breakeven_plus_trail,5_25M,1,0.0,-14.8651,-14.8651
macd_fast_crossover,breakeven_plus_trail,ge_500M,1,0.0,0.0,0.0
macd_fast_crossover,chandelier_3x,100_500M,2,0.0,-0.15225,-0.3045
macd_fast_crossover,chandelier_3x,25_100M,2,0.0,-0.2284,-0.4568
macd_fast_crossover,chandelier_3x,5_25M,1,0.0,-0.2849,-0.2849
macd_fast_crossover,chandelier_3x,ge_500M,1,0.0,-0.156,-0.156
macd_fast_crossover,class_time_stop,100_500M,2,0.5,-0.8862500000000002,-1.7725000000000004
macd_fast_crossover,class_time_stop,25_100M,2,0.5,-1.2111999999999998,-2.4223999999999997
macd_fast_crossover,class_time_stop,5_25M,1,1.0,31.2836,31.2836
macd_fast_crossover,class_time_stop,ge_500M,1,0.0,-10.1535,-10.1535
macd_fast_crossover,earnings_blackout,100_500M,2,0.5,-5.11165,-10.2233
macd_fast_crossover,earnings_blackout,25_100M,2,0.5,-8.69675,-17.3935
macd_fast_crossover,earnings_blackout,5_25M,1,1.0,39.6529,39.6529
macd_fast_crossover,earnings_blackout,ge_500M,1,0.0,-24.1548,-24.1548
macd_fast_crossover,fixed_4r_2r,100_500M,2,0.5,1.5835,3.167
macd_fast_crossover,fixed_4r_2r,25_100M,2,1.0,6.3179,12.6358
macd_fast_crossover,fixed_4r_2r,5_25M,1,0.0,-14.8651,-14.8651
macd_fast_crossover,fixed_4r_2r,ge_500M,1,0.0,-3.8212,-3.8212
macd_fast_crossover,hybrid_50pct_target,100_500M,2,1.0,2.1634,4.3268
macd_fast_crossover,hybrid_50pct_target,25_100M,2,1.0,3.3426,6.6852
macd_fast_crossover,hybrid_50pct_target,5_25M,1,1.0,21.3359,21.3359
macd_fast_crossover,hybrid_50pct_target,ge_500M,1,0.0,-24.1548,-24.1548
macd_fast_crossover,ma_exit_ema9,100_500M,2,0.0,-0.4756,-0.9512
macd_fast_crossover,ma_exit_ema9,25_100M,2,1.0,4.10225,8.2045
macd_fast_crossover,ma_exit_ema9,5_25M,1,0.0,-2.1936,-2.1936
macd_fast_crossover,ma_exit_ema9,ge_500M,1,1.0,0.0898,0.0898
macd_fast_crossover,mfe_lockin_trail,100_500M,2,0.5,1.29915,2.5983
macd_fast_crossover,mfe_lockin_trail,25_100M,2,0.5,0.2678499999999999,0.5356999999999998
macd_fast_crossover,mfe_lockin_trail,5_25M,1,0.0,-7.4325,-7.4325
macd_fast_crossover,mfe_lockin_trail,ge_500M,1,1.0,0.9641,0.9641
macd_fast_crossover,multi_tier_partial,100_500M,2,1.0,2.09435,4.1887
