strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
roc_burst,fixed_4r_2r,81,0.3827,1.22,0.8725,70.6749,-77.3688,22.1,0.9753,41.12,True
roc_burst,hybrid_50pct_target,81,0.5309,0.9485,-0.2304,-18.6589,-113.354,59.3,0.963,36.54,False
roc_burst,r_multiple_2r,81,0.3457,1.059,0.1234,9.9973,-58.6594,7.1,0.9877,36.54,False
roc_burst,class_time_stop,81,0.4815,0.9745,-0.1119,-9.0632,-79.2058,36.2,1.0,36.53,False
roc_burst,next_pivot_target,81,0.5926,0.8918,-0.3264,-26.4409,-84.4241,15.3,0.9753,36.05,False
roc_burst,regime_flip,81,0.4815,0.9292,-0.2839,-22.9953,-94.4256,29.0,1.0,35.29,False
roc_burst,time_stop_20d,81,0.4815,0.9292,-0.2839,-22.9953,-94.4256,29.0,1.0,35.29,False
roc_burst,r_multiple_3r,81,0.2593,1.0434,0.1031,8.3531,-75.4794,10.4,0.9877,34.91,False
roc_burst,breakeven_plus_trail,81,0.3086,0.993,-0.0177,-1.43,-79.7588,32.0,0.9753,34.46,False
roc_burst,ma_exit_ema9,81,0.358,0.7912,-0.4883,-39.553,-88.0606,9.2,0.9877,29.84,False
roc_burst,time_stop_10d,81,0.4444,0.7315,-0.9043,-73.2497,-134.2464,14.6,1.0,28.91,False
roc_burst,atr_trail_vix_conditional,81,0.284,0.6775,-0.5732,-46.429,-85.5503,7.0,0.9877,25.43,False
roc_burst,earnings_blackout,81,0.4074,0.6898,-2.0518,-166.1936,-221.0262,85.2,0.0,25.43,False
roc_burst,chandelier_3x,81,0.284,0.6625,-1.0568,-85.6019,-143.9433,17.2,0.9753,24.24,False
roc_burst,trailing_15pct,81,0.3457,0.6149,-2.4157,-195.6757,-267.4806,90.3,0.9259,21.6,False
roc_burst,atr_trail_2x,81,0.321,0.5644,-1.343,-108.7812,-161.3526,16.4,0.9753,21.09,False
roc_burst,trailing_5pct,81,0.3333,0.4863,-1.303,-105.5429,-130.5606,15.1,0.9877,18.28,False
