strategy,exit_method,news_sentiment_shift_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,high_gt_20,41,0.3902439024390244,-0.6643024390243903,-27.236400000000003
bollinger_lower,atr_trail_1x,low_1_5,53,0.3018867924528302,-1.4949113207547169,-79.2303
bollinger_lower,atr_trail_1x,mid_6_20,46,0.30434782608695654,-0.8616260869565217,-39.6348
bollinger_lower,atr_trail_1x,none,37,0.10810810810810811,-3.8267135135135137,-141.5884
bollinger_lower,atr_trail_2x,high_gt_20,41,0.5609756097560976,2.6559536585365855,108.89410000000001
bollinger_lower,atr_trail_2x,low_1_5,53,0.37735849056603776,-1.0899094339622644,-57.76520000000001
bollinger_lower,atr_trail_2x,mid_6_20,46,0.45652173913043476,0.5149695652173911,23.688599999999994
bollinger_lower,atr_trail_2x,none,37,0.35135135135135137,-0.727108108108108,-26.902999999999995
bollinger_lower,break_even_at_1r,high_gt_20,41,0.1951219512195122,-0.04877317073170738,-1.9997000000000025
bollinger_lower,break_even_at_1r,low_1_5,53,0.22641509433962265,0.7776132075471699,41.2135
bollinger_lower,break_even_at_1r,mid_6_20,46,0.1956521739130435,0.10418260869565223,4.792400000000002
bollinger_lower,break_even_at_1r,none,37,0.10810810810810811,-3.505089189189189,-129.6883
bollinger_lower,breakeven_plus_trail,high_gt_20,41,0.5853658536585366,8.481009756097562,347.7214
bollinger_lower,breakeven_plus_trail,low_1_5,53,0.4716981132075472,1.0050849056603772,53.269499999999994
bollinger_lower,breakeven_plus_trail,mid_6_20,46,0.391304347826087,3.581121739130435,164.73160000000001
bollinger_lower,breakeven_plus_trail,none,37,0.40540540540540543,-1.856464864864865,-68.6892
bollinger_lower,class_time_stop,high_gt_20,41,0.7073170731707317,5.016653658536585,205.6828
bollinger_lower,class_time_stop,low_1_5,53,0.5660377358490566,-1.5493603773584905,-82.1161
bollinger_lower,class_time_stop,mid_6_20,46,0.6086956521739131,2.9914978260869565,137.6089
bollinger_lower,class_time_stop,none,37,0.4594594594594595,6.947643243243243,257.0628
bollinger_lower,earnings_blackout,high_gt_20,41,0.6585365853658537,63.82678048780488,2616.898
bollinger_lower,earnings_blackout,low_1_5,53,0.7169811320754716,107.46828679245283,5695.8192
bollinger_lower,earnings_blackout,mid_6_20,46,0.6304347826086957,46.789032608695656,2152.2955
bollinger_lower,earnings_blackout,none,37,0.5945945945945946,44.005137837837836,1628.1901
bollinger_lower,fixed_4r_2r,high_gt_20,41,0.6097560975609756,7.406339024390244,303.6599
bollinger_lower,fixed_4r_2r,low_1_5,53,0.41509433962264153,1.4480792452830191,76.74820000000001
bollinger_lower,fixed_4r_2r,mid_6_20,46,0.43478260869565216,3.2538217391304345,149.67579999999998
bollinger_lower,fixed_4r_2r,none,37,0.3783783783783784,3.95631891891892,146.38380000000004
bollinger_lower,hybrid_50pct_target,high_gt_20,41,0.7073170731707317,5.270160975609755,216.07659999999998
bollinger_lower,hybrid_50pct_target,low_1_5,53,0.5094339622641509,2.631294339622641,139.4586
bollinger_lower,hybrid_50pct_target,mid_6_20,46,0.5434782608695652,2.5471739130434785,117.17
bollinger_lower,hybrid_50pct_target,none,37,0.40540540540540543,2.5688864864864867,95.0488
bollinger_lower,ma_exit_ema9,high_gt_20,41,0.4878048780487805,0.10521707317073171,4.3139
bollinger_lower,ma_exit_ema9,low_1_5,53,0.4716981132075472,-0.3524547169811321,-18.680100000000003
bollinger_lower,ma_exit_ema9,mid_6_20,46,0.5869565217391305,0.4118826086956522,18.9466
bollinger_lower,ma_exit_ema9,none,37,0.4864864864864865,0.4565594594594594,16.892699999999998
bollinger_lower,next_pivot_target,high_gt_20,41,0.7560975609756098,2.9332365853658535,120.2627
bollinger_lower,next_pivot_target,low_1_5,53,0.5094339622641509,-0.8677358490566038,-45.99
bollinger_lower,next_pivot_target,mid_6_20,46,0.5869565217391305,0.5641978260869565,25.9531
bollinger_lower,next_pivot_target,none,37,0.35135135135135137,-3.773421621621621,-139.61659999999998
bollinger_lower,r_multiple_2r,high_gt_20,41,0.43902439024390244,0.8244390243902439,33.802
bollinger_lower,r_multiple_2r,low_1_5,53,0.4716981132075472,1.6754415094339623,88.7984
