strategy,sector,sector_criteria,direction_mix,total_trades,win_rate,win_rate_ci_low,win_rate_ci_high,statistically_random,profit_factor,expected_value,win_loss_ratio,avg_win_pct,avg_loss_pct,max_drawdown_pct,total_roi_pct,sharpe_ratio,sharpe_daily,sortino_ratio,deflated_sharpe,psr,psr_note,tiered_min_trades,meets_tiered_min,pct_trades_near_event,pct_trades_near_fomc,pct_trades_near_cpi,pct_trades_near_nfp,win_rate_near_event,win_rate_far_from_event,win_rate_event_delta,event_wr_note,adf_statistic,adf_p_value,is_stationary,adf_note,chow_f_statistic,chow_p_value,has_structural_break,chow_note,sharpe_at_0bps,sharpe_at_5bps,sharpe_at_10bps,sharpe_at_20bps,avg_aep_pct,n_aep_eligible,poor_exit_timing,aep_note,calmar_ratio,kelly,avg_hold_days,best_trade_pct,worst_trade_pct,smart_money_lift,macro_correlation,regimes_profitable,regime_verdicts,best_regimes,passes_all,audit_flags,category,regime_bear_correction_2022,regime_rate_rising_2022_2023,regime_strong_bull_2023,regime_rate_falling_2024,regime_ai_sector_bull_2024,regime_tariff_shock_2025,regime_ai_divergence_2025_2026,regime_covid_crisis_2020
parabolic_sar_flip,Information Technology,high_volatility,1L/0S,1,1.0,0.2065,1.0,True,inf,5.3549,999.0,5.3549,0.0,0.0,5.3549,,0.0,999.0,,,insufficient_sample,300,False,0.0,0.0,0.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,,,,,0.4523,1,False,ok,0.0,"{'full_kelly_pct': 0.0, 'quarter_kelly_pct': 0.0, 'note': 'insufficient_data'}",27.0,5.3549,5.3549,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['win_rate_100.0pct_exceeds_audit_threshold', 'profit_factor_inf_exceeds_audit_threshold', 'ci_lower_20.6pct_may_be_random']",trend,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
ultimate_oscillator,Consumer Staples,low_volatility,6L/0S,6,0.8333,0.4365,0.9699,True,25.6354,12.4228,5.1271,15.5124,-3.0256,-3.0256,74.5366,1.348,23.52,5.454,,,insufficient_sample,300,False,50.0,16.67,16.67,16.67,1.0,0.6667,0.3333,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,1.348,1.343,1.338,1.327,0.5745,5,True,ok,7.244,"{'full_kelly_pct': 80.08, 'quarter_kelly_pct': 20.02, 'note': 'tier_may_be_undersizing'}",142.8,29.2194,-3.0256,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['win_rate_83.3pct_exceeds_audit_threshold', 'profit_factor_25.64_exceeds_audit_threshold', 'ci_lower_43.6pct_may_be_random']",momentum,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
supertrend_macd,Information Technology,high_volatility,6L/0S,6,0.5,0.1876,0.8124,True,2.0261,4.2821,2.0261,16.9107,-8.3465,-18.1594,25.6925,0.528,2.401,5.064,,,insufficient_sample,300,False,66.67,33.33,33.33,0.0,0.75,0.0,0.75,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,0.528,0.522,0.516,0.504,0.6877,3,True,ok,1.571,"{'full_kelly_pct': 25.32, 'quarter_kelly_pct': 6.33, 'note': 'reasonable'}",37.8,45.3862,-10.2744,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_2.03_exceeds_audit_threshold', 'ci_lower_18.8pct_may_be_random']",trend,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
macd_crossover,Industrials,medium_volatility,2L/0S,2,0.5,0.0945,0.9055,True,0.6655,-1.7191,0.6655,6.8397,-10.278,-10.278,-3.4382,-0.426,-1.365,-0.502,,,insufficient_sample,300,False,100.0,50.0,50.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-0.426,-0.438,-0.451,-0.476,0.7224,1,True,ok,-1.505,"{'full_kelly_pct': -25.13, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",28.0,6.8397,-10.278,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_9.4pct_may_be_random'],momentum,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
camarilla_r3_breakout,Consumer Discretionary,medium_volatility,2L/0S,2,0.5,0.0945,0.9055,True,0.01,-5.0858,0.01,0.1027,-10.2742,-10.2742,-10.1715,-6.353,-8.459,-4.537,,,insufficient_sample,150,False,50.0,0.0,50.0,0.0,,,,insufficient_sample,,,,insufficient_sample,,,,insufficient_sample,-6.353,-6.415,-6.477,-6.602,0.9918,1,True,ok,-41.58,"{'full_kelly_pct': -4953.67, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",3.0,0.1027,-10.2742,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_9.4pct_may_be_random'],pivot,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
williams_r_oversold,Financials,medium_volatility,16L/0S,16,0.4375,0.231,0.6682,True,3.1529,6.4912,4.0537,21.7289,-5.3602,-19.1962,103.86,0.622,5.05,3.655,,,insufficient_sample,300,False,50.0,12.5,31.25,6.25,0.5,0.375,0.125,ok,,,,insufficient_sample,,,,insufficient_sample,0.622,0.617,0.612,0.602,0.4777,7,False,ok,1.116,"{'full_kelly_pct': 29.87, 'quarter_kelly_pct': 7.47, 'note': 'reasonable'}",76.4,53.2289,-10.0223,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_3.15_exceeds_audit_threshold', 'ci_lower_23.1pct_may_be_random']",momentum,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
pivot_s3_capitulation,Industrials,medium_volatility,7L/0S,7,0.4286,0.1582,0.7495,True,3.6993,15.0778,4.9324,48.2151,-9.7752,-18.1717,105.5448,0.487,3.482,39.667,,,insufficient_sample,150,False,85.71,57.14,28.57,0.0,0.5,0.0,0.5,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,0.487,0.485,0.484,0.48,0.4705,3,False,ok,2.32,"{'full_kelly_pct': 31.27, 'quarter_kelly_pct': 7.82, 'note': 'reasonable'}",90.1,131.1629,-10.2796,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,"['profit_factor_3.70_exceeds_audit_threshold', 'ci_lower_15.8pct_may_be_random']",pivot,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
bollinger_lower,Information Technology,high_volatility,177L/0S,177,0.3842,0.3157,0.4576,True,0.9971,-0.0131,1.5983,11.6986,-7.3195,-89.0851,-2.3228,-0.002,-0.02,-0.008,-0.002,0.4894,low_confidence,300,False,61.58,25.99,19.77,15.82,0.3853,0.3824,0.003,ok,-4.8178,0.0001,True,ok,23.019,0.0,True,structural_break_detected,-0.002,-0.012,-0.021,-0.039,0.6516,68,True,ok,-0.001,"{'full_kelly_pct': -0.11, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",46.8,71.3115,-16.7583,,-0.0593,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_31.6pct_may_be_random'],mean_reversion,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
hull_rsi,Industrials,medium_volatility,5L/3S,8,0.375,0.1368,0.6943,True,0.4437,-2.7339,0.7395,5.8141,-7.8627,-25.0959,-21.8712,-1.046,-1.933,-2.894,,,insufficient_sample,300,False,62.5,25.0,37.5,0.0,0.2,0.6667,-0.4667,small_subgroup,,,,insufficient_sample,,,,insufficient_sample,-1.046,-1.065,-1.084,-1.122,0.6744,3,True,ok,-0.889,"{'full_kelly_pct': -47.02, 'quarter_kelly_pct': 0.0, 'note': 'negative_edge'}",30.9,8.4553,-10.2741,,,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_13.7pct_may_be_random'],momentum,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
bollinger_tight,Information Technology,high_volatility,107L/0S,107,0.3738,0.288,0.4684,True,1.121,0.5678,1.8776,14.0742,-7.4957,-84.3742,60.7582,0.094,0.783,0.449,0.0934,0.8649,moderate,300,False,59.81,10.28,26.17,23.36,0.4062,0.3256,0.0807,ok,-1.7351,0.4131,False,non_stationary_edge_may_erode,68.3136,0.0,True,structural_break_detected,0.094,0.085,0.077,0.061,0.5697,40,True,ok,0.038,"{'full_kelly_pct': 4.03, 'quarter_kelly_pct': 1.01, 'note': 'reasonable'}",44.5,71.7394,-15.9892,,0.1443,0,"{'bear_correction_2022': 'INSUFFICIENT_DATA', 'rate_rising_2022_2023': 'INSUFFICIENT_DATA', 'strong_bull_2023': 'INSUFFICIENT_DATA', 'rate_falling_2024': 'INSUFFICIENT_DATA', 'ai_sector_bull_2024': 'INSUFFICIENT_DATA', 'tariff_shock_2025': 'INSUFFICIENT_DATA', 'ai_divergence_2025_2026': 'INSUFFICIENT_DATA', 'covid_crisis_2020': 'INSUFFICIENT_DATA'}",[],False,['ci_lower_28.8pct_may_be_random'],mean_reversion,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA
