signal_contribution,timing_contribution,exit_contribution,sizing_contribution,agent_contribution,actual_total_check,ticker,entry_date
-943.79,0.0,0.0,0.0,0.0,-943.79,DOCN,2022-05-05
-1007.21,0.0,0.0,0.0,0.0,-1007.21,FSLY,2022-05-05
-1007.21,0.0,0.0,0.0,0.0,-1007.21,SGFY,2022-05-05
800.58,0.0,0.0,0.0,0.0,800.58,CELH,2022-05-05
-1007.17,0.0,0.0,0.0,0.0,-1007.17,ELAN,2022-05-05
-1007.19,0.0,0.0,0.0,0.0,-1007.19,LNC,2022-05-05
294.62,0.0,0.0,0.0,0.0,294.62,UUUU,2022-05-12
-957.89,0.0,0.0,0.0,0.0,-957.89,SANA,2022-05-12
42.54,0.0,0.0,0.0,0.0,42.54,HNST,2022-05-13
-1007.18,0.0,0.0,0.0,0.0,-1007.18,HUT,2022-05-16
-1007.2,0.0,0.0,0.0,0.0,-1007.2,TGI,2022-05-18
-221.21,0.0,0.0,0.0,0.0,-221.21,SPR,2022-05-12
-533.34,0.0,0.0,0.0,0.0,-533.34,GM,2022-05-12
2366.14,0.0,0.0,0.0,0.0,2366.14,UPST,2022-05-13
-785.83,0.0,0.0,0.0,0.0,-785.83,BKD,2022-05-16
-1007.2,0.0,0.0,0.0,0.0,-1007.2,MAR,2022-05-16
-404.26,0.0,0.0,0.0,0.0,-404.26,ONEM,2022-05-13
171.02,0.0,0.0,0.0,0.0,171.02,BBY,2022-05-18
-416.96,0.0,0.0,0.0,0.0,-416.96,FMC,2022-05-05
-534.88,0.0,0.0,0.0,0.0,-534.88,QRVO,2022-05-05
-32.76,0.0,0.0,0.0,0.0,-32.76,AU,2022-05-12
-560.56,0.0,0.0,0.0,0.0,-560.56,DIS,2022-05-12
-191.65,0.0,0.0,0.0,0.0,-191.65,BAM,2022-05-12
81.28,0.0,0.0,0.0,0.0,81.28,WES,2022-05-13
681.45,0.0,0.0,0.0,0.0,681.45,CXW,2022-05-13
-635.96,0.0,0.0,0.0,0.0,-635.96,PKG,2022-05-13
167.54,0.0,0.0,0.0,0.0,167.54,DVN,2022-05-13
-395.24,0.0,0.0,0.0,0.0,-395.24,CMA,2022-05-16
-759.72,0.0,0.0,0.0,0.0,-759.72,VMC,2022-05-16
109.02,0.0,0.0,0.0,0.0,109.02,MRO,2022-05-16
-492.83,0.0,0.0,0.0,0.0,-492.83,UNP,2022-05-19
652.33,0.0,0.0,0.0,0.0,652.33,PSTG,2022-05-20
-322.24,0.0,0.0,0.0,0.0,-322.24,HIG,2022-05-20
567.03,0.0,0.0,0.0,0.0,567.03,PINS,2022-05-24
-272.2,0.0,0.0,0.0,0.0,-272.2,DXCM,2022-05-24
2637.68,0.0,0.0,0.0,0.0,2637.68,IOVA,2022-06-01
-1074.54,0.0,0.0,0.0,0.0,-1074.54,XPRO,2022-06-13
1170.59,0.0,0.0,0.0,0.0,1170.59,DLTR,2022-05-18
-996.92,0.0,0.0,0.0,0.0,-996.92,ZIM,2022-06-09
958.1,0.0,0.0,0.0,0.0,958.1,HNST,2022-06-13
429.48,0.0,0.0,0.0,0.0,429.48,PRG,2022-06-16
227.21,0.0,0.0,0.0,0.0,227.21,AAL,2022-06-16
-603.95,0.0,0.0,0.0,0.0,-603.95,BKD,2022-06-13
-674.15,0.0,0.0,0.0,0.0,-674.15,CE,2022-06-16
-315.27,0.0,0.0,0.0,0.0,-315.27,MRO,2022-06-23
-1007.25,0.0,0.0,0.0,0.0,-1007.25,EVGO,2022-06-29
-993.25,0.0,0.0,0.0,0.0,-993.25,AM,2022-06-16
-1008.79,0.0,0.0,0.0,0.0,-1008.79,AMAT,2022-07-01
304.35,0.0,0.0,0.0,0.0,304.35,LVS,2022-06-13
4579.25,0.0,0.0,0.0,0.0,4579.25,ALXO,2022-06-16
697.84,0.0,0.0,0.0,0.0,697.84,GFS,2022-07-01
-805.31,0.0,0.0,0.0,0.0,-805.31,ZIM,2022-07-01
172.83,0.0,0.0,0.0,0.0,172.83,TW,2022-05-05
-1007.19,0.0,0.0,0.0,0.0,-1007.19,DOCN,2022-07-11
730.64,0.0,0.0,0.0,0.0,730.64,TTMI,2022-05-20
354.2,0.0,0.0,0.0,0.0,354.2,TSCO,2022-05-18
859.47,0.0,0.0,0.0,0.0,859.47,CUBI,2022-06-13
724.7,0.0,0.0,0.0,0.0,724.7,OMF,2022-06-16
1247.3,0.0,0.0,0.0,0.0,1247.3,TPH,2022-06-16
143.43,0.0,0.0,0.0,0.0,143.43,MNST,2022-05-13
662.57,0.0,0.0,0.0,0.0,662.57,GOGO,2022-07-14
-1007.2,0.0,0.0,0.0,0.0,-1007.2,GFS,2022-08-08
1144.23,0.0,0.0,0.0,0.0,1144.23,BKD,2022-07-07
1184.04,0.0,0.0,0.0,0.0,1184.04,ISRG,2022-06-13
24.5,0.0,0.0,0.0,0.0,24.5,WBA,2022-06-30
-480.39,0.0,0.0,0.0,0.0,-480.39,SWK,2022-07-28
236.97,0.0,0.0,0.0,0.0,236.97,MYOV,2022-08-08
1759.72,0.0,0.0,0.0,0.0,1759.72,APLS,2022-07-19
347.98,0.0,0.0,0.0,0.0,347.98,COO,2022-07-12
507.25,0.0,0.0,0.0,0.0,507.25,AU,2022-07-14
34.74,0.0,0.0,0.0,0.0,34.74,LDOS,2022-06-17
-163.24,0.0,0.0,0.0,0.0,-163.24,ALGM,2022-07-28
-115.48,0.0,0.0,0.0,0.0,-115.48,EXAS,2022-08-22
-858.34,0.0,0.0,0.0,0.0,-858.34,FLNC,2022-08-24
524.36,0.0,0.0,0.0,0.0,524.36,ALK,2022-06-13
-822.85,0.0,0.0,0.0,0.0,-822.85,NWSA,2022-08-09
-1007.2,0.0,0.0,0.0,0.0,-1007.2,ZIM,2022-08-26
540.26,0.0,0.0,0.0,0.0,540.26,AVB,2022-06-13
