strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,T1ETF,4,1.0,1.210975,4.8439
bollinger_lower,atr_trail_1x,T1a,58,0.27586206896551724,-0.5163706896551724,-29.9495
bollinger_lower,atr_trail_1x,T1c,18,0.3333333333333333,-0.13039444444444448,-2.3471000000000006
bollinger_lower,atr_trail_1x,T2,22,0.22727272727272727,-1.128459090909091,-24.8261
bollinger_lower,atr_trail_1x,T3,4,0.0,-6.26695,-25.0678
bollinger_lower,atr_trail_1x,unknown,71,0.2676056338028169,-2.962581690140845,-210.3433
bollinger_lower,atr_trail_2x,T1ETF,4,0.25,2.96665,11.8666
bollinger_lower,atr_trail_2x,T1a,58,0.5,0.6704017241379311,38.883300000000006
bollinger_lower,atr_trail_2x,T1c,18,0.6111111111111112,1.6357888888888887,29.4442
bollinger_lower,atr_trail_2x,T2,22,0.45454545454545453,0.3993545454545457,8.785800000000005
bollinger_lower,atr_trail_2x,T3,4,0.5,16.558099999999996,66.23239999999998
bollinger_lower,atr_trail_2x,unknown,71,0.3380281690140845,-1.51123661971831,-107.29780000000001
bollinger_lower,break_even_at_1r,T1ETF,4,0.25,1.463125,5.8525
bollinger_lower,break_even_at_1r,T1a,58,0.1724137931034483,-0.17896896551724145,-10.380200000000004
bollinger_lower,break_even_at_1r,T1c,18,0.16666666666666666,0.8204833333333332,14.768699999999997
bollinger_lower,break_even_at_1r,T2,22,0.18181818181818182,0.5216045454545457,11.475300000000006
bollinger_lower,break_even_at_1r,T3,4,0.0,-7.803475,-31.2139
bollinger_lower,break_even_at_1r,unknown,71,0.2112676056338028,-1.0730211267605634,-76.1845
bollinger_lower,breakeven_plus_trail,T1ETF,4,0.25,1.537725,6.1509
bollinger_lower,breakeven_plus_trail,T1a,58,0.5,4.321229310344828,250.6313
bollinger_lower,breakeven_plus_trail,T1c,18,0.6111111111111112,10.547138888888888,189.8485
bollinger_lower,breakeven_plus_trail,T2,22,0.5,2.137190909090909,47.0182
bollinger_lower,breakeven_plus_trail,T3,4,0.5,-5.25015,-21.0006
bollinger_lower,breakeven_plus_trail,unknown,71,0.39436619718309857,0.343450704225352,24.38499999999999
bollinger_lower,class_time_stop,T1ETF,4,0.75,4.1770499999999995,16.708199999999998
bollinger_lower,class_time_stop,T1a,58,0.6551724137931034,3.1772775862068965,184.28209999999999
bollinger_lower,class_time_stop,T1c,18,0.7777777777777778,3.807866666666667,68.5416
bollinger_lower,class_time_stop,T2,22,0.5909090909090909,6.131081818181818,134.8838
bollinger_lower,class_time_stop,T3,4,0.75,20.654600000000002,82.61840000000001
bollinger_lower,class_time_stop,unknown,71,0.4647887323943662,0.4394971830985915,31.204299999999996
bollinger_lower,earnings_blackout,T1ETF,4,1.0,30.886875,123.5475
bollinger_lower,earnings_blackout,T1a,58,0.5862068965517241,25.493341379310348,1478.6138
bollinger_lower,earnings_blackout,T1c,18,0.6111111111111112,99.38509444444445,1788.9317
bollinger_lower,earnings_blackout,T2,22,0.8636363636363636,107.55821818181818,2366.2808
bollinger_lower,earnings_blackout,T3,4,0.25,27.181475000000002,108.72590000000001
bollinger_lower,earnings_blackout,unknown,71,0.6619718309859155,87.70567746478874,6227.1031
bollinger_lower,fixed_4r_2r,T1ETF,4,0.75,5.232675,20.9307
bollinger_lower,fixed_4r_2r,T1a,58,0.5517241379310345,5.130675862068966,297.5792
