strategy,exit_method,hy_oas_band_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
bollinger_lower,atr_trail_1x,compressed_lt_3,30,0.26666666666666666,-1.8160166666666666,-54.4805
bollinger_lower,atr_trail_1x,no_data,85,0.32941176470588235,-1.6508882352941177,-140.3255
bollinger_lower,atr_trail_1x,normal_3_5,62,0.22580645161290322,-1.4981274193548386,-92.8839
bollinger_lower,atr_trail_2x,compressed_lt_3,30,0.3333333333333333,-2.2448399999999995,-67.34519999999999
bollinger_lower,atr_trail_2x,no_data,85,0.47058823529411764,-0.2148964705882352,-18.26619999999999
bollinger_lower,atr_trail_2x,normal_3_5,62,0.43548387096774194,2.153643548387097,133.5259
bollinger_lower,break_even_at_1r,compressed_lt_3,30,0.16666666666666666,-1.3176666666666668,-39.53
bollinger_lower,break_even_at_1r,no_data,85,0.2235294117647059,-0.9673835294117646,-82.2276
bollinger_lower,break_even_at_1r,normal_3_5,62,0.14516129032258066,0.5818629032258065,36.0755
bollinger_lower,breakeven_plus_trail,compressed_lt_3,30,0.43333333333333335,2.1943300000000003,65.82990000000001
bollinger_lower,breakeven_plus_trail,no_data,85,0.5058823529411764,2.715245882352941,230.7959
bollinger_lower,breakeven_plus_trail,normal_3_5,62,0.41935483870967744,3.2323790322580646,200.4075
bollinger_lower,class_time_stop,compressed_lt_3,30,0.5,-4.219496666666667,-126.5849
bollinger_lower,class_time_stop,no_data,85,0.5647058823529412,2.222029411764706,188.8725
bollinger_lower,class_time_stop,normal_3_5,62,0.6612903225806451,7.354045161290323,455.9508
bollinger_lower,earnings_blackout,compressed_lt_3,30,0.6,28.532149999999998,855.9644999999999
bollinger_lower,earnings_blackout,no_data,85,0.6588235294117647,97.33410823529411,8273.3992
bollinger_lower,earnings_blackout,normal_3_5,62,0.6774193548387096,47.80385645161291,2963.8391
bollinger_lower,fixed_4r_2r,compressed_lt_3,30,0.5,3.15266,94.5798
bollinger_lower,fixed_4r_2r,no_data,85,0.4588235294117647,2.6637858823529412,226.4218
bollinger_lower,fixed_4r_2r,normal_3_5,62,0.43548387096774194,5.733324193548388,355.46610000000004
bollinger_lower,hybrid_50pct_target,compressed_lt_3,30,0.4666666666666667,-0.050346666666666824,-1.5104000000000046
bollinger_lower,hybrid_50pct_target,no_data,85,0.5529411764705883,2.8888129411764707,245.5491
bollinger_lower,hybrid_50pct_target,normal_3_5,62,0.5645161290322581,5.221214516129033,323.7153
bollinger_lower,ma_exit_ema9,compressed_lt_3,30,0.4666666666666667,-0.30134333333333335,-9.0403
bollinger_lower,ma_exit_ema9,no_data,85,0.5176470588235295,-0.006384705882352949,-0.5427000000000006
bollinger_lower,ma_exit_ema9,normal_3_5,62,0.5161290322580645,0.5009048387096774,31.0561
bollinger_lower,next_pivot_target,compressed_lt_3,30,0.43333333333333335,-2.964716666666667,-88.9415
bollinger_lower,next_pivot_target,no_data,85,0.5882352941176471,0.48834117647058833,41.50900000000001
bollinger_lower,next_pivot_target,normal_3_5,62,0.5645161290322581,0.12970483870967747,8.041700000000004
bollinger_lower,r_multiple_2r,compressed_lt_3,30,0.23333333333333334,-2.54148,-76.2444
bollinger_lower,r_multiple_2r,no_data,85,0.43529411764705883,0.7224964705882353,61.4122
