exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.0,-1.8547428571428572,-12.9832,-6.185099853401023
atr_trail_1x,bull,Information Technology,unknown,mid_15_25,long_ge_11d,7,0.2857142857142857,-0.5325857142857143,-3.7281000000000004,-0.5564891188823781
atr_trail_1x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,5,0.0,-1.6916600000000002,-8.458300000000001,-5.372326635202399
atr_trail_2x,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.2857142857142857,-0.5635714285714285,-3.945,-0.28910385881340067
atr_trail_2x,bull,Information Technology,unknown,mid_15_25,long_ge_11d,7,0.7142857142857143,2.917814285714286,20.4247,1.8380766903361998
atr_trail_2x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,5,0.0,-3.7519599999999995,-18.7598,-6.119478171217486
atr_trail_mae_conditional,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.0,-1.8547428571428572,-12.9832,-6.185099853401023
atr_trail_mae_conditional,bull,Information Technology,unknown,mid_15_25,long_ge_11d,7,0.2857142857142857,-0.5325857142857143,-3.7281000000000004,-0.5564891188823781
atr_trail_mae_conditional,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,5,0.0,-1.6916600000000002,-8.458300000000001,-5.372326635202399
atr_trail_vix_conditional,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.0,-2.440514285714286,-17.0836,-5.898242555179214
atr_trail_vix_conditional,bull,Information Technology,unknown,mid_15_25,long_ge_11d,7,0.14285714285714285,-1.335842857142857,-9.3509,-3.2142555726039275
atr_trail_vix_conditional,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,5,0.2,-1.79056,-8.9528,-3.2021205188386817
break_even_at_1r,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.0,-2.2416571428571426,-15.6916,-5.6530582777761325
break_even_at_1r,bull,Information Technology,unknown,mid_15_25,long_ge_11d,7,0.2857142857142857,-0.7393714285714286,-5.1756,-1.0270567859784245
break_even_at_1r,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,5,0.0,-1.34732,-6.7366,-1.525558911980802
breakeven_plus_trail,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.2857142857142857,-1.5061285714285713,-10.5429,-1.1430391879135562
breakeven_plus_trail,bull,Information Technology,unknown,mid_15_25,long_ge_11d,7,0.7142857142857143,12.2448,85.7136,1.7088951874151534
breakeven_plus_trail,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,5,0.0,-2.61104,-13.055200000000001,-1.4743244780105151
chandelier_3x,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.2857142857142857,-1.0563857142857143,-7.3947,-0.5628743372859468
chandelier_3x,bull,Information Technology,unknown,mid_15_25,long_ge_11d,7,0.42857142857142855,9.677842857142858,67.7449,1.2683206259401703
chandelier_3x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,5,0.0,-1.73596,-8.6798,-2.2490331700313297
class_time_stop,bear,Health Care,unknown,high_25_40,long_ge_11d,7,0.42857142857142855,0.32480000000000026,2.273600000000002,0.11121676446631663
