strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,no,3,0.3333333333333333,0.13663333333333347,0.4099000000000004
avwap_252_breakout,atr_trail_1x,yes,2,0.0,-1.9297499999999999,-3.8594999999999997
avwap_252_breakout,atr_trail_2x,no,3,0.3333333333333333,-0.6182666666666664,-1.8547999999999991
avwap_252_breakout,atr_trail_2x,yes,2,0.5,1.4855499999999995,2.971099999999999
avwap_252_breakout,atr_trail_mae_conditional,no,3,0.3333333333333333,0.13663333333333347,0.4099000000000004
avwap_252_breakout,atr_trail_mae_conditional,yes,2,0.0,-1.9297499999999999,-3.8594999999999997
avwap_252_breakout,atr_trail_vix_conditional,no,3,0.6666666666666666,-0.2767000000000001,-0.8301000000000003
avwap_252_breakout,atr_trail_vix_conditional,yes,2,0.5,0.7867500000000001,1.5735000000000001
avwap_252_breakout,break_even_at_1r,no,3,0.3333333333333333,-0.6070666666666666,-1.8212
avwap_252_breakout,break_even_at_1r,yes,2,0.5,2.0162999999999998,4.0325999999999995
avwap_252_breakout,breakeven_plus_trail,no,3,0.3333333333333333,-1.6092333333333333,-4.8277
avwap_252_breakout,breakeven_plus_trail,yes,2,0.5,0.41964999999999986,0.8392999999999997
avwap_252_breakout,chandelier_3x,no,3,0.3333333333333333,-1.1246333333333334,-3.3739
avwap_252_breakout,chandelier_3x,yes,2,0.5,0.4799000000000002,0.9598000000000004
avwap_252_breakout,class_time_stop,no,3,1.0,3.128,9.384
avwap_252_breakout,class_time_stop,yes,2,0.5,-8.04735,-16.0947
avwap_252_breakout,earnings_blackout,no,3,0.6666666666666666,-0.7216333333333335,-2.1649000000000003
avwap_252_breakout,earnings_blackout,yes,2,0.5,0.5070499999999996,1.0140999999999991
avwap_252_breakout,fixed_4r_2r,no,3,0.3333333333333333,-2.0908666666666664,-6.2726
avwap_252_breakout,fixed_4r_2r,yes,2,0.5,2.4386,4.8772
avwap_252_breakout,hybrid_50pct_target,no,3,1.0,6.265366666666666,18.7961
avwap_252_breakout,hybrid_50pct_target,yes,2,0.5,-6.63255,-13.2651
avwap_252_breakout,ma_exit_ema9,no,3,0.3333333333333333,-0.6476666666666667,-1.943
avwap_252_breakout,ma_exit_ema9,yes,2,0.5,2.2858,4.5716
avwap_252_breakout,mfe_lockin_trail,no,3,0.3333333333333333,0.13663333333333347,0.4099000000000004
avwap_252_breakout,mfe_lockin_trail,yes,2,0.0,-1.9297499999999999,-3.8594999999999997
avwap_252_breakout,multi_tier_partial,no,3,0.3333333333333333,-0.1875333333333334,-0.5626000000000002
avwap_252_breakout,multi_tier_partial,yes,2,0.0,-1.9297499999999999,-3.8594999999999997
avwap_252_breakout,next_pivot_target,no,3,0.6666666666666666,-0.5371333333333332,-1.6113999999999997
avwap_252_breakout,next_pivot_target,yes,2,0.5,1.0306500000000005,2.061300000000001
avwap_252_breakout,r_multiple_2r,no,3,0.3333333333333333,-0.853033333333333,-2.559099999999999
avwap_252_breakout,r_multiple_2r,yes,2,0.5,1.21935,2.4387
avwap_252_breakout,r_multiple_3r,no,3,0.3333333333333333,-0.45766666666666644,-1.3729999999999993
avwap_252_breakout,r_multiple_3r,yes,2,0.5,2.6273000000000004,5.254600000000001
avwap_252_breakout,regime_flip,no,3,0.6666666666666666,0.804766666666667,2.414300000000001
avwap_252_breakout,regime_flip,yes,2,0.5,-4.599500000000001,-9.199000000000002
avwap_252_breakout,reverse_signal,no,3,0.3333333333333333,0.13663333333333347,0.4099000000000004
avwap_252_breakout,reverse_signal,yes,2,0.0,-1.9297499999999999,-3.8594999999999997
avwap_252_breakout,smc_mitigation_zone,no,3,0.6666666666666666,1.0282333333333336,3.0847000000000007
avwap_252_breakout,smc_mitigation_zone,yes,2,0.5,-0.33730000000000004,-0.6746000000000001
avwap_252_breakout,time_stop_10d,no,3,0.6666666666666666,0.28313333333333324,0.8493999999999997
avwap_252_breakout,time_stop_10d,yes,2,0.5,5.37275,10.7455
avwap_252_breakout,time_stop_20d,no,3,0.6666666666666666,0.804766666666667,2.414300000000001
avwap_252_breakout,time_stop_20d,yes,2,0.5,-4.599500000000001,-9.199000000000002
avwap_252_breakout,trailing_10pct,no,3,0.3333333333333333,-3.5335666666666667,-10.6007
avwap_252_breakout,trailing_10pct,yes,2,0.5,-1.2081499999999998,-2.4162999999999997
avwap_252_breakout,trailing_15pct,no,3,0.3333333333333333,1.2799333333333334,3.8398
avwap_252_breakout,trailing_15pct,yes,2,0.5,-6.55265,-13.1053
avwap_252_breakout,trailing_5pct,no,3,0.6666666666666666,0.6172666666666667,1.8518000000000003
avwap_252_breakout,trailing_5pct,yes,2,0.5,0.6835999999999998,1.3671999999999995
avwap_50_reclaim,atr_trail_1x,no,3,0.0,-1.3307666666666667,-3.9923
avwap_50_reclaim,atr_trail_1x,yes,2,0.5,-0.9493,-1.8986
avwap_50_reclaim,atr_trail_2x,no,3,0.3333333333333333,-0.35169999999999996,-1.0551
avwap_50_reclaim,atr_trail_2x,yes,2,0.5,-0.013800000000000257,-0.027600000000000513
avwap_50_reclaim,atr_trail_mae_conditional,no,3,0.0,-1.3307666666666667,-3.9923
avwap_50_reclaim,atr_trail_mae_conditional,yes,2,0.5,-0.9493,-1.8986
avwap_50_reclaim,atr_trail_vix_conditional,no,3,0.0,-1.0967,-3.2901
avwap_50_reclaim,atr_trail_vix_conditional,yes,2,0.0,-1.4485000000000001,-2.8970000000000002
avwap_50_reclaim,break_even_at_1r,no,3,0.0,-1.9722333333333335,-5.9167000000000005
avwap_50_reclaim,break_even_at_1r,yes,2,0.5,-0.7968500000000001,-1.5937000000000001
avwap_50_reclaim,breakeven_plus_trail,no,3,0.3333333333333333,0.9768666666666667,2.9306
avwap_50_reclaim,breakeven_plus_trail,yes,2,1.0,1.0565,2.113
avwap_50_reclaim,chandelier_3x,no,3,0.3333333333333333,-0.9085333333333333,-2.7256
avwap_50_reclaim,chandelier_3x,yes,2,1.0,4.09675,8.1935
avwap_50_reclaim,class_time_stop,no,3,0.6666666666666666,4.515366666666666,13.5461
avwap_50_reclaim,class_time_stop,yes,2,1.0,4.58915,9.1783
avwap_50_reclaim,earnings_blackout,no,3,0.3333333333333333,-10.403733333333333,-31.2112
avwap_50_reclaim,earnings_blackout,yes,2,0.5,-2.15055,-4.3011
avwap_50_reclaim,fixed_4r_2r,no,3,0.3333333333333333,0.17613333333333317,0.5283999999999995
avwap_50_reclaim,fixed_4r_2r,yes,2,0.5,1.6161999999999996,3.2323999999999993
avwap_50_reclaim,hybrid_50pct_target,no,3,0.6666666666666666,1.5969999999999998,4.7909999999999995
avwap_50_reclaim,hybrid_50pct_target,yes,2,1.0,4.0935999999999995,8.187199999999999
avwap_50_reclaim,ma_exit_ema9,no,3,0.3333333333333333,0.41340000000000005,1.2402000000000002
avwap_50_reclaim,ma_exit_ema9,yes,2,0.5,1.3233000000000001,2.6466000000000003
avwap_50_reclaim,mfe_lockin_trail,no,3,0.0,-1.3307666666666667,-3.9923
avwap_50_reclaim,mfe_lockin_trail,yes,2,0.5,-0.9493,-1.8986
avwap_50_reclaim,multi_tier_partial,no,3,0.0,-1.3307666666666667,-3.9923
avwap_50_reclaim,multi_tier_partial,yes,2,0.5,-0.7174,-1.4348
avwap_50_reclaim,next_pivot_target,no,3,0.6666666666666666,1.444233333333333,4.332699999999999
avwap_50_reclaim,next_pivot_target,yes,2,1.0,0.8004500000000001,1.6009000000000002
avwap_50_reclaim,r_multiple_2r,no,3,0.0,-1.9722333333333335,-5.9167000000000005
avwap_50_reclaim,r_multiple_2r,yes,2,0.5,0.8080499999999999,1.6160999999999999
avwap_50_reclaim,r_multiple_3r,no,3,0.0,-1.9722333333333335,-5.9167000000000005
avwap_50_reclaim,r_multiple_3r,yes,2,0.5,1.86975,3.7395
avwap_50_reclaim,regime_flip,no,3,0.6666666666666666,4.3891333333333336,13.1674
avwap_50_reclaim,regime_flip,yes,2,1.0,4.8441,9.6882
avwap_50_reclaim,reverse_signal,no,3,0.0,-1.3307666666666667,-3.9923
avwap_50_reclaim,reverse_signal,yes,2,0.5,-0.9493,-1.8986
avwap_50_reclaim,smc_mitigation_zone,no,3,0.3333333333333333,-0.8584,-2.5752
avwap_50_reclaim,smc_mitigation_zone,yes,2,0.5,-0.9493,-1.8986
avwap_50_reclaim,time_stop_10d,no,3,0.3333333333333333,0.8096666666666664,2.4289999999999994
avwap_50_reclaim,time_stop_10d,yes,2,0.5,-0.28079999999999994,-0.5615999999999999
avwap_50_reclaim,time_stop_20d,no,3,0.6666666666666666,4.3891333333333336,13.1674
avwap_50_reclaim,time_stop_20d,yes,2,1.0,4.8441,9.6882
avwap_50_reclaim,trailing_10pct,no,3,0.6666666666666666,3.426133333333334,10.278400000000001
avwap_50_reclaim,trailing_10pct,yes,2,1.0,1.0565,2.113
avwap_50_reclaim,trailing_15pct,no,3,0.6666666666666666,-0.7288,-2.1864
avwap_50_reclaim,trailing_15pct,yes,2,0.5,-1.2735,-2.547
avwap_50_reclaim,trailing_5pct,no,3,0.3333333333333333,-0.7566333333333333,-2.2699
avwap_50_reclaim,trailing_5pct,yes,2,0.5,0.26754999999999995,0.5350999999999999
bollinger_lower,atr_trail_1x,no,14,0.14285714285714285,-1.7251214285714285,-24.151699999999998
bollinger_lower,atr_trail_1x,yes,5,0.2,3.678019999999999,18.390099999999997
bollinger_lower,atr_trail_2x,no,14,0.21428571428571427,-3.2673142857142854,-45.742399999999996
bollinger_lower,atr_trail_2x,yes,5,0.2,0.6432,3.216
bollinger_lower,atr_trail_mae_conditional,no,14,0.14285714285714285,-1.7251214285714285,-24.151699999999998
bollinger_lower,atr_trail_mae_conditional,yes,5,0.2,3.678019999999999,18.390099999999997
bollinger_lower,atr_trail_vix_conditional,no,14,0.14285714285714285,-2.8335714285714286,-39.67
bollinger_lower,atr_trail_vix_conditional,yes,5,0.2,2.6155200000000005,13.077600000000002
bollinger_lower,break_even_at_1r,no,14,0.07142857142857142,-2.3726714285714285,-33.2174
bollinger_lower,break_even_at_1r,yes,5,0.2,2.1155999999999997,10.578
bollinger_lower,breakeven_plus_trail,no,14,0.14285714285714285,-1.5486357142857141,-21.680899999999998
bollinger_lower,breakeven_plus_trail,yes,5,0.2,1.34756,6.737800000000001
bollinger_lower,chandelier_3x,no,14,0.0,-0.31341428571428576,-4.3878
bollinger_lower,chandelier_3x,yes,5,0.0,-0.12947999999999998,-0.6474
bollinger_lower,class_time_stop,no,14,0.5,1.0943,15.3202
bollinger_lower,class_time_stop,yes,5,0.2,-3.99274,-19.9637
bollinger_lower,earnings_blackout,no,14,0.5,8.893421428571427,124.50789999999998
bollinger_lower,earnings_blackout,yes,5,0.8,17.00268,85.0134
bollinger_lower,fixed_4r_2r,no,14,0.2857142857142857,1.8753999999999997,26.255599999999998
bollinger_lower,fixed_4r_2r,yes,5,0.2,2.1414400000000002,10.707200000000002
bollinger_lower,hybrid_50pct_target,no,14,0.5714285714285714,0.9993785714285718,13.991300000000004
bollinger_lower,hybrid_50pct_target,yes,5,0.4,-1.60174,-8.0087
bollinger_lower,ma_exit_ema9,no,14,0.42857142857142855,-0.27346428571428577,-3.828500000000001
bollinger_lower,ma_exit_ema9,yes,5,0.4,0.64368,3.2184
bollinger_lower,mfe_lockin_trail,no,14,0.14285714285714285,-1.7251214285714285,-24.151699999999998
bollinger_lower,mfe_lockin_trail,yes,5,0.2,3.0174199999999995,15.087099999999998
bollinger_lower,multi_tier_partial,no,14,0.21428571428571427,-1.5138785714285714,-21.1943
bollinger_lower,multi_tier_partial,yes,5,0.2,2.0373799999999997,10.1869
bollinger_lower,next_pivot_target,no,14,0.5714285714285714,-1.5939714285714288,-22.315600000000003
bollinger_lower,next_pivot_target,yes,5,0.4,-2.7729600000000003,-13.8648
bollinger_lower,r_multiple_2r,no,14,0.14285714285714285,-1.6824214285714285,-23.5539
bollinger_lower,r_multiple_2r,yes,5,0.2,1.0544200000000001,5.272100000000001
bollinger_lower,r_multiple_3r,no,14,0.07142857142857142,-2.08695,-29.217299999999998
bollinger_lower,r_multiple_3r,yes,5,0.2,3.60552,18.0276
bollinger_lower,regime_flip,no,14,0.42857142857142855,1.2055714285714285,16.878
bollinger_lower,regime_flip,yes,5,0.2,-0.26766000000000023,-1.3383000000000012
