ticker,date,strategy,reason,close,next_open,atr
COST,2022-01-03,po3_htf_aligned_long,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,hull_rsi,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,ichimoku_cloud_breakout,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,supertrend_macd,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,news_sentiment_long,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
COST,2022-01-03,lead_lag_sector_rotation,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,po3_htf_aligned_long,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,smc_breaker_block_long,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,hull_rsi,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,ichimoku_cloud_breakout,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,supertrend_macd,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,pivot_r1_breakout,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,prev_day_high_break,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,ichimoku_tk_cross,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,double_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,news_sentiment_shift_long,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
SLB,2022-01-03,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,po3_bullish,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,po3_htf_aligned_long,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,pivot_s1_bounce,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,ichimoku_cloud_breakout,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,supertrend_macd,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,supertrend_ichimoku_adx,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,double_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
ABBV,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,po3_htf_aligned_long,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,r1_break_retest,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,double_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
SPY,2022-01-03,poc_magnet_long,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,ichimoku_tk_cross,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,r1_break_retest,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,double_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,williams_r_oversold,portfolio_gate_ticker_already_in_portfolio,,,
CVX,2022-01-03,lead_lag_sector_rotation,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,hull_rsi,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,adx_initiation,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,supertrend_macd,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,r1_break_retest,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
T,2022-01-03,williams_r_oversold,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,macd_fast_crossover,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,r1_break_retest,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,head_and_shoulders_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
V,2022-01-03,lead_lag_sector_rotation,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,macd_fast_crossover,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,r1_break_retest,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,head_and_shoulders_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-03,lead_lag_sector_rotation,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,ichimoku_tk_cross,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,double_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,news_sentiment_long,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,williams_r_oversold,portfolio_gate_ticker_already_in_portfolio,,,
BAC,2022-01-03,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,smc_inverse_fvg,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,pivot_r1_breakout,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,prev_day_high_break,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,r1_break_retest,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,break_retest_volume,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,break_retest_confluence,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,head_and_shoulders_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,cup_and_handle_long,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,value_area_breakout_long,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,williams_r_oversold,portfolio_gate_ticker_already_in_portfolio,,,
CAT,2022-01-04,ultimate_oscillator,portfolio_gate_ticker_already_in_portfolio,,,
SCHW,2022-01-04,(any),ticker_already_open_concurrent_block_bug61,,,
CVX,2022-01-04,(any),ticker_already_open_concurrent_block_bug61,,,
HON,2022-01-04,cpr_narrow_bullish,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,hull_rsi,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,supertrend_macd,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,cpr_narrow_momentum,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,double_bottom_long,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,news_sentiment_long,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,totm_long,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,halloween_seasonal_long,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,poc_magnet_long,portfolio_gate_ticker_already_in_portfolio,,,
HON,2022-01-04,lead_lag_sector_rotation,portfolio_gate_ticker_already_in_portfolio,,,
KO,2022-01-04,(any),ticker_already_open_concurrent_block_bug61,,,
MA,2022-01-04,(any),correlation_cap_batch223_corr_0.88_with_V,,,
