strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
pivot_r1_breakout,breakeven_plus_trail,262,0.2786,1.3922,1.2201,319.6642,-122.4669,37.4,0.9656,42.79,True
pivot_r1_breakout,next_pivot_target,262,0.5267,1.0947,0.3532,92.5299,-152.8557,21.7,0.9809,40.28,False
pivot_r1_breakout,hybrid_50pct_target,262,0.4924,1.0431,0.2156,56.4829,-241.5974,63.2,0.958,38.57,False
pivot_r1_breakout,earnings_blackout,262,0.5038,0.9903,-0.0621,-16.268,-335.3205,84.2,0.0,37.26,False
pivot_r1_breakout,fixed_4r_2r,262,0.3397,1.0113,0.0594,15.5511,-244.8952,34.9,0.9695,35.41,False
pivot_r1_breakout,r_multiple_3r,262,0.2481,1.0079,0.0244,6.3838,-161.7199,14.7,0.9809,33.92,False
pivot_r1_breakout,r_multiple_2r,262,0.313,0.9627,-0.1059,-27.7547,-195.3171,10.5,0.9847,33.76,False
pivot_r1_breakout,trailing_15pct,262,0.3588,0.9162,-0.5575,-146.0556,-557.3815,100.7,0.9389,32.75,False
pivot_r1_breakout,reverse_signal,262,0.5,0.7985,-0.2483,-65.0616,-91.6257,1.8,1.0,32.52,False
pivot_r1_breakout,time_stop_20d,262,0.4809,0.7067,-1.3422,-351.6623,-448.9814,28.7,1.0,28.09,False
pivot_r1_breakout,regime_flip,262,0.4809,0.7067,-1.3422,-351.6623,-448.9814,28.7,1.0,28.09,False
pivot_r1_breakout,time_stop_10d,262,0.4389,0.6977,-0.9889,-259.0951,-328.8435,14.4,1.0,27.73,False
pivot_r1_breakout,class_time_stop,262,0.4504,0.687,-0.9371,-245.5249,-357.8208,10.2,1.0,27.66,False
pivot_r1_breakout,break_even_at_1r,262,0.1031,0.8364,-0.3582,-93.8592,-217.7862,12.6,0.9847,27.35,False
pivot_r1_breakout,atr_trail_2x,262,0.3206,0.7425,-0.9603,-251.5873,-348.4406,20.8,0.9771,27.27,False
pivot_r1_breakout,trailing_10pct,262,0.3206,0.7522,-1.1856,-310.6354,-522.9151,48.2,0.9656,27.2,False
pivot_r1_breakout,ma_exit_ema9,262,0.3511,0.7146,-0.8412,-220.3962,-287.4701,13.1,0.9885,27.12,False
pivot_r1_breakout,multi_tier_partial,262,0.4198,0.5939,-0.7509,-196.7347,-205.5342,5.8,1.0,24.5,False
pivot_r1_breakout,chandelier_3x,262,0.2748,0.5985,-1.706,-446.959,-498.7655,22.8,0.9733,21.05,False
pivot_r1_breakout,trailing_5pct,262,0.2786,0.5169,-1.2523,-328.0918,-352.9631,14.0,0.9885,18.79,False
pivot_r1_breakout,mfe_lockin_trail,262,0.2443,0.457,-1.0704,-280.4374,-276.8326,5.7,0.9924,16.02,False
pivot_r1_breakout,atr_trail_mae_conditional,262,0.2443,0.4422,-1.0996,-288.094,-287.5113,6.2,0.9924,15.3,False
pivot_r1_breakout,atr_trail_1x,262,0.2443,0.4422,-1.0996,-288.094,-287.5113,6.2,0.9924,15.3,False
pivot_r1_breakout,smart_money_reversal,262,0.2443,0.4296,-1.1153,-292.2198,-291.6371,6.1,1.0,14.69,False
pivot_r1_breakout,smc_mitigation_zone,262,0.3015,0.3999,-1.0193,-267.0615,-268.3332,4.2,0.9924,14.22,False
pivot_r1_breakout,atr_trail_vix_conditional,262,0.2252,0.4184,-1.358,-355.8039,-373.7413,8.1,0.9924,13.5,False
awesome_oscillator,regime_flip,309,0.5307,1.268,0.8423,260.2625,-176.0031,28.6,1.0,44.09,True
awesome_oscillator,time_stop_20d,309,0.5307,1.268,0.8423,260.2625,-176.0031,28.6,1.0,44.09,False
awesome_oscillator,time_stop_10d,309,0.5275,1.159,0.3718,114.9001,-87.6484,14.4,1.0,41.49,False
awesome_oscillator,breakeven_plus_trail,309,0.2686,1.3572,0.7659,236.6566,-94.0824,42.8,0.9709,41.43,False
awesome_oscillator,class_time_stop,309,0.4984,1.0611,0.2272,70.1944,-248.4569,35.7,1.0,39.03,False
awesome_oscillator,hybrid_50pct_target,309,0.5761,1.0095,0.0392,12.1134,-176.1502,68.4,0.9417,38.89,False
awesome_oscillator,next_pivot_target,309,0.7702,0.8182,-0.341,-105.3725,-193.8017,9.9,0.9838,36.93,False
awesome_oscillator,fixed_4r_2r,309,0.3463,1.0252,0.0996,30.7898,-131.4249,28.5,0.9644,35.85,False
awesome_oscillator,ma_exit_ema9,309,0.3269,0.9991,-0.002,-0.6075,-175.5326,11.7,0.9903,34.88,False
awesome_oscillator,r_multiple_2r,309,0.3269,0.9933,-0.0137,-4.2354,-115.2148,8.5,1.0,34.75,False
awesome_oscillator,trailing_5pct,309,0.356,0.9273,-0.1723,-53.2339,-120.2826,20.4,0.9935,33.54,False
awesome_oscillator,r_multiple_3r,309,0.2395,0.9401,-0.1396,-43.139,-208.7337,11.3,0.9935,32.12,False
awesome_oscillator,earnings_blackout,309,0.4628,0.8317,-1.066,-329.3792,-530.7345,83.2,0.0,31.57,False
awesome_oscillator,trailing_10pct,309,0.3722,0.8564,-0.5839,-180.4221,-350.3228,60.9,0.9515,31.53,False
awesome_oscillator,atr_trail_2x,309,0.3528,0.8517,-0.4055,-125.2864,-206.7714,20.1,0.9806,31.4,False
awesome_oscillator,chandelier_3x,309,0.356,0.8401,-0.4882,-150.8579,-263.9684,24.5,0.9773,31.04,False
awesome_oscillator,trailing_15pct,309,0.288,0.8524,-0.9114,-281.6075,-639.5402,122.4,0.8997,29.68,False
awesome_oscillator,multi_tier_partial,309,0.3819,0.6255,-0.5729,-177.0165,-189.3946,5.9,1.0,25.26,False
awesome_oscillator,atr_trail_vix_conditional,309,0.2589,0.5823,-0.7378,-227.9932,-269.6479,7.7,0.9903,21.7,False
awesome_oscillator,smc_mitigation_zone,309,0.3333,0.5127,-0.5498,-169.9018,-176.1054,3.3,1.0,20.49,False
awesome_oscillator,break_even_at_1r,309,0.1003,0.6095,-0.686,-211.9655,-266.5318,16.6,0.9903,20.34,False
awesome_oscillator,atr_trail_mae_conditional,309,0.2492,0.5451,-0.7518,-232.3188,-238.3605,6.3,1.0,20.18,False
awesome_oscillator,reverse_signal,309,0.2492,0.5451,-0.7518,-232.3188,-238.3605,6.3,1.0,20.18,False
awesome_oscillator,atr_trail_1x,309,0.2492,0.5451,-0.7518,-232.3188,-238.3605,6.3,1.0,20.18,False
awesome_oscillator,smart_money_reversal,309,0.2492,0.5374,-0.7646,-236.2598,-242.3015,6.2,1.0,19.87,False
awesome_oscillator,mfe_lockin_trail,309,0.2524,0.5101,-0.8087,-249.8825,-254.0535,5.6,1.0,18.79,False
institutional_volume_confirmation_long,breakeven_plus_trail,428,0.3084,2.5604,3.1313,1340.2052,-142.2767,53.8,0.979,58.58,True
institutional_volume_confirmation_long,hybrid_50pct_target,428,0.6098,1.5539,2.129,911.1906,-309.2967,86.0,0.9696,51.37,False
institutional_volume_confirmation_long,earnings_blackout,428,0.5514,1.4176,2.0874,893.4133,-322.9789,85.7,0.0,48.55,False
institutional_volume_confirmation_long,time_stop_20d,428,0.5748,1.4532,1.4262,610.4306,-147.455,28.9,1.0,48.42,False
institutional_volume_confirmation_long,regime_flip,428,0.5748,1.4532,1.4262,610.4306,-147.455,28.9,1.0,48.42,False
institutional_volume_confirmation_long,class_time_stop,428,0.5327,1.3643,1.4327,613.2023,-289.4255,43.2,1.0,46.5,False
institutional_volume_confirmation_long,trailing_15pct,428,0.3481,1.4047,2.4802,1061.5347,-885.6602,152.4,0.9299,45.9,False
institutional_volume_confirmation_long,trailing_10pct,428,0.3762,1.3692,1.5199,650.51,-561.7765,75.3,0.972,44.36,False
institutional_volume_confirmation_long,time_stop_10d,428,0.5514,1.1555,0.3667,156.9493,-140.5775,14.5,1.0,41.78,False
institutional_volume_confirmation_long,chandelier_3x,428,0.3575,1.2166,0.5853,250.516,-188.4461,24.2,0.9907,40.26,False
institutional_volume_confirmation_long,fixed_4r_2r,428,0.3668,1.1799,0.734,314.1464,-321.3274,29.8,0.9907,39.99,False
institutional_volume_confirmation_long,atr_trail_2x,428,0.3995,1.1746,0.4569,195.5692,-135.7376,20.2,0.9907,39.97,False
institutional_volume_confirmation_long,ma_exit_ema9,428,0.4065,1.1528,0.2933,125.5506,-128.7846,11.6,0.9953,39.45,False
institutional_volume_confirmation_long,next_pivot_target,428,0.7009,0.9162,-0.203,-86.8904,-201.2886,12.5,0.993,38.42,False
