strategy,exit_method,universe_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_crossover,atr_trail_1x,T1ETF,1,1.0,0.105,0.105
macd_crossover,atr_trail_1x,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,atr_trail_1x,T2,1,0.0,-3.2064,-3.2064
macd_crossover,atr_trail_1x,T3,1,0.0,-3.3631,-3.3631
macd_crossover,atr_trail_1x,unknown,1,1.0,0.1486,0.1486
macd_crossover,atr_trail_2x,T1ETF,1,0.0,-0.7282,-0.7282
macd_crossover,atr_trail_2x,T1a,1,0.0,-3.9105,-3.9105
macd_crossover,atr_trail_2x,T2,1,1.0,21.4586,21.4586
macd_crossover,atr_trail_2x,T3,1,0.0,-6.7262,-6.7262
macd_crossover,atr_trail_2x,unknown,1,1.0,0.4942,0.4942
macd_crossover,atr_trail_mae_conditional,T1ETF,1,1.0,0.105,0.105
macd_crossover,atr_trail_mae_conditional,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,atr_trail_mae_conditional,T2,1,0.0,-3.2064,-3.2064
macd_crossover,atr_trail_mae_conditional,T3,1,0.0,-3.3631,-3.3631
macd_crossover,atr_trail_mae_conditional,unknown,1,1.0,0.1486,0.1486
macd_crossover,atr_trail_vix_conditional,T1ETF,1,1.0,0.3133,0.3133
macd_crossover,atr_trail_vix_conditional,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,atr_trail_vix_conditional,T2,1,0.0,-3.2064,-3.2064
macd_crossover,atr_trail_vix_conditional,T3,1,0.0,-2.5223,-2.5223
macd_crossover,atr_trail_vix_conditional,unknown,1,1.0,0.9109,0.9109
macd_crossover,break_even_at_1r,T1ETF,1,0.0,0.0,0.0
macd_crossover,break_even_at_1r,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,break_even_at_1r,T2,1,0.0,-3.2064,-3.2064
macd_crossover,break_even_at_1r,T3,1,0.0,-3.3631,-3.3631
macd_crossover,break_even_at_1r,unknown,1,0.0,0.0,0.0
macd_crossover,breakeven_plus_trail,T1ETF,1,0.0,0.0,0.0
macd_crossover,breakeven_plus_trail,T1a,1,0.0,-3.7336,-3.7336
macd_crossover,breakeven_plus_trail,T2,1,1.0,20.7903,20.7903
macd_crossover,breakeven_plus_trail,T3,1,0.0,-6.7262,-6.7262
macd_crossover,breakeven_plus_trail,unknown,1,0.0,0.0,0.0
macd_crossover,chandelier_3x,T1ETF,1,0.0,-0.0964,-0.0964
macd_crossover,chandelier_3x,T1a,1,0.0,-0.0893,-0.0893
macd_crossover,chandelier_3x,T2,1,1.0,18.8959,18.8959
macd_crossover,chandelier_3x,T3,1,0.0,-0.2356,-0.2356
macd_crossover,chandelier_3x,unknown,1,0.0,-0.2804,-0.2804
macd_crossover,class_time_stop,T1ETF,1,0.0,-4.7221,-4.7221
macd_crossover,class_time_stop,T1a,1,0.0,-8.5854,-8.5854
macd_crossover,class_time_stop,T2,1,1.0,23.6139,23.6139
macd_crossover,class_time_stop,T3,1,0.0,-19.2697,-19.2697
macd_crossover,class_time_stop,unknown,1,0.0,-7.4312,-7.4312
macd_crossover,earnings_blackout,T1ETF,1,0.0,-10.6962,-10.6962
macd_crossover,earnings_blackout,T1a,1,0.0,-8.5854,-8.5854
macd_crossover,earnings_blackout,T2,1,1.0,20.7903,20.7903
macd_crossover,earnings_blackout,T3,1,0.0,-51.0811,-51.0811
macd_crossover,earnings_blackout,unknown,1,0.0,-23.9459,-23.9459
macd_crossover,fixed_4r_2r,T1ETF,1,0.0,-1.6188,-1.6188
macd_crossover,fixed_4r_2r,T1a,1,0.0,-3.9105,-3.9105
macd_crossover,fixed_4r_2r,T2,1,1.0,12.8256,12.8256
macd_crossover,fixed_4r_2r,T3,1,0.0,-6.7262,-6.7262
macd_crossover,fixed_4r_2r,unknown,1,0.0,-5.9025,-5.9025
macd_crossover,hybrid_50pct_target,T1ETF,1,0.0,-10.6962,-10.6962
macd_crossover,hybrid_50pct_target,T1a,1,0.0,-8.5854,-8.5854
macd_crossover,hybrid_50pct_target,T2,1,1.0,13.5876,13.5876
macd_crossover,hybrid_50pct_target,T3,1,0.0,-51.0811,-51.0811
macd_crossover,hybrid_50pct_target,unknown,1,1.0,4.4269,4.4269
macd_crossover,ma_exit_ema9,T1ETF,1,0.0,-0.6136,-0.6136
macd_crossover,ma_exit_ema9,T1a,1,0.0,-0.6745,-0.6745
macd_crossover,ma_exit_ema9,T2,1,0.0,-2.5317,-2.5317
macd_crossover,ma_exit_ema9,T3,1,0.0,-4.2349,-4.2349
macd_crossover,ma_exit_ema9,unknown,1,1.0,2.7112,2.7112
macd_crossover,mfe_lockin_trail,T1ETF,1,1.0,0.105,0.105
macd_crossover,mfe_lockin_trail,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,mfe_lockin_trail,T2,1,0.0,-3.2064,-3.2064
macd_crossover,mfe_lockin_trail,T3,1,0.0,-3.3631,-3.3631
macd_crossover,mfe_lockin_trail,unknown,1,1.0,0.1486,0.1486
macd_crossover,multi_tier_partial,T1ETF,1,1.0,0.3398,0.3398
macd_crossover,multi_tier_partial,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,multi_tier_partial,T2,1,0.0,-3.2064,-3.2064
macd_crossover,multi_tier_partial,T3,1,0.0,-3.3631,-3.3631
macd_crossover,multi_tier_partial,unknown,1,1.0,1.0828,1.0828
macd_crossover,next_pivot_target,T1ETF,1,0.0,-1.6188,-1.6188
macd_crossover,next_pivot_target,T1a,1,1.0,0.234,0.234
macd_crossover,next_pivot_target,T2,1,1.0,0.7561,0.7561
macd_crossover,next_pivot_target,T3,1,0.0,-10.0,-10.0
macd_crossover,next_pivot_target,unknown,1,1.0,8.8538,8.8538
macd_crossover,r_multiple_2r,T1ETF,1,0.0,-0.8094,-0.8094
macd_crossover,r_multiple_2r,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,r_multiple_2r,T2,1,0.0,-3.2064,-3.2064
macd_crossover,r_multiple_2r,T3,1,0.0,-3.3631,-3.3631
macd_crossover,r_multiple_2r,unknown,1,1.0,5.9025,5.9025
macd_crossover,r_multiple_3r,T1ETF,1,0.0,-0.8094,-0.8094
macd_crossover,r_multiple_3r,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,r_multiple_3r,T2,1,0.0,-3.2064,-3.2064
macd_crossover,r_multiple_3r,T3,1,0.0,-3.3631,-3.3631
macd_crossover,r_multiple_3r,unknown,1,1.0,8.8538,8.8538
macd_crossover,regime_flip,T1ETF,1,0.0,-4.0671,-4.0671
macd_crossover,regime_flip,T1a,1,0.0,-8.5854,-8.5854
macd_crossover,regime_flip,T2,1,1.0,23.5405,23.5405
macd_crossover,regime_flip,T3,1,0.0,-21.1147,-21.1147
macd_crossover,regime_flip,unknown,1,0.0,-4.0747,-4.0747
macd_crossover,reverse_signal,T1ETF,1,1.0,0.105,0.105
macd_crossover,reverse_signal,T1a,1,0.0,-1.8668,-1.8668
macd_crossover,reverse_signal,T2,1,0.0,-3.2064,-3.2064
macd_crossover,reverse_signal,T3,1,0.0,-3.3631,-3.3631
macd_crossover,reverse_signal,unknown,1,1.0,0.1486,0.1486
macd_crossover,smc_mitigation_zone,T1ETF,1,0.0,-0.2003,-0.2003
macd_crossover,smc_mitigation_zone,T1a,1,0.0,-0.6745,-0.6745
macd_crossover,smc_mitigation_zone,T2,1,0.0,-3.2064,-3.2064
macd_crossover,smc_mitigation_zone,T3,1,0.0,-3.3631,-3.3631
macd_crossover,smc_mitigation_zone,unknown,1,1.0,0.1574,0.1574
macd_crossover,time_stop_10d,T1ETF,1,0.0,-0.6836,-0.6836
macd_crossover,time_stop_10d,T1a,1,0.0,-6.2599,-6.2599
macd_crossover,time_stop_10d,T2,1,1.0,9.0193,9.0193
macd_crossover,time_stop_10d,T3,1,0.0,-13.3223,-13.3223
macd_crossover,time_stop_10d,unknown,1,1.0,6.4568,6.4568
macd_crossover,time_stop_20d,T1ETF,1,0.0,-4.0671,-4.0671
macd_crossover,time_stop_20d,T1a,1,0.0,-8.5854,-8.5854
macd_crossover,time_stop_20d,T2,1,1.0,23.5405,23.5405
macd_crossover,time_stop_20d,T3,1,0.0,-21.1147,-21.1147
macd_crossover,time_stop_20d,unknown,1,0.0,-4.0747,-4.0747
macd_crossover,trailing_10pct,T1ETF,1,0.0,-8.968,-8.968
macd_crossover,trailing_10pct,T1a,1,0.0,-8.5854,-8.5854
macd_crossover,trailing_10pct,T2,1,1.0,17.556,17.556
macd_crossover,trailing_10pct,T3,1,0.0,-10.0,-10.0
macd_crossover,trailing_10pct,unknown,1,0.0,-2.2019,-2.2019
macd_crossover,trailing_15pct,T1ETF,1,0.0,-10.6962,-10.6962
macd_crossover,trailing_15pct,T1a,1,0.0,-8.5854,-8.5854
macd_crossover,trailing_15pct,T2,1,1.0,20.7903,20.7903
macd_crossover,trailing_15pct,T3,1,0.0,-15.0,-15.0
macd_crossover,trailing_15pct,unknown,1,0.0,-6.8474,-6.8474
macd_crossover,trailing_5pct,T1ETF,1,0.0,-4.0149,-4.0149
macd_crossover,trailing_5pct,T1a,1,0.0,-5.0,-5.0
macd_crossover,trailing_5pct,T2,1,0.0,-0.0198,-0.0198
macd_crossover,trailing_5pct,T3,1,0.0,-5.0,-5.0
macd_crossover,trailing_5pct,unknown,1,1.0,2.4437,2.4437
po3_bullish,atr_trail_1x,T1a,2,0.0,-2.2782999999999998,-4.5565999999999995
po3_bullish,atr_trail_1x,T2,3,0.3333333333333333,0.14393333333333333,0.43179999999999996
po3_bullish,atr_trail_1x,unknown,1,0.0,-0.8813,-0.8813
po3_bullish,atr_trail_2x,T1a,2,0.0,-5.52445,-11.0489
po3_bullish,atr_trail_2x,T2,3,0.3333333333333333,-0.01663333333333335,-0.049900000000000055
po3_bullish,atr_trail_2x,unknown,1,1.0,0.573,0.573
po3_bullish,atr_trail_mae_conditional,T1a,2,0.0,-2.2782999999999998,-4.5565999999999995
po3_bullish,atr_trail_mae_conditional,T2,3,0.3333333333333333,0.14393333333333333,0.43179999999999996
po3_bullish,atr_trail_mae_conditional,unknown,1,0.0,-0.8813,-0.8813
po3_bullish,atr_trail_vix_conditional,T1a,2,0.0,-1.72235,-3.4447
po3_bullish,atr_trail_vix_conditional,T2,3,0.3333333333333333,0.7528333333333334,2.2585
po3_bullish,atr_trail_vix_conditional,unknown,1,0.0,-1.7169,-1.7169
po3_bullish,break_even_at_1r,T1a,2,0.0,-2.2782999999999998,-4.5565999999999995
po3_bullish,break_even_at_1r,T2,3,0.3333333333333333,-0.7358333333333332,-2.2074999999999996
po3_bullish,break_even_at_1r,unknown,1,0.0,-3.4718,-3.4718
po3_bullish,breakeven_plus_trail,T1a,2,0.5,0.7269,1.4538
po3_bullish,breakeven_plus_trail,T2,3,0.6666666666666666,1.8956666666666668,5.687
po3_bullish,breakeven_plus_trail,unknown,1,1.0,14.02,14.02
po3_bullish,chandelier_3x,T1a,2,0.0,-0.90535,-1.8107
po3_bullish,chandelier_3x,T2,3,0.3333333333333333,0.24303333333333343,0.7291000000000003
po3_bullish,chandelier_3x,unknown,1,1.0,0.573,0.573
po3_bullish,class_time_stop,T1a,2,1.0,3.42035,6.8407
po3_bullish,class_time_stop,T2,3,0.6666666666666666,4.028666666666666,12.085999999999999
po3_bullish,class_time_stop,unknown,1,1.0,8.9858,8.9858
po3_bullish,earnings_blackout,T1a,2,1.0,8.83475,17.6695
po3_bullish,earnings_blackout,T2,3,1.0,4.924433333333334,14.7733
po3_bullish,earnings_blackout,unknown,1,1.0,14.02,14.02
po3_bullish,fixed_4r_2r,T1a,2,0.0,-6.5489,-13.0978
po3_bullish,fixed_4r_2r,T2,3,0.6666666666666666,4.545133333333333,13.6354
po3_bullish,fixed_4r_2r,unknown,1,1.0,14.6689,14.6689
po3_bullish,hybrid_50pct_target,T1a,2,1.0,6.35685,12.7137
po3_bullish,hybrid_50pct_target,T2,3,1.0,5.0561,15.1683
po3_bullish,hybrid_50pct_target,unknown,1,1.0,5.2078,5.2078
po3_bullish,ma_exit_ema9,T1a,2,0.0,-1.2873,-2.5746
po3_bullish,ma_exit_ema9,T2,3,0.3333333333333333,0.6520999999999999,1.9562999999999997
po3_bullish,ma_exit_ema9,unknown,1,0.0,-1.5973,-1.5973
po3_bullish,mfe_lockin_trail,T1a,2,0.0,-2.2782999999999998,-4.5565999999999995
po3_bullish,mfe_lockin_trail,T2,3,0.3333333333333333,0.25156666666666655,0.7546999999999997
po3_bullish,mfe_lockin_trail,unknown,1,0.0,-0.8813,-0.8813
po3_bullish,multi_tier_partial,T1a,2,0.5,-1.9098499999999998,-3.8196999999999997
po3_bullish,multi_tier_partial,T2,3,0.3333333333333333,-0.3080999999999999,-0.9242999999999997
po3_bullish,multi_tier_partial,unknown,1,0.0,-0.8813,-0.8813
po3_bullish,next_pivot_target,T1a,2,1.0,0.5116499999999999,1.0232999999999999
po3_bullish,next_pivot_target,T2,3,1.0,1.3961333333333334,4.188400000000001
po3_bullish,next_pivot_target,unknown,1,1.0,0.573,0.573
