strategy,exit_method,win_loss_outcome,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_crossover,atr_trail_1x,loss,4,0.5,-1.244075,-4.9763
macd_crossover,atr_trail_1x,win,1,0.0,-3.2064,-3.2064
macd_crossover,atr_trail_2x,loss,4,0.25,-2.717675,-10.8707
macd_crossover,atr_trail_2x,win,1,1.0,21.4586,21.4586
macd_crossover,atr_trail_mae_conditional,loss,4,0.5,-1.244075,-4.9763
macd_crossover,atr_trail_mae_conditional,win,1,0.0,-3.2064,-3.2064
macd_crossover,atr_trail_vix_conditional,loss,4,0.5,-0.791225,-3.1649
macd_crossover,atr_trail_vix_conditional,win,1,0.0,-3.2064,-3.2064
macd_crossover,break_even_at_1r,loss,4,0.0,-1.3074750000000002,-5.229900000000001
macd_crossover,break_even_at_1r,win,1,0.0,-3.2064,-3.2064
macd_crossover,breakeven_plus_trail,loss,4,0.0,-2.6149500000000003,-10.459800000000001
macd_crossover,breakeven_plus_trail,win,1,1.0,20.7903,20.7903
macd_crossover,chandelier_3x,loss,4,0.0,-0.175425,-0.7017
macd_crossover,chandelier_3x,win,1,1.0,18.8959,18.8959
macd_crossover,class_time_stop,loss,4,0.0,-10.0021,-40.0084
macd_crossover,class_time_stop,win,1,1.0,23.6139,23.6139
macd_crossover,earnings_blackout,loss,4,0.0,-23.57715,-94.3086
macd_crossover,earnings_blackout,win,1,1.0,20.7903,20.7903
macd_crossover,fixed_4r_2r,loss,4,0.0,-4.5395,-18.158
macd_crossover,fixed_4r_2r,win,1,1.0,12.8256,12.8256
macd_crossover,hybrid_50pct_target,loss,4,0.25,-16.48395,-65.9358
macd_crossover,hybrid_50pct_target,win,1,1.0,13.5876,13.5876
macd_crossover,ma_exit_ema9,loss,4,0.25,-0.70295,-2.8118
macd_crossover,ma_exit_ema9,win,1,0.0,-2.5317,-2.5317
macd_crossover,mfe_lockin_trail,loss,4,0.5,-1.244075,-4.9763
macd_crossover,mfe_lockin_trail,win,1,0.0,-3.2064,-3.2064
macd_crossover,multi_tier_partial,loss,4,0.5,-0.951825,-3.8073
macd_crossover,multi_tier_partial,win,1,0.0,-3.2064,-3.2064
macd_crossover,next_pivot_target,loss,4,0.5,-0.63275,-2.531
macd_crossover,next_pivot_target,win,1,1.0,0.7561,0.7561
macd_crossover,r_multiple_2r,loss,4,0.25,-0.03420000000000012,-0.13680000000000048
macd_crossover,r_multiple_2r,win,1,0.0,-3.2064,-3.2064
macd_crossover,r_multiple_3r,loss,4,0.25,0.7036249999999998,2.8144999999999993
macd_crossover,r_multiple_3r,win,1,0.0,-3.2064,-3.2064
macd_crossover,regime_flip,loss,4,0.0,-9.460474999999999,-37.841899999999995
macd_crossover,regime_flip,win,1,1.0,23.5405,23.5405
macd_crossover,reverse_signal,loss,4,0.5,-1.244075,-4.9763
macd_crossover,reverse_signal,win,1,0.0,-3.2064,-3.2064
macd_crossover,smc_mitigation_zone,loss,4,0.25,-1.0201250000000002,-4.080500000000001
macd_crossover,smc_mitigation_zone,win,1,0.0,-3.2064,-3.2064
macd_crossover,time_stop_10d,loss,4,0.25,-3.4522500000000003,-13.809000000000001
macd_crossover,time_stop_10d,win,1,1.0,9.0193,9.0193
macd_crossover,time_stop_20d,loss,4,0.0,-9.460474999999999,-37.841899999999995
macd_crossover,time_stop_20d,win,1,1.0,23.5405,23.5405
macd_crossover,trailing_10pct,loss,4,0.0,-7.438825,-29.7553
macd_crossover,trailing_10pct,win,1,1.0,17.556,17.556
macd_crossover,trailing_15pct,loss,4,0.0,-10.28225,-41.129
macd_crossover,trailing_15pct,win,1,1.0,20.7903,20.7903
macd_crossover,trailing_5pct,loss,4,0.25,-2.8928000000000003,-11.571200000000001
macd_crossover,trailing_5pct,win,1,0.0,-0.0198,-0.0198
po3_bullish,atr_trail_1x,loss,1,0.0,-4.4475,-4.4475
po3_bullish,atr_trail_1x,win,5,0.2,-0.11172000000000004,-0.5586000000000002
po3_bullish,atr_trail_2x,loss,1,0.0,-8.895,-8.895
po3_bullish,atr_trail_2x,win,5,0.4,-0.3261600000000001,-1.6308000000000007
po3_bullish,atr_trail_mae_conditional,loss,1,0.0,-4.4475,-4.4475
po3_bullish,atr_trail_mae_conditional,win,5,0.2,-0.11172000000000004,-0.5586000000000002
po3_bullish,atr_trail_vix_conditional,loss,1,0.0,-3.3356,-3.3356
po3_bullish,atr_trail_vix_conditional,win,5,0.2,0.08650000000000002,0.4325000000000001
po3_bullish,break_even_at_1r,loss,1,0.0,-4.4475,-4.4475
po3_bullish,break_even_at_1r,win,5,0.2,-1.1576799999999998,-5.788399999999999
po3_bullish,breakeven_plus_trail,loss,1,1.0,1.4538,1.4538
po3_bullish,breakeven_plus_trail,win,5,0.6,3.9414000000000002,19.707
po3_bullish,chandelier_3x,loss,1,0.0,-1.7016,-1.7016
po3_bullish,chandelier_3x,win,5,0.4,0.2386000000000001,1.1930000000000005
po3_bullish,class_time_stop,loss,1,1.0,3.8872,3.8872
po3_bullish,class_time_stop,win,5,0.8,4.805059999999999,24.025299999999998
po3_bullish,earnings_blackout,loss,1,1.0,1.4538,1.4538
po3_bullish,earnings_blackout,win,5,1.0,9.0018,45.009
po3_bullish,fixed_4r_2r,loss,1,0.0,-8.895,-8.895
po3_bullish,fixed_4r_2r,win,5,0.6,4.8203000000000005,24.1015
po3_bullish,hybrid_50pct_target,loss,1,1.0,1.4538,1.4538
po3_bullish,hybrid_50pct_target,win,5,1.0,6.3271999999999995,31.636
po3_bullish,ma_exit_ema9,loss,1,0.0,-1.9155,-1.9155
po3_bullish,ma_exit_ema9,win,5,0.2,-0.060020000000000094,-0.3001000000000005
po3_bullish,mfe_lockin_trail,loss,1,0.0,-4.4475,-4.4475
po3_bullish,mfe_lockin_trail,win,5,0.2,-0.04713999999999992,-0.23569999999999958
po3_bullish,multi_tier_partial,loss,1,0.0,-4.4475,-4.4475
po3_bullish,multi_tier_partial,win,5,0.4,-0.23556,-1.1778
po3_bullish,next_pivot_target,loss,1,1.0,0.9128,0.9128
po3_bullish,next_pivot_target,win,5,1.0,0.97438,4.8719
po3_bullish,r_multiple_2r,loss,1,0.0,-4.4475,-4.4475
po3_bullish,r_multiple_2r,win,5,0.2,-0.94018,-4.7009
po3_bullish,r_multiple_3r,loss,1,0.0,-4.4475,-4.4475
po3_bullish,r_multiple_3r,win,5,0.2,-0.94018,-4.7009
po3_bullish,regime_flip,loss,1,0.0,-0.1061,-0.1061
po3_bullish,regime_flip,win,5,0.8,3.44832,17.2416
po3_bullish,reverse_signal,loss,1,0.0,-4.4475,-4.4475
po3_bullish,reverse_signal,win,5,0.2,-0.11172000000000004,-0.5586000000000002
po3_bullish,smc_mitigation_zone,loss,1,0.0,-1.9155,-1.9155
po3_bullish,smc_mitigation_zone,win,5,0.2,0.20860000000000004,1.0430000000000001
po3_bullish,time_stop_10d,loss,1,0.0,-8.2174,-8.2174
po3_bullish,time_stop_10d,win,5,1.0,2.9597,14.7985
po3_bullish,time_stop_20d,loss,1,0.0,-0.1061,-0.1061
po3_bullish,time_stop_20d,win,5,0.8,3.44832,17.2416
po3_bullish,trailing_10pct,loss,1,1.0,1.4538,1.4538
po3_bullish,trailing_10pct,win,5,1.0,9.0018,45.009
po3_bullish,trailing_15pct,loss,1,1.0,1.4538,1.4538
po3_bullish,trailing_15pct,win,5,1.0,9.0018,45.009
po3_bullish,trailing_5pct,loss,1,0.0,-5.0,-5.0
po3_bullish,trailing_5pct,win,5,0.4,1.1918,5.959
xs_low_beta_long,atr_trail_1x,loss,3,0.0,-0.6517333333333334,-1.9552
xs_low_beta_long,atr_trail_1x,win,4,0.0,-0.292025,-1.1681
xs_low_beta_long,atr_trail_2x,loss,3,0.3333333333333333,-0.3321000000000001,-0.9963000000000004
xs_low_beta_long,atr_trail_2x,win,4,0.5,2.8272000000000004,11.308800000000002
xs_low_beta_long,atr_trail_mae_conditional,loss,3,0.0,-0.6517333333333334,-1.9552
xs_low_beta_long,atr_trail_mae_conditional,win,4,0.0,-0.292025,-1.1681
xs_low_beta_long,atr_trail_vix_conditional,loss,3,0.0,-0.5074333333333333,-1.5223
xs_low_beta_long,atr_trail_vix_conditional,win,4,0.0,-0.2083,-0.8332
xs_low_beta_long,break_even_at_1r,loss,3,0.0,-0.6517333333333334,-1.9552
xs_low_beta_long,break_even_at_1r,win,4,0.0,-0.0798,-0.3192
xs_low_beta_long,breakeven_plus_trail,loss,3,0.3333333333333333,-1.7227333333333332,-5.1682
xs_low_beta_long,breakeven_plus_trail,win,4,0.75,8.718900000000001,34.875600000000006
xs_low_beta_long,chandelier_3x,loss,3,0.3333333333333333,2.2049333333333334,6.6148
xs_low_beta_long,chandelier_3x,win,4,0.75,7.688949999999999,30.755799999999997
xs_low_beta_long,class_time_stop,loss,3,0.3333333333333333,0.11463333333333352,0.34390000000000054
xs_low_beta_long,class_time_stop,win,4,0.75,5.81945,23.2778
xs_low_beta_long,earnings_blackout,loss,3,0.6666666666666666,-0.25310000000000005,-0.7593000000000001
xs_low_beta_long,earnings_blackout,win,4,1.0,9.612875,38.4515
xs_low_beta_long,fixed_4r_2r,loss,3,0.3333333333333333,-0.1250666666666668,-0.3752000000000004
xs_low_beta_long,fixed_4r_2r,win,4,0.75,3.0770500000000003,12.308200000000001
xs_low_beta_long,hybrid_50pct_target,loss,3,1.0,1.3311333333333335,3.9934000000000003
xs_low_beta_long,hybrid_50pct_target,win,4,1.0,6.560375,26.2415
xs_low_beta_long,ma_exit_ema9,loss,3,0.3333333333333333,0.4492000000000001,1.3476000000000004
xs_low_beta_long,ma_exit_ema9,win,4,0.5,2.3621999999999996,9.448799999999999
xs_low_beta_long,mfe_lockin_trail,loss,3,0.0,-0.6517333333333334,-1.9552
xs_low_beta_long,mfe_lockin_trail,win,4,0.0,-0.292025,-1.1681
xs_low_beta_long,multi_tier_partial,loss,3,0.6666666666666666,0.09726666666666668,0.29180000000000006
xs_low_beta_long,multi_tier_partial,win,4,1.0,0.6883,2.7532
xs_low_beta_long,next_pivot_target,loss,3,0.6666666666666666,-0.7223,-2.1669
xs_low_beta_long,next_pivot_target,win,4,1.0,1.40595,5.6238
xs_low_beta_long,r_multiple_2r,loss,3,0.3333333333333333,-0.06256666666666673,-0.1877000000000002
xs_low_beta_long,r_multiple_2r,win,4,0.75,2.0366,8.1464
