strategy,exit_method,earnings_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_crossover,atr_trail_1x,no,3,0.3333333333333333,-1.7083000000000002,-5.1249
macd_crossover,atr_trail_1x,yes,2,0.5,-1.5289,-3.0578
macd_crossover,atr_trail_2x,no,3,0.0,-3.7883,-11.3649
macd_crossover,atr_trail_2x,yes,2,1.0,10.9764,21.9528
macd_crossover,atr_trail_mae_conditional,no,3,0.3333333333333333,-1.7083000000000002,-5.1249
macd_crossover,atr_trail_mae_conditional,yes,2,0.5,-1.5289,-3.0578
macd_crossover,atr_trail_vix_conditional,no,3,0.3333333333333333,-1.3586,-4.0758
macd_crossover,atr_trail_vix_conditional,yes,2,0.5,-1.1477499999999998,-2.2954999999999997
macd_crossover,break_even_at_1r,no,3,0.0,-1.7433000000000003,-5.229900000000001
macd_crossover,break_even_at_1r,yes,2,0.0,-1.6032,-3.2064
macd_crossover,breakeven_plus_trail,no,3,0.0,-3.4866000000000006,-10.459800000000001
macd_crossover,breakeven_plus_trail,yes,2,0.5,10.39515,20.7903
macd_crossover,chandelier_3x,no,3,0.0,-0.14043333333333333,-0.4213
macd_crossover,chandelier_3x,yes,2,0.5,9.30775,18.6155
macd_crossover,class_time_stop,no,3,0.0,-10.859066666666669,-32.577200000000005
macd_crossover,class_time_stop,yes,2,0.5,8.09135,16.1827
macd_crossover,earnings_blackout,no,3,0.0,-23.454233333333335,-70.3627
macd_crossover,earnings_blackout,yes,2,0.5,-1.5778000000000016,-3.1556000000000033
macd_crossover,fixed_4r_2r,no,3,0.0,-4.085166666666667,-12.255500000000001
macd_crossover,fixed_4r_2r,yes,2,0.5,3.46155,6.9231
macd_crossover,hybrid_50pct_target,no,3,0.0,-23.454233333333335,-70.3627
macd_crossover,hybrid_50pct_target,yes,2,1.0,9.007249999999999,18.014499999999998
macd_crossover,ma_exit_ema9,no,3,0.0,-1.841,-5.523
macd_crossover,ma_exit_ema9,yes,2,0.5,0.08975,0.1795
macd_crossover,mfe_lockin_trail,no,3,0.3333333333333333,-1.7083000000000002,-5.1249
macd_crossover,mfe_lockin_trail,yes,2,0.5,-1.5289,-3.0578
macd_crossover,multi_tier_partial,no,3,0.3333333333333333,-1.6300333333333334,-4.8901
macd_crossover,multi_tier_partial,yes,2,0.5,-1.0617999999999999,-2.1235999999999997
