strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
macd_crossover,atr_trail_1x,long_ge_11d,4,0.5,-1.2048999999999999,-4.819599999999999
macd_crossover,atr_trail_1x,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,atr_trail_2x,long_ge_11d,4,0.5,4.328525,17.3141
macd_crossover,atr_trail_2x,medium_4_10d,1,0.0,-6.7262,-6.7262
macd_crossover,atr_trail_mae_conditional,long_ge_11d,4,0.5,-1.2048999999999999,-4.819599999999999
macd_crossover,atr_trail_mae_conditional,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,atr_trail_vix_conditional,long_ge_11d,4,0.5,-0.9622499999999999,-3.8489999999999998
macd_crossover,atr_trail_vix_conditional,medium_4_10d,1,0.0,-2.5223,-2.5223
macd_crossover,break_even_at_1r,long_ge_11d,4,0.0,-1.2683,-5.0732
macd_crossover,break_even_at_1r,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,breakeven_plus_trail,long_ge_11d,4,0.25,4.264175,17.0567
macd_crossover,breakeven_plus_trail,medium_4_10d,1,0.0,-6.7262,-6.7262
macd_crossover,chandelier_3x,long_ge_11d,4,0.25,4.60745,18.4298
macd_crossover,chandelier_3x,medium_4_10d,1,0.0,-0.2356,-0.2356
macd_crossover,class_time_stop,long_ge_11d,4,0.25,0.7188000000000003,2.8752000000000013
macd_crossover,class_time_stop,medium_4_10d,1,0.0,-19.2697,-19.2697
macd_crossover,earnings_blackout,long_ge_11d,4,0.25,-5.609300000000001,-22.437200000000004
macd_crossover,earnings_blackout,medium_4_10d,1,0.0,-51.0811,-51.0811
macd_crossover,fixed_4r_2r,long_ge_11d,4,0.25,0.3484499999999999,1.3937999999999997
macd_crossover,fixed_4r_2r,medium_4_10d,1,0.0,-6.7262,-6.7262
macd_crossover,hybrid_50pct_target,long_ge_11d,4,0.5,-0.3167749999999998,-1.2670999999999992
macd_crossover,hybrid_50pct_target,medium_4_10d,1,0.0,-51.0811,-51.0811
macd_crossover,ma_exit_ema9,long_ge_11d,4,0.25,-0.27715,-1.1086
macd_crossover,ma_exit_ema9,medium_4_10d,1,0.0,-4.2349,-4.2349
macd_crossover,mfe_lockin_trail,long_ge_11d,4,0.5,-1.2048999999999999,-4.819599999999999
macd_crossover,mfe_lockin_trail,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,multi_tier_partial,long_ge_11d,4,0.5,-0.91265,-3.6506
macd_crossover,multi_tier_partial,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,next_pivot_target,long_ge_11d,4,0.75,2.056275,8.2251
macd_crossover,next_pivot_target,medium_4_10d,1,0.0,-10.0,-10.0
macd_crossover,r_multiple_2r,long_ge_11d,4,0.25,0.004974999999999952,0.019899999999999807
macd_crossover,r_multiple_2r,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,r_multiple_3r,long_ge_11d,4,0.25,0.7427999999999999,2.9711999999999996
macd_crossover,r_multiple_3r,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,regime_flip,long_ge_11d,4,0.25,1.7033250000000004,6.813300000000002
macd_crossover,regime_flip,medium_4_10d,1,0.0,-21.1147,-21.1147
macd_crossover,reverse_signal,long_ge_11d,4,0.5,-1.2048999999999999,-4.819599999999999
macd_crossover,reverse_signal,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,smc_mitigation_zone,long_ge_11d,4,0.25,-0.98095,-3.9238
macd_crossover,smc_mitigation_zone,medium_4_10d,1,0.0,-3.3631,-3.3631
macd_crossover,time_stop_10d,long_ge_11d,4,0.5,2.1331499999999997,8.532599999999999
macd_crossover,time_stop_10d,medium_4_10d,1,0.0,-13.3223,-13.3223
macd_crossover,time_stop_20d,long_ge_11d,4,0.25,1.7033250000000004,6.813300000000002
