ticker,date,strategy,scaler,multiplier
JPM,2024-01-02,po3_bullish,per_position_vol_target,1.0563
JPM,2024-01-02,po3_htf_aligned_long,per_position_vol_target,1.0563
JPM,2024-01-02,monthly_bias_momentum_long,per_position_vol_target,1.0563
JPM,2024-01-02,cpr_narrow_bullish,per_position_vol_target,1.0563
JPM,2024-01-02,macd_fast_crossover,per_position_vol_target,1.0563
JPM,2024-01-02,hull_rsi,per_position_vol_target,1.0563
JPM,2024-01-02,ichimoku_cloud_breakout,per_position_vol_target,1.0563
JPM,2024-01-02,supertrend_macd,per_position_vol_target,1.0563
JPM,2024-01-02,donchian_10_breakout,per_position_vol_target,1.0563
JPM,2024-01-02,cpr_narrow_momentum,per_position_vol_target,1.0563
JPM,2024-01-02,supertrend_ichimoku_adx,per_position_vol_target,1.0563
JPM,2024-01-02,r1_break_retest,per_position_vol_target,1.0563
JPM,2024-01-02,52wh_break_retest,per_position_vol_target,1.0563
JPM,2024-01-02,break_retest_volume,per_position_vol_target,1.0563
JPM,2024-01-02,break_retest_confluence,per_position_vol_target,1.0563
JPM,2024-01-02,donchian_10_breakout_retest,per_position_vol_target,1.0563
JPM,2024-01-02,institutional_cluster_long,per_position_vol_target,1.0563
JPM,2024-01-02,institutional_buy_momentum_long,per_position_vol_target,1.0563
JPM,2024-01-02,institutional_breakout_confirmation_long,per_position_vol_target,1.0563
JPM,2024-01-02,totm_long,per_position_vol_target,1.0563
JPM,2024-01-02,halloween_seasonal_long,per_position_vol_target,1.0563
UNH,2024-01-02,xs_quality_top_quintile_long,per_position_vol_target,0.8845
UNH,2024-01-02,xs_low_beta_long,per_position_vol_target,0.8845
UNH,2024-01-02,monthly_bias_momentum_long,per_position_vol_target,0.8845
UNH,2024-01-02,cpr_narrow_bullish,per_position_vol_target,0.8845
UNH,2024-01-02,hull_rsi,per_position_vol_target,0.8845
UNH,2024-01-02,golden_cross_20_50,per_position_vol_target,0.8845
UNH,2024-01-02,parabolic_sar_flip,per_position_vol_target,0.8845
UNH,2024-01-02,force_index_breakout,per_position_vol_target,0.8845
UNH,2024-01-02,three_white_soldiers,per_position_vol_target,0.8845
UNH,2024-01-02,institutional_cluster_long,per_position_vol_target,0.8845
UNH,2024-01-02,institutional_persistent_holders_long,per_position_vol_target,0.8845
UNH,2024-01-02,pairs_mean_reversion_long,per_position_vol_target,0.8845
UNH,2024-01-02,totm_long,per_position_vol_target,0.8845
UNH,2024-01-02,halloween_seasonal_long,per_position_vol_target,0.8845
UNH,2024-01-02,poc_magnet_long,per_position_vol_target,0.8845
UNH,2024-01-02,naked_poc_retest_long,per_position_vol_target,0.8845
WMT,2024-01-02,xs_low_beta_long,per_position_vol_target,1.015
WMT,2024-01-02,po3_bullish,per_position_vol_target,1.015
WMT,2024-01-02,po3_htf_aligned_long,per_position_vol_target,1.015
WMT,2024-01-02,smc_discount_long,per_position_vol_target,1.015
WMT,2024-01-02,smc_ote_long,per_position_vol_target,1.015
WMT,2024-01-02,cpr_narrow_bullish,per_position_vol_target,1.015
WMT,2024-01-02,cpr_narrow_momentum,per_position_vol_target,1.015
WMT,2024-01-02,institutional_cluster_long,per_position_vol_target,1.015
WMT,2024-01-02,institutional_buy_momentum_long,per_position_vol_target,1.015
WMT,2024-01-02,pairs_mean_reversion_long,per_position_vol_target,1.015
WMT,2024-01-02,totm_long,per_position_vol_target,1.015
WMT,2024-01-02,halloween_seasonal_long,per_position_vol_target,1.015
WMT,2024-01-02,poc_magnet_long,per_position_vol_target,1.015
WMT,2024-01-02,naked_poc_retest_long,per_position_vol_target,1.015
HD,2024-01-02,xs_quality_top_quintile_long,per_position_vol_target,0.9051
HD,2024-01-02,williams_r_oversold,per_position_vol_target,0.9051
HD,2024-01-02,ultimate_oscillator,per_position_vol_target,0.9051
HD,2024-01-02,ichimoku_cloud_breakout,per_position_vol_target,0.9051
HD,2024-01-02,rsi_oversold,per_position_vol_target,0.9051
HD,2024-01-02,inside_bar_breakout,per_position_vol_target,0.9051
HD,2024-01-02,supertrend_ichimoku_adx,per_position_vol_target,0.9051
HD,2024-01-02,flag_bull_long,per_position_vol_target,0.9051
HD,2024-01-02,institutional_cluster_long,per_position_vol_target,0.9051
HD,2024-01-02,news_sentiment_long,per_position_vol_target,0.9051
HD,2024-01-02,news_sentiment_shift_long,per_position_vol_target,0.9051
HD,2024-01-02,totm_long,per_position_vol_target,0.9051
HD,2024-01-02,halloween_seasonal_long,per_position_vol_target,0.9051
HD,2024-01-02,naked_poc_retest_long,per_position_vol_target,0.9051
JNJ,2024-01-02,xs_low_beta_long,per_position_vol_target,0.95
JNJ,2024-01-02,cpr_narrow_bullish,per_position_vol_target,0.95
JNJ,2024-01-02,macd_crossover,per_position_vol_target,0.95
JNJ,2024-01-02,ichimoku_tk_cross,per_position_vol_target,0.95
JNJ,2024-01-02,force_index_breakout,per_position_vol_target,0.95
JNJ,2024-01-02,macd_ichimoku,per_position_vol_target,0.95
JNJ,2024-01-02,cpr_narrow_momentum,per_position_vol_target,0.95
JNJ,2024-01-02,institutional_cluster_long,per_position_vol_target,0.95
JNJ,2024-01-02,institutional_buy_momentum_long,per_position_vol_target,0.95
JNJ,2024-01-02,totm_long,per_position_vol_target,0.95
JNJ,2024-01-02,halloween_seasonal_long,per_position_vol_target,0.95
JNJ,2024-01-02,poc_magnet_long,per_position_vol_target,0.95
JNJ,2024-01-02,naked_poc_retest_long,per_position_vol_target,0.95
AAPL,2024-01-02,williams_r_oversold,per_position_vol_target,0.7774
AAPL,2024-01-02,ultimate_oscillator,per_position_vol_target,0.7774
AAPL,2024-01-02,bollinger_tight,per_position_vol_target,0.7774
AAPL,2024-01-02,pairs_mean_reversion_long,per_position_vol_target,0.7774
AAPL,2024-01-02,supertrend_macd,per_position_vol_target,0.7774
AAPL,2024-01-02,lead_lag_sector_rotation,per_position_vol_target,0.7774
KO,2024-01-02,xs_low_beta_long,per_position_vol_target,1.1056
KO,2024-01-02,po3_bullish,per_position_vol_target,1.1056
KO,2024-01-02,po3_htf_aligned_long,per_position_vol_target,1.1056
KO,2024-01-02,cpr_narrow_bullish,per_position_vol_target,1.1056
KO,2024-01-02,force_index_breakout,per_position_vol_target,1.1056
KO,2024-01-02,double_bottom_long,per_position_vol_target,1.1056
KO,2024-01-02,institutional_cluster_long,per_position_vol_target,1.1056
KO,2024-01-02,pairs_mean_reversion_long,per_position_vol_target,1.1056
KO,2024-01-02,totm_long,per_position_vol_target,1.1056
KO,2024-01-02,halloween_seasonal_long,per_position_vol_target,1.1056
KO,2024-01-02,poc_magnet_long,per_position_vol_target,1.1056
KO,2024-01-02,naked_poc_retest_long,per_position_vol_target,1.1056
BAC,2024-01-02,po3_bullish,per_position_vol_target,0.6782
BAC,2024-01-02,po3_htf_aligned_long,per_position_vol_target,0.6782
BAC,2024-01-02,cpr_narrow_bullish,per_position_vol_target,0.6782
BAC,2024-01-02,ichimoku_cloud_breakout,per_position_vol_target,0.6782
BAC,2024-01-02,supertrend_ichimoku_adx,per_position_vol_target,0.6782
BAC,2024-01-02,flag_bull_long,per_position_vol_target,0.6782
BAC,2024-01-02,institutional_cluster_long,per_position_vol_target,0.6782
BAC,2024-01-02,totm_long,per_position_vol_target,0.6782
BAC,2024-01-02,halloween_seasonal_long,per_position_vol_target,0.6782
BAC,2024-01-02,naked_poc_retest_long,per_position_vol_target,0.6782
AVGO,2024-01-02,williams_r_oversold,per_position_vol_target,0.5101
AVGO,2024-01-02,ultimate_oscillator,per_position_vol_target,0.5101
AVGO,2024-01-02,rsi_oversold,per_position_vol_target,0.5101
AVGO,2024-01-02,macd_crossover,per_position_vol_target,0.5101
AVGO,2024-01-02,lead_lag_sector_rotation,per_position_vol_target,0.5101
SPY,2024-01-02,po3_bullish,per_position_vol_target,1.5309
SPY,2024-01-02,po3_htf_aligned_long,per_position_vol_target,1.5309
SPY,2024-01-02,ichimoku_cloud_breakout,per_position_vol_target,1.5309
SPY,2024-01-02,supertrend_ichimoku_adx,per_position_vol_target,1.5309
SPY,2024-01-02,52wh_break_retest,per_position_vol_target,1.5309
SPY,2024-01-02,cup_and_handle_retest_long,per_position_vol_target,1.5309
SPY,2024-01-02,institutional_breakout_confirmation_long,per_position_vol_target,1.5309
SPY,2024-01-02,totm_long,per_position_vol_target,1.5309
SPY,2024-01-02,halloween_seasonal_long,per_position_vol_target,1.5309
NVDA,2024-01-02,macd_crossover,per_position_vol_target,0.4834
NVDA,2024-01-02,force_index_breakout,per_position_vol_target,0.4834
PFE,2024-01-02,golden_cross_9_21,per_position_vol_target,0.4912
PFE,2024-01-02,supertrend_macd,per_position_vol_target,0.4912
PFE,2024-01-02,force_index_breakout,per_position_vol_target,0.4912
