strategy,exit_method,vix_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
po3_bullish,atr_trail_1x,13.2,3,0.3333333333333333,-0.5680666666666666,-1.7042
po3_bullish,atr_trail_1x,13.6,2,0.0,-0.1259,-0.2518
po3_bullish,atr_trail_2x,13.2,3,0.3333333333333333,-1.0895000000000001,-3.2685000000000004
po3_bullish,atr_trail_2x,13.6,2,0.5,1.2073,2.4146
po3_bullish,atr_trail_mae_conditional,13.2,3,0.3333333333333333,-0.5680666666666666,-1.7042
po3_bullish,atr_trail_mae_conditional,13.6,2,0.0,-0.1259,-0.2518
po3_bullish,atr_trail_vix_conditional,13.2,3,0.3333333333333333,-0.4076,-1.2228
po3_bullish,atr_trail_vix_conditional,13.6,2,0.0,-0.1259,-0.2518
po3_bullish,break_even_at_1r,13.2,3,0.0,-0.6731000000000001,-2.0193000000000003
po3_bullish,break_even_at_1r,13.6,2,0.0,-0.1259,-0.2518
po3_bullish,breakeven_plus_trail,13.2,3,0.3333333333333333,1.4149,4.2447
po3_bullish,breakeven_plus_trail,13.6,2,0.5,1.99205,3.9841
po3_bullish,chandelier_3x,13.2,3,0.3333333333333333,-1.3453666666666668,-4.0361
po3_bullish,chandelier_3x,13.6,2,0.5,0.5261500000000001,1.0523000000000002
po3_bullish,class_time_stop,13.2,3,0.6666666666666666,2.078333333333333,6.234999999999999
po3_bullish,class_time_stop,13.6,2,1.0,2.1593,4.3186
po3_bullish,earnings_blackout,13.2,3,1.0,4.0958,12.2874
po3_bullish,earnings_blackout,13.6,2,1.0,2.1593,4.3186
po3_bullish,fixed_4r_2r,13.2,3,0.3333333333333333,-1.6163333333333334,-4.849
po3_bullish,fixed_4r_2r,13.6,2,0.5,0.11495000000000011,0.22990000000000022
po3_bullish,hybrid_50pct_target,13.2,3,1.0,2.4791000000000003,7.4373000000000005
po3_bullish,hybrid_50pct_target,13.6,2,1.0,2.2052,4.4104
po3_bullish,ma_exit_ema9,13.2,3,0.0,-0.5458666666666666,-1.6376
po3_bullish,ma_exit_ema9,13.6,2,0.5,-0.34569999999999995,-0.6913999999999999
po3_bullish,mfe_lockin_trail,13.2,3,0.3333333333333333,-0.5680666666666666,-1.7042
po3_bullish,mfe_lockin_trail,13.6,2,0.0,-0.1259,-0.2518
po3_bullish,multi_tier_partial,13.2,3,0.3333333333333333,-0.3807666666666667,-1.1423
po3_bullish,multi_tier_partial,13.6,2,1.0,0.46045,0.9209
po3_bullish,next_pivot_target,13.2,3,0.6666666666666666,-0.7143666666666668,-2.1431000000000004
po3_bullish,next_pivot_target,13.6,2,0.5,-1.682,-3.364
po3_bullish,r_multiple_2r,13.2,3,0.0,-1.296,-3.888
po3_bullish,r_multiple_2r,13.6,2,0.5,0.4507000000000001,0.9014000000000002
po3_bullish,r_multiple_3r,13.2,3,0.0,-1.296,-3.888
po3_bullish,r_multiple_3r,13.6,2,0.5,1.1453,2.2906
po3_bullish,regime_flip,13.2,3,1.0,1.6143333333333334,4.843
po3_bullish,regime_flip,13.6,2,1.0,2.1593,4.3186
po3_bullish,reverse_signal,13.2,3,0.3333333333333333,-0.5680666666666666,-1.7042
po3_bullish,reverse_signal,13.6,2,0.0,-0.1259,-0.2518
po3_bullish,smc_mitigation_zone,13.2,3,0.3333333333333333,-0.4344333333333333,-1.3033
po3_bullish,smc_mitigation_zone,13.6,2,0.0,-0.1259,-0.2518
po3_bullish,time_stop_10d,13.2,3,0.3333333333333333,-2.730066666666667,-8.1902
po3_bullish,time_stop_10d,13.6,2,0.5,0.31739999999999996,0.6347999999999999
po3_bullish,time_stop_20d,13.2,3,1.0,1.6143333333333334,4.843
po3_bullish,time_stop_20d,13.6,2,1.0,2.1593,4.3186
po3_bullish,trailing_10pct,13.2,3,1.0,4.0958,12.2874
po3_bullish,trailing_10pct,13.6,2,1.0,2.1593,4.3186
po3_bullish,trailing_15pct,13.2,3,1.0,4.0958,12.2874
po3_bullish,trailing_15pct,13.6,2,1.0,2.1593,4.3186
po3_bullish,trailing_5pct,13.2,3,0.6666666666666666,2.2956999999999996,6.887099999999999
po3_bullish,trailing_5pct,13.6,2,0.5,0.65815,1.3163
williams_r_oversold,atr_trail_1x,13.2,4,0.0,-1.898475,-7.5939
williams_r_oversold,atr_trail_1x,14.04,2,0.5,0.6837000000000002,1.3674000000000004
williams_r_oversold,atr_trail_2x,13.2,4,1.0,5.408225,21.6329
williams_r_oversold,atr_trail_2x,14.04,2,0.5,-2.0792,-4.1584
williams_r_oversold,atr_trail_mae_conditional,13.2,4,0.0,-1.898475,-7.5939
williams_r_oversold,atr_trail_mae_conditional,14.04,2,0.5,0.6837000000000002,1.3674000000000004
williams_r_oversold,atr_trail_vix_conditional,13.2,4,0.0,-1.5299749999999999,-6.1198999999999995
williams_r_oversold,atr_trail_vix_conditional,14.04,2,0.5,-0.8851,-1.7702
williams_r_oversold,break_even_at_1r,13.2,4,0.25,-1.5399500000000002,-6.159800000000001
williams_r_oversold,break_even_at_1r,14.04,2,0.5,18.291999999999998,36.583999999999996
williams_r_oversold,breakeven_plus_trail,13.2,4,0.75,8.869925,35.4797
williams_r_oversold,breakeven_plus_trail,14.04,2,0.5,16.4914,32.9828
williams_r_oversold,chandelier_3x,13.2,4,0.25,0.3918250000000001,1.5673000000000004
williams_r_oversold,chandelier_3x,14.04,2,0.5,20.1027,40.2054
williams_r_oversold,class_time_stop,13.2,4,1.0,9.973375,39.8935
williams_r_oversold,class_time_stop,14.04,2,0.5,7.7026,15.4052
williams_r_oversold,earnings_blackout,13.2,4,0.75,8.782075,35.1283
williams_r_oversold,earnings_blackout,14.04,2,0.5,12.008899999999999,24.017799999999998
williams_r_oversold,fixed_4r_2r,13.2,4,0.75,6.3663,25.4652
williams_r_oversold,fixed_4r_2r,14.04,2,0.5,0.31954999999999956,0.6390999999999991
williams_r_oversold,hybrid_50pct_target,13.2,4,1.0,7.0403,28.1612
williams_r_oversold,hybrid_50pct_target,14.04,2,0.5,6.75095,13.5019
williams_r_oversold,ma_exit_ema9,13.2,4,0.0,-0.708025,-2.8321
williams_r_oversold,ma_exit_ema9,14.04,2,0.5,-0.02739999999999998,-0.05479999999999996
williams_r_oversold,mfe_lockin_trail,13.2,4,0.0,-1.898475,-7.5939
williams_r_oversold,mfe_lockin_trail,14.04,2,0.5,0.6837000000000002,1.3674000000000004
williams_r_oversold,multi_tier_partial,13.2,4,0.0,-1.898475,-7.5939
williams_r_oversold,multi_tier_partial,14.04,2,0.5,0.2982,0.5964
williams_r_oversold,next_pivot_target,13.2,4,1.0,3.687625,14.7505
williams_r_oversold,next_pivot_target,14.04,2,0.5,-3.9423999999999997,-7.884799999999999
williams_r_oversold,r_multiple_2r,13.2,4,0.25,-0.669675,-2.6787
williams_r_oversold,r_multiple_2r,14.04,2,0.5,0.30274999999999985,0.6054999999999997
williams_r_oversold,r_multiple_3r,13.2,4,0.25,-0.1701499999999999,-0.6805999999999996
williams_r_oversold,r_multiple_3r,14.04,2,0.5,1.4052499999999999,2.8104999999999998
williams_r_oversold,regime_flip,13.2,4,0.75,3.9435249999999997,15.774099999999999
williams_r_oversold,regime_flip,14.04,2,0.5,-3.3518999999999997,-6.703799999999999
williams_r_oversold,reverse_signal,13.2,4,0.0,-1.898475,-7.5939
williams_r_oversold,reverse_signal,14.04,2,0.5,0.6837000000000002,1.3674000000000004
williams_r_oversold,smc_mitigation_zone,13.2,4,0.25,-0.24785,-0.9914
williams_r_oversold,smc_mitigation_zone,14.04,2,0.5,-0.02739999999999998,-0.05479999999999996
williams_r_oversold,time_stop_10d,13.2,4,0.75,1.596425,6.3857
williams_r_oversold,time_stop_10d,14.04,2,0.5,-1.2545000000000002,-2.5090000000000003
williams_r_oversold,time_stop_20d,13.2,4,0.75,3.9435249999999997,15.774099999999999
williams_r_oversold,time_stop_20d,14.04,2,0.5,-3.3518999999999997,-6.703799999999999
williams_r_oversold,trailing_10pct,13.2,4,0.75,7.9434000000000005,31.773600000000002
williams_r_oversold,trailing_10pct,14.04,2,0.5,15.06495,30.1299
williams_r_oversold,trailing_15pct,13.2,4,0.75,8.782075,35.1283
williams_r_oversold,trailing_15pct,14.04,2,0.5,9.766399999999999,19.532799999999998
williams_r_oversold,trailing_5pct,13.2,4,1.0,7.385575,29.5423
williams_r_oversold,trailing_5pct,14.04,2,0.5,17.8451,35.6902
