strategy,exit_method,trades,win_rate,profit_factor,avg_pnl_pct,total_roi_pct,max_drawdown_pct,avg_hold_days,actual_fire_rate,composite_score,recommended
williams_r_oversold,trailing_5pct,6,0.8333,14.884,10.8721,65.2325,0.0,30.3,0.6667,93.33,True
williams_r_oversold,hybrid_50pct_target,6,0.8333,5.1663,6.9438,41.6631,0.0,34.2,0.5,93.33,False
williams_r_oversold,class_time_stop,6,0.8333,3.6441,9.2164,55.2987,0.0,36.0,1.0,93.33,False
williams_r_oversold,atr_trail_2x,6,0.8333,3.136,2.9124,17.4745,0.0,23.0,1.0,93.33,False
williams_r_oversold,breakeven_plus_trail,6,0.6667,10.2444,11.4104,68.4625,0.0,35.5,0.3333,86.67,False
williams_r_oversold,trailing_10pct,6,0.6667,6.8344,10.3172,61.9035,-0.3514,36.5,0.3333,86.14,False
williams_r_oversold,fixed_4r_2r,6,0.6667,4.0594,4.3507,26.1043,-0.3514,21.3,0.8333,86.14,False
williams_r_oversold,trailing_15pct,6,0.6667,3.5775,9.1102,54.6611,-0.3514,40.2,0.1667,86.14,False
williams_r_oversold,earnings_blackout,6,0.6667,4.537,9.8577,59.1461,-0.3514,43.7,0.0,86.14,False
williams_r_oversold,next_pivot_target,6,0.8333,1.6693,1.1443,6.8657,0.0,10.7,1.0,83.41,False
williams_r_oversold,regime_flip,6,0.6667,1.4265,1.5117,9.0703,-0.0587,29.0,1.0,69.37,False
williams_r_oversold,time_stop_20d,6,0.6667,1.4265,1.5117,9.0703,-0.0587,29.0,1.0,69.37,False
williams_r_oversold,chandelier_3x,6,0.3333,14.4581,6.9621,41.7727,-2.9207,12.8,0.8333,68.95,False
williams_r_oversold,time_stop_10d,6,0.6667,1.3078,0.6461,3.8767,-0.9909,15.0,1.0,64.42,False
williams_r_oversold,break_even_at_1r,6,0.3333,3.9033,5.0707,30.4242,-6.6747,14.8,0.8333,63.32,False
williams_r_oversold,smc_mitigation_zone,6,0.3333,0.6255,-0.1744,-1.0462,-2.06,1.0,1.0,40.24,False
williams_r_oversold,r_multiple_3r,6,0.3333,1.2032,0.355,2.1299,-6.6747,6.5,1.0,39.42,False
williams_r_oversold,r_multiple_2r,6,0.3333,0.8022,-0.3455,-2.0732,-6.6747,4.8,1.0,33.32,False
williams_r_oversold,ma_exit_ema9,6,0.1667,0.1904,-0.4812,-2.8869,-2.8321,1.2,1.0,32.42,False
williams_r_oversold,atr_trail_vix_conditional,6,0.1667,0.0566,-1.315,-7.8901,-6.1199,2.7,1.0,27.49,False
williams_r_oversold,multi_tier_partial,6,0.1667,0.3455,-1.1662,-6.9975,-7.5939,3.8,1.0,25.28,False
williams_r_oversold,mfe_lockin_trail,6,0.1667,0.4176,-1.0378,-6.2265,-7.5939,3.8,1.0,25.28,False
williams_r_oversold,atr_trail_mae_conditional,6,0.1667,0.4176,-1.0378,-6.2265,-7.5939,3.8,1.0,25.28,False
williams_r_oversold,reverse_signal,6,0.1667,0.4176,-1.0378,-6.2265,-7.5939,3.8,1.0,25.28,False
williams_r_oversold,atr_trail_1x,6,0.1667,0.4176,-1.0378,-6.2265,-7.5939,3.8,1.0,25.28,False
po3_bullish,trailing_10pct,5,1.0,999.0,3.3212,16.606,0.0,33.2,0.0,100.0,False
po3_bullish,hybrid_50pct_target,5,1.0,999.0,2.3695,11.8477,0.0,30.4,0.2,100.0,False
po3_bullish,regime_flip,5,1.0,999.0,1.8323,9.1616,0.0,24.2,1.0,100.0,True
po3_bullish,time_stop_20d,5,1.0,999.0,1.8323,9.1616,0.0,24.2,1.0,100.0,False
po3_bullish,earnings_blackout,5,1.0,999.0,3.3212,16.606,0.0,33.2,0.0,100.0,False
po3_bullish,trailing_15pct,5,1.0,999.0,3.3212,16.606,0.0,33.2,0.0,100.0,False
po3_bullish,class_time_stop,5,0.8,7.8176,2.1107,10.5536,-1.548,28.4,1.0,89.68,False
po3_bullish,trailing_5pct,5,0.6,2.1761,1.6407,8.2034,-4.3075,23.6,0.4,77.54,False
po3_bullish,breakeven_plus_trail,5,0.4,4.4485,1.6458,8.2288,0.0,17.2,0.6,76.0,False
po3_bullish,multi_tier_partial,5,0.6,0.8827,-0.0443,-0.2214,-0.8262,2.8,1.0,52.76,False
po3_bullish,next_pivot_target,5,0.6,0.3038,-1.1014,-5.5071,-3.7542,6.8,1.0,48.37,False
po3_bullish,atr_trail_2x,5,0.4,0.8865,-0.1708,-0.8539,-1.7951,14.4,0.8,43.31,False
po3_bullish,fixed_4r_2r,5,0.4,0.6219,-0.9238,-4.6191,-4.3075,14.4,0.8,39.54,False
po3_bullish,chandelier_3x,5,0.4,0.7382,-0.5968,-2.9838,-4.3075,17.2,0.8,39.54,False
po3_bullish,time_stop_10d,5,0.4,0.2046,-1.5111,-7.5554,-5.6427,14.6,1.0,37.54,False
po3_bullish,smc_mitigation_zone,5,0.2,0.1053,-0.311,-1.5551,-0.6771,2.4,1.0,36.98,False
po3_bullish,atr_trail_vix_conditional,5,0.2,0.1651,-0.2949,-1.4746,-0.8715,1.6,1.0,36.69,False
po3_bullish,mfe_lockin_trail,5,0.2,0.0856,-0.3912,-1.956,-1.078,2.8,1.0,36.38,False
po3_bullish,atr_trail_mae_conditional,5,0.2,0.0856,-0.3912,-1.956,-1.078,2.8,1.0,36.38,False
po3_bullish,reverse_signal,5,0.2,0.0856,-0.3912,-1.956,-1.078,2.8,1.0,36.38,False
po3_bullish,atr_trail_1x,5,0.2,0.0856,-0.3912,-1.956,-1.078,2.8,1.0,36.38,False
po3_bullish,ma_exit_ema9,5,0.2,0.2414,-0.4658,-2.329,-1.4324,7.2,1.0,35.85,False
po3_bullish,r_multiple_2r,5,0.2,0.482,-0.5973,-2.9866,-2.6949,4.6,1.0,33.96,False
po3_bullish,r_multiple_3r,5,0.2,0.7229,-0.3195,-1.5974,-2.6949,7.6,1.0,33.96,False
po3_bullish,break_even_at_1r,5,0.0,0.0,-0.4542,-2.2711,-1.078,3.4,1.0,28.38,False
