strategy,exit_method,adv_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,100_500M,2,0.0,-1.7426499999999998,-3.4852999999999996
avwap_252_breakout,atr_trail_1x,5_25M,3,0.0,-3.9656000000000002,-11.8968
avwap_252_breakout,atr_trail_2x,100_500M,2,0.0,-4.95165,-9.9033
avwap_252_breakout,atr_trail_2x,5_25M,3,0.6666666666666666,5.756833333333333,17.2705
avwap_252_breakout,break_even_at_1r,100_500M,2,0.0,-0.94705,-1.8941
avwap_252_breakout,break_even_at_1r,5_25M,3,0.0,-5.973033333333333,-17.9191
avwap_252_breakout,breakeven_plus_trail,100_500M,2,0.0,-1.8941,-3.7882
avwap_252_breakout,breakeven_plus_trail,5_25M,3,0.6666666666666666,7.126933333333334,21.3808
avwap_252_breakout,class_time_stop,100_500M,2,0.5,-2.3775000000000004,-4.755000000000001
avwap_252_breakout,class_time_stop,5_25M,3,0.6666666666666666,3.530633333333333,10.591899999999999
avwap_252_breakout,earnings_blackout,100_500M,2,0.0,-25.25985,-50.5197
avwap_252_breakout,earnings_blackout,5_25M,3,0.0,-48.88733333333332,-146.66199999999998
avwap_252_breakout,fixed_4r_2r,100_500M,2,0.5,6.834350000000001,13.668700000000001
avwap_252_breakout,fixed_4r_2r,5_25M,3,0.6666666666666666,11.1995,33.5985
avwap_252_breakout,hybrid_50pct_target,100_500M,2,0.5,1.7619499999999997,3.5238999999999994
avwap_252_breakout,hybrid_50pct_target,5_25M,3,1.0,12.022733333333333,36.0682
avwap_252_breakout,ma_exit_ema9,100_500M,2,0.0,-2.66775,-5.3355
avwap_252_breakout,ma_exit_ema9,5_25M,3,0.0,-5.691566666666667,-17.0747
avwap_252_breakout,next_pivot_target,100_500M,2,0.5,-4.7356,-9.4712
avwap_252_breakout,next_pivot_target,5_25M,3,0.6666666666666666,3.0735333333333337,9.220600000000001
avwap_252_breakout,r_multiple_2r,100_500M,2,0.0,-3.12915,-6.2583
avwap_252_breakout,r_multiple_2r,5_25M,3,0.0,-5.973033333333333,-17.9191
avwap_252_breakout,r_multiple_3r,100_500M,2,0.0,-3.12915,-6.2583
avwap_252_breakout,r_multiple_3r,5_25M,3,0.0,-5.973033333333333,-17.9191
avwap_252_breakout,regime_flip,100_500M,2,0.0,-6.4931,-12.9862
avwap_252_breakout,regime_flip,5_25M,3,0.6666666666666666,6.0076,18.0228
avwap_252_breakout,time_stop_10d,100_500M,2,0.5,-3.32265,-6.6453
avwap_252_breakout,time_stop_10d,5_25M,3,1.0,9.622333333333334,28.867
avwap_252_breakout,time_stop_20d,100_500M,2,0.0,-6.4931,-12.9862
avwap_252_breakout,time_stop_20d,5_25M,3,0.6666666666666666,6.0076,18.0228
avwap_252_breakout,trailing_10pct,100_500M,2,0.0,-6.8225,-13.645
avwap_252_breakout,trailing_10pct,5_25M,3,0.3333333333333333,0.6217666666666664,1.865299999999999
avwap_252_breakout,trailing_15pct,100_500M,2,0.5,2.37015,4.7403
avwap_252_breakout,trailing_15pct,5_25M,3,0.6666666666666666,4.646966666666667,13.9409
avwap_252_breakout,trailing_5pct,100_500M,2,0.0,-3.4602500000000003,-6.9205000000000005
avwap_252_breakout,trailing_5pct,5_25M,3,0.0,-3.488433333333333,-10.4653
avwap_50_reclaim,atr_trail_1x,100_500M,17,0.35294117647058826,-0.42191764705882345,-7.172599999999998
avwap_50_reclaim,atr_trail_1x,25_100M,5,0.2,-3.5319200000000004,-17.6596
avwap_50_reclaim,atr_trail_1x,5_25M,3,0.0,-1.7914666666666668,-5.3744000000000005
avwap_50_reclaim,atr_trail_1x,ge_500M,4,0.25,-0.81355,-3.2542
avwap_50_reclaim,atr_trail_2x,100_500M,17,0.4117647058823529,3.1926117647058825,54.2744
avwap_50_reclaim,atr_trail_2x,25_100M,5,0.0,-8.9834,-44.917
avwap_50_reclaim,atr_trail_2x,5_25M,3,0.0,-4.548533333333333,-13.6456
avwap_50_reclaim,atr_trail_2x,ge_500M,4,0.5,-1.12325,-4.493
avwap_50_reclaim,break_even_at_1r,100_500M,17,0.11764705882352941,-1.0144647058823528,-17.2459
avwap_50_reclaim,break_even_at_1r,25_100M,5,0.0,-3.54486,-17.7243
avwap_50_reclaim,break_even_at_1r,5_25M,3,0.0,-1.3407666666666669,-4.0223
avwap_50_reclaim,break_even_at_1r,ge_500M,4,0.0,-1.139575,-4.5583
avwap_50_reclaim,breakeven_plus_trail,100_500M,17,0.4117647058823529,3.1900235294117647,54.2304
avwap_50_reclaim,breakeven_plus_trail,25_100M,5,0.4,-2.78328,-13.9164
avwap_50_reclaim,breakeven_plus_trail,5_25M,3,0.3333333333333333,-1.1691000000000003,-3.5073000000000008
avwap_50_reclaim,breakeven_plus_trail,ge_500M,4,0.25,-3.001075,-12.0043
avwap_50_reclaim,class_time_stop,100_500M,17,0.5882352941176471,3.2298176470588236,54.9069
avwap_50_reclaim,class_time_stop,25_100M,5,0.6,0.5010599999999998,2.505299999999999
avwap_50_reclaim,class_time_stop,5_25M,3,0.3333333333333333,-0.10603333333333327,-0.3180999999999998
avwap_50_reclaim,class_time_stop,ge_500M,4,0.25,-8.044475,-32.1779
avwap_50_reclaim,earnings_blackout,100_500M,17,0.29411764705882354,-33.57115882352941,-570.7097
avwap_50_reclaim,earnings_blackout,25_100M,5,0.6,-56.875099999999996,-284.3755
avwap_50_reclaim,earnings_blackout,5_25M,3,0.0,-280.71293333333335,-842.1388000000001
avwap_50_reclaim,earnings_blackout,ge_500M,4,0.0,-329.9705,-1319.882
avwap_50_reclaim,fixed_4r_2r,100_500M,17,0.4117647058823529,2.7129470588235294,46.1201
avwap_50_reclaim,fixed_4r_2r,25_100M,5,0.0,-13.496179999999999,-67.48089999999999
avwap_50_reclaim,fixed_4r_2r,5_25M,3,0.0,-13.130866666666668,-39.3926
avwap_50_reclaim,fixed_4r_2r,ge_500M,4,0.0,-7.476075,-29.9043
avwap_50_reclaim,hybrid_50pct_target,100_500M,17,0.7058823529411765,-15.825105882352943,-269.02680000000004
avwap_50_reclaim,hybrid_50pct_target,25_100M,5,0.8,5.975619999999999,29.878099999999996
avwap_50_reclaim,hybrid_50pct_target,5_25M,3,0.3333333333333333,-268.6443,-805.9329
avwap_50_reclaim,hybrid_50pct_target,ge_500M,4,0.75,-5.9780500000000005,-23.912200000000002
avwap_50_reclaim,ma_exit_ema9,100_500M,17,0.35294117647058826,1.0183941176470588,17.3127
avwap_50_reclaim,ma_exit_ema9,25_100M,5,0.0,-5.032220000000001,-25.1611
avwap_50_reclaim,ma_exit_ema9,5_25M,3,0.3333333333333333,-1.3145,-3.9435
avwap_50_reclaim,ma_exit_ema9,ge_500M,4,0.25,-1.5875499999999998,-6.350199999999999
avwap_50_reclaim,next_pivot_target,100_500M,17,0.8823529411764706,3.802029411764706,64.6345
avwap_50_reclaim,next_pivot_target,25_100M,5,0.8,1.2873999999999999,6.436999999999999
avwap_50_reclaim,next_pivot_target,5_25M,3,1.0,3.3101,9.930299999999999
avwap_50_reclaim,next_pivot_target,ge_500M,4,0.75,3.1433000000000004,12.573200000000002
avwap_50_reclaim,r_multiple_2r,100_500M,17,0.35294117647058826,1.8230588235294116,30.991999999999997
avwap_50_reclaim,r_multiple_2r,25_100M,5,0.2,-4.99076,-24.9538
avwap_50_reclaim,r_multiple_2r,5_25M,3,0.3333333333333333,3.5998666666666668,10.7996
avwap_50_reclaim,r_multiple_2r,ge_500M,4,0.25,-2.5225,-10.09
avwap_50_reclaim,r_multiple_3r,100_500M,17,0.35294117647058826,2.961123529411765,50.3391
avwap_50_reclaim,r_multiple_3r,25_100M,5,0.0,-7.02692,-35.1346
avwap_50_reclaim,r_multiple_3r,5_25M,3,0.0,-6.565433333333334,-19.6963
avwap_50_reclaim,r_multiple_3r,ge_500M,4,0.0,-3.728975,-14.9159
avwap_50_reclaim,regime_flip,100_500M,17,0.5294117647058824,3.3829176470588234,57.5096
avwap_50_reclaim,regime_flip,25_100M,5,0.0,-5.1,-25.5
avwap_50_reclaim,regime_flip,5_25M,3,0.3333333333333333,-0.5910666666666667,-1.7732
avwap_50_reclaim,regime_flip,ge_500M,4,0.25,-4.545325,-18.1813
avwap_50_reclaim,time_stop_10d,100_500M,17,0.5882352941176471,2.258029411764706,38.3865
avwap_50_reclaim,time_stop_10d,25_100M,5,0.6,-4.23324,-21.1662
avwap_50_reclaim,time_stop_10d,5_25M,3,1.0,5.830633333333334,17.4919
avwap_50_reclaim,time_stop_10d,ge_500M,4,0.25,-1.191775,-4.7671
avwap_50_reclaim,time_stop_20d,100_500M,17,0.5294117647058824,3.3829176470588234,57.5096
avwap_50_reclaim,time_stop_20d,25_100M,5,0.0,-5.1,-25.5
avwap_50_reclaim,time_stop_20d,5_25M,3,0.3333333333333333,-0.5910666666666667,-1.7732
avwap_50_reclaim,time_stop_20d,ge_500M,4,0.25,-4.545325,-18.1813
avwap_50_reclaim,trailing_10pct,100_500M,17,0.47058823529411764,-1.184335294117647,-20.1337
avwap_50_reclaim,trailing_10pct,25_100M,5,0.2,-4.770200000000001,-23.851000000000003
avwap_50_reclaim,trailing_10pct,5_25M,3,0.0,-3.5119000000000002,-10.5357
avwap_50_reclaim,trailing_10pct,ge_500M,4,0.25,-3.94455,-15.7782
avwap_50_reclaim,trailing_15pct,100_500M,17,0.4117647058823529,-0.42522941176470547,-7.228899999999993
avwap_50_reclaim,trailing_15pct,25_100M,5,0.0,-7.287820000000001,-36.4391
avwap_50_reclaim,trailing_15pct,5_25M,3,0.0,-6.7748333333333335,-20.3245
avwap_50_reclaim,trailing_15pct,ge_500M,4,0.0,-6.0727,-24.2908
avwap_50_reclaim,trailing_5pct,100_500M,17,0.23529411764705882,-1.8687411764705881,-31.7686
avwap_50_reclaim,trailing_5pct,25_100M,5,0.2,-1.8801200000000002,-9.4006
avwap_50_reclaim,trailing_5pct,5_25M,3,0.0,-2.2013666666666665,-6.6041
avwap_50_reclaim,trailing_5pct,ge_500M,4,0.25,-1.184475,-4.7379
cpr_narrow_bullish,atr_trail_1x,100_500M,42,0.19047619047619047,-1.7768023809523807,-74.6257
cpr_narrow_bullish,atr_trail_1x,25_100M,21,0.2857142857142857,-2.227395238095238,-46.7753
cpr_narrow_bullish,atr_trail_1x,5_25M,17,0.058823529411764705,-3.712758823529412,-63.1169
cpr_narrow_bullish,atr_trail_1x,ge_500M,12,0.3333333333333333,-1.1088916666666666,-13.3067
cpr_narrow_bullish,atr_trail_1x,lt_5M,2,0.5,0.3133499999999999,0.6266999999999998
cpr_narrow_bullish,atr_trail_2x,100_500M,42,0.2619047619047619,-1.9976499999999997,-83.90129999999999
cpr_narrow_bullish,atr_trail_2x,25_100M,21,0.5714285714285714,5.764119047619047,121.0465
cpr_narrow_bullish,atr_trail_2x,5_25M,17,0.4117647058823529,-6.556135294117646,-111.45429999999999
cpr_narrow_bullish,atr_trail_2x,ge_500M,12,0.5833333333333334,0.5856416666666666,7.027699999999999
cpr_narrow_bullish,atr_trail_2x,lt_5M,2,0.0,-1.09,-2.18
cpr_narrow_bullish,break_even_at_1r,100_500M,42,0.023809523809523808,-4.023069047619048,-168.9689
cpr_narrow_bullish,break_even_at_1r,25_100M,21,0.047619047619047616,-2.3563761904761904,-49.4839
cpr_narrow_bullish,break_even_at_1r,5_25M,17,0.0,-10.039117647058823,-170.665
cpr_narrow_bullish,break_even_at_1r,ge_500M,12,0.16666666666666666,-0.7354499999999998,-8.825399999999998
cpr_narrow_bullish,break_even_at_1r,lt_5M,2,0.0,-0.72935,-1.4587
cpr_narrow_bullish,breakeven_plus_trail,100_500M,42,0.19047619047619047,-1.4787642857142855,-62.10809999999999
cpr_narrow_bullish,breakeven_plus_trail,25_100M,21,0.42857142857142855,2.6456285714285714,55.5582
cpr_narrow_bullish,breakeven_plus_trail,5_25M,17,0.35294117647058826,2.099035294117647,35.6836
cpr_narrow_bullish,breakeven_plus_trail,ge_500M,12,0.3333333333333333,3.198275,38.3793
cpr_narrow_bullish,breakeven_plus_trail,lt_5M,2,0.5,5.37485,10.7497
cpr_narrow_bullish,class_time_stop,100_500M,42,0.40476190476190477,-2.549592857142857,-107.0829
cpr_narrow_bullish,class_time_stop,25_100M,21,0.5238095238095238,2.935842857142857,61.6527
cpr_narrow_bullish,class_time_stop,5_25M,17,0.4117647058823529,-0.49404705882352906,-8.398799999999994
cpr_narrow_bullish,class_time_stop,ge_500M,12,0.6666666666666666,8.514583333333333,102.175
cpr_narrow_bullish,class_time_stop,lt_5M,2,0.5,0.49644999999999984,0.9928999999999997
cpr_narrow_bullish,earnings_blackout,100_500M,42,0.5,8.181571428571429,343.62600000000003
