strategy,exit_method,mfe_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,q1_lt_2pct,1,0.0,-1.8941,-1.8941
avwap_252_breakout,atr_trail_1x,q4_ge_10pct,4,0.0,-3.372,-13.488
avwap_252_breakout,atr_trail_2x,q1_lt_2pct,1,0.0,-3.7882,-3.7882
avwap_252_breakout,atr_trail_2x,q4_ge_10pct,4,0.5,2.78885,11.1554
avwap_252_breakout,break_even_at_1r,q1_lt_2pct,1,0.0,-1.8941,-1.8941
avwap_252_breakout,break_even_at_1r,q4_ge_10pct,4,0.0,-4.479775,-17.9191
avwap_252_breakout,breakeven_plus_trail,q1_lt_2pct,1,0.0,-3.7882,-3.7882
avwap_252_breakout,breakeven_plus_trail,q4_ge_10pct,4,0.5,5.3452,21.3808
avwap_252_breakout,class_time_stop,q1_lt_2pct,1,0.0,-10.0752,-10.0752
avwap_252_breakout,class_time_stop,q4_ge_10pct,4,0.75,3.9780249999999997,15.912099999999999
avwap_252_breakout,earnings_blackout,q1_lt_2pct,1,0.0,-42.3541,-42.3541
avwap_252_breakout,earnings_blackout,q4_ge_10pct,4,0.0,-38.706900000000005,-154.82760000000002
avwap_252_breakout,fixed_4r_2r,q1_lt_2pct,1,0.0,-3.7882,-3.7882
avwap_252_breakout,fixed_4r_2r,q4_ge_10pct,4,0.75,12.763850000000001,51.055400000000006
avwap_252_breakout,hybrid_50pct_target,q1_lt_2pct,1,0.0,-10.0,-10.0
avwap_252_breakout,hybrid_50pct_target,q4_ge_10pct,4,1.0,12.398025,49.5921
avwap_252_breakout,ma_exit_ema9,q1_lt_2pct,1,0.0,-2.5286,-2.5286
avwap_252_breakout,ma_exit_ema9,q4_ge_10pct,4,0.0,-4.970400000000001,-19.881600000000002
avwap_252_breakout,next_pivot_target,q1_lt_2pct,1,0.0,-10.0,-10.0
avwap_252_breakout,next_pivot_target,q4_ge_10pct,4,0.75,2.4373500000000003,9.749400000000001
avwap_252_breakout,r_multiple_2r,q1_lt_2pct,1,0.0,-1.8941,-1.8941
avwap_252_breakout,r_multiple_2r,q4_ge_10pct,4,0.0,-5.570825,-22.2833
avwap_252_breakout,r_multiple_3r,q1_lt_2pct,1,0.0,-1.8941,-1.8941
avwap_252_breakout,r_multiple_3r,q4_ge_10pct,4,0.0,-5.570825,-22.2833
avwap_252_breakout,regime_flip,q1_lt_2pct,1,0.0,-8.5539,-8.5539
avwap_252_breakout,regime_flip,q4_ge_10pct,4,0.5,3.397625,13.5905
avwap_252_breakout,time_stop_10d,q1_lt_2pct,1,0.0,-7.8511,-7.8511
avwap_252_breakout,time_stop_10d,q4_ge_10pct,4,1.0,7.5182,30.0728
avwap_252_breakout,time_stop_20d,q1_lt_2pct,1,0.0,-8.5539,-8.5539
avwap_252_breakout,time_stop_20d,q4_ge_10pct,4,0.5,3.397625,13.5905
avwap_252_breakout,trailing_10pct,q1_lt_2pct,1,0.0,-10.0,-10.0
avwap_252_breakout,trailing_10pct,q4_ge_10pct,4,0.25,-0.4449250000000001,-1.7797000000000005
avwap_252_breakout,trailing_15pct,q1_lt_2pct,1,0.0,-5.3037,-5.3037
avwap_252_breakout,trailing_15pct,q4_ge_10pct,4,0.75,5.996225,23.9849
