strategy,exit_method,hy_oas_band_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,compressed_lt_3,1,0.0,-3.0179,-3.0179
avwap_252_breakout,atr_trail_1x,no_data,4,0.0,-3.09105,-12.3642
avwap_252_breakout,atr_trail_2x,compressed_lt_3,1,1.0,19.5658,19.5658
avwap_252_breakout,atr_trail_2x,no_data,4,0.25,-3.0496499999999997,-12.198599999999999
avwap_252_breakout,break_even_at_1r,compressed_lt_3,1,0.0,-6.9223,-6.9223
avwap_252_breakout,break_even_at_1r,no_data,4,0.0,-3.222725,-12.8909
avwap_252_breakout,breakeven_plus_trail,compressed_lt_3,1,1.0,22.5171,22.5171
avwap_252_breakout,breakeven_plus_trail,no_data,4,0.25,-1.231125,-4.9245
avwap_252_breakout,class_time_stop,compressed_lt_3,1,1.0,11.3432,11.3432
avwap_252_breakout,class_time_stop,no_data,4,0.5,-1.3765750000000003,-5.506300000000001
avwap_252_breakout,earnings_blackout,compressed_lt_3,1,0.0,-37.3489,-37.3489
avwap_252_breakout,earnings_blackout,no_data,4,0.0,-39.958200000000005,-159.83280000000002
avwap_252_breakout,fixed_4r_2r,compressed_lt_3,1,1.0,22.0025,22.0025
avwap_252_breakout,fixed_4r_2r,no_data,4,0.5,6.316175000000001,25.264700000000005
avwap_252_breakout,hybrid_50pct_target,compressed_lt_3,1,1.0,12.2438,12.2438
avwap_252_breakout,hybrid_50pct_target,no_data,4,0.75,6.837075,27.3483
avwap_252_breakout,ma_exit_ema9,compressed_lt_3,1,0.0,-3.6316,-3.6316
avwap_252_breakout,ma_exit_ema9,no_data,4,0.0,-4.69465,-18.7786
avwap_252_breakout,next_pivot_target,compressed_lt_3,1,1.0,3.2358,3.2358
avwap_252_breakout,next_pivot_target,no_data,4,0.5,-0.8715999999999995,-3.486399999999998
avwap_252_breakout,r_multiple_2r,compressed_lt_3,1,0.0,-6.9223,-6.9223
avwap_252_breakout,r_multiple_2r,no_data,4,0.0,-4.313775,-17.2551
avwap_252_breakout,r_multiple_3r,compressed_lt_3,1,0.0,-6.9223,-6.9223
avwap_252_breakout,r_multiple_3r,no_data,4,0.0,-4.313775,-17.2551
avwap_252_breakout,regime_flip,compressed_lt_3,1,1.0,8.7679,8.7679
avwap_252_breakout,regime_flip,no_data,4,0.25,-0.9328249999999998,-3.731299999999999
avwap_252_breakout,time_stop_10d,compressed_lt_3,1,1.0,8.7679,8.7679
avwap_252_breakout,time_stop_10d,no_data,4,0.75,3.3634500000000003,13.453800000000001
avwap_252_breakout,time_stop_20d,compressed_lt_3,1,1.0,8.7679,8.7679
avwap_252_breakout,time_stop_20d,no_data,4,0.25,-0.9328249999999998,-3.731299999999999
avwap_252_breakout,trailing_10pct,compressed_lt_3,1,0.0,-0.5794,-0.5794
avwap_252_breakout,trailing_10pct,no_data,4,0.25,-2.800075,-11.2003
avwap_252_breakout,trailing_15pct,compressed_lt_3,1,1.0,20.476,20.476
avwap_252_breakout,trailing_15pct,no_data,4,0.5,-0.4486999999999999,-1.7947999999999995
avwap_252_breakout,trailing_5pct,compressed_lt_3,1,0.0,-2.3535,-2.3535
avwap_252_breakout,trailing_5pct,no_data,4,0.0,-3.7580750000000003,-15.032300000000001
avwap_50_reclaim,atr_trail_1x,compressed_lt_3,4,0.75,2.59955,10.3982
avwap_50_reclaim,atr_trail_1x,no_data,15,0.3333333333333333,-1.8782400000000001,-28.1736
avwap_50_reclaim,atr_trail_1x,normal_3_5,10,0.0,-1.56854,-15.6854
avwap_50_reclaim,atr_trail_2x,compressed_lt_3,4,0.75,4.90485,19.6194
avwap_50_reclaim,atr_trail_2x,no_data,15,0.3333333333333333,0.5132200000000001,7.698300000000002
avwap_50_reclaim,atr_trail_2x,normal_3_5,10,0.1,-3.60989,-36.0989
avwap_50_reclaim,break_even_at_1r,compressed_lt_3,4,0.25,0.753375,3.0135
avwap_50_reclaim,break_even_at_1r,no_data,15,0.06666666666666667,-2.05542,-30.8313
avwap_50_reclaim,break_even_at_1r,normal_3_5,10,0.0,-1.5733000000000001,-15.733
avwap_50_reclaim,breakeven_plus_trail,compressed_lt_3,4,0.5,5.0962499999999995,20.384999999999998
avwap_50_reclaim,breakeven_plus_trail,no_data,15,0.4,0.004806666666666766,0.0721000000000015
avwap_50_reclaim,breakeven_plus_trail,normal_3_5,10,0.3,0.4345300000000002,4.345300000000002
avwap_50_reclaim,class_time_stop,compressed_lt_3,4,0.5,1.9073,7.6292
avwap_50_reclaim,class_time_stop,no_data,15,0.7333333333333333,3.5693200000000007,53.539800000000014
avwap_50_reclaim,class_time_stop,normal_3_5,10,0.2,-3.62528,-36.2528
avwap_50_reclaim,earnings_blackout,compressed_lt_3,4,0.25,-27.3887,-109.5548
avwap_50_reclaim,earnings_blackout,no_data,15,0.26666666666666666,-141.78667333333337,-2126.8001000000004
avwap_50_reclaim,earnings_blackout,normal_3_5,10,0.3,-78.07511000000001,-780.7511000000001
avwap_50_reclaim,fixed_4r_2r,compressed_lt_3,4,0.5,6.25415,25.0166
avwap_50_reclaim,fixed_4r_2r,no_data,15,0.26666666666666666,-2.8528933333333337,-42.793400000000005
avwap_50_reclaim,fixed_4r_2r,normal_3_5,10,0.1,-7.2880899999999995,-72.8809
avwap_50_reclaim,hybrid_50pct_target,compressed_lt_3,4,1.0,9.3683,37.4732
avwap_50_reclaim,hybrid_50pct_target,no_data,15,0.8,-18.978920000000006,-284.6838000000001
avwap_50_reclaim,hybrid_50pct_target,normal_3_5,10,0.4,-82.17832,-821.7832
avwap_50_reclaim,ma_exit_ema9,compressed_lt_3,4,1.0,5.514525000000001,22.058100000000003
avwap_50_reclaim,ma_exit_ema9,no_data,15,0.26666666666666666,-0.027466666666666847,-0.4120000000000027
avwap_50_reclaim,ma_exit_ema9,normal_3_5,10,0.0,-3.9788200000000002,-39.7882
avwap_50_reclaim,next_pivot_target,compressed_lt_3,4,0.5,1.6885000000000003,6.754000000000001
avwap_50_reclaim,next_pivot_target,no_data,15,0.8666666666666667,3.638866666666667,54.583000000000006
avwap_50_reclaim,next_pivot_target,normal_3_5,10,1.0,3.2237999999999998,32.238
avwap_50_reclaim,r_multiple_2r,compressed_lt_3,4,0.75,7.2376249999999995,28.950499999999998
avwap_50_reclaim,r_multiple_2r,no_data,15,0.3333333333333333,-0.005980000000000134,-0.089700000000002
avwap_50_reclaim,r_multiple_2r,normal_3_5,10,0.1,-2.2113,-22.113
avwap_50_reclaim,r_multiple_3r,compressed_lt_3,4,0.5,5.648350000000001,22.593400000000003
avwap_50_reclaim,r_multiple_3r,no_data,15,0.26666666666666666,0.7071866666666669,10.607800000000003
avwap_50_reclaim,r_multiple_3r,normal_3_5,10,0.0,-5.26089,-52.6089
avwap_50_reclaim,regime_flip,compressed_lt_3,4,0.5,2.7788999999999997,11.115599999999999
avwap_50_reclaim,regime_flip,no_data,15,0.4,0.6377466666666664,9.566199999999995
avwap_50_reclaim,regime_flip,normal_3_5,10,0.3,-0.8626699999999999,-8.6267
avwap_50_reclaim,time_stop_10d,compressed_lt_3,4,1.0,4.9235750000000005,19.694300000000002
avwap_50_reclaim,time_stop_10d,no_data,15,0.5333333333333333,0.39046,5.8568999999999996
avwap_50_reclaim,time_stop_10d,normal_3_5,10,0.5,0.43938999999999995,4.3938999999999995
avwap_50_reclaim,time_stop_20d,compressed_lt_3,4,0.5,2.7788999999999997,11.115599999999999
avwap_50_reclaim,time_stop_20d,no_data,15,0.4,0.6377466666666664,9.566199999999995
avwap_50_reclaim,time_stop_20d,normal_3_5,10,0.3,-0.8626699999999999,-8.6267
