strategy,exit_method,sector,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_252_breakout,atr_trail_1x,Consumer Discretionary,1,0.0,-3.2678,-3.2678
avwap_252_breakout,atr_trail_1x,Health Care,2,0.0,-2.456,-4.912
avwap_252_breakout,atr_trail_1x,Real Estate,1,0.0,-1.5912,-1.5912
avwap_252_breakout,atr_trail_1x,Unknown,1,0.0,-5.6111,-5.6111
avwap_252_breakout,atr_trail_2x,Consumer Discretionary,1,0.0,-7.3513,-7.3513
avwap_252_breakout,atr_trail_2x,Health Care,2,0.5,7.8888,15.7776
avwap_252_breakout,atr_trail_2x,Real Estate,1,0.0,-6.1151,-6.1151
avwap_252_breakout,atr_trail_2x,Unknown,1,1.0,5.056,5.056
avwap_252_breakout,break_even_at_1r,Consumer Discretionary,1,0.0,-5.3857,-5.3857
avwap_252_breakout,break_even_at_1r,Health Care,2,0.0,-4.4082,-8.8164
avwap_252_breakout,break_even_at_1r,Real Estate,1,0.0,0.0,0.0
avwap_252_breakout,break_even_at_1r,Unknown,1,0.0,-5.6111,-5.6111
avwap_252_breakout,breakeven_plus_trail,Consumer Discretionary,1,0.0,-10.7715,-10.7715
avwap_252_breakout,breakeven_plus_trail,Health Care,2,0.5,9.36445,18.7289
avwap_252_breakout,breakeven_plus_trail,Real Estate,1,0.0,0.0,0.0
avwap_252_breakout,breakeven_plus_trail,Unknown,1,1.0,9.6352,9.6352
avwap_252_breakout,class_time_stop,Consumer Discretionary,1,0.0,-8.6316,-8.6316
avwap_252_breakout,class_time_stop,Health Care,2,0.5,0.6339999999999995,1.267999999999999
avwap_252_breakout,class_time_stop,Real Estate,1,1.0,5.3202,5.3202
avwap_252_breakout,class_time_stop,Unknown,1,1.0,7.8803,7.8803
avwap_252_breakout,earnings_blackout,Consumer Discretionary,1,0.0,-103.2559,-103.2559
avwap_252_breakout,earnings_blackout,Health Care,2,0.0,-39.8515,-79.703
avwap_252_breakout,earnings_blackout,Real Estate,1,0.0,-8.1656,-8.1656
avwap_252_breakout,earnings_blackout,Unknown,1,0.0,-6.0572,-6.0572
avwap_252_breakout,fixed_4r_2r,Consumer Discretionary,1,0.0,-10.8485,-10.8485
avwap_252_breakout,fixed_4r_2r,Health Care,2,0.5,9.10715,18.2143
avwap_252_breakout,fixed_4r_2r,Real Estate,1,1.0,17.4569,17.4569
avwap_252_breakout,fixed_4r_2r,Unknown,1,1.0,22.4445,22.4445
avwap_252_breakout,hybrid_50pct_target,Consumer Discretionary,1,1.0,10.5901,10.5901
avwap_252_breakout,hybrid_50pct_target,Health Care,2,0.5,1.1219000000000001,2.2438000000000002
avwap_252_breakout,hybrid_50pct_target,Real Estate,1,1.0,13.5239,13.5239
avwap_252_breakout,hybrid_50pct_target,Unknown,1,1.0,13.2343,13.2343
avwap_252_breakout,ma_exit_ema9,Consumer Discretionary,1,0.0,-5.9107,-5.9107
avwap_252_breakout,ma_exit_ema9,Health Care,2,0.0,-3.0801,-6.1602
avwap_252_breakout,ma_exit_ema9,Real Estate,1,0.0,-2.8069,-2.8069
avwap_252_breakout,ma_exit_ema9,Unknown,1,0.0,-7.5324,-7.5324
avwap_252_breakout,next_pivot_target,Consumer Discretionary,1,0.0,-10.8485,-10.8485
avwap_252_breakout,next_pivot_target,Health Care,2,0.5,-3.3821000000000003,-6.764200000000001
avwap_252_breakout,next_pivot_target,Real Estate,1,1.0,0.5288,0.5288
avwap_252_breakout,next_pivot_target,Unknown,1,1.0,16.8333,16.8333
avwap_252_breakout,r_multiple_2r,Consumer Discretionary,1,0.0,-5.3857,-5.3857
avwap_252_breakout,r_multiple_2r,Health Care,2,0.0,-4.4082,-8.8164
avwap_252_breakout,r_multiple_2r,Real Estate,1,0.0,-4.3642,-4.3642
avwap_252_breakout,r_multiple_2r,Unknown,1,0.0,-5.6111,-5.6111
avwap_252_breakout,r_multiple_3r,Consumer Discretionary,1,0.0,-5.3857,-5.3857
avwap_252_breakout,r_multiple_3r,Health Care,2,0.0,-4.4082,-8.8164
avwap_252_breakout,r_multiple_3r,Real Estate,1,0.0,-4.3642,-4.3642
avwap_252_breakout,r_multiple_3r,Unknown,1,0.0,-5.6111,-5.6111
avwap_252_breakout,regime_flip,Consumer Discretionary,1,0.0,-1.7791,-1.7791
avwap_252_breakout,regime_flip,Health Care,2,0.5,0.10699999999999932,0.21399999999999864
avwap_252_breakout,regime_flip,Real Estate,1,0.0,-4.4323,-4.4323
avwap_252_breakout,regime_flip,Unknown,1,1.0,11.034,11.034
avwap_252_breakout,time_stop_10d,Consumer Discretionary,1,1.0,2.5541,2.5541
avwap_252_breakout,time_stop_10d,Health Care,2,0.5,0.4583999999999997,0.9167999999999994
avwap_252_breakout,time_stop_10d,Real Estate,1,1.0,1.2058,1.2058
avwap_252_breakout,time_stop_10d,Unknown,1,1.0,17.545,17.545
avwap_252_breakout,time_stop_20d,Consumer Discretionary,1,0.0,-1.7791,-1.7791
avwap_252_breakout,time_stop_20d,Health Care,2,0.5,0.10699999999999932,0.21399999999999864
avwap_252_breakout,time_stop_20d,Real Estate,1,0.0,-4.4323,-4.4323
avwap_252_breakout,time_stop_20d,Unknown,1,1.0,11.034,11.034
avwap_252_breakout,trailing_10pct,Consumer Discretionary,1,0.0,-7.1905,-7.1905
avwap_252_breakout,trailing_10pct,Health Care,2,0.0,-5.2897,-10.5794
avwap_252_breakout,trailing_10pct,Real Estate,1,0.0,-3.645,-3.645
avwap_252_breakout,trailing_10pct,Unknown,1,1.0,9.6352,9.6352
avwap_252_breakout,trailing_15pct,Consumer Discretionary,1,0.0,-12.0628,-12.0628
avwap_252_breakout,trailing_15pct,Health Care,2,0.5,7.58615,15.1723
avwap_252_breakout,trailing_15pct,Real Estate,1,1.0,10.044,10.044
avwap_252_breakout,trailing_15pct,Unknown,1,1.0,5.5277,5.5277
avwap_252_breakout,trailing_5pct,Consumer Discretionary,1,0.0,-3.1118,-3.1118
avwap_252_breakout,trailing_5pct,Health Care,2,0.0,-3.67675,-7.3535
avwap_252_breakout,trailing_5pct,Real Estate,1,0.0,-1.9205,-1.9205
avwap_252_breakout,trailing_5pct,Unknown,1,0.0,-5.0,-5.0
avwap_50_reclaim,atr_trail_1x,Consumer Discretionary,5,0.4,1.06208,5.3104
avwap_50_reclaim,atr_trail_1x,Consumer Staples,1,0.0,-1.6922,-1.6922
avwap_50_reclaim,atr_trail_1x,Energy,6,0.3333333333333333,-2.125716666666667,-12.7543
avwap_50_reclaim,atr_trail_1x,Financials,4,0.25,-1.384975,-5.5399
