exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,6,0.3333333333333333,-2.966366666666666,-17.798199999999998,-1.5547400292880615
atr_trail_1x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.14285714285714285,-2.093857142857143,-14.657,-2.239160960415922
atr_trail_1x,neutral,Energy,unknown,high_25_40,long_ge_11d,6,0.3333333333333333,-0.27168333333333344,-1.6301000000000005,-0.23063768354911113
atr_trail_1x,neutral,Energy,unknown,low_lt_15,long_ge_11d,8,0.375,-1.181075,-9.4486,-1.9883630046194023
atr_trail_1x,neutral,Financials,unknown,high_25_40,long_ge_11d,9,0.3333333333333333,-1.066011111111111,-9.5941,-0.8788076277697634
atr_trail_1x,neutral,Financials,unknown,low_lt_15,long_ge_11d,5,0.2,-1.3648799999999999,-6.8244,-2.8978192593145224
atr_trail_1x,neutral,Financials,unknown,mid_15_25,long_ge_11d,11,0.36363636363636365,-0.41378181818181814,-4.5516,-0.4521735160890805
atr_trail_1x,neutral,Health Care,unknown,high_25_40,long_ge_11d,5,0.4,-0.12808000000000003,-0.6404000000000001,-0.11709707102975192
atr_trail_1x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,18,0.3888888888888889,-0.7188,-12.9384,-1.0596593988665994
atr_trail_1x,neutral,Industrials,unknown,high_25_40,long_ge_11d,7,0.14285714285714285,-3.5208000000000004,-24.6456,-2.5685223220603546
atr_trail_1x,neutral,Industrials,unknown,mid_15_25,long_ge_11d,21,0.19047619047619047,-1.2118666666666666,-25.449199999999998,-2.9862566165282103
atr_trail_1x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,6,0.6666666666666666,1.1051,6.6306,0.9693363367987455
atr_trail_1x,neutral,Materials,unknown,mid_15_25,long_ge_11d,10,0.2,4.58222,45.8222,0.7349761546082604
atr_trail_2x,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,6,0.3333333333333333,-4.584833333333333,-27.509,-1.1473651262001305
atr_trail_2x,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.7142857142857143,13.948985714285714,97.6429,1.845840263899934
atr_trail_2x,neutral,Energy,unknown,high_25_40,long_ge_11d,6,0.6666666666666666,3.4381500000000003,20.6289,0.9137849698389583
atr_trail_2x,neutral,Energy,unknown,low_lt_15,long_ge_11d,8,0.5,-0.06097500000000006,-0.48780000000000046,-0.07292137481411631
atr_trail_2x,neutral,Financials,unknown,high_25_40,long_ge_11d,9,0.3333333333333333,-0.7149666666666668,-6.434700000000001,-0.29639934379974653
atr_trail_2x,neutral,Financials,unknown,low_lt_15,long_ge_11d,5,0.0,-3.20132,-16.0066,-5.798970749090707
atr_trail_2x,neutral,Financials,unknown,mid_15_25,long_ge_11d,11,0.45454545454545453,0.34622727272727283,3.8085000000000013,0.1785343043394997
atr_trail_2x,neutral,Health Care,unknown,high_25_40,long_ge_11d,5,0.4,-0.6908200000000001,-3.4541000000000004,-0.32199167636802534
atr_trail_2x,neutral,Health Care,unknown,mid_15_25,long_ge_11d,18,0.5555555555555556,5.179266666666667,93.2268,1.4383578226874685
atr_trail_2x,neutral,Industrials,unknown,high_25_40,long_ge_11d,7,0.5714285714285714,7.1050571428571425,49.7354,1.2273828985159858
atr_trail_2x,neutral,Industrials,unknown,mid_15_25,long_ge_11d,21,0.38095238095238093,-0.058476190476190404,-1.2279999999999984,-0.052809157929057146
atr_trail_2x,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,6,0.6666666666666666,-9.73348333333333,-58.400899999999986,-0.5641952376767311
atr_trail_2x,neutral,Materials,unknown,mid_15_25,long_ge_11d,10,0.3,7.23871,72.3871,0.9729356339352595
break_even_at_1r,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,6,0.0,-3.7307500000000005,-22.384500000000003,-1.9879429834188644
break_even_at_1r,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.14285714285714285,-0.8830857142857143,-6.1815999999999995,-0.5178717602290369
break_even_at_1r,neutral,Energy,unknown,high_25_40,long_ge_11d,6,0.16666666666666666,1.556066666666667,9.336400000000001,0.4732905793951065
break_even_at_1r,neutral,Energy,unknown,low_lt_15,long_ge_11d,8,0.0,-1.3604125,-10.8833,-2.478979069097121
break_even_at_1r,neutral,Financials,unknown,high_25_40,long_ge_11d,9,0.2222222222222222,-0.7722777777777778,-6.950500000000001,-0.5027584460362322
break_even_at_1r,neutral,Financials,unknown,low_lt_15,long_ge_11d,5,0.0,-1.2695,-6.3475,-2.3673964096134514
break_even_at_1r,neutral,Financials,unknown,mid_15_25,long_ge_11d,11,0.0,-1.0813545454545455,-11.8949,-2.355011850555943
break_even_at_1r,neutral,Health Care,unknown,high_25_40,long_ge_11d,5,0.0,-20.0433,-100.2165,-1.0715931975341388
break_even_at_1r,neutral,Health Care,unknown,mid_15_25,long_ge_11d,18,0.0,-1.4414333333333333,-25.9458,-2.3697460197253077
break_even_at_1r,neutral,Industrials,unknown,high_25_40,long_ge_11d,7,0.14285714285714285,-3.3905285714285713,-23.7337,-2.329430954305932
break_even_at_1r,neutral,Industrials,unknown,mid_15_25,long_ge_11d,21,0.09523809523809523,-0.38466666666666666,-8.078,-0.5176865704156305
break_even_at_1r,neutral,Information Technology,unknown,mid_15_25,long_ge_11d,6,0.3333333333333333,-12.896166666666666,-77.377,-0.779346760962356
break_even_at_1r,neutral,Materials,unknown,mid_15_25,long_ge_11d,10,0.2,3.33402,33.3402,0.5523750796866492
breakeven_plus_trail,neutral,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,6,0.6666666666666666,0.4094666666666668,2.4568000000000008,0.07631217981077237
breakeven_plus_trail,neutral,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,7,0.7142857142857143,14.728228571428572,103.0976,1.8828508227663854
breakeven_plus_trail,neutral,Energy,unknown,high_25_40,long_ge_11d,6,0.5,1.9854999999999998,11.912999999999998,0.44885326480199605
