strategy,exit_method,mae_bucket,n,win_rate,avg_pnl_pct,total_pnl_pct
smc_order_block_bounce,fixed_4r_2r,q4_ge_10pct,7,0.14285714285714285,-7.0972,-49.6804
smc_order_block_bounce,hybrid_50pct_target,q4_ge_10pct,7,0.42857142857142855,-3.0222,-21.1554
smc_order_block_bounce,ma_exit_ema9,q4_ge_10pct,7,0.14285714285714285,-1.5660857142857143,-10.9626
smc_order_block_bounce,mfe_lockin_trail,q4_ge_10pct,7,0.14285714285714285,-1.8328857142857142,-12.8302
smc_order_block_bounce,multi_tier_partial,q4_ge_10pct,7,0.42857142857142855,-1.5556142857142858,-10.8893
smc_order_block_bounce,next_pivot_target,q4_ge_10pct,7,0.5714285714285714,-1.2709428571428572,-8.8966
smc_order_block_bounce,r_multiple_2r,q4_ge_10pct,7,0.5714285714285714,1.5665857142857142,10.966099999999999
smc_order_block_bounce,r_multiple_3r,q4_ge_10pct,7,0.2857142857142857,1.1483428571428576,8.038400000000003
smc_order_block_bounce,regime_flip,q4_ge_10pct,7,0.42857142857142855,-1.089114285714286,-7.623800000000001
smc_order_block_bounce,reverse_signal,q4_ge_10pct,7,0.14285714285714285,-1.8328857142857142,-12.8302
smc_order_block_bounce,smc_mitigation_zone,q4_ge_10pct,7,0.2857142857142857,-1.8178,-12.7246
smc_order_block_bounce,time_stop_10d,q4_ge_10pct,7,0.42857142857142855,-0.5007714285714285,-3.5054
smc_order_block_bounce,time_stop_20d,q4_ge_10pct,7,0.42857142857142855,-1.089114285714286,-7.623800000000001
smc_order_block_bounce,trailing_10pct,q4_ge_10pct,7,0.14285714285714285,-6.041542857142857,-42.2908
smc_order_block_bounce,trailing_15pct,q4_ge_10pct,7,0.14285714285714285,-9.754657142857143,-68.2826
smc_order_block_bounce,trailing_5pct,q4_ge_10pct,7,0.14285714285714285,-3.1678714285714284,-22.1751
ultimate_oscillator,atr_trail_1x,q4_ge_10pct,6,0.3333333333333333,-0.6892666666666667,-4.1356
ultimate_oscillator,atr_trail_2x,q4_ge_10pct,6,0.3333333333333333,-3.5742,-21.4452
ultimate_oscillator,atr_trail_mae_conditional,q4_ge_10pct,6,0.3333333333333333,-0.6892666666666667,-4.1356
ultimate_oscillator,atr_trail_vix_conditional,q4_ge_10pct,6,0.0,-2.414616666666667,-14.4877
ultimate_oscillator,break_even_at_1r,q4_ge_10pct,6,0.16666666666666666,-2.12815,-12.7689
ultimate_oscillator,breakeven_plus_trail,q4_ge_10pct,6,0.16666666666666666,-2.2610833333333336,-13.566500000000001
ultimate_oscillator,chandelier_3x,q4_ge_10pct,6,0.0,-0.26813333333333333,-1.6088
ultimate_oscillator,class_time_stop,q4_ge_10pct,6,0.16666666666666666,-3.7854999999999994,-22.712999999999997
ultimate_oscillator,earnings_blackout,q4_ge_10pct,6,0.3333333333333333,12.555599999999998,75.33359999999999
ultimate_oscillator,fixed_4r_2r,q4_ge_10pct,6,0.16666666666666666,-3.3352333333333335,-20.011400000000002
ultimate_oscillator,hybrid_50pct_target,q4_ge_10pct,6,0.5,-0.08339999999999985,-0.5003999999999991
ultimate_oscillator,ma_exit_ema9,q4_ge_10pct,6,0.5,0.46465,2.7879
ultimate_oscillator,mfe_lockin_trail,q4_ge_10pct,6,0.3333333333333333,-0.6352833333333334,-3.8117000000000005
ultimate_oscillator,multi_tier_partial,q4_ge_10pct,6,0.5,-0.12911666666666677,-0.7747000000000006
ultimate_oscillator,next_pivot_target,q4_ge_10pct,6,0.6666666666666666,0.254216666666667,1.5253000000000019
ultimate_oscillator,r_multiple_2r,q4_ge_10pct,6,0.5,2.1784666666666666,13.0708
ultimate_oscillator,r_multiple_3r,q4_ge_10pct,6,0.16666666666666666,-1.3855833333333336,-8.313500000000001
ultimate_oscillator,regime_flip,q4_ge_10pct,6,0.3333333333333333,-4.564900000000001,-27.389400000000002
ultimate_oscillator,reverse_signal,q4_ge_10pct,6,0.3333333333333333,-0.6892666666666667,-4.1356
ultimate_oscillator,smc_mitigation_zone,q4_ge_10pct,6,0.3333333333333333,-0.13508333333333333,-0.8105
ultimate_oscillator,time_stop_10d,q4_ge_10pct,6,0.5,-2.1216333333333335,-12.729800000000001
