ticker,entry_date,exit_date,direction,strategy,category,sector,confidence_tier,regime,exit_reason,entry_price,exit_price,initial_stop,highest_close,trailing_stop_at_exit,pnl_pct,pnl_dollar,win,hold_days,max_adverse_excursion,max_favourable_excursion,signals_at_entry,context_bullets,context_paragraph,fail_reason,smart_money_score,macro_score,sentiment_score,conversion_pair_id,circuit_breaker_level,days_to_earnings,preliminary_tier,agent_reasoning,congressional_signal,insider_signal,institutional_signal,aaii_bullish,aaii_bearish,aaii_signal,cnn_fg_score,cnn_fg_label,trade_id
BLFS,2024-01-03,2024-01-08,short,pead_short,event_driven,Health Care,HIGH,bull,trailing_stop,15.2611,16.8006,16.7872,15.2611,16.7872,-10.0877,-1008.77,False,5,-16.7347,1.6454,"{'pivot': np.float64(16.2233), 'r1': np.float64(16.6767), 'r2': np.float64(17.3733), 'r3': np.float64(17.8267), 's1': np.float64(15.5267), 's2': np.float64(15.0733), 's3': np.float64(14.3767), 'cpr_top': np.float64(16.345), 'cpr_bottom': np.float64(16.2233), 'cpr_width': np.float64(0.1217), 'cpr_narrow': np.True_, 'cam_r4': np.float64(16.6125), 'cam_r3': np.float64(16.2962), 'cam_r2': np.float64(16.1908), 'cam_r1': np.float64(16.0854), 'cam_s1': np.float64(15.8746), 'cam_s2': np.float64(15.7692), 'cam_s3': np.float64(15.6638), 'cam_s4': np.float64(15.3475), 'wood_p': np.float64(16.1325), 'wood_r1': np.float64(16.495), 'wood_r2': np.float64(17.2825), 'wood_s1': np.float64(15.345), 'wood_s2': np.float64(14.9825), 'prev_high': np.float64(16.92), 'prev_low': np.float64(15.77), 'prev_close': np.float64(15.98), 'above_pivot': np.False_, 'above_r1': np.False_, 'above_r2': np.False_, 'below_s1': np.True_, 'below_s2': np.False_, 'near_pivot': np.False_, 'near_s1': np.False_, 'near_s2': np.False_, 'near_s3': np.False_, 'near_r1': np.False_, 'near_r2': np.False_, 'above_cpr': np.False_, 'inside_cpr': np.False_, 'below_cpr': np.True_, 'near_cam_s3': np.False_, 'near_cam_s4': np.True_, 'near_cam_r3': np.False_, 'above_cam_r3': np.False_, 'above_cam_r4': np.False_, 'below_cam_s3': np.True_, 'below_cam_s4': np.False_, 'above_wood_p': np.False_, 'near_wood_s1': np.True_, 'near_wood_r1': np.False_, 'above_prev_high': np.False_, 'below_prev_low': np.True_, 'near_prev_high': np.False_, 'near_prev_low': np.False_, 'near_prev_close': np.False_, 'gap_up_pct': np.float64(-2.378), 'gap_dn_pct': np.float64(2.378), 'gap_up_2pct': np.False_, 'gap_dn_2pct': np.True_, 'close_above_open': np.False_, 'close_below_open': np.True_, 'fib_236': np.float64(15.4522), 'fib_382': np.float64(14.2039), 'fib_500': np.float64(13.195), 'fib_618': np.float64(12.1862), 'fib_786': np.float64(10.7498), 'fib_ext_127': np.float64(19.7956), 'fib_ext_162': np.float64(22.7538), 'swing_high': np.float64(17.47), 'swing_low': np.float64(8.9201), 'near_fib_236': np.False_, 'near_fib_382': np.False_, 'near_fib_500': np.False_, 'near_fib_618': np.False_, 'near_fib_786': np.False_, 'at_key_fib': np.False_, 'vwap': 25.0907, 'vwap_upper_1': 26.554, 'vwap_upper_2': 28.0173, 'vwap_lower_1': 23.6274, 'vwap_lower_2': 22.1641, 'above_vwap': False, 'pct_from_vwap': -38.822, 'avwap_252low': 12.9647, 'above_avwap_252low': True, 'pct_from_avwap_252low': 18.399, 'avwap_50low': 12.9647, 'above_avwap_50low': True, 'pct_from_avwap_50low': 18.399, 'avwap_20high': 16.3131, 'above_avwap_20high': False, 'pct_from_avwap_20high': -5.904, 'rsi_2': 4.53, 'rsi_2_oversold': True, 'rsi_2_overbought': False, 'rsi_2_bullish': False, 'rsi_2_rising': False, 'rsi_2_extreme_os': True, 'rsi_2_extreme_ob': False, 'rsi_9': 50.91, 'rsi_9_oversold': False, 'rsi_9_overbought': False, 'rsi_9_bullish': True, 'rsi_9_rising': False, 'rsi_9_extreme_os': False, 'rsi_9_extreme_ob': False, 'rsi_14': 55.7, 'rsi_14_oversold': False, 'rsi_14_overbought': False, 'rsi_14_bullish': True, 'rsi_14_rising': False, 'rsi_14_extreme_os': False, 'rsi_14_extreme_ob': False, 'rsi_21': 56.66, 'rsi_21_oversold': False, 'rsi_21_overbought': False, 'rsi_21_bullish': True, 'rsi_21_rising': False, 'rsi_21_extreme_os': False, 'rsi_21_extreme_ob': False, 'stochrsi_k': 60.73, 'stochrsi_d': 75.17, 'stochrsi_oversold': False, 'stochrsi_overbought': False, 'stochrsi_cross_up': False, 'stochrsi_cross_dn': True, 'stoch_k': 67.93, 'stoch_d': 75.94, 'stoch_oversold': False, 'stoch_overbought': False, 'stoch_bullish_cross': False, 'stoch_bearish_cross': False, 'macd_12_26_9_line': 0.9082, 'macd_12_26_9_signal': 0.9136, 'macd_12_26_9_hist': -0.0054, 'macd_12_26_9_bullish': False, 'macd_12_26_9_crossover_up': False, 'macd_12_26_9_crossover_dn': True, 'macd_8_21_5_line': 0.8599, 'macd_8_21_5_signal': 1.0216, 'macd_8_21_5_hist': -0.1617, 'macd_8_21_5_bullish': False, 'macd_8_21_5_crossover_up': False, 'macd_8_21_5_crossover_dn': False, 'ppo': 6.1661, 'ppo_signal': 6.3869, 'ppo_hist': -0.2207, 'ppo_bullish': False, 'ppo_crossover_up': False, 'ppo_crossover_dn': True, 'williams_r': -42.23, 'williams_r_oversold': False, 'williams_r_overbought': False, 'williams_r_rising': False, 'roc_12': np.float64(5.209), 'roc_positive': np.True_, 'roc_turning_up': np.False_, 'roc_turning_dn': np.False_, 'ao': 2.3461, 'ao_positive': True, 'ao_cross_up': False, 'ao_cross_dn': False, 'ao_twin_peaks_bull': False, 'uo': 46.29, 'uo_oversold': False, 'uo_overbought': False, 'ema_9_21_bullish': True, 'ema_9_21_golden_cross': False, 'ema_9_21_death_cross': False, 'sma_9_21_bullish': True, 'sma_9_21_golden_cross': False, 'price_above_ema_9': False, 'price_above_ema_21': True, 'price_above_sma_21': True, 'ema_20_50_bullish': True, 'ema_20_50_golden_cross': False, 'ema_20_50_death_cross': False, 'sma_20_50_bullish': True, 'sma_20_50_golden_cross': False, 'price_above_ema_20': True, 'price_above_ema_50': True, 'price_above_sma_50': True, 'ema_50_200_bullish': False, 'ema_50_200_golden_cross': False, 'ema_50_200_death_cross': False, 'sma_50_200_bullish': False, 'sma_50_200_golden_cross': False, 'price_above_ema_200': False, 'price_above_sma_200': False, 'dema': 16.3139, 'tema': 16.6185, 'tema_above_dema': True, 'tema_cross_up': False, 'tema_cross_dn': False, 'price_above_tema': False, 'price_above_dema': False, 'adx': 28.55, 'adx_di_plus': 27.0, 'adx_di_minus': 20.17, 'adx_trending': True, 'adx_strong': False, 'adx_di_bull': True, 'adx_cross_up': True, 'psar_bullish': False, 'psar_value': np.float64(17.47), 'psar_flip_up': False, 'psar_flip_dn': True, 'ichi_tenkan': 16.245, 'ichi_kijun': 14.69, 'ichi_senkou_a': 11.815, 'ichi_senkou_b': 11.8251, 'ichi_above_cloud': True, 'ichi_below_cloud': False, 'ichi_tk_bullish': True, 'ichi_tk_cross_up': False, 'ichi_tk_bearish': False, 'ichi_tk_cross_dn': False, 'ichi_cloud_thick': False, 'ichi_weekly_above_cloud': False, 'ichi_weekly_below_cloud': True, 'ichi_weekly_in_cloud': False, 'supertrend_bullish': True, 'supertrend_value': 13.6541, 'supertrend_flip_up': False, 'supertrend_flip_dn': False, 'chandelier_long_value': 14.8303, 'chandelier_short_value': 14.5497, 'chandelier_long_bullish': True, 'chandelier_short_bearish': False, 'chandelier_long_flip_dn': False, 'chandelier_short_flip_up': False, 'hull_ma': 16.9176, 'hull_bullish': False, 'hull_flip_up': False, 'hull_flip_dn': True, 'price_above_hull': False, 'bb_20_20_upper': 17.7436, 'bb_20_20_lower': 11.9394, 'bb_20_20_mid': 14.8415, 'bb_20_20_bandwidth': 0.3911, 'bb_20_20_above_mid': True, 'bb_20_20_touch_lower': False, 'bb_20_20_touch_upper': False, 'bb_20_20_squeeze': False, 'bb_20_20_expanding': False, 'bb_20_15_upper': 17.0181, 'bb_20_15_lower': 12.6649, 'bb_20_15_mid': 14.8415, 'bb_20_15_bandwidth': 0.2933, 'bb_20_15_above_mid': True, 'bb_20_15_touch_lower': False, 'bb_20_15_touch_upper': False, 'bb_20_15_squeeze': False, 'bb_20_15_expanding': False, 'bb_10_20_upper': 17.1766, 'bb_10_20_lower': 14.9654, 'bb_10_20_mid': 16.071, 'bb_10_20_bandwidth': 0.1376, 'bb_10_20_above_mid': False, 'bb_10_20_touch_lower': False, 'bb_10_20_touch_upper': False, 'bb_10_20_squeeze': False, 'bb_10_20_expanding': False, 'kc_upper': 16.8481, 'kc_lower': 13.3198, 'kc_mid': 15.084, 'inside_kc': True, 'kc_touch_lower': False, 'kc_touch_upper': False, 'dc10_upper': 17.47, 'dc10_lower': 14.83, 'dc10_mid': 16.15, 'dc10_breakout_up': False, 'dc10_breakout_dn': False, 'dc10_new_high': False, 'dc20_upper': 17.47, 'dc20_lower': 12.45, 'dc20_mid': 14.96, 'dc20_breakout_up': False, 'dc20_breakout_dn': False, 'dc20_new_high': False, 'atr': 0.8895, 'atr_pct': 5.795, 'entry_stop_long': 13.571, 'entry_stop_short': 17.129, 'squeeze_in': False, 'squeeze_momentum': 15.474, 'squeeze_positive': True, 'squeeze_fire_up': False, 'squeeze_fire_dn': False, 'obv_bullish': True, 'obv_rising': False, 'obv_diverge_bull': False, 'vol_ratio_20d': 1.0, 'vol_above_avg': True, 'vol_spike_15x': False, 'vol_spike_2x': False, 'vol_spike_3x': False, 'ad_rising': False, 'cmf': -0.0291, 'cmf_positive': False, 'cmf_cross_up': False, 'cmf_cross_dn': True, 'mfi': 66.7, 'mfi_oversold': False, 'mfi_overbought': False, 'force_index_positive': True, 'force_index_cross_up': False, 'force_index_cross_dn': False, 'near_52w_high': np.False_, 'break_52w_high': np.False_, 'year_high': np.float64(26.89), 'near_52w_low': np.False_, 'break_52w_low': np.False_, 'year_low': np.float64(8.9201), 'inside_bar': np.False_, 'outside_bar': np.False_, 'doji': np.False_, 'hammer': np.False_, 'shooting_star': np.False_, 'pin_bar': np.False_, 'marubozu_bull': np.False_, 'marubozu_bear': np.False_, 'bullish_engulfing': np.False_, 'bearish_engulfing': np.False_, 'morning_star': np.True_, 'evening_star': np.False_, 'three_white_soldiers': False, 'three_black_crows': False, 'resistance_break_retest': False, 'support_break_retest': False, 'cap_band': 'small', 'vix_value': 14.04, 'vix_percentile': 0.2897, 'vix_band': 'low', 'vix_band_low': True, 'vix_band_mid': False, 'vix_band_high': False, 'days_since_last_earnings': 55, 'within_pead_window': True, 'earnings_eps_yoy_growth': -1.913, 'earnings_announcement_return': -0.0568, 'pead_positive_surprise': False, 'pead_negative_surprise': True, 'institutional_signal': 'strong_buy', 'institutional_strong_buy': True, 'institutional_buy': True, 'institutional_negative': False, 'institutional_new_positions': 0, 'institutional_increased': 46, 'pre_fomc_d1': False, 'pre_fomc_d0': False, 'pre_fomc_window': False, 'days_until_fomc': 28, 'recent_8k_filed': False, 'days_since_8k': -1, 'smc_fvg_bullish_active': False, 'smc_fvg_bearish_active': False, 'smc_inverse_fvg_bullish': True, 'smc_inverse_fvg_bearish': True, 'smc_fvg_retest_long_zone': False, 'smc_fvg_retest_short_zone': False, 'smc_ob_bullish_active': True, 'smc_ob_bearish_active': False, 'smc_breaker_block_bullish': False, 'smc_breaker_block_bearish': False, 'smc_mitigation_block_long': False, 'smc_mitigation_block_short': False, 'smc_bos_bullish': False, 'smc_bos_bearish': False, 'smc_choch_bullish': True, 'smc_choch_bearish': False, 'smc_bos_retest_long': False, 'smc_bos_retest_short': False, 'smc_liquidity_swept_up': False, 'smc_liquidity_swept_dn': False, 'smc_equal_highs_swept': False, 'smc_equal_lows_swept': False, 'smc_ote_long_zone': False, 'smc_ote_short_zone': False, 'smc_retracement_pct': 137.7, 'smc_dealing_range_pct': 0.752, 'smc_in_discount_zone': False, 'smc_in_premium_zone': True, 'head_shoulders_top_detected': False, 'head_shoulders_bottom_detected': False, 'double_top_detected': False, 'double_bottom_detected': False, 'cup_handle_detected': False, 'flag_bull_detected': False, 'flag_bear_detected': False, 'triangle_ascending_detected': False, 'triangle_descending_detected': False, 'triangle_symmetric_detected': False, 'pair_count_active': 0, 'news_count_7d': 0, 'news_article_count': 0, 'news_sentiment_score': 0.0, 'news_sentiment_mean': 0.0, 'news_bullish_pct': 0.0, 'news_bearish_pct': 0.0, 'news_sentiment_shift': 0.0, 'news_prior_article_count': 0, 'news_uses_polygon_score': False, 'dow': 2, 'is_monday': False, 'is_friday': False, 'trading_day_of_month': 2, 'trading_days_left_in_month': 20, 'is_totm_window': True, 'is_january': True, 'is_pre_holiday': False, 'days_to_next_holiday': 12, 'is_halloween_period': True, 'is_summer_period': False, 'bond_equity_ratio': 0.210585, 'bond_equity_20d_pct_change': 0.0384, 'risk_off_regime_bond_signal': True, 'risk_on_regime_bond_signal': False, 'vix_today': 14.04, 'vix_vix3m_ratio': 0.8753, 'vix_term_contango': True, 'vix_term_backwardation': False, 'sector_strongest': 'XLV', 'sector_strongest_rs': 0.0225, 'sector_weakest': 'XLK', 'sector_weakest_rs': -0.0144, 'sector_rs_map': {'XLF': 0.0098, 'XLY': -0.0081, 'XLI': -0.0059, 'XLK': -0.0144, 'XLU': -0.0074, 'XLP': -0.0092, 'XLV': 0.0225, 'XLE': -0.0089}, 'defensive_leadership': True, 'gold_silver_ratio': 8.980532, 'gold_silver_20d_pct_change': 0.0737, 'risk_off_regime_gold_signal': True, 'dxy_proxy_close': 25.3603, 'dxy_20d_pct_change': -0.0058, 'usd_strengthening': False, 'usd_weakening': False, 'vp_poc': 13.3019, 'vp_value_area_high': 13.8363, 'vp_value_area_low': 9.7751, 'vp_close_above_poc': True, 'vp_close_below_poc': False, 'vp_in_value_area': False, 'vp_close_near_poc_pct': 0.154, 'vp_above_value_area': True, 'vp_below_value_area': False, 'naked_poc_count': 6, 'naked_poc_nearest_distance_pct': 0.12082084690553743, 'xs_momentum_12_1': -0.2501, 'xs_momentum_decile': 2, 'xs_momentum_top_decile': False, 'xs_momentum_bottom_decile': False, 'xs_beta': 1.815, 'xs_beta_decile': 9, 'xs_low_beta_decile': False, 'xs_high_beta_decile': True, 'xs_ivol': 0.597, 'xs_ivol_decile': 9, 'xs_avoid_high_ivol': False, 'xs_max_anomaly': 0.0937, 'xs_max_anomaly_decile': 9, 'xs_avoid_high_max': False, 'po3_bullish': False, 'po3_bearish': False, 'po3_close_position': 0.3905, 'po3_sweep_below_prior_low': True, 'po3_sweep_above_prior_high': False, 'weekly_close': 15.35, 'weekly_ema_10': 14.3718, 'weekly_ema_20': 14.4159, 'weekly_above_ema_10': True, 'weekly_above_ema_20': True, 'weekly_bias_bull': True, 'weekly_bias_bear': False, 'weekly_momentum_4w': 0.1576, 'weekly_momentum_pos': True, 'monthly_close': 15.35, 'monthly_sma_6': 13.515, 'monthly_sma_12': 17.4158, 'monthly_above_sma_6': True, 'monthly_above_sma_12': False, 'monthly_bias_bull': False, 'monthly_bias_bear': False, 'monthly_momentum_6m': -0.2279, 'monthly_momentum_pos': False, 'htf_aligned_bull': False, 'htf_aligned_bear': False, 'htf_disagreement': False, 'sector_etf': 'XLV', 'sector_etf_return_pct': 0.0, 'sector': 'Health Care', 'cnn_fg_days_since_publish': 1}","['Within PEAD drift window (<=60d post-earnings)', 'YoY EPS growth: -191.3% (negative)', 'Announcement-day return: -5.7% (<-2% surprise)', 'Bernard-Thomas 60-day drift continuation (negative)']",,Large loss  -  trailing stop could not prevent full decline,-1,-1,-1,,,,HIGH,{},none,cluster_sell,strong_buy,0.463291,0.250633,neutral,68.0,Greed,T-BLFS-2024-01-03-pead_short-S-0
