exit_method,regime_at_entry,sector,cap_band,vol_band,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct,sharpe_proxy
atr_trail_1x,bull,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,20,0.2,-1.36342,-27.268400000000003,-2.1511922443457197
atr_trail_1x,bull,Consumer Discretionary,unknown,low_lt_15,medium_4_10d,8,0.125,-2.6941,-21.5528,-2.564706941397464
atr_trail_1x,bull,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,8,0.25,-1.0756875000000001,-8.605500000000001,-0.8073113294424052
atr_trail_1x,bull,Financials,unknown,low_lt_15,long_ge_11d,17,0.23529411764705882,-1.1791235294117646,-20.045099999999998,-1.3879384613801022
atr_trail_1x,bull,Health Care,unknown,low_lt_15,long_ge_11d,16,0.125,-0.9549875,-15.2798,-1.5746732440461135
atr_trail_1x,bull,Industrials,unknown,low_lt_15,long_ge_11d,19,0.3157894736842105,-0.3622421052631579,-6.882600000000001,-0.48399972366292066
atr_trail_1x,bull,Industrials,unknown,low_lt_15,medium_4_10d,5,0.0,-4.98716,-24.9358,-7.858790485450325
atr_trail_1x,bull,Information Technology,unknown,low_lt_15,long_ge_11d,9,0.4444444444444444,0.10818888888888889,0.9737,0.16502585541063525
atr_trail_1x,bull,Information Technology,unknown,mid_15_25,long_ge_11d,8,0.25,0.5203749999999998,4.1629999999999985,0.26761301743286275
atr_trail_1x,bull,Materials,unknown,low_lt_15,long_ge_11d,9,0.0,-1.9962333333333335,-17.9661,-6.975416389531729
atr_trail_1x,bull,Unknown,unknown,low_lt_15,long_ge_11d,6,0.0,-2.174916666666667,-13.0495,-3.507984746315519
atr_trail_2x,bull,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,20,0.25,-1.2905799999999998,-25.811599999999995,-0.574665924393741
atr_trail_2x,bull,Consumer Discretionary,unknown,low_lt_15,medium_4_10d,8,0.125,-4.222875,-33.783,-2.867964336704371
atr_trail_2x,bull,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,8,0.25,-2.1281250000000003,-17.025000000000002,-2.1895050146594177
atr_trail_2x,bull,Financials,unknown,low_lt_15,long_ge_11d,17,0.47058823529411764,0.7865176470588234,13.3708,0.48182511088926294
atr_trail_2x,bull,Health Care,unknown,low_lt_15,long_ge_11d,16,0.5,1.2404249999999999,19.846799999999998,0.8122755713567879
atr_trail_2x,bull,Industrials,unknown,low_lt_15,long_ge_11d,19,0.15789473684210525,-2.1883052631578948,-41.577799999999996,-2.5399688149607034
atr_trail_2x,bull,Industrials,unknown,low_lt_15,medium_4_10d,5,0.2,-3.5095599999999996,-17.5478,-0.4799849304992977
atr_trail_2x,bull,Information Technology,unknown,low_lt_15,long_ge_11d,9,0.5555555555555556,3.8315333333333337,34.4838,1.3388542318385914
atr_trail_2x,bull,Information Technology,unknown,mid_15_25,long_ge_11d,8,0.125,0.46558750000000015,3.7247000000000012,0.18349867346918536
atr_trail_2x,bull,Materials,unknown,low_lt_15,long_ge_11d,9,0.2222222222222222,-2.7565666666666666,-24.8091,-2.095179907161503
atr_trail_2x,bull,Unknown,unknown,low_lt_15,long_ge_11d,6,0.5,1.0503833333333332,6.302299999999999,0.2649330264855137
atr_trail_mae_conditional,bull,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,20,0.2,-1.36342,-27.268400000000003,-2.1511922443457197
atr_trail_mae_conditional,bull,Consumer Discretionary,unknown,low_lt_15,medium_4_10d,8,0.125,-2.6941,-21.5528,-2.564706941397464
atr_trail_mae_conditional,bull,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,8,0.25,-1.0756875000000001,-8.605500000000001,-0.8073113294424052
atr_trail_mae_conditional,bull,Financials,unknown,low_lt_15,long_ge_11d,17,0.23529411764705882,-1.1791235294117646,-20.045099999999998,-1.3879384613801022
atr_trail_mae_conditional,bull,Health Care,unknown,low_lt_15,long_ge_11d,16,0.125,-0.9549875,-15.2798,-1.5746732440461135
atr_trail_mae_conditional,bull,Industrials,unknown,low_lt_15,long_ge_11d,19,0.3157894736842105,-0.3622421052631579,-6.882600000000001,-0.48399972366292066
atr_trail_mae_conditional,bull,Industrials,unknown,low_lt_15,medium_4_10d,5,0.0,-4.98716,-24.9358,-7.858790485450325
atr_trail_mae_conditional,bull,Information Technology,unknown,low_lt_15,long_ge_11d,9,0.4444444444444444,0.10818888888888889,0.9737,0.16502585541063525
atr_trail_mae_conditional,bull,Information Technology,unknown,mid_15_25,long_ge_11d,8,0.25,0.5203749999999998,4.1629999999999985,0.26761301743286275
atr_trail_mae_conditional,bull,Materials,unknown,low_lt_15,long_ge_11d,9,0.0,-1.9962333333333335,-17.9661,-6.975416389531729
atr_trail_mae_conditional,bull,Unknown,unknown,low_lt_15,long_ge_11d,6,0.0,-2.174916666666667,-13.0495,-3.507984746315519
atr_trail_vix_conditional,bull,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,20,0.1,-1.62714,-32.5428,-3.4279000863506535
atr_trail_vix_conditional,bull,Consumer Discretionary,unknown,low_lt_15,medium_4_10d,8,0.125,-2.3136625,-18.5093,-2.3797802342380203
atr_trail_vix_conditional,bull,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,8,0.25,-2.2935375000000002,-18.348300000000002,-1.8262195416014704
atr_trail_vix_conditional,bull,Financials,unknown,low_lt_15,long_ge_11d,17,0.17647058823529413,-1.0763588235294117,-18.298099999999998,-1.4104854574646928
atr_trail_vix_conditional,bull,Health Care,unknown,low_lt_15,long_ge_11d,16,0.0625,-1.07135625,-17.1417,-2.600351234575137
atr_trail_vix_conditional,bull,Industrials,unknown,low_lt_15,long_ge_11d,19,0.3684210526315789,-0.37045789473684215,-7.0387,-0.5614691908986192
atr_trail_vix_conditional,bull,Industrials,unknown,low_lt_15,medium_4_10d,5,0.0,-5.25782,-26.289099999999998,-7.970044387885101
atr_trail_vix_conditional,bull,Information Technology,unknown,low_lt_15,long_ge_11d,9,0.3333333333333333,-0.11841111111111112,-1.0657,-0.2556786263963686
atr_trail_vix_conditional,bull,Information Technology,unknown,mid_15_25,long_ge_11d,8,0.25,0.025300000000000045,0.20240000000000036,0.016857128580826913
atr_trail_vix_conditional,bull,Materials,unknown,low_lt_15,long_ge_11d,9,0.0,-1.6148666666666667,-14.5338,-6.825761978896768
atr_trail_vix_conditional,bull,Unknown,unknown,low_lt_15,long_ge_11d,6,0.0,-1.8157166666666669,-10.894300000000001,-2.7289758904977885
break_even_at_1r,bull,Consumer Discretionary,unknown,low_lt_15,long_ge_11d,20,0.05,-1.84312,-36.8624,-3.5515019820417812
break_even_at_1r,bull,Consumer Discretionary,unknown,low_lt_15,medium_4_10d,8,0.125,-2.74925,-21.994,-3.728455809609736
break_even_at_1r,bull,Consumer Discretionary,unknown,mid_15_25,long_ge_11d,8,0.0,-2.2213000000000003,-17.770400000000002,-3.292357371082907
break_even_at_1r,bull,Financials,unknown,low_lt_15,long_ge_11d,17,0.058823529411764705,-1.8229529411764704,-30.990199999999998,-3.3206701827698164
break_even_at_1r,bull,Health Care,unknown,low_lt_15,long_ge_11d,16,0.0625,1.96543125,31.4469,0.5492519013067217
break_even_at_1r,bull,Industrials,unknown,low_lt_15,long_ge_11d,19,0.10526315789473684,-1.3195631578947369,-25.0717,-2.2374072340285758
break_even_at_1r,bull,Industrials,unknown,low_lt_15,medium_4_10d,5,0.0,-4.5094,-22.547,-4.078346564557849
break_even_at_1r,bull,Information Technology,unknown,low_lt_15,long_ge_11d,9,0.3333333333333333,2.0049888888888887,18.0449,1.1840529992961444
break_even_at_1r,bull,Information Technology,unknown,mid_15_25,long_ge_11d,8,0.125,-0.2264874999999999,-1.8118999999999992,-0.14023045364021158
