strategy,exit_method,confidence_tier,n,win_rate,avg_pnl_pct,total_pnl_pct
pre_fomc_long_sleeve,atr_trail_mae_conditional,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,atr_trail_vix_conditional,HIGH,5,0.0,-2.32186,-11.6093
pre_fomc_long_sleeve,atr_trail_vix_conditional,VERY_HIGH,1,0.0,-2.7977,-2.7977
pre_fomc_long_sleeve,break_even_at_1r,HIGH,5,0.0,-2.35056,-11.7528
pre_fomc_long_sleeve,break_even_at_1r,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,breakeven_plus_trail,HIGH,5,0.0,-3.0025199999999996,-15.012599999999999
pre_fomc_long_sleeve,breakeven_plus_trail,VERY_HIGH,1,0.0,-7.4605,-7.4605
pre_fomc_long_sleeve,chandelier_3x,HIGH,5,0.0,-6.48416,-32.4208
pre_fomc_long_sleeve,chandelier_3x,VERY_HIGH,1,0.0,-8.8176,-8.8176
pre_fomc_long_sleeve,class_time_stop,HIGH,5,0.8,3.4677800000000003,17.338900000000002
pre_fomc_long_sleeve,class_time_stop,VERY_HIGH,1,0.0,-11.2161,-11.2161
pre_fomc_long_sleeve,earnings_blackout,HIGH,5,0.6,90.34884,451.7442
pre_fomc_long_sleeve,earnings_blackout,VERY_HIGH,1,1.0,38.1201,38.1201
pre_fomc_long_sleeve,fixed_4r_2r,HIGH,5,0.2,-3.6340200000000005,-18.1701
pre_fomc_long_sleeve,fixed_4r_2r,VERY_HIGH,1,0.0,-7.4605,-7.4605
pre_fomc_long_sleeve,hybrid_50pct_target,HIGH,5,0.8,2.24514,11.2257
pre_fomc_long_sleeve,hybrid_50pct_target,VERY_HIGH,1,0.0,-10.0,-10.0
pre_fomc_long_sleeve,ma_exit_ema9,HIGH,5,0.0,-5.40538,-27.0269
pre_fomc_long_sleeve,ma_exit_ema9,VERY_HIGH,1,0.0,-7.2101,-7.2101
pre_fomc_long_sleeve,mfe_lockin_trail,HIGH,5,0.0,-3.0958200000000002,-15.4791
pre_fomc_long_sleeve,mfe_lockin_trail,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,multi_tier_partial,HIGH,5,0.2,-2.0423999999999998,-10.212
pre_fomc_long_sleeve,multi_tier_partial,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,next_pivot_target,HIGH,5,0.8,-0.6369199999999997,-3.1845999999999988
pre_fomc_long_sleeve,next_pivot_target,VERY_HIGH,1,0.0,-7.4605,-7.4605
pre_fomc_long_sleeve,r_multiple_2r,HIGH,5,0.0,-3.0958200000000002,-15.4791
pre_fomc_long_sleeve,r_multiple_2r,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,r_multiple_3r,HIGH,5,0.0,-3.0958200000000002,-15.4791
pre_fomc_long_sleeve,r_multiple_3r,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,regime_flip,HIGH,5,0.8,4.425220000000001,22.126100000000005
pre_fomc_long_sleeve,regime_flip,VERY_HIGH,1,0.0,-7.1436,-7.1436
pre_fomc_long_sleeve,reverse_signal,HIGH,5,0.0,-3.0958200000000002,-15.4791
pre_fomc_long_sleeve,reverse_signal,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,smc_mitigation_zone,HIGH,5,0.0,-3.0958200000000002,-15.4791
pre_fomc_long_sleeve,smc_mitigation_zone,VERY_HIGH,1,0.0,-3.7302,-3.7302
pre_fomc_long_sleeve,time_stop_10d,HIGH,5,0.6,0.12176000000000045,0.6088000000000022
pre_fomc_long_sleeve,time_stop_10d,VERY_HIGH,1,0.0,-4.5084,-4.5084
pre_fomc_long_sleeve,time_stop_20d,HIGH,5,0.8,4.425220000000001,22.126100000000005
pre_fomc_long_sleeve,time_stop_20d,VERY_HIGH,1,0.0,-7.1436,-7.1436
pre_fomc_long_sleeve,trailing_10pct,HIGH,5,0.2,-4.73522,-23.676099999999998
pre_fomc_long_sleeve,trailing_10pct,VERY_HIGH,1,0.0,-10.0,-10.0
pre_fomc_long_sleeve,trailing_15pct,HIGH,5,0.4,-2.63972,-13.1986
pre_fomc_long_sleeve,trailing_15pct,VERY_HIGH,1,0.0,-16.1537,-16.1537
pre_fomc_long_sleeve,trailing_5pct,HIGH,5,0.4,-0.6198599999999999,-3.0992999999999995
pre_fomc_long_sleeve,trailing_5pct,VERY_HIGH,1,0.0,-5.2404,-5.2404
smc_choch_reversal,atr_trail_1x,HIGH,5,0.2,-5.1656,-25.828000000000003
smc_choch_reversal,atr_trail_1x,VERY_HIGH,1,1.0,2.2385,2.2385
smc_choch_reversal,atr_trail_2x,HIGH,5,0.6,-5.713079999999999,-28.565399999999993
smc_choch_reversal,atr_trail_2x,VERY_HIGH,1,1.0,0.9589,0.9589
smc_choch_reversal,atr_trail_mae_conditional,HIGH,5,0.2,-5.1656,-25.828000000000003
smc_choch_reversal,atr_trail_mae_conditional,VERY_HIGH,1,1.0,2.2385,2.2385
smc_choch_reversal,atr_trail_vix_conditional,HIGH,5,0.0,-7.6416200000000005,-38.2081
smc_choch_reversal,atr_trail_vix_conditional,VERY_HIGH,1,1.0,1.1225,1.1225
smc_choch_reversal,break_even_at_1r,HIGH,5,0.4,8.353979999999998,41.76989999999999
smc_choch_reversal,break_even_at_1r,VERY_HIGH,1,0.0,-1.8908,-1.8908
smc_choch_reversal,breakeven_plus_trail,HIGH,5,0.6,8.02668,40.1334
smc_choch_reversal,breakeven_plus_trail,VERY_HIGH,1,0.0,0.0,0.0
smc_choch_reversal,chandelier_3x,HIGH,5,0.6,-1.4383,-7.1915
smc_choch_reversal,chandelier_3x,VERY_HIGH,1,0.0,-1.8908,-1.8908
smc_choch_reversal,class_time_stop,HIGH,5,0.6,2.5201800000000003,12.600900000000001
smc_choch_reversal,class_time_stop,VERY_HIGH,1,1.0,2.4664,2.4664
smc_choch_reversal,earnings_blackout,HIGH,5,0.6,8.52086,42.6043
smc_choch_reversal,earnings_blackout,VERY_HIGH,1,0.0,-4.8394,-4.8394
smc_choch_reversal,fixed_4r_2r,HIGH,5,0.6,-5.318699999999999,-26.593499999999995
smc_choch_reversal,fixed_4r_2r,VERY_HIGH,1,1.0,8.8956,8.8956
smc_choch_reversal,hybrid_50pct_target,HIGH,5,0.6,-0.7029399999999996,-3.5146999999999977
smc_choch_reversal,hybrid_50pct_target,VERY_HIGH,1,1.0,2.919,2.919
smc_choch_reversal,ma_exit_ema9,HIGH,5,0.4,-0.52762,-2.6380999999999997
smc_choch_reversal,ma_exit_ema9,VERY_HIGH,1,1.0,1.7712,1.7712
smc_choch_reversal,mfe_lockin_trail,HIGH,5,0.2,-5.1656,-25.828000000000003
smc_choch_reversal,mfe_lockin_trail,VERY_HIGH,1,1.0,3.0045,3.0045
