strategy,exit_method,hold_duration_band,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,long_ge_11d,4,0.0,-3.16685,-12.6674
avwap_50_reclaim,atr_trail_1x,medium_4_10d,3,0.3333333333333333,0.6119,1.8356999999999999
avwap_50_reclaim,atr_trail_1x,short_le_3d,3,0.3333333333333333,-0.6149333333333332,-1.8447999999999998
avwap_50_reclaim,atr_trail_2x,long_ge_11d,4,0.25,-3.5959250000000003,-14.383700000000001
avwap_50_reclaim,atr_trail_2x,medium_4_10d,3,0.3333333333333333,-2.7668666666666666,-8.3006
avwap_50_reclaim,atr_trail_2x,short_le_3d,3,0.3333333333333333,-4.110966666666667,-12.3329
avwap_50_reclaim,atr_trail_mae_conditional,long_ge_11d,4,0.0,-3.16685,-12.6674
avwap_50_reclaim,atr_trail_mae_conditional,medium_4_10d,3,0.3333333333333333,0.6119,1.8356999999999999
avwap_50_reclaim,atr_trail_mae_conditional,short_le_3d,3,0.3333333333333333,-0.6149333333333332,-1.8447999999999998
avwap_50_reclaim,atr_trail_vix_conditional,long_ge_11d,4,0.0,-2.45395,-9.8158
avwap_50_reclaim,atr_trail_vix_conditional,medium_4_10d,3,0.3333333333333333,0.6119,1.8356999999999999
avwap_50_reclaim,atr_trail_vix_conditional,short_le_3d,3,0.3333333333333333,1.1271666666666669,3.3815000000000004
avwap_50_reclaim,break_even_at_1r,long_ge_11d,4,0.0,-2.97275,-11.891
avwap_50_reclaim,break_even_at_1r,medium_4_10d,3,0.3333333333333333,-2.7668666666666666,-8.3006
avwap_50_reclaim,break_even_at_1r,short_le_3d,3,0.3333333333333333,-0.23939999999999997,-0.7182
avwap_50_reclaim,breakeven_plus_trail,long_ge_11d,4,0.25,8.856975,35.4279
avwap_50_reclaim,breakeven_plus_trail,medium_4_10d,3,0.3333333333333333,-1.3636666666666668,-4.091
avwap_50_reclaim,breakeven_plus_trail,short_le_3d,3,0.6666666666666666,16.759800000000002,50.2794
avwap_50_reclaim,chandelier_3x,long_ge_11d,4,0.5,-2.665,-10.66
avwap_50_reclaim,chandelier_3x,medium_4_10d,3,0.3333333333333333,-2.7668666666666666,-8.3006
avwap_50_reclaim,chandelier_3x,short_le_3d,3,0.6666666666666666,9.9085,29.7255
avwap_50_reclaim,class_time_stop,long_ge_11d,4,0.25,6.3389750000000005,25.355900000000002
avwap_50_reclaim,class_time_stop,medium_4_10d,3,0.3333333333333333,-5.3023,-15.906899999999998
avwap_50_reclaim,class_time_stop,short_le_3d,3,0.6666666666666666,12.045833333333333,36.137499999999996
avwap_50_reclaim,earnings_blackout,long_ge_11d,4,0.5,-9.383775,-37.5351
avwap_50_reclaim,earnings_blackout,medium_4_10d,3,0.0,-20.0925,-60.2775
avwap_50_reclaim,earnings_blackout,short_le_3d,3,0.3333333333333333,-9.845933333333333,-29.537799999999997
avwap_50_reclaim,fixed_4r_2r,long_ge_11d,4,0.25,-0.3362749999999999,-1.3450999999999995
avwap_50_reclaim,fixed_4r_2r,medium_4_10d,3,0.0,-5.3505666666666665,-16.0517
avwap_50_reclaim,fixed_4r_2r,short_le_3d,3,0.3333333333333333,1.8242666666666665,5.472799999999999
avwap_50_reclaim,hybrid_50pct_target,long_ge_11d,4,0.5,-30.448975,-121.7959
avwap_50_reclaim,hybrid_50pct_target,medium_4_10d,3,0.3333333333333333,-3.148733333333334,-9.446200000000001
avwap_50_reclaim,hybrid_50pct_target,short_le_3d,3,0.6666666666666666,15.466099999999999,46.3983
avwap_50_reclaim,ma_exit_ema9,long_ge_11d,4,0.0,-2.2717,-9.0868
avwap_50_reclaim,ma_exit_ema9,medium_4_10d,3,0.3333333333333333,-1.8488333333333336,-5.546500000000001
avwap_50_reclaim,ma_exit_ema9,short_le_3d,3,0.3333333333333333,-0.5533333333333336,-1.6600000000000006
avwap_50_reclaim,mfe_lockin_trail,long_ge_11d,4,0.0,-3.16685,-12.6674
avwap_50_reclaim,mfe_lockin_trail,medium_4_10d,3,0.3333333333333333,1.5559,4.6677
avwap_50_reclaim,mfe_lockin_trail,short_le_3d,3,0.3333333333333333,1.3274000000000001,3.9822
avwap_50_reclaim,multi_tier_partial,long_ge_11d,4,0.25,-2.742725,-10.9709
avwap_50_reclaim,multi_tier_partial,medium_4_10d,3,0.3333333333333333,0.9872666666666666,2.9617999999999998
avwap_50_reclaim,multi_tier_partial,short_le_3d,3,0.3333333333333333,-0.5354666666666671,-1.6064000000000012
avwap_50_reclaim,next_pivot_target,long_ge_11d,4,0.5,-3.3101000000000003,-13.240400000000001
avwap_50_reclaim,next_pivot_target,medium_4_10d,3,0.6666666666666666,0.9508666666666672,2.8526000000000016
avwap_50_reclaim,next_pivot_target,short_le_3d,3,0.3333333333333333,-8.096633333333333,-24.2899
avwap_50_reclaim,r_multiple_2r,long_ge_11d,4,0.0,-4.681525,-18.7261
avwap_50_reclaim,r_multiple_2r,medium_4_10d,3,0.3333333333333333,-0.3672999999999998,-1.1018999999999994
avwap_50_reclaim,r_multiple_2r,short_le_3d,3,0.3333333333333333,1.3274000000000001,3.9822
avwap_50_reclaim,r_multiple_3r,long_ge_11d,4,0.0,-4.681525,-18.7261
avwap_50_reclaim,r_multiple_3r,medium_4_10d,3,0.3333333333333333,0.8785000000000004,2.6355000000000013
avwap_50_reclaim,r_multiple_3r,short_le_3d,3,0.3333333333333333,3.2522,9.7566
avwap_50_reclaim,regime_flip,long_ge_11d,4,0.25,7.241175000000001,28.964700000000004
avwap_50_reclaim,regime_flip,medium_4_10d,3,0.3333333333333333,-3.7488666666666663,-11.246599999999999
avwap_50_reclaim,regime_flip,short_le_3d,3,0.6666666666666666,10.9155,32.7465
avwap_50_reclaim,reverse_signal,long_ge_11d,4,0.0,-3.16685,-12.6674
avwap_50_reclaim,reverse_signal,medium_4_10d,3,0.3333333333333333,0.6119,1.8356999999999999
avwap_50_reclaim,reverse_signal,short_le_3d,3,0.3333333333333333,-0.6149333333333332,-1.8447999999999998
avwap_50_reclaim,smc_mitigation_zone,long_ge_11d,4,0.0,-2.733025,-10.9321
avwap_50_reclaim,smc_mitigation_zone,medium_4_10d,3,0.3333333333333333,0.6119,1.8356999999999999
avwap_50_reclaim,smc_mitigation_zone,short_le_3d,3,0.0,-5.407033333333334,-16.2211
avwap_50_reclaim,time_stop_10d,long_ge_11d,4,0.75,-0.9199249999999999,-3.6796999999999995
avwap_50_reclaim,time_stop_10d,medium_4_10d,3,0.3333333333333333,-3.5458666666666665,-10.637599999999999
avwap_50_reclaim,time_stop_10d,short_le_3d,3,0.3333333333333333,2.4099000000000004,7.229700000000001
avwap_50_reclaim,time_stop_20d,long_ge_11d,4,0.25,7.241175000000001,28.964700000000004
avwap_50_reclaim,time_stop_20d,medium_4_10d,3,0.3333333333333333,-3.7488666666666663,-11.246599999999999
avwap_50_reclaim,time_stop_20d,short_le_3d,3,0.6666666666666666,10.9155,32.7465
avwap_50_reclaim,trailing_10pct,long_ge_11d,4,0.25,-4.679025,-18.7161
avwap_50_reclaim,trailing_10pct,medium_4_10d,3,0.3333333333333333,-3.2481000000000004,-9.7443
avwap_50_reclaim,trailing_10pct,short_le_3d,3,0.3333333333333333,0.35376666666666684,1.0613000000000006
avwap_50_reclaim,trailing_15pct,long_ge_11d,4,0.25,-8.027050000000001,-32.108200000000004
avwap_50_reclaim,trailing_15pct,medium_4_10d,3,0.0,-6.335133333333334,-19.0054
avwap_50_reclaim,trailing_15pct,short_le_3d,3,0.3333333333333333,-2.6460333333333335,-7.9381
avwap_50_reclaim,trailing_5pct,long_ge_11d,4,0.0,-2.717475,-10.8699
avwap_50_reclaim,trailing_5pct,medium_4_10d,3,0.3333333333333333,-1.5532666666666666,-4.6598
avwap_50_reclaim,trailing_5pct,short_le_3d,3,0.0,-3.6504666666666665,-10.9514
cpr_narrow_bullish,atr_trail_1x,long_ge_11d,24,0.3333333333333333,-0.005004166666666726,-0.12010000000000143
cpr_narrow_bullish,atr_trail_1x,medium_4_10d,7,0.14285714285714285,-2.214357142857143,-15.5005
cpr_narrow_bullish,atr_trail_2x,long_ge_11d,24,0.4166666666666667,-0.01828333333333328,-0.43879999999999875
cpr_narrow_bullish,atr_trail_2x,medium_4_10d,7,0.14285714285714285,-4.1611714285714285,-29.1282
cpr_narrow_bullish,atr_trail_mae_conditional,long_ge_11d,24,0.3333333333333333,-0.005004166666666726,-0.12010000000000143
cpr_narrow_bullish,atr_trail_mae_conditional,medium_4_10d,7,0.14285714285714285,-2.214357142857143,-15.5005
cpr_narrow_bullish,atr_trail_vix_conditional,long_ge_11d,24,0.4166666666666667,0.029954166666666653,0.7188999999999997
cpr_narrow_bullish,atr_trail_vix_conditional,medium_4_10d,7,0.14285714285714285,-3.001242857142857,-21.0087
cpr_narrow_bullish,break_even_at_1r,long_ge_11d,24,0.041666666666666664,-1.1748125,-28.1955
cpr_narrow_bullish,break_even_at_1r,medium_4_10d,7,0.14285714285714285,-2.3693285714285715,-16.5853
cpr_narrow_bullish,breakeven_plus_trail,long_ge_11d,24,0.4166666666666667,5.051183333333333,121.2284
cpr_narrow_bullish,breakeven_plus_trail,medium_4_10d,7,0.14285714285714285,-4.4958857142857145,-31.4712
cpr_narrow_bullish,chandelier_3x,long_ge_11d,24,0.4166666666666667,0.03505416666666658,0.8412999999999979
cpr_narrow_bullish,chandelier_3x,medium_4_10d,7,0.14285714285714285,-4.677157142857143,-32.740100000000005
cpr_narrow_bullish,class_time_stop,long_ge_11d,24,0.75,8.837183333333334,212.0924
cpr_narrow_bullish,class_time_stop,medium_4_10d,7,0.14285714285714285,-10.543000000000001,-73.801
