strategy,exit_method,8K_filed_during_hold,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,no,6,0.3333333333333333,0.5783333333333335,3.4700000000000006
avwap_50_reclaim,atr_trail_1x,yes,4,0.0,-4.036625,-16.1465
avwap_50_reclaim,atr_trail_2x,no,6,0.5,0.6950333333333331,4.170199999999999
avwap_50_reclaim,atr_trail_2x,yes,4,0.0,-9.79685,-39.1874
avwap_50_reclaim,atr_trail_mae_conditional,no,6,0.3333333333333333,0.5783333333333335,3.4700000000000006
avwap_50_reclaim,atr_trail_mae_conditional,yes,4,0.0,-4.036625,-16.1465
avwap_50_reclaim,atr_trail_vix_conditional,no,6,0.3333333333333333,1.18985,7.1391
avwap_50_reclaim,atr_trail_vix_conditional,yes,4,0.0,-2.934425,-11.7377
avwap_50_reclaim,break_even_at_1r,no,6,0.3333333333333333,-0.010716666666666597,-0.06429999999999958
avwap_50_reclaim,break_even_at_1r,yes,4,0.0,-5.211375,-20.8455
avwap_50_reclaim,breakeven_plus_trail,no,6,0.5,7.766733333333334,46.6004
avwap_50_reclaim,breakeven_plus_trail,yes,4,0.25,8.753975,35.0159
avwap_50_reclaim,chandelier_3x,no,6,0.5,-0.8458666666666668,-5.075200000000001
avwap_50_reclaim,chandelier_3x,yes,4,0.5,3.960025,15.8401
avwap_50_reclaim,class_time_stop,no,6,0.5,11.5132,69.0792
avwap_50_reclaim,class_time_stop,yes,4,0.25,-5.873175,-23.4927
avwap_50_reclaim,earnings_blackout,no,6,0.3333333333333333,3.385483333333333,20.3129
avwap_50_reclaim,earnings_blackout,yes,4,0.25,-36.915825,-147.6633
avwap_50_reclaim,fixed_4r_2r,no,6,0.3333333333333333,5.840366666666667,35.0422
avwap_50_reclaim,fixed_4r_2r,yes,4,0.0,-11.74155,-46.9662
avwap_50_reclaim,hybrid_50pct_target,no,6,0.5,-6.366599999999999,-38.1996
avwap_50_reclaim,hybrid_50pct_target,yes,4,0.5,-11.661050000000001,-46.644200000000005
avwap_50_reclaim,ma_exit_ema9,no,6,0.3333333333333333,0.3885499999999998,2.331299999999999
avwap_50_reclaim,ma_exit_ema9,yes,4,0.0,-4.65615,-18.6246
avwap_50_reclaim,mfe_lockin_trail,no,6,0.3333333333333333,2.0215,12.129
avwap_50_reclaim,mfe_lockin_trail,yes,4,0.0,-4.036625,-16.1465
avwap_50_reclaim,multi_tier_partial,no,6,0.3333333333333333,0.8057499999999997,4.8344999999999985
avwap_50_reclaim,multi_tier_partial,yes,4,0.25,-3.6125,-14.45
avwap_50_reclaim,next_pivot_target,no,6,0.6666666666666666,0.7023999999999999,4.2143999999999995
avwap_50_reclaim,next_pivot_target,yes,4,0.25,-9.723025,-38.8921
avwap_50_reclaim,r_multiple_2r,no,6,0.3333333333333333,1.9724666666666666,11.8348
avwap_50_reclaim,r_multiple_2r,yes,4,0.0,-6.92015,-27.6806
avwap_50_reclaim,r_multiple_3r,no,6,0.3333333333333333,3.5577666666666663,21.3466
avwap_50_reclaim,r_multiple_3r,yes,4,0.0,-6.92015,-27.6806
avwap_50_reclaim,regime_flip,no,6,0.5,10.716383333333333,64.2983
avwap_50_reclaim,regime_flip,yes,4,0.25,-3.458425,-13.8337
avwap_50_reclaim,reverse_signal,no,6,0.3333333333333333,0.5783333333333335,3.4700000000000006
avwap_50_reclaim,reverse_signal,yes,4,0.0,-4.036625,-16.1465
avwap_50_reclaim,smc_mitigation_zone,no,6,0.16666666666666666,-1.8177166666666666,-10.9063
avwap_50_reclaim,smc_mitigation_zone,yes,4,0.0,-3.6028000000000002,-14.411200000000001
