strategy,exit_method,day_of_week_at_entry,n,win_rate,avg_pnl_pct,total_pnl_pct
avwap_50_reclaim,atr_trail_1x,fri,4,0.25,-0.980925,-3.9237
avwap_50_reclaim,atr_trail_1x,mon,3,0.3333333333333333,-0.6149333333333332,-1.8447999999999998
avwap_50_reclaim,atr_trail_1x,thu,2,0.0,-1.1629,-2.3258
avwap_50_reclaim,atr_trail_1x,tue,1,0.0,-4.5822,-4.5822
avwap_50_reclaim,atr_trail_2x,fri,4,0.25,-2.6843000000000004,-10.737200000000001
avwap_50_reclaim,atr_trail_2x,mon,3,0.3333333333333333,-4.110966666666667,-12.3329
avwap_50_reclaim,atr_trail_2x,thu,2,0.0,-6.769399999999999,-13.538799999999998
avwap_50_reclaim,atr_trail_2x,tue,1,1.0,1.5917,1.5917
avwap_50_reclaim,atr_trail_mae_conditional,fri,4,0.25,-0.980925,-3.9237
avwap_50_reclaim,atr_trail_mae_conditional,mon,3,0.3333333333333333,-0.6149333333333332,-1.8447999999999998
avwap_50_reclaim,atr_trail_mae_conditional,thu,2,0.0,-1.1629,-2.3258
avwap_50_reclaim,atr_trail_mae_conditional,tue,1,0.0,-4.5822,-4.5822
avwap_50_reclaim,atr_trail_vix_conditional,fri,4,0.25,-0.61495,-2.4598
avwap_50_reclaim,atr_trail_vix_conditional,mon,3,0.3333333333333333,1.1271666666666669,3.3815000000000004
avwap_50_reclaim,atr_trail_vix_conditional,thu,2,0.0,-1.1629,-2.3258
avwap_50_reclaim,atr_trail_vix_conditional,tue,1,0.0,-3.1945,-3.1945
avwap_50_reclaim,break_even_at_1r,fri,4,0.25,-1.442,-5.768
avwap_50_reclaim,break_even_at_1r,mon,3,0.3333333333333333,-0.23939999999999997,-0.7182
avwap_50_reclaim,break_even_at_1r,thu,2,0.0,-4.4106499999999995,-8.821299999999999
avwap_50_reclaim,break_even_at_1r,tue,1,0.0,-5.6023,-5.6023
avwap_50_reclaim,breakeven_plus_trail,fri,4,0.25,-2.062825,-8.2513
avwap_50_reclaim,breakeven_plus_trail,mon,3,0.6666666666666666,16.759800000000002,50.2794
avwap_50_reclaim,breakeven_plus_trail,thu,2,0.0,-2.1011,-4.2022
avwap_50_reclaim,breakeven_plus_trail,tue,1,1.0,43.7904,43.7904
avwap_50_reclaim,chandelier_3x,fri,4,0.25,-3.2258750000000003,-12.903500000000001
avwap_50_reclaim,chandelier_3x,mon,3,0.6666666666666666,9.9085,29.7255
avwap_50_reclaim,chandelier_3x,thu,2,0.5,-3.8244,-7.6488
avwap_50_reclaim,chandelier_3x,tue,1,1.0,1.5917,1.5917
avwap_50_reclaim,class_time_stop,fri,4,0.25,-4.15595,-16.6238
avwap_50_reclaim,class_time_stop,mon,3,0.6666666666666666,12.045833333333333,36.137499999999996
avwap_50_reclaim,class_time_stop,thu,2,0.0,-10.53095,-21.0619
avwap_50_reclaim,class_time_stop,tue,1,1.0,47.1347,47.1347
avwap_50_reclaim,earnings_blackout,fri,4,0.25,-25.44545,-101.7818
avwap_50_reclaim,earnings_blackout,mon,3,0.3333333333333333,-9.845933333333333,-29.537799999999997
avwap_50_reclaim,earnings_blackout,thu,2,0.0,-41.887600000000006,-83.77520000000001
avwap_50_reclaim,earnings_blackout,tue,1,1.0,87.7444,87.7444
avwap_50_reclaim,fixed_4r_2r,fri,4,0.0,-5.52095,-22.0838
avwap_50_reclaim,fixed_4r_2r,mon,3,0.3333333333333333,1.8242666666666665,5.472799999999999
avwap_50_reclaim,fixed_4r_2r,thu,2,0.0,-8.861049999999999,-17.722099999999998
avwap_50_reclaim,fixed_4r_2r,tue,1,1.0,22.4091,22.4091
avwap_50_reclaim,hybrid_50pct_target,fri,4,0.5,-14.166524999999998,-56.66609999999999
avwap_50_reclaim,hybrid_50pct_target,mon,3,0.6666666666666666,15.466099999999999,46.3983
avwap_50_reclaim,hybrid_50pct_target,thu,2,0.0,-41.887600000000006,-83.77520000000001
